measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2023-02-01 00:00:00,0.0,-5.8089,116.78,-9.6757,-5.8089,0.00029,0.48096,0.00101,-0.0065199999999999,0.0001299999999999,6.5227,-12.808,-12.4,-12.897,-1.6563,51
2023-02-01 00:01:00,0.0,-13.377,117.02,-9.5415,-13.377,-0.0001399999999999,0.49402,0.00029,0.0,-7e-05,6.3687,-12.735,-12.335,-12.888,-1.5718,51
2023-02-01 00:02:00,0.0,-4.9753,116.97,-9.4344,-4.9753,0.00029,0.4548499999999999,0.0001399999999999,-0.0086899999999999,0.00012,6.5572,-12.661,-12.341,-12.912,-1.4028,51
2023-02-01 00:03:00,0.0,0.2775699999999999,116.94,-9.3056,0.2775699999999999,0.00029,0.4418,0.0004299999999999,-0.00217,0.00012,6.4948,-12.588,-12.267,-12.79,-1.2507,51
2023-02-01 00:04:00,0.0,-6.619,116.82,-9.2784,-6.619,0.0001399999999999,0.4439699999999999,0.0004299999999999,0.0,6e-05,6.9838,-12.596,-12.276,-12.756,-1.0986,51
2023-02-01 00:05:00,0.0,-8.0537,116.9,-9.2568,-8.0537,0.0004299999999999,0.4243899999999999,0.00058,-0.0043499999999999,0.00017,6.6151,-12.616,-12.274,-12.773,-1.1155,51
2023-02-01 00:06:00,0.0,-9.8128,117.11,-9.247000000000002,-9.8128,0.0004299999999999,0.41786,0.0001399999999999,0.0,0.00018,6.9265,-12.651,-12.287,-12.786,-1.2676,51
2023-02-01 00:07:00,0.0,-0.71733,116.79,-9.186800000000002,-0.71733,0.0004299999999999,0.4156799999999999,0.0004299999999999,-0.0065199999999999,0.00017,6.4342,-12.553,-12.223,-12.656,-1.3183,51
2023-02-01 00:08:00,0.0,-9.1185,117.07,-9.0584,-9.1185,-0.00029,0.40916,0.0,-0.0043499999999999,-0.0001299999999999,6.9632,-12.438,-12.083,-12.604,-1.3859,51
2023-02-01 00:09:00,0.0,0.3933499999999999,117.11,-8.9847,0.3933499999999999,-0.0001399999999999,0.39828,0.0001399999999999,0.0043499999999999,-6e-05,6.6023,-12.422,-12.113,-12.675,-1.4873,51
2023-02-01 00:10:00,0.0,-5.9014,117.17,-8.947699999999998,-5.9014,0.0001399999999999,0.40698,0.0,-0.00217,6e-05,6.897,-12.401,-12.08,-12.583,-1.6056,51
2023-02-01 00:11:00,0.0,-3.2171,116.91,-8.8778,-3.2171,-0.0001399999999999,0.4113299999999999,0.0004299999999999,-0.0065199999999999,-6e-05,7.0854,-12.386,-12.083,-12.647,-1.5211,51
2023-02-01 00:12:00,0.0,-8.2392,117.16,-8.792899999999998,-8.2392,0.0,0.41569,0.0,-0.00217,0.0,6.644,-12.453,-12.046,-12.693,-1.5042,51
2023-02-01 00:13:00,0.0,-8.6096,116.98,-8.689,-8.6096,0.00029,0.4026299999999999,0.00029,-0.00217,0.00011,6.38,-12.393,-12.003,-12.668,-1.5211,51
2023-02-01 00:14:00,0.0,-4.675,117.05,-8.638999999999998,-4.675,-0.0001399999999999,0.41786,0.0001399999999999,-0.0065199999999999,-8e-05,7.2539,-12.387,-12.004,-12.676,-1.2169,51
2023-02-01 00:15:00,0.0,-8.5632,116.93,-8.5884,-8.5632,0.00029,0.40698,0.00058,-0.0043499999999999,0.00011,7.2121,-12.311,-11.918,-12.585,-1.0648,51
2023-02-01 00:16:00,0.0,-1.2729,117.17,-8.268499999999998,-1.2729,0.0001399999999999,0.40916,0.0001399999999999,-0.00217,5e-05,7.081,-12.089,-11.585,-12.374,-1.0479,51
2023-02-01 00:17:00,0.0,-0.67118,117.06,-7.4625,-0.67118,0.0004299999999999,0.4418099999999999,0.0001399999999999,-0.0065199999999999,0.00019,7.2289,-11.631,-11.061,-11.838,-1.031,51
2023-02-01 00:18:00,0.0,-8.2855,117.02,-6.4301,-8.2855,0.0004299999999999,0.43963,0.00058,-0.0065199999999999,0.00017,6.9794,-11.13,-10.617,-11.353,-1.0141,51
2023-02-01 00:19:00,0.0,-9.8363,117.13,-5.7848,-9.8363,0.0001399999999999,0.43745,0.00072,-0.0065199999999999,5e-05,6.1892,-10.883,-10.423,-11.143,-0.77746,51
