measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2020-09-05 00:00:00,0.0,-14.138,120.01,21.089,-14.138,0.0,0.22303,-0.0001399999999999,0.0,0.0,19.893,-26.97,-26.97,18.238,-2.8283,51
2020-09-05 00:01:00,0.0,-3.8453,120.06,21.048,-3.8453,0.0,0.22736,0.0001399999999999,0.00216,0.0,20.095,-26.97,-26.97,18.203,-2.8999,51
2020-09-05 00:02:00,0.0,-3.9605,120.03,21.04,-3.9605,0.0,0.23169,-0.0001399999999999,0.0,0.0,19.92,-26.97,-26.97,18.172,-2.9895,51
2020-09-05 00:03:00,0.0,-6.2861,119.94,21.069,-6.2861,0.00029,0.23386,-0.0004299999999999,0.0,7e-05,19.803,-26.97,-26.97,18.238,-3.0253,51
2020-09-05 00:04:00,0.0,0.82894,120.05,21.09,0.82894,0.0,0.23169,-0.0001399999999999,0.00216,0.0,20.228,-26.773,-26.97,18.108,-3.1327,51
2020-09-05 00:05:00,0.0,7.0461,120.48,21.085,7.0461,0.0,0.23386,0.0,0.00216,0.0,20.225,-26.575,-26.97,18.116,-3.2043,51
2020-09-05 00:06:00,0.0,-20.493,120.43,21.113,-20.493,0.0,0.22736,0.0,0.00216,0.0,19.877,-26.97,-26.97,18.126,-3.258,51
2020-09-05 00:07:00,0.0,22.082,119.84,21.128,22.082,0.00029,0.25334,0.0,0.00216,7e-05,19.956,-26.97,-26.97,18.173,-3.2759,51
2020-09-05 00:08:00,0.0,10.132,120.23,21.088,10.132,0.00058,0.24035,0.0001399999999999,0.00216,0.0001399999999999,20.239,-26.97,-26.97,18.214,-3.1864,51
2020-09-05 00:09:00,0.0,3.6381,119.93,21.056,3.6381,0.00058,0.23386,0.0,0.0,0.0001299999999999,20.043,-26.97,-26.97,18.19,-3.1327,51
2020-09-05 00:10:00,0.0,-32.444,120.35,21.094,-32.444,0.00029,0.2252,-0.0001399999999999,-0.00216,7e-05,20.764,-26.97,-26.97,18.189,-3.0074,51
2020-09-05 00:11:00,0.0,-3.3618,120.42,21.028,-3.3618,0.00029,0.23602,0.00029,0.00216,7e-05,19.609,-26.97,-26.97,18.142,-3.0074,51
2020-09-05 00:12:00,0.0,19.503,120.28,20.988,19.503,0.0,0.23386,0.0,0.00432,0.0,18.343,-26.97,-26.97,18.129,-3.0074,51
2020-09-05 00:13:00,0.0,-5.7337,120.49,20.904,-5.7337,0.0,0.23386,0.00029,0.0,0.0,18.992,-26.773,-26.97,18.028,-3.0074,51
2020-09-05 00:14:00,0.0,-15.727,119.89,20.813,-15.727,0.00029,0.23819,-0.0004299999999999,0.0,7e-05,20.414,-26.97,-26.97,18.037,-3.0074,51
