measured_on,ac_current__251,ac_current__669,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__665,ac_power__773,ac_voltage__250,ac_voltage__668,ac_volts__778,ambient_temp__252,ambient_temp__670,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__4685,dc_neg_current__777,dc_neg_voltage__4684,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__667,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__666,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__664,dc_power__772,dc_power_neg__4686,inverter_temp_2__791,inverter_temp__256,inverter_temp__673,inveter_temp__784,module_temp_1__253,module_temp_1__671,module_temp_1__781,module_temp_2__254,module_temp_2__672,module_temp_2__782,module_temp_3__255,module_temp_3__4687,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__663,poa_irradiance__771,system_id
2011-09-23 00:13:00,,,0.0,-14.935,-8.2972,,,-23.232,,,120.81,,,18.573,13.857,21.925,,0.0,,0.0519999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,,12.403,,,22.021,,,16.854,,,-26.97,,,15.217,,,,,,,-99999.0,51
2011-09-23 00:14:00,,,0.0,-3.3189,-13.206,,,-16.525,,,121.01,,,18.51,13.857,21.922,,0.0001,,0.0519999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.785,,,22.176,,,16.499,,,-26.97,,,15.14,,,,,,,-99999.0,51
2011-09-23 00:15:00,,,0.0,-1.521,-3.411,,,-4.9321,,,120.62,,,18.422,13.857,21.922,,0.0,,0.0585,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.828,,,22.103,,,16.499,,,-26.97,,,15.16,,,,,,,-99999.0,51
2011-09-23 00:16:00,,,0.0,-12.285,-16.387,,,-28.672,,,121.2,,,18.43,13.856,21.925,,0.0,,0.0519999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,12.797,,,21.696,,,16.499,,,-26.97,,,15.165,,,,,,,-99999.0,51
2011-09-23 00:17:00,,,0.0,-8.5968,-6.1999,,,-14.797,,,120.85,,,18.45,13.857,21.925,,0.0001,,0.0563999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.057,,,21.952,,,16.499,,,-26.97,,,15.175,,,,,,,-99999.0,51
2011-09-23 00:18:00,,,0.0,-9.173,-6.1768,,,-15.35,,,120.83,,,18.441,13.857,21.92,,0.0,,0.0563999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.403,,,21.616,,,16.499,,,-26.97,,,15.152,,,,,,,-99999.0,51
2011-09-23 00:19:00,,,0.0,1.0602,-0.9219,,,0.1383,,,120.54,,,18.369,13.857,21.925,,0.0004,,0.0541999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,14.251,,,22.314,,,16.499,,,-26.97,,,15.087,,,,,,,-99999.0,51
2011-09-23 00:20:00,,,0.0,-0.5532,5.301,,,4.7479,,,120.24,,,18.299,13.857,21.925,,0.0005999999999999,,0.0541999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.951,,,21.895,,,16.499,,,-26.97,,,15.043,,,,,,,-99999.0,51
2011-09-23 00:21:00,,,0.0,-3.7337,-2.2587,,,-5.9925,,,120.62,,,18.219,13.857,21.927,,0.0001,,0.0519999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,13.151,,,22.058,,,16.499,,,-26.97,,,14.989,,,,,,,-99999.0,51
2011-09-23 00:22:00,,,0.0,0.2535,-4.4943,,,-4.2408,,,120.73,,,18.198,13.857,21.924,,0.0002999999999999,,0.0585,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,,14.085,,,22.517,,,16.499,,,-26.97,,,14.96,,,,,,,-99999.0,51
2011-09-23 00:23:00,,,0.0,-6.0616,-3.2037,,,-9.2652,,,120.6,,,18.133,13.857,21.918,,0.0001,,0.0519999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.232,,,22.03,,,16.499,,,-26.97,,,14.865,,,,,,,-99999.0,51
2011-09-23 00:24:00,,,0.0,-6.0616,-3.2498,,,-9.3114,,,120.68,,,18.079,13.856,21.914,,0.0002999999999999,,0.0519999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,13.533,,,21.846,,,16.499,,,-26.97,,,14.803,,,,,,,-99999.0,51
2011-09-23 00:25:00,,,0.0,-3.7337,-1.9821,,,-5.7159,,,120.69,,,18.09,13.855,21.913,,0.0,,0.0541999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.627,,,22.367,,,16.499,,,-26.97,,,14.779,,,,,,,-99999.0,51
2011-09-23 00:26:00,,,0.0,-0.1383,-0.3457,,,-0.4839999999999999,,,120.62,,,18.116,13.857,21.912,,0.0002999999999999,,0.0541999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,14.0,,,21.881,,,16.499,,,-26.97,,,14.775,,,,,,,-99999.0,51
2011-09-23 00:27:00,,,0.0,-2.9271,-5.6928,,,-8.619899999999998,,,120.77,,,18.155,13.857,21.913,,0.0004,,0.0519999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.771,,,22.047,,,16.499,,,-26.97,,,14.772,,,,,,,-99999.0,51
2011-09-23 00:28:00,,,0.0,-6.9144,-4.6787,,,-11.593,,,120.72,,,18.153,13.857,21.911,,0.0,,0.0541999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,13.629,,,21.782,,,16.499,,,-26.97,,,14.791,,,,,,,-99999.0,51
2011-09-23 00:29:00,,,0.0,4.2869,4.0334,,,8.320299999999998,,,120.38,,,18.128,13.857,21.911,,0.0005999999999999,,0.0541999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,14.331,,,22.433,,,16.499,,,-26.97,,,14.748,,,,,,,-99999.0,51
2011-09-23 00:30:00,,,0.0,-3.6646,-3.0884,,,-6.7531,,,120.66,,,18.048,13.857,21.914,,0.0004,,0.0519999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,14.125,,,22.099,,,16.499,,,-26.97,,,14.716,,,,,,,-99999.0,51
2011-09-23 00:31:00,,,0.0,12.146,0.8296999999999999,,,12.976,,,120.52,,,18.066,13.857,21.912,,0.0001,,0.0519999999999999,,,0.0,,,-0.0086999999999999,0.0,0.0,,,0.0,,14.697,,,22.779,,,16.499,,,-26.97,,,14.704,,,,,,,-99999.0,51
2011-09-23 00:32:00,,,0.0,-5.5315,-5.4393,,,-10.971,,,120.81,,,18.014,13.857,21.913,,0.0,,0.0519999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.357,,,22.332,,,16.499,,,-26.97,,,14.697,,,,,,,-99999.0,51
2011-09-23 00:33:00,,,0.0,9.6802,1.6825,,,11.363,,,120.49,,,17.92,13.857,21.913,,0.0001,,0.0585,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,14.754,,,22.455,,,16.499,,,-26.97,,,14.636,,,,,,,-99999.0,51
2011-09-23 00:34:00,,,0.0,-7.4444,-14.128,,,-21.573,,,121.1,,,17.9,13.857,21.912,,0.0001,,0.0541999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.068,,,22.059,,,16.499,,,-26.97,,,14.659,,,,,,,-99999.0,51
2011-09-23 00:35:00,,,0.0,-10.51,2.3048,,,-8.205,,,120.44,,,18.044,13.857,21.91,,0.0,,0.0606999999999999,,,-0.0005999999999999,,,-0.0022,0.0,0.0,,,0.0,,13.393,,,21.528,,,16.499,,,-26.97,,,14.636,,,,,,,-99999.0,51
2011-09-23 00:36:00,,,0.0,-3.388,-0.8758,,,-4.2638,,,120.67,,,18.06,13.857,21.904,,0.0004,,0.0519999999999999,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,,13.975,,,22.121,,,16.499,,,-26.97,,,14.549,,,,,,,-99999.0,51
2011-09-23 00:37:00,,,0.0,11.247,3.8951,,,15.143,,,120.44,,,18.038,13.857,21.901,,0.0001,,0.0519999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,15.04,,,23.016,,,16.499,,,-26.97,,,14.431,,,,,,,-99999.0,51
2011-09-23 00:38:00,,,0.0,-7.9977,-9.4267,,,-17.424,,,121.0,,,17.965,13.857,21.898,,0.0001,,0.0563999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.411,,,21.871,,,16.499,,,-26.97,,,14.367,,,,,,,-99999.0,51
2011-09-23 00:39:00,,,0.0,-3.7107,-0.6914,,,-4.4021,,,120.62,,,17.877,13.857,21.899,,0.0,,0.0585,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.479,,,21.814,,,16.499,,,-26.97,,,14.304,,,,,,,-99999.0,51
2011-09-23 00:40:00,,,0.0,-3.0424,-7.398399999999999,,,-10.441,,,120.96,,,17.773,13.857,21.899,,0.0,,0.0519999999999999,,,0.0001,,,-0.0043,0.0,0.0,,,0.0,,13.482,,,21.866,,,16.499,,,-26.97,,,14.255,,,,,,,-99999.0,51
2011-09-23 00:41:00,,,0.0,4.0334,1.1294,,,5.1627,,,120.56,,,17.92,13.857,21.898,,0.0002999999999999,,0.0499,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.158,,,22.775,,,16.499,,,-26.97,,,14.32,,,,,,,-99999.0,51
2011-09-23 00:42:00,,,0.0,-1.0833,3.1806,,,2.0974,,,120.43,,,18.006,13.857,21.897,,0.0,,0.0519999999999999,,,-0.0004,,,-0.0022,0.0,0.0,,,0.0,,14.385,,,21.713,,,16.499,,,-26.97,,,14.306,,,,,,,-99999.0,51
2011-09-23 00:43:00,,,0.0,-2.0282,-5.2088,,,-7.237,,,120.79,,,18.022,13.857,21.895,,0.0001,,0.0499,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,13.328,,,21.948,,,16.499,,,-26.97,,,14.305,,,,,,,-99999.0,51
2011-09-23 00:44:00,,,0.0,-6.1768,-8.504699999999998,,,-14.682,,,120.99,,,17.969,13.857,21.889,,0.0004,,0.0499,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.227,,,21.889,,,16.499,,,-26.97,,,14.267,,,,,,,-99999.0,51
2011-09-23 00:45:00,,,0.0,-3.388,-2.7427,,,-6.1307,,,120.83,,,17.939,13.857,21.886,,0.0001,,0.0519999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,13.765,,,21.723,,,16.499,,,-26.97,,,14.262,,,,,,,-99999.0,51
2011-09-23 00:46:00,,,0.0,0.968,-3.4802,,,-2.5122,,,120.84,,,17.962,13.857,21.888,,0.0,,0.0519999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,13.821,,,21.96,,,16.499,,,-26.97,,,14.208,,,,,,,-99999.0,51
2011-09-23 00:47:00,,,0.0,-7.191,-5.9233,,,-13.114,,,120.93,,,17.955,13.858,21.888,,0.0,,0.0519999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.547,,,22.112,,,16.499,,,-26.97,,,14.193,,,,,,,-99999.0,51
2011-09-23 00:48:00,,,0.0,-1.3368,-3.6646,,,-5.0014,,,120.75,,,18.002,13.856,21.887,,0.0002999999999999,,0.0476999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.334,,,22.144,,,16.499,,,-26.97,,,14.227,,,,,,,-99999.0,51
2011-09-23 00:49:00,,,0.0,-1.7978,-2.0282,,,-3.8259,,,120.69,,,17.976,13.857,21.885,,0.0001,,0.0519999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,14.062,,,22.025,,,16.499,,,-26.97,,,14.19,,,,,,,-99999.0,51
2011-09-23 00:50:00,,,0.0,-2.9502,-3.4802,,,-6.4304,,,120.78,,,17.902,13.857,21.886,,0.0002999999999999,,0.0412,,,0.0001,,,-0.0043,0.0,0.0,,,0.0,,13.807,,,22.146,,,16.499,,,-26.97,,,14.081,,,,,,,-99999.0,51
2011-09-23 00:51:00,,,0.0,-7.4444,-5.4854,,,-12.93,,,120.91,,,17.819,13.857,21.887,,0.0002999999999999,,0.0454999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.541,,,22.046,,,16.499,,,-26.97,,,14.041,,,,,,,-99999.0,51
2011-09-23 00:52:00,,,0.0,7.1679,-1.429,,,5.7389,,,120.68,,,17.864,13.857,21.886,,-0.0001,,0.039,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,14.36,,,22.046,,,16.499,,,-26.97,,,14.034,,,,,,,-99999.0,51
2011-09-23 00:53:00,,,0.0,-11.685,-6.5226,,,-18.208,,,120.91,,,17.877,13.857,21.883,,-0.0001,,0.0434,,,0.0,,,0.0022,0.0,0.0,,,0.0,,13.072,,,21.867,,,16.499,,,-26.97,,,14.069,,,,,,,-99999.0,51
2011-09-23 00:54:00,,,0.0,9.8414,6.246,,,16.088,,,120.41,,,17.909,13.857,21.88,,0.0005999999999999,,0.0499,,,-0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,,14.588,,,22.063,,,16.499,,,-26.97,,,14.089,,,,,,,-99999.0,51
2011-09-23 00:55:00,,,0.0,-3.5033,-4.3791,,,-7.8825,,,120.88,,,17.906,13.857,21.874,,0.0001,,0.0476999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.397,,,22.028,,,16.499,,,-26.97,,,14.101,,,,,,,-99999.0,51
2011-09-23 00:56:00,,,0.0,-9.9336,-6.8913,,,-16.825,,,120.96,,,17.909,13.857,21.875,,0.0,,0.0541999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,12.82,,,21.656,,,16.499,,,-26.97,,,14.111,,,,,,,-99999.0,51
2011-09-23 00:57:00,,,0.0,0.1844,0.6914,,,0.8758,,,120.69,,,17.86,13.858,21.875,,0.0001,,0.0499,,,-0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,,14.154,,,22.229,,,16.499,,,-26.97,,,14.033,,,,,,,-99999.0,51
2011-09-23 00:58:00,,,0.0,-1.0833,-3.9181,,,-5.0014,,,120.91,,,17.773,13.858,21.875,,0.0002999999999999,,0.0476999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,13.556,,,22.338,,,16.499,,,-26.97,,,13.946,,,,,,,-99999.0,51
2011-09-23 00:59:00,,,0.0,-6.6148,-4.8861,,,-11.501,,,120.95,,,17.71,13.857,21.874,,0.0001,,0.0476999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.286,,,22.149,,,16.499,,,-26.97,,,13.903,,,,,,,-99999.0,51
2011-09-23 01:00:00,,,0.0,-1.1985,-2.8119,,,-4.0103,,,120.84,,,17.675,13.858,21.875,,0.0,,0.0499,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,13.541,,,21.738,,,16.499,,,-26.97,,,13.909,,,,,,,-99999.0,51
2011-09-23 01:01:00,,,0.0,-3.849,-4.5865,,,-8.4356,,,120.82,,,17.742,13.857,21.875,,0.0002999999999999,,0.0499,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.419,,,22.242,,,16.499,,,-26.97,,,13.935,,,,,,,-99999.0,51
2011-09-23 01:02:00,,,0.0,-2.4201,-3.1115,,,-5.5315,,,120.77,,,17.795,13.857,21.875,,0.0005999999999999,,0.0454999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.844,,,22.464,,,16.499,,,-26.97,,,13.974,,,,,,,-99999.0,51
2011-09-23 01:03:00,,,0.0,-7.3753,-3.5724,,,-10.948,,,120.76,,,17.749,13.857,21.874,,0.0,,0.0499,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.195,,,21.628,,,16.499,,,-26.97,,,13.962,,,,,,,-99999.0,51
2011-09-23 01:04:00,,,0.0,-5.0014,-6.9604,,,-11.962,,,121.0,,,17.758,13.858,21.874,,0.0002999999999999,,0.0454999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.429,,,22.023,,,16.499,,,-26.97,,,14.009,,,,,,,-99999.0,51
2011-09-23 01:05:00,,,0.0,-1.5212,0.1152,,,-1.4059,,,120.76,,,17.755,13.858,21.868,,0.0002999999999999,,0.0476999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,14.138,,,22.571,,,16.499,,,-26.97,,,13.969,,,,,,,-99999.0,51
2011-09-23 01:06:00,,,0.0,-4.7709,-2.6736,,,-7.4444,,,120.85,,,17.838,13.858,21.861,,0.0002999999999999,,0.0454999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.746,,,22.036,,,16.499,,,-26.97,,,14.05,,,,,,,-99999.0,51
2011-09-23 01:07:00,,,0.0,-3.388,-5.5315,,,-8.9196,,,120.97,,,17.92,13.857,21.861,,0.0005999999999999,,0.0454999999999999,,,0.0001,,,0.0022,0.0,0.0,,,0.0,,13.29,,,22.271,,,16.499,,,-26.97,,,14.104,,,,,,,-99999.0,51
2011-09-23 01:08:00,,,0.0,-1.2215,-1.8669,,,-3.0884,,,120.92,,,17.931,13.857,21.862,,0.0001,,0.0476999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,13.68,,,22.022,,,16.499,,,-26.97,,,14.104,,,,,,,-99999.0,51
2011-09-23 01:09:00,,,0.0,-6.3382,-4.1256,,,-10.464,,,121.01,,,17.941,13.858,21.862,,0.0001,,0.0434,,,0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,,13.413,,,21.958,,,16.499,,,-26.97,,,14.181,,,,,,,-99999.0,51
2011-09-23 01:10:00,,,0.0,-2.0282,-2.9041,,,-4.9322,,,120.92,,,17.949,13.857,21.86,,0.0002999999999999,,0.0499,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,,13.287,,,22.382,,,16.499,,,-26.97,,,14.204,,,,,,,-99999.0,51
2011-09-23 01:11:00,,,0.0,-2.0052,-2.9732,,,-4.9783,,,120.87,,,17.952,13.857,21.859,,0.0002999999999999,,0.0412,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.824,,,22.115,,,16.499,,,-26.97,,,14.276,,,,,,,-99999.0,51
2011-09-23 01:12:00,,,0.0,-3.7107,-3.3419,,,-7.0526,,,120.84,,,18.042,13.858,21.851,,0.0002999999999999,,0.0412,,,0.0001,,,-0.0043,0.0,0.0,,,0.0,,13.42,,,21.748,,,16.499,,,-26.97,,,14.37,,,,,,,-99999.0,51
2011-09-23 01:13:00,,,0.0,-4.4943,-4.2639,,,-8.7583,,,120.9,,,18.035,13.857,21.847,,0.0001,,0.0476999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,13.538,,,21.972,,,16.499,,,-26.97,,,14.398,,,,,,,-99999.0,51
2011-09-23 01:14:00,,,0.0,-3.849,-5.9694,,,-9.8185,,,121.0,,,17.978,13.858,21.846,,0.0001,,0.0454999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.369,,,21.902,,,16.499,,,-26.97,,,14.337,,,,,,,-99999.0,51
2011-09-23 01:15:00,,,0.0,-0.1844,-1.2446,,,-1.429,,,120.84,,,17.901,13.858,21.848,,-0.0001,,0.0454999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.974,,,21.82,,,16.499,,,-26.97,,,14.354,,,,,,,-99999.0,51
2011-09-23 01:16:00,,,0.0,-5.3241,-0.9219,,,-6.246,,,120.76,,,17.895,13.858,21.847,,0.0,,0.0434,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,13.362,,,21.788,,,16.499,,,-26.97,,,14.378,,,,,,,-99999.0,51
2011-09-23 01:17:00,,,0.0,-7.5137,1.2907,,,-6.2229,,,120.67,,,17.869,13.859,21.848,,0.0002999999999999,,0.0454999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,13.436,,,21.75,,,16.499,,,-26.97,,,14.397,,,,,,,-99999.0,51
2011-09-23 01:18:00,,,0.0,-7.7441,-10.879,,,-18.623,,,121.16,,,17.905,13.859,21.846,,-0.0002999999999999,,0.0476999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.203,,,21.828,,,16.499,,,-26.97,,,14.441,,,,,,,-99999.0,51
2011-09-23 01:19:00,,,0.0,-3.5263,7.0757,,,3.5494,,,120.48,,,17.902,13.857,21.837,,0.0001,,0.0369,,,-0.0008999999999999,,,0.0,0.0,0.0,,,0.0,,14.427,,,22.215,,,16.499,,,-26.97,,,14.391,,,,,,,-99999.0,51
2011-09-23 01:20:00,,,0.0,-2.5353,-5.0014,,,-7.5366,,,120.99,,,17.846,13.858,21.835,,0.0004,,0.0454999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.641,,,21.977,,,16.499,,,-26.97,,,14.335,,,,,,,-99999.0,51
2011-09-23 01:21:00,,,0.0,-5.301,-3.2498,,,-8.5508,,,120.79,,,17.808,13.858,21.835,,0.0002999999999999,,0.0519999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,13.288,,,21.833,,,16.499,,,-26.97,,,14.338,,,,,,,-99999.0,51
2011-09-23 01:22:00,,,0.0,-4.6096,-1.0141,,,-5.6237,,,120.74,,,17.836,13.859,21.835,,0.0002999999999999,,0.0499,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.657,,,22.04,,,16.499,,,-26.97,,,14.363,,,,,,,-99999.0,51
2011-09-23 01:23:00,,,0.0,-0.968,-2.1204,,,-3.0884,,,120.85,,,17.816,13.859,21.835,,0.0004,,0.0476999999999999,,,-0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,,13.899,,,22.286,,,16.499,,,-26.97,,,14.329,,,,,,,-99999.0,51
2011-09-23 01:24:00,,,0.0,-4.6096,-5.0705,,,-9.6802,,,120.97,,,17.811,13.859,21.835,,0.0001,,0.0476999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.574,,,22.362,,,16.499,,,-26.97,,,14.36,,,,,,,-99999.0,51
2011-09-23 01:25:00,,,0.0,-7.974599999999999,-4.5404,,,-12.515,,,120.95,,,17.896,13.859,21.833,,0.0,,0.0519999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,,13.102,,,21.488,,,16.499,,,-26.97,,,14.395,,,,,,,-99999.0,51
2011-09-23 01:26:00,,,0.0,12.861,3.849,,,16.71,,,120.59,,,17.952,13.859,21.826,,0.0002999999999999,,0.0519999999999999,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,,14.914,,,22.754,,,16.499,,,-26.97,,,14.438,,,,,,,-99999.0,51
2011-09-23 01:27:00,,,0.0,4.4021,-7.5597,,,-3.1576,,,121.06,,,17.979,13.859,21.822,,0.0001,,0.0476999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,14.171,,,22.001,,,16.499,,,-26.97,,,14.423,,,,,,,-99999.0,51
