measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2014-03-19 00:00:00,0.0,-6.8094,120.54,-3.6328,14.25,7.2043,8e-05,0.71545,-6e-05,-0.0026099999999999,-6.8094,6e-05,7.4053,-3.8435,-26.97,-7.7862,-2.0707,51
2014-03-19 00:15:00,0.0,-4.791,120.46,-3.871,14.254,7.078,0.0001299999999999,0.76998,-0.00016,-0.00159,-4.791,9e-05,7.2741,-3.8605,-26.97,-8.085499999999998,-2.1428,51
2014-03-19 00:30:00,0.0,-7.1981,120.56,-4.3692,14.258,6.9392,0.00011,0.7549,-2e-05,-0.0028999999999999,-7.1981,8e-05,7.082,-4.3568,-26.97,-8.7519,-2.9165,51
2014-03-19 00:45:00,0.0,-6.8728,120.53,-4.5318,14.262,6.7873,3e-05,0.7602799999999998,2e-05,-0.0028999999999999,-6.8728,2e-05,7.0047,-5.1867,-26.97,-9.0415,-2.2568,51
2014-03-19 01:00:00,0.0,-7.308099999999999,120.59,-4.8468,14.265,6.6394,3e-05,0.7700299999999999,5e-05,-0.0050699999999999,-7.308099999999999,2e-05,6.8302,-5.3065,-26.97,-9.5208,-2.3053,51
2014-03-19 01:15:00,0.0,-1.3154,120.44,-5.0812,14.27,6.4951,0.0001399999999999,0.7858699999999998,-5e-05,-0.00116,-1.3154,0.00011,6.7095,-5.315,-26.97,-9.7296,-2.7692,51
2014-03-19 01:30:00,0.0,-8.4577,120.54,-5.0249,14.275,6.3363,4e-05,0.78519,0.0,-0.0024599999999999,-8.4577,3e-05,6.5341,-5.3823,-26.97,-9.5114,-2.8539,51
2014-03-19 01:45:00,0.0,-6.0842,120.4,-5.307,14.28,6.1594,5e-05,0.7862099999999999,-3e-05,-0.0027499999999999,-6.0842,4e-05,6.4347,-5.3806,-26.97,-9.5331,-2.9171,51
2014-03-19 02:00:00,0.0,-5.2776,120.35,-5.6995,14.285,5.9568,5e-05,0.77214,-9e-05,-0.00333,-5.2776,4e-05,6.0939,-5.8337,-26.97,-9.5742,-2.6772,51
2014-03-19 02:15:00,0.0,-6.3005,120.33,-5.701,14.291,5.7409,0.00012,0.7671299999999999,-0.0002,-0.00159,-6.3005,9e-05,5.9379,-5.4071,-26.97,-9.8738,-2.8777,51
2014-03-19 02:30:00,0.0,-5.9338,120.34,-5.3346,14.298,5.5402,0.00017,0.76717,-0.0001299999999999,-0.0018799999999999,-5.9338,0.0001299999999999,5.7299,-5.3802,-26.97,-9.2609,-2.4116,51
2014-03-19 02:45:00,0.0,-3.8501,120.29,-5.0803,14.304,5.3422,0.00011,0.76097,-0.00023,-0.0014499999999999,-3.8501,8e-05,5.499,-5.3781,-26.97,-8.9182,-2.5874,51
2014-03-19 03:00:00,0.0,-4.7603,120.78,-4.8961,14.308,5.1764,0.00011,0.74516,-0.00021,-0.00116,-4.7603,8e-05,5.3454,-5.3004,-26.97,-8.7519,-2.5267,51
