measured_on,ac_current__633,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inverter_temp_2__791,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2011-09-11 00:00:00,,0.0,-1.4979,-3.1801,,-4.6779,,121.04,,14.891,13.842,,22.38,,0.0002999999999999,0.6458,0.0,-0.0043,0.0,0.0002,,0.0002,,,14.168,22.056,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.553,,,,,,,,,-99999.0,,51
2011-09-11 00:01:00,,0.0,-5.3692,-4.0788,,-9.4481,,121.01,,15.001,13.84,,22.374,,0.0002999999999999,0.6501,-0.0002999999999999,0.0,0.0,0.0002,,0.0002,,,14.202,22.614,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.628,,,,,,,,,-99999.0,,51
2011-09-11 00:02:00,,0.0,6.7518,7.5585,,14.31,,120.49,,15.085,13.843,,22.364,,0.0005999999999999,0.6328,0.0,-0.0022,0.0,0.0004,,0.0004,,,15.358,22.425,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.588,,,,,,,,,-99999.0,,51
2011-09-11 00:03:00,,0.0,-5.7149,-12.236,,-17.951,,121.12,,15.176,13.843,,22.359,,0.0002999999999999,0.6328,0.0,-0.0022,0.0,0.0002,,0.0002,,,13.075,22.407,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.591,,,,,,,,,-99999.0,,51
2011-09-11 00:04:00,,0.0,4.9544,-0.7834999999999999,,4.1709,,120.64,,15.294,13.843,,22.352,,0.0002999999999999,0.6283999999999998,-0.0001,0.0,0.0,0.0002,,0.0002,,,14.419,22.685,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.612,,,,,,,,,-99999.0,,51
2011-09-11 00:05:00,,0.0,11.153,4.5627,,15.716,,120.51,,15.347,13.843,,22.351,,0.0011999999999999,0.6240999999999999,0.0,-0.0022,0.0,0.0006999999999999,,0.0006999999999999,,,14.927,22.745,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.569,,,,,,,,,-99999.0,,51
2011-09-11 00:06:00,,0.0,-10.739,-13.711,,-24.45,,121.21,,15.395,13.844,,22.34,,0.0,0.6240999999999999,0.0001,0.0,0.0,0.0,,0.0,,,12.871,21.827,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.461,,,,,,,,,-99999.0,,51
2011-09-11 00:07:00,,0.0,1.2905,3.5257,,4.8162,,120.57,,15.385,13.844,,22.34,,0.0,0.6283999999999998,0.0,0.0,0.0,0.0,,0.0,,,14.489,22.555,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.389,,,,,,,,,-99999.0,,51
2011-09-11 00:08:00,,0.0,-10.554,-13.965,,-24.519,,121.39,,15.347,13.844,,22.326,,0.0004,0.6262999999999999,0.0,0.0,0.0,0.0002999999999999,,0.0002999999999999,,,13.322,21.693,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.328,,,,,,,,,-99999.0,,51
2011-09-11 00:09:00,,0.0,10.485,6.1758,,16.661,,120.57,,15.306,13.845,,22.327,,0.0002999999999999,0.6240999999999999,0.0,0.0,0.0,0.0002,,0.0002,,,15.283,23.269,,,,,,,,,,,,,,,,,,,12.849,-26.97,10.333,,,,,,,,,-99999.0,,51
