measured_on,ac_current__379,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__375,ac_power__773,ac_voltage__378,ac_volts__778,ambient_temp__380,ambient_temp__780,das_battery_voltage__386,das_battery_voltage__790,das_temp__385,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__374,dc_power__772,inverter_temp_2__791,inverter_temp__384,inveter_temp__784,module_temp_1__381,module_temp_1__781,module_temp_2__382,module_temp_2__782,module_temp_3__383,module_temp_3__783,poa_irradiance__373,poa_irradiance__771,power_factor__387,system_id
2011-10-28 00:00:00,,0.0,-6.4268,-5.8257,,-12.253,,119.73,,-1.2893,,14.247,,8.4725,0.0002999999999999,0.2717999999999999,,-0.0001,,0.0,0.0,0.0001,,0.0001,1.4155,,9.9034,,-3.8529,,-26.97,,-5.589,,-99999.0,,51
2011-10-28 00:01:00,,0.0,-1.6218,-2.9662,,-4.588,,119.72,,-1.1433,,14.246,,8.465099999999998,0.0002999999999999,0.2728999999999999,,-0.0001,,0.0,0.0,0.0001,,0.0001,1.3715,,9.8527,,-3.8529,,-26.97,,-5.5906,,-99999.0,,51
2011-10-28 00:02:00,,0.0,0.2543,8.0219,,8.2763,,119.12,,-1.0463,,14.249,,8.4618,0.0004,0.2761,,-0.0001,,0.0022,0.0,0.0001,,0.0001,1.9918,,10.154,,-3.8529,,-26.97,,-5.5094,,-99999.0,,51
2011-10-28 00:03:00,,0.0,-4.8316,-4.2306,,-9.0623,,119.61,,-0.8876,,14.248,,8.4502,0.0002999999999999,0.2717999999999999,,0.0,,0.0022,0.0,0.0001,,0.0001,1.2178,,10.066,,-3.8529,,-26.97,,-5.3995,,-99999.0,,51
2011-10-28 00:04:00,,0.0,-0.4161,-5.6408,,-6.0569,,119.75,,-0.7303,,14.249,,8.4432,0.0005999999999999,0.2717999999999999,,0.0,,-0.0043,0.0,0.0002,,0.0002,1.681,,9.7608,,-3.8529,,-26.97,,-5.3224,,-99999.0,,51
2011-10-28 00:05:00,,0.0,3.8144,-3.2365,,0.5779999999999998,,119.68,,-0.5706999999999999,,14.248,,8.4405,0.0008999999999999,0.2674,,-0.0001,,-0.0064999999999999,0.0,0.0002,,0.0002,1.9234,,10.167,,-3.7293,,-26.97,,-5.1694,,-99999.0,,51
2011-10-28 00:06:00,,0.0,-8.9467,-1.0865,,-10.033,,119.57,,-0.4985999999999999,,14.248,,8.4314,0.0,0.2696,,-0.0001,,-0.0022,0.0,0.0,,0.0,0.964,,9.6056,,-3.6057,,-26.97,,-5.0848,,-99999.0,,51
2011-10-28 00:07:00,,0.0,9.9176,6.473,,16.391,,119.27,,-0.315,,14.25,,8.4307,0.0002999999999999,0.2631,,0.0,,-0.0043,0.0,0.0001,,0.0001,2.3761,,9.9474,,-3.1114,,-26.97,,-4.9172,,-99999.0,,51
2011-10-28 00:08:00,,0.0,-11.79,-0.3699,,-12.16,,119.56,,-0.0917,,14.249,,8.4191,0.0,0.2761,,-0.0004,,0.0064999999999999,0.0,0.0,,0.0,0.6104,,9.2347,,-2.6171,,-26.97,,-4.8164,,-99999.0,,51
2011-10-28 00:09:00,,0.0,-4.9241,-14.102,,-19.026,,120.17,,-0.0119,,14.249,,8.4191,0.0,0.2609,,0.0,,0.0022,0.0,0.0,,0.0,1.2767,,9.2982,,-2.3699,,-26.97,,-4.7031,,-99999.0,,51
