measured_on,ac_current__633,ac_current__779,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2011-12-11 04:30:00,,0.0,,-5.8321,,119.76,,-1.4531,13.924,,19.525,,0.0,0.4285999999999999,-0.0001,-0.0008999999999999,-5.8321,,0.0,,,20.069,,,,,,,,,,,,,,,,,,,-3.2114,-26.97,-5.8297,,,,,,,,,-3.1297,,51
2011-12-11 04:45:00,,0.0,,-4.3791,,119.73,,0.5285999999999998,13.925,,19.493,,0.0001,0.3785,-0.0001,-0.0012999999999999,-4.3791,,0.0,,,19.884,,,,,,,,,,,,,,,,,,,-2.0116,-26.97,-4.2668,,,,,,,,,-2.7277,,51
2011-12-11 05:00:00,,0.0,,-8.343099999999998,,119.83,,2.3254,13.926,,19.465,,0.0001,0.333,-0.0001,-0.002,-8.343099999999998,,0.0,,,19.818,,,,,,,,,,,,,,,,,,,1.5171,-26.97,-1.5536,,,,,,,,,-2.1516,,51
2011-12-11 05:15:00,,0.0,,-12.399,,119.81,,0.3080999999999999,13.927,,19.435,,0.0001,0.313,0.0,-0.001,-12.399,,0.0,,,19.696,,,,,,,,,,,,,,,,,,,-1.7654,-26.97,-3.471,,,,,,,,,-5.1489,,51
2011-12-11 05:30:00,,0.0,,-8.3985,,119.75,,-1.5669,13.929,,19.41,,0.0001,0.2647999999999999,0.0,-0.0006999999999999,-8.3985,,0.0,,,19.728,,,,,,,,,,,,,,,,,,,-3.8907,-26.97,-6.0297,,,,,,,,,-4.6548,,51
2011-12-11 05:45:00,,0.0,,-6.5658,,119.74,,-1.726,13.929,,19.397,,0.0,0.269,0.0,-0.0012999999999999,-6.5658,,0.0,,,19.784,,,,,,,,,,,,,,,,,,,-3.8907,-26.97,-6.6009,,,,,,,,,-3.7283,,51
2011-12-11 06:00:00,,0.0,,-8.862999999999998,,119.78,,-2.1265,13.929,,19.391,,0.0002,0.2768999999999999,0.0,-0.0011999999999999,-8.862999999999998,,0.0,,,19.815,,,,,,,,,,,,,,,,,,,-4.1733,-26.97,-7.0567,,,,,,,,,-3.534,,51
2011-12-11 06:15:00,,0.0,,-2.8631,,119.71,,-2.4251,13.929,,19.38,,0.0002,0.3644999999999999,-0.0001,-0.0006999999999999,-2.8631,,0.0001,,,20.017,,,,,,,,,,,,,,,,,,,-4.2772,-26.97,-7.0028,,,,,,,,,-3.4869,,51
2011-12-11 06:30:00,,0.0,,-3.3122,,119.72,,-2.27,13.929,,19.378,,0.0002,1.814,-0.0001,0.4815999999999999,-3.3122,,0.0002999999999999,,,19.962,,,,,,,,,,,,,,,,,,,-3.9164,-26.97,-7.0935,,,,,,,,,-3.25,,51
2011-12-11 06:45:00,,0.0,,-4.3269,,119.64,,-2.5298,13.93,,19.367,,0.0002,22.421,-0.0001,21.421,-4.3269,,-0.0035999999999999,,,19.928,,,,,,,,,,,,,,,,,,,-4.0537,-26.97,-7.0953,,,,,,,,,-2.7682,,51
2011-12-11 07:00:00,,0.0,,-6.4167,,119.79,,-2.7822,13.93,,19.362,,0.0094999999999999,116.2,0.0051999999999999,116.29,-6.4167,,1.7497,,,19.829,,,,,,,,,,,,,,,,,,,-3.9423,-26.97,-6.9968,,,,,,,,,-1.187,,51
2011-12-11 07:15:00,,0.0,,3.5136,,119.73,,-2.586,13.93,,19.353,,0.1102,223.96,0.0281999999999999,227.93,3.5136,,31.11,,,19.663,,,,,,,,,,,,,,,,,,,-3.8907,-26.97,-6.5782,,,,,,,,,13.27,,51
2011-12-11 07:30:00,,0.0,,409.77,,119.7,,-2.1811,13.931,,19.343,,1.893,247.2,0.0167999999999999,301.84,409.77,,475.1,,,20.059,,,,,,,,,,,,,,,,,,,-2.5405,-26.97,-2.3147,,,,,,,,,160.27,,51
2011-12-11 07:45:00,,0.0,,898.25,,119.9,,-1.4349,13.931,,19.339,,3.878,257.18,0.0161,306.32,898.25,,1001.6,,,19.79,,,,,,,,,,,,,,,,,,,1.8455,-26.97,4.756,,,,,,,,,287.86,,51
2011-12-11 08:00:00,,0.0,,1289.7,,119.95,,-0.0772,13.93,,19.359,,5.6446,252.38,0.0179999999999999,303.42,1289.7,,1429.4,,,19.852,,,,,,,,,,,,,,,,,,,7.22,-26.97,11.752,,,,,,,,,407.51,,51
2011-12-11 08:15:00,,0.0,,1602.2,,119.93,,0.7326,13.93,,19.412,,7.1554,246.52,0.0188,299.9,1602.2,,1768.7,,,19.777,,,,,,,,,,,,,,,,,,,11.685,-26.97,17.895,,,,,,,,,512.33,,51
2011-12-11 08:30:00,,0.0,,1858.2,,119.73,,2.2555,13.928,,19.504,,8.4959,240.09,0.0190999999999999,295.78,1858.2,,2044.7,,,19.756,,,,,,,,,,,,,,,,,,,16.782,-26.97,23.401,,,,,,,,,607.66,,51
2011-12-11 08:45:00,,0.0,,2067.6,,119.79,,3.8912,13.925,,19.634,,9.6493,233.59,0.0195999999999999,291.52,2067.6,,2259.0,,,19.886,,,,,,,,,,,,,,,,,,,21.822,-26.97,28.199,,,,,,,,,692.77,,51
2011-12-11 09:00:00,,0.0,,2225.6,,119.84,,5.5566,13.921,,19.793,,10.637,227.44,0.0213999999999999,287.43,2225.6,,2424.5,,,19.838,,,,,,,,,,,,,,,,,,,26.398,-26.97,32.816,,,,,,,,,765.94,,51
2011-12-11 09:15:00,,0.0,,2361.8,,119.76,,4.9082,13.916,,19.994,,11.521,223.2,0.0224,285.89,2361.8,,2577.2,,,20.086,,,,,,,,,,,,,,,,,,,25.193,-26.97,35.77,,,,,,,,,830.21,,51
2011-12-11 09:30:00,,0.0,,2464.8,,119.83,,5.2915,13.911,,20.214,,12.358,217.06,0.0224999999999999,283.63,2464.8,,2688.5,,,20.006,,,,,,,,,,,,,,,,,,,27.32,-26.97,39.222,,,,,,,,,881.69,,51
2011-12-11 09:45:00,,0.0,,2541.0,,119.94,,7.6203,13.905,,20.478,,12.915,214.05,0.0229,280.56,2541.0,,2770.8,,,20.124,,,,,,,,,,,,,,,,,,,29.564,-26.97,42.405,,,,,,,,,924.18,,51
2011-12-11 10:00:00,,0.0,,2601.5,,119.94,,8.076499999999998,13.896,,20.755,,13.416,211.41,0.0238,278.13,2601.5,,2842.6,,,20.544,,,,,,,,,,,,,,,,,,,25.793,-26.97,44.865,,,,,,,,,965.86,,51
2011-12-11 10:15:00,,0.0,,2642.4,,119.99,,8.4862,13.89,,21.036,,13.798,208.38,0.0248999999999999,275.68,2642.4,,2881.9,,,20.591,,,,,,,,,,,,,,,,,,,31.336,-26.97,47.378,,,,,,,,,999.85,,51
2011-12-11 10:30:00,,0.0,,2670.1,,119.89,,8.859899999999998,13.881,,21.336,,14.096,206.0,0.0253,274.1,2670.1,,2910.4,,,20.603,,,,,,,,,,,,,,,,,,,38.183,-26.97,49.33,,,,,,,,,1023.5,,51
2011-12-11 10:45:00,,0.0,,2682.9,,119.91,,9.3934,13.874,,21.636,,14.302,204.46,0.0258,272.73,2682.9,,2930.6,,,20.876,,,,,,,,,,,,,,,,,,,-22.532,-26.97,50.631,,,,,,,,,1036.5,,51
2011-12-11 11:00:00,,0.0,,2686.7,,119.89,,9.8649,13.866,,21.948,,14.413,204.66,0.0258999999999999,272.37,2686.7,,2956.0,,,20.997,,,,,,,,,,,,,,,,,,,21.139,-26.97,51.139,,,,,,,,,1041.3,,51
2011-12-11 11:15:00,,0.0,,2692.9,,119.8,,10.171,13.857,,22.255,,14.191,206.78,0.0258999999999999,271.66,2692.9,,2937.5,,,21.255,,,,,,,,,,,,,,,,,,,-26.97,-26.97,52.185,,,,,,,,,1044.3,,51
2011-12-11 11:30:00,,0.0,,2716.7,,119.99,,9.6566,13.849,,22.548,,14.341,205.67,0.0262,272.59,2716.7,,2951.3,,,21.314,,,,,,,,,,,,,,,,,,,-26.97,-26.97,51.281,,,,,,,,,1044.2,,51
2011-12-11 11:45:00,,0.0,,2693.9,,119.77,,10.263,13.841,,22.842,,14.171,206.22,0.0262,272.35,2693.9,,2920.1,,,21.647,,,,,,,,,,,,,,,,,,,-26.97,-26.97,51.522,,,,,,,,,1039.3,,51
2011-12-11 12:00:00,,0.0,,2696.5,,119.86,,9.5083,13.833,,23.118,,14.342,204.73,0.0264,274.07,2696.5,,2941.4,,,21.592,,,,,,,,,,,,,,,,,,,24.266,-26.97,50.006,,,,,,,,,1030.6,,51
2011-12-11 12:15:00,,0.0,,2693.4,,119.97,,9.077800000000002,13.827,,23.39,,14.18,207.36,0.0264999999999999,276.77,2693.4,,2947.4,,,22.006,,,,,,,,,,,,,,,,,,,34.955,-26.97,47.713,,,,,,,,,1020.5,,51
2011-12-11 12:30:00,,0.0,,2672.8,,119.89,,8.2741,13.819,,23.636,,13.936,209.31,0.0264999999999999,279.2,2672.8,,2924.3,,,21.793,,,,,,,,,,,,,,,,,,,31.624,-26.97,45.113,,,,,,,,,1003.2,,51
2011-12-11 12:45:00,,0.0,,2595.4,,120.21,,9.2136,13.813,,23.843,,13.584,209.12,0.0275,277.82,2595.4,,2848.3,,,21.967,,,,,,,,,,,,,,,,,,,33.568,-26.97,45.972,,,,,,,,,978.75,,51
2011-12-11 13:00:00,,0.0,,2522.0,,120.1,,10.411,13.807,,24.041,,13.11,210.09,0.028,276.75,2522.0,,2761.9,,,22.179,,,,,,,,,,,,,,,,,,,34.536,-26.97,47.01,,,,,,,,,945.54,,51
2011-12-11 13:15:00,,0.0,,2466.2,,120.23,,10.114,13.802,,24.22,,12.685,212.34,0.0276,279.23,2466.2,,2701.1,,,22.095,,,,,,,,,,,,,,,,,,,32.082,-26.97,44.57,,,,,,,,,908.38,,51
2011-12-11 13:30:00,,0.0,,2402.7,,119.96,,9.9326,13.796,,24.366,,12.152,213.87,0.0273,280.75,2402.7,,2606.4,,,22.618,,,,,,,,,,,,,,,,,,,30.853,-26.97,43.062,,,,,,,,,865.14,,51
2011-12-11 13:45:00,,0.0,,2295.8,,120.07,,9.862,13.793,,24.507,,11.533,216.18,0.0271999999999999,281.65,2295.8,,2500.6,,,22.332,,,,,,,,,,,,,,,,,,,29.62,-26.97,41.35,,,,,,,,,819.9099999999999,,51
2011-12-11 14:00:00,,0.0,,2206.2,,120.06,,11.053,13.789,,24.63,,10.938,217.96,0.0275,283.05,2206.2,,2391.8,,,22.501,,,,,,,,,,,,,,,,,,,27.179,-26.97,38.499,,,,,,,,,773.26,,51
2011-12-11 14:15:00,,0.0,,2082.6,,120.12,,10.778,13.787,,24.717,,10.252,220.51,0.0276999999999999,284.05,2082.6,,2268.2,,,22.716,,,,,,,,,,,,,,,,,,,25.348,-26.97,36.21,,,,,,,,,724.5499999999998,,51
2011-12-11 14:30:00,1.696,0.0,21.44,1651.8,245.1,119.97,-0.7319999999999999,10.66,13.785,-0.3489999999999999,24.766,0.0,8.0382,224.7,0.0274,283.22,1651.8,0.0,1806.0,0.0429999999999999,11.95,22.671,-2.3,-2.491,-2.842,-3.239,-2.841,-2.306,-2.462,-2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.013,-26.97,33.622,634.7,335.3,479.7,98.7,-42.81,196.3,-2.044,0.0,570.73,-2.891,51
2011-12-11 14:45:00,,0.0,,1248.3,,120.01,,9.9771,13.783,,24.813,,5.8561,235.98,0.0269,287.95,1248.3,,1377.7,,,22.865,,,,,,,,,,,,,,,,,,,19.91,-26.97,24.699,,,,,,,,,422.69,,51
2011-12-11 15:00:00,,0.0,,1599.3,,120.07,,10.244,13.782,,24.841,,7.599999999999999,230.94,0.0259999999999999,288.21,1599.3,,1760.4,,,22.653,,,,,,,,,,,,,,,,,,,21.125,-26.97,28.482,,,,,,,,,539.8,,51
2011-12-11 15:15:00,,0.0,,1382.8,,120.01,,10.237,13.78,,24.858,,6.4913,232.36,0.0258999999999999,288.58,1382.8,,1513.4,,,22.944,,,,,,,,,,,,,,,,,,,19.237,-26.97,26.044,,,,,,,,,461.77,,51
2011-12-11 15:30:00,,0.0,,1003.2,,119.67,,10.311,13.78,,24.855,,4.6737,232.81,0.0261,284.59,1003.2,,1100.4,,,23.151,,,,,,,,,,,,,,,,,,,20.695,-26.97,24.672,,,,,,,,,337.18,,51
2011-12-11 15:45:00,,0.0,,163.46,,119.85,,9.406300000000002,13.781,,24.837,,0.9339,217.71,0.0276,272.51,163.46,,212.34,,,23.02,,,,,,,,,,,,,,,,,,,13.886,-26.97,13.282,,,,,,,,,64.33,,51
2011-12-11 16:00:00,,0.0,,278.15,,119.85,,7.0344,13.782,,24.812,,1.387,234.67,0.0261,283.2,278.15,,336.63,,,23.017,,,,,,,,,,,,,,,,,,,8.396599999999998,-26.97,8.884399999999998,,,,,,,,,102.1,,51
2011-12-11 16:15:00,,0.0,,181.41,,119.98,,5.1422,13.782,,24.762,,0.932,233.71,0.0270999999999999,277.74,181.41,,232.66,,,23.1,,,,,,,,,,,,,,,,,,,5.8409,-26.97,6.0423,,,,,,,,,74.18,,51
2011-12-11 16:30:00,,0.0,,33.288,,119.87,,4.0653,13.784,,24.689,,0.3075,202.91,0.0284,260.63,33.288,,69.962,,,23.092,,,,,,,,,,,,,,,,,,,3.5507,-26.97,2.8632,,,,,,,,,19.322,,51
2011-12-11 16:45:00,,0.0,,-6.2289,,120.19,,3.0959,13.786,,24.602,,0.0601,167.03,0.0261,178.28,-6.2289,,16.407,,,22.99,,,,,,,,,,,,,,,,,,,1.7013,-26.97,1.1058,,,,,,,,,3.4074,,51
2011-12-11 17:00:00,,0.0,,-6.7204,,119.74,,3.0166,13.789,,24.488,,0.0002,92.781,-0.0005999999999999,92.555,-6.7204,,-0.0458,,,22.826,,,,,,,,,,,,,,,,,,,1.7024,-26.97,-0.0793999999999999,,,,,,,,,-2.7941,,51
2011-12-11 17:15:00,,0.0,,-4.8423,,119.58,,2.8351,13.793,,24.346,,0.0002999999999999,10.542,-0.0001,9.4282,-4.8423,,0.0016999999999999,,,23.228,,,,,,,,,,,,,,,,,,,1.7025,-26.97,-0.6195,,,,,,,,,-3.2182,,51
2011-12-11 17:30:00,,0.0,,-6.4351,,119.59,,2.3264,13.797,,24.183,,0.0001,0.9368,0.0,0.028,-6.4351,,0.0001,,,23.169,,,,,,,,,,,,,,,,,,,0.2056,-26.97,-1.397,,,,,,,,,-3.603,,51
2011-12-11 17:45:00,,0.0,,-6.2142,,119.31,,2.0775,13.801,,24.005,,0.0001,0.3638,-0.0001,-0.0004,-6.2142,,0.0,,,22.924,,,,,,,,,,,,,,,,,,,-0.6184,-26.97,-2.1895,,,,,,,,,-3.7701,,51
2011-12-11 18:00:00,,0.0,,-12.683,,119.3,,1.3211,13.806,,23.814,,0.0,0.3170999999999999,-0.0001,-0.0004,-12.683,,0.0,,,22.723,,,,,,,,,,,,,,,,,,,-1.0008,-26.97,-2.728,,,,,,,,,-3.6154,,51
2011-12-11 18:15:00,,0.0,,-6.3882,,119.14,,1.2505,13.813,,23.616,,0.0002,0.3195,0.0,-0.0001,-6.3882,,0.0001,,,22.946,,,,,,,,,,,,,,,,,,,-0.9988,-26.97,-3.0745,,,,,,,,,-3.5933,,51
2011-12-11 18:30:00,,0.0,,-6.5068,,118.94,,1.5948,13.818,,23.406,,0.0002,0.3234,0.0,-0.0004,-6.5068,,0.0001,,,22.911,,,,,,,,,,,,,,,,,,,-0.9986,-26.97,-2.8625,,,,,,,,,-3.027,,51
2011-12-11 18:45:00,,0.0,,-9.1667,,119.04,,2.3816,13.824,,23.197,,0.0001,0.3245,0.0,-0.0001,-9.1667,,0.0,,,22.455,,,,,,,,,,,,,,,,,,,-0.5161,-26.97,-2.3146,,,,,,,,,-2.7207,,51
2011-12-11 19:00:00,,0.0,,-7.5092,,118.85,,1.5496,13.829,,23.0,,0.0002,0.3425,-0.0001,0.0001,-7.5092,,0.0001,,,22.479,,,,,,,,,,,,,,,,,,,-0.9906,-26.97,-2.055,,,,,,,,,-2.8633,,51
2011-12-11 19:15:00,,0.0,,-8.5172,,119.59,,1.2629,13.834,,22.806,,0.0001,0.3670999999999999,0.0,-0.0004,-8.5172,,0.0,,,22.209,,,,,,,,,,,,,,,,,,,-0.9958,-26.97,-2.6338,,,,,,,,,-3.2865,,51
2011-12-11 19:30:00,,0.0,,-4.9764,,119.62,,1.8534,13.838,,22.618,,0.0001,0.3922999999999999,0.0,-0.002,-4.9764,,0.0,,,22.337,,,,,,,,,,,,,,,,,,,-0.9952,-26.97,-2.9432,,,,,,,,,-3.2721,,51
2011-12-11 19:45:00,,0.0,,-3.6246,,119.69,,1.1297,13.842,,22.448,,0.0,0.4304,0.0,-0.0004,-3.6246,,0.0,,,22.343,,,,,,,,,,,,,,,,,,,-0.9952,-26.97,-3.0057,,,,,,,,,-2.9535,,51
2011-12-11 20:00:00,,0.0,,-6.014,,119.86,,1.6445,13.846,,22.296,,0.0001,0.4621,0.0,-0.0001,-6.014,,0.0,,,22.192,,,,,,,,,,,,,,,,,,,-0.9951,-26.97,-2.3062,,,,,,,,,-2.7359,,51
2011-12-11 20:15:00,,0.0,,-6.9083,,120.05,,0.5013999999999998,13.85,,22.144,,0.0001,0.4823,-0.0001,-0.0008999999999999,-6.9083,,0.0,,,21.972,,,,,,,,,,,,,,,,,,,-0.9933,-26.97,-3.0014,,,,,,,,,-3.2993,,51
2011-12-11 20:30:00,,0.0,,-7.0853,,120.25,,0.6937999999999999,13.854,,21.999,,0.0001,0.4858,0.0,-0.0002999999999999,-7.0853,,0.0,,,21.886,,,,,,,,,,,,,,,,,,,-0.9919,-26.97,-2.8912,,,,,,,,,-2.845,,51
2011-12-11 20:45:00,,0.0,,-9.9869,,120.49,,-0.0743,13.857,,21.86,,0.0001,0.5243999999999999,-0.0001,-0.001,-9.9869,,0.0001,,,21.705,,,,,,,,,,,,,,,,,,,-2.8238,-26.97,-3.8482,,,,,,,,,-3.7249,,51
2011-12-11 21:00:00,,0.0,,-14.141,,120.46,,-0.0821999999999999,13.86,,21.731,,0.0,0.5697999999999999,0.0,-0.0011999999999999,-14.141,,0.0,,,21.429,,,,,,,,,,,,,,,,,,,-1.1994,-26.97,-3.7436,,,,,,,,,-2.7968,,51
2011-12-11 21:15:00,,0.0,,-3.5346,,120.16,,-0.1396,13.864,,21.612,,0.0001,0.6307,-0.0001,-0.0002999999999999,-3.5346,,0.0001,,,21.571,,,,,,,,,,,,,,,,,,,-3.8185,-26.97,-4.2817,,,,,,,,,-3.0797,,51
2011-12-11 21:30:00,,0.0,,-4.7349,,120.09,,-0.4033999999999999,13.867,,21.506,,0.0001,0.7074,0.0,-0.0008999999999999,-4.7349,,0.0001,,,21.612,,,,,,,,,,,,,,,,,,,-2.6049,-26.97,-4.274,,,,,,,,,-2.9362,,51
2011-12-11 21:45:00,,0.0,,-8.8522,,119.18,,-0.4129999999999999,13.874,,21.399,,0.0001,0.7136,0.0,0.0001,-8.8522,,0.0001,,,21.197,,,,,,,,,,,,,,,,,,,-3.1545,-26.97,-4.0088,,,,,,,,,-2.4616,,51
2011-12-11 22:00:00,,0.0,,-9.0617,,119.42,,0.4313,13.877,,21.296,,0.0001,0.7412999999999998,-0.0001,-0.0006999999999999,-9.0617,,0.0001,,,21.305,,,,,,,,,,,,,,,,,,,-0.9909,-26.97,-3.1578,,,,,,,,,-2.1732,,51
2011-12-11 22:15:00,,0.0,,-8.573,,119.9,,-0.0067999999999999,13.878,,21.2,,0.0001,0.7078999999999999,0.0,-0.0011999999999999,-8.573,,0.0001,,,20.89,,,,,,,,,,,,,,,,,,,-1.9969,-26.97,-3.7029,,,,,,,,,-2.7995,,51
2011-12-11 22:30:00,,0.0,,-4.6999,,120.28,,-0.8596,13.88,,21.114,,0.0002999999999999,0.7748,0.0,-0.0001,-4.6999,,0.0002,,,21.175,,,,,,,,,,,,,,,,,,,-3.8889,-26.97,-4.4629,,,,,,,,,-2.978,,51
2011-12-11 22:45:00,,0.0,,-6.7748,,119.67,,-0.7819,13.881,,21.04,,0.0002999999999999,0.7459,-0.0001,-0.002,-6.7748,,0.0002,,,21.122,,,,,,,,,,,,,,,,,,,-3.897,-26.97,-4.5718,,,,,,,,,-2.6087,,51
2011-12-11 23:00:00,,0.0,,-6.0727,,119.11,,0.2165999999999999,13.885,,20.973,,0.0002999999999999,0.7377,-0.0001,0.0006999999999999,-6.0727,,0.0002,,,21.033,,,,,,,,,,,,,,,,,,,-2.4333,-26.97,-4.2924,,,,,,,,,-2.6548,,51
2011-12-11 23:15:00,,0.0,,-2.9819,,120.16,,0.3624,13.886,,20.904,,0.0004,0.7606,0.0,-0.0014,-2.9819,,0.0002999999999999,,,21.19,,,,,,,,,,,,,,,,,,,-0.9884,-26.97,-3.8014,,,,,,,,,-2.7547,,51
2011-12-11 23:30:00,,0.0,,-7.0736,,120.48,,0.0703,13.886,,20.846,,0.0002999999999999,0.7693999999999999,0.0,-0.0019,-7.0736,,0.0002,,,20.823,,,,,,,,,,,,,,,,,,,-2.8534,-26.97,-4.2704,,,,,,,,,-3.7292,,51
