measured_on,ac_current__633,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inverter_temp_2__791,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2011-05-04 00:00:00,,0.0,-10.634,-11.51,,-22.145,,120.93,,9.8153,13.962,,18.207,,0.0001,0.1627,0.0,-0.0022,0.0,0.0,,0.0,,,9.6496,19.667,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,6.5567,,,,,,,,,-3.0359,,51
2011-05-04 00:01:00,,0.0,-18.44,-10.646,,-29.086,,120.7,,10.126,13.959,,18.196,,0.0,0.1582,0.0,0.0,0.0,0.0,,0.0,,,10.027,18.483,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,6.7876,,,,,,,,,-2.9747,,51
2011-05-04 00:02:00,,0.0,-14.74,-13.864,,-28.604,,121.01,,10.317,13.962,,18.183,,0.0,0.1562,0.0,0.0,0.0,0.0,,0.0,,,9.4329,19.176,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,6.9124,,,,,,,,,-2.7646,,51
2011-05-04 00:03:00,,0.0,10.98,1.1534,,12.134,,120.37,,10.393,13.963,,18.173,,0.0,0.154,0.0,-0.0043,0.0,0.0,,0.0,,,12.159,19.911,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.0518,,,,,,,,,-2.7815,,51
2011-05-04 00:04:00,,0.0,-4.3599,0.5536999999999999,,-3.8062,,120.48,,10.599,13.963,,18.159,,0.0001,0.1562,-0.0004,0.0,0.0,0.0,,0.0,,,11.048,19.383,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.2815,,,,,,,,,-2.7307,,51
2011-05-04 00:05:00,,0.0,3.8062,-8.5812,,-4.7749,,120.82,,10.652,13.963,,18.146,,0.0,0.1584,0.0,-0.0064999999999999,0.0,0.0,,0.0,,,10.849,20.025,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.458,,,,,,,,,-2.5102,,51
2011-05-04 00:06:00,,0.0,9.6424,-3.6216,,6.0208,,120.58,,10.513,13.963,,18.133,,0.0002999999999999,0.1584,0.0001,-0.0043,0.0,0.0001,,0.0001,,,11.741,19.782,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.4961,,,,,,,,,-2.4423,,51
2011-05-04 00:07:00,,0.0,-4.4753,-9.6657,,-14.141,,120.77,,10.437,13.964,,18.12,,0.0,0.1627,-0.0001,-0.0043,0.0,0.0,,0.0,,,10.691,18.961,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.516899999999999,,,,,,,,,-2.5102,,51
2011-05-04 00:08:00,,0.0,4.9827,1.0843,,6.067,,120.37,,10.299,13.964,,18.108,,0.0002999999999999,0.1627,-0.0004,-0.0022,0.0,0.0001,,0.0001,,,11.412,19.773,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.582499999999999,,,,,,,,,-2.4593,,51
2011-05-04 00:09:00,,0.0,-18.685,-10.704,,-29.389,,120.82,,10.203,13.965,,18.096,,0.0,0.1584,0.0,0.0,0.0,0.0,,0.0,,,9.2278,18.837,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.6021,,,,,,,,,-2.4084,,51
2011-05-04 00:10:00,,0.0,0.5305999999999998,-7.9357,,-7.405,,120.73,,10.295,13.966,,18.084,,0.0006999999999999,0.1648999999999999,0.0001,0.0,0.0,0.0001,,0.0001,,,11.071,19.217,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.6761,,,,,,,,,-2.4254,,51
2011-05-04 00:11:00,,0.0,-10.196,-14.51,,-24.707,,121.05,,10.506,13.966,,18.074,,0.0001,0.167,0.0,-0.0022,0.0,0.0,,0.0,,,10.165,19.164,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.7927,,,,,,,,,-2.2897,,51
2011-05-04 00:12:00,,0.0,2.4915,1.2458,,3.7373,,120.4,,10.751,13.966,,18.061,,0.0001,0.1779,-0.0001,-0.0022,0.0,0.0,,0.0,,,11.02,19.673,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,7.8464,,,,,,,,,-2.3067,,51
2011-05-04 00:13:00,,0.0,2.1685,-3.3912,,-1.2227,,120.57,,10.888,13.966,,18.049,,0.0002999999999999,0.1908999999999999,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,11.092,19.347,,,,,,,,,,,,,,,,,,,9.0875,-26.97,7.8799,,,,,,,,,-2.3406,,51
2011-05-04 00:14:00,,0.0,0.5766999999999999,2.5606,,3.1374,,120.39,,10.88,13.966,,18.036,,-0.0005999999999999,0.1908999999999999,-0.0006999999999999,0.0086999999999999,0.0,-0.0001,,-0.0001,,,11.282,19.409,,,,,,,,,,,,,,,,,,,8.9114,-26.97,7.905,,,,,,,,,-2.4085,,51
2011-05-04 00:15:00,,0.0,3.1606,9.7585,,12.919,,120.13,,10.807,13.966,,18.026,,0.0006999999999999,0.1865999999999999,0.0,0.0022,0.0,0.0001,,0.0001,,,11.528,19.501,,,,,,,,,,,,,,,,,,,9.3518,-26.97,7.989,,,,,,,,,-2.4764,,51
2011-05-04 00:16:00,,0.0,-0.0693,-2.9761,,-3.0453,,120.6,,10.733,13.966,,18.013,,0.0001,0.1908999999999999,-0.0001,-0.0022,0.0,0.0,,0.0,,,11.292,19.269,,,,,,,,,,,,,,,,,,,9.616,-26.97,8.0584,,,,,,,,,-2.4254,,51
2011-05-04 00:17:00,,0.0,-3.2987,-0.5075,,-3.8063,,120.45,,10.634,13.967,,18.0,,0.0001,0.1953,-0.0008999999999999,0.0,0.0,0.0,,0.0,,,10.886,19.199,,,,,,,,,,,,,,,,,,,8.999399999999998,-26.97,8.029199999999998,,,,,,,,,-2.3916,,51
2011-05-04 00:18:00,,0.0,0.7381999999999999,-0.5073999999999999,,0.2308,,120.43,,10.637,13.967,,17.988,,0.0004,0.1953,-0.0002999999999999,0.0,0.0,0.0001,,0.0001,,,11.334,19.294,,,,,,,,,,,,,,,,,,,9.5279,-26.97,8.1326,,,,,,,,,-2.4255,,51
