measured_on,ac_current__588,ac_current__779,ac_power__584,ac_power__773,ac_voltage__587,ac_volts__778,ambient_temp__589,ambient_temp__780,das_battery_voltage__595,das_battery_voltage__790,das_temp__594,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__586,dc_pos_current__775,dc_pos_voltage__585,dc_pos_voltage__774,dc_power_1__786,dc_power__583,dc_power__772,inverter_temp__593,inveter_temp__784,module_temp_1__590,module_temp_1__781,module_temp_2__591,module_temp_2__782,module_temp_3__592,module_temp_3__783,poa_irradiance__582,poa_irradiance__771,power_factor__596,system_id
2013-05-16 14:45:00,,0.0,,3129.0,,120.92,,27.278,,13.642,,29.338,8.053599999999998,215.48,,7.991799999999999,,210.01,3129.0,,3416.7,,22.156,,26.743,,-26.97,,43.212,,598.1,,51
2013-05-16 15:00:00,,0.0,,1705.3,,120.64,,26.515,,13.641,,29.384,4.3065,219.49,,4.3388,,213.05,1705.3,,1887.9,,22.089,,-3.0118,,-26.97,,37.754,,317.87,,51
2013-05-16 15:15:00,,0.0,,1907.3,,120.75,,24.639,,13.64,,29.431,4.9228,215.71,,4.8674,,211.65,1907.3,,2093.5,,22.16,,25.92,,-26.97,,34.359,,354.31,,51
2013-05-16 15:30:00,,0.0,,1715.5,,120.86,,25.845,,13.638,,29.438,4.4854,213.46,,4.4614,,209.4,1715.5,,1894.9,,22.431,,28.2,,-26.97,,37.293,,325.82,,51
2013-05-16 15:45:00,,0.0,,1186.8,,121.22,,25.382,,13.634,,29.454,3.0564,216.88,,3.0423,,214.12,1186.8,,1314.2,,22.101,,27.176,,-26.97,,32.552,,216.55,,51
2013-05-16 16:00:00,,0.0,,890.23,,121.1,,25.917,,13.632,,29.488,2.3468,217.79,,2.3327,,212.34,890.23,,1006.6,,22.598,,27.199,,-26.97,,31.144,,167.52,,51
2013-05-16 16:15:00,,0.0,,1074.4,,120.28,,24.567,,13.634,,29.508,2.6814,223.04,,2.795,,213.67,1074.4,,1196.9,,22.859,,-10.137,,-26.97,,28.848,,213.15,,51
2013-05-16 16:30:00,,0.0,,883.84,,120.29,,24.375,,13.635,,29.469,2.2821,219.83,,2.3111,,213.26,883.84,,998.11,,23.206,,-26.97,,-26.97,,28.429,,173.43,,51
2013-05-16 16:45:00,,0.0,,618.93,,120.62,,23.847,,13.635,,29.401,1.6773,216.72,,1.6614,,211.38,618.93,,714.67,,23.248,,-26.97,,-26.97,,26.145,,119.32,,51
2013-05-16 17:00:00,,0.0,,631.08,,120.15,,24.033,,13.638,,29.307,1.6842,219.2,,1.6993,,208.56,631.08,,724.1,,23.627,,-26.97,,-26.97,,25.841,,143.03,,51
2013-05-16 17:15:00,,0.0,,573.15,,120.76,,24.39,,13.641,,29.2,1.5591,216.93,,1.5632,,208.91,573.15,,665.16,,23.574,,-26.97,,-26.97,,25.925,,122.01,,51
2013-05-16 17:30:00,,0.0,,461.87,,120.84,,24.569,,13.643,,29.087,1.3106,212.04,,1.2936,,207.52,461.87,,546.48,,23.457,,-26.97,,-26.97,,25.553,,96.544,,51
2013-05-16 17:45:00,,0.0,,448.34,,120.84,,24.635,,13.645,,28.985,1.2622,213.48,,1.2424,,209.01,448.34,,529.22,,23.629,,-26.97,,-26.97,,25.094,,90.642,,51
2013-05-16 18:00:00,,0.0,,355.65,,120.79,,24.292,,13.648,,28.896,1.0524,208.61,,1.0336,,204.26,355.65,,431.59,,23.394,,-26.97,,-26.97,,24.546,,73.44799999999998,,51
2013-05-16 18:15:00,,0.0,,164.41,,120.93,,23.166,,13.65,,28.794,0.5812,196.8,,0.5763,,189.49,164.41,,224.61,,23.857,,-26.97,,-26.97,,22.342,,40.997,,51
2013-05-16 18:30:00,,0.0,,78.682,,121.07,,22.381,,13.653,,28.647,0.3972,178.12,,0.3725999999999999,,184.72,78.682,,139.54,,23.606,,-26.97,,-26.97,,20.442,,25.888,,51
2013-05-16 18:45:00,,0.0,,43.65,,120.98,,21.576,,13.657,,28.455,0.2444,189.06,,0.2338,,185.25,43.65,,89.512,,23.873,,-26.97,,-26.97,,18.868,,15.629,,51
2013-05-16 19:00:00,,0.0,,3.243,,121.09,,20.846,,13.662,,28.233,0.1023,196.11,,0.0922999999999999,,191.21,3.243,,37.006,,24.213,,-26.97,,-26.97,,17.565,,6.4261,,51
2013-05-16 19:15:00,,0.0,,-9.0538,,121.16,,20.375,,13.668,,27.952,0.0212,132.74,,0.0221,,131.86,-9.0538,,5.6249,,24.52,,-26.97,,-26.97,,16.882,,-0.9638,,51
2013-05-16 19:30:00,0.1625361999999999,0.0,6.983434,-2.8048,245.6913,120.79,4.822937,20.425,13.28144,13.675,5.139572,27.646,0.0002,70.926,0.002,-0.0005999999999999,0.2291999999999999,70.717,-2.8048,0.0003056,-0.0337,3.658333,24.317,3.15,-26.97,3.416667,-26.97,2.941667,16.756,-1.170692,-3.4573,0.1733329,51
2013-05-16 19:45:00,,0.0,,-8.4334,,120.79,,19.858,,13.683,,27.344,0.0001,7.8243,,-0.0002,,6.6037,-8.4334,,-0.001,,24.537,,-26.97,,-26.97,,16.078,,-4.0436,,51
2013-05-16 20:00:00,,0.0,,-2.9387,,120.72,,18.865,,13.688,,27.047,0.0001,0.7218,,-0.0001,,-0.0002999999999999,-2.9387,,0.0001,,24.48,,3.3435,,-26.97,,14.64,,-4.4453,,51
2013-05-16 20:15:00,,0.0,,-6.2661,,120.96,,17.692,,13.694,,26.76,0.0,0.3002,,-0.0002999999999999,,-0.0004,-6.2661,,0.0,,24.265,,13.896,,-26.97,,13.293,,-4.2851,,51
2013-05-16 20:30:00,,0.0,,-11.529,,121.22,,16.885,,13.702,,26.445,0.0001,0.2884999999999999,,0.0,,-0.002,-11.529,,0.0,,24.204,,10.528,,-26.97,,12.871,,-3.8147,,51
2013-05-16 20:45:00,,0.0,,-4.95,,120.96,,17.203,,13.709,,26.12,0.0002,0.3125999999999999,,0.0,,-0.0002999999999999,-4.95,,0.0001,,24.277,,15.371,,-26.97,,13.334,,-2.611,,51
2013-05-16 21:00:00,,0.0,,-10.194,,121.22,,18.057,,13.718,,25.796,0.0002,0.2883999999999999,,-0.0001,,-0.0006999999999999,-10.194,,0.0,,24.157,,18.013,,-26.97,,14.522,,-2.2243,,51
2013-05-16 21:15:00,,0.0,,-12.802,,121.52,,16.931,,13.724,,25.51,0.0002,0.2535999999999999,,-0.0001,,-0.0023,-12.802,,0.0,,23.845,,14.79,,-26.97,,13.598,,-3.0364,,51
2013-05-16 21:30:00,,0.0,,-6.9947,,120.83,,16.436,,13.732,,25.226,0.0002,0.2464,,0.0001,,-0.0014,-6.9947,,0.0,,23.954,,16.211,,-26.97,,13.209,,-2.663,,51
2013-05-16 21:45:00,,0.0,,-7.7565,,121.0,,17.321,,13.74,,24.919,0.0002,0.2335,,0.0,,-0.0012999999999999,-7.7565,,0.0001,,23.634,,17.074,,-26.97,,14.018,,-2.3482,,51
2013-05-16 22:00:00,,0.0,,-6.4996,,120.86,,17.556,,13.743,,24.659,0.0001,0.2581999999999999,,0.0,,-0.002,-6.4996,,0.0,,23.793,,16.909,,-26.97,,14.437,,-2.4975,,51
2013-05-16 22:15:00,,0.0,,-11.105,,121.01,,16.404,,13.744,,24.484,0.0001,0.1928,,-0.0001,,-0.0001,-11.105,,0.0,,23.636,,16.181,,-26.97,,13.656,,-3.0706,,51
2013-05-16 22:30:00,,0.0,,-10.993,,121.22,,16.758,,13.749,,24.324,0.0002,0.2439,,0.0,,-0.0025999999999999,-10.993,,0.0,,23.578,,16.466,,-26.97,,13.648,,-2.5908,,51
2013-05-16 22:45:00,,0.0,,-4.2167,,121.21,,17.141,,13.754,,24.169,0.0002999999999999,0.2363,,0.0,,-0.0008999999999999,-4.2167,,0.0001,,23.567,,16.49,,-26.97,,14.136,,-2.3688,,51
2013-05-16 23:00:00,,0.0,,-1.0058,,120.76,,16.602,,13.761,,23.99,0.0004,0.1855999999999999,,-0.0001,,-0.002,-1.0058,,0.0001,,23.409,,16.464,,-26.97,,13.937,,-2.7862,,51
2013-05-16 23:15:00,,0.0,,-8.423999999999998,,120.52,,17.237,,13.768,,23.768,0.0002,0.1353,,-0.0001,,-0.001,-8.423999999999998,,0.0,,23.021,,16.562,,-26.97,,14.513,,-2.4094,,51
2013-05-16 23:30:00,,0.0,,-7.9789,,120.73,,17.173,,13.775,,23.559,0.0002,0.1361999999999999,,0.0,,-0.0016999999999999,-7.9789,,0.0,,22.988,,16.504,,-26.97,,14.538,,-2.7303,,51
2013-05-16 23:45:00,,0.0,,-8.5875,,120.81,,17.317,,13.78,,23.387,0.0002999999999999,0.1665,,0.0,,-0.0014,-8.5875,,0.0001,,22.713,,16.826,,-26.97,,14.757,,-2.4567,,51
