measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2018-02-04 00:00:00,0.0,0.90082,120.77,7.2972,14.044,15.09,0.0,0.46482,0.0,-0.00868,0.90082,0.0,14.705,6.6347,-26.97,4.6338,-2.6034,51
2018-02-04 00:01:00,0.0,-2.921,120.64,7.2748,14.043,15.09,0.0005299999999999,0.4551299999999999,-0.0001299999999999,0.0,-2.921,0.00024,15.031,6.6358,-26.97,4.5576,-2.5855,51
2018-02-04 00:02:00,0.0,6.606,120.42,7.1632,14.044,15.079,0.00072,0.46048,-0.0001399999999999,0.0,6.606,0.00032,15.044,6.6344,-26.97,4.3479,-2.6753,51
2018-02-04 00:03:00,0.0,-16.03,121.06,7.1036,14.044,15.079,0.0001399999999999,0.4278899999999999,0.0,-0.00651,-16.03,5e-05,14.435,6.6351,-26.97,4.2839,-2.8189,51
2018-02-04 00:04:00,0.0,-8.153499999999998,120.88,7.1129,14.044,15.078,0.0004299999999999,0.4061699999999999,0.0,0.0,-8.153499999999998,0.00017,14.643,6.6354,-26.97,4.2146,-2.5496,51
2018-02-04 00:05:00,0.0,-2.5639,120.51,7.0462,14.044,15.068,0.0001399999999999,0.41269,0.0,0.0,-2.5639,6e-05,14.528,6.6367,-26.97,4.1348,-2.388,51
2018-02-04 00:06:00,0.0,-13.813,120.93,7.0139,14.044,15.067,0.0,0.39966,0.0001399999999999,0.0,-13.813,0.0,14.734,6.6351,-26.97,4.0478,-2.4059,51
2018-02-04 00:07:00,0.0,-0.7622299999999999,120.76,6.9302,14.045,15.067,0.0,0.4061699999999999,-0.0004299999999999,-0.00217,-0.7622299999999999,0.0,14.672,6.6361,-26.97,3.8967,-2.5317,51
2018-02-04 00:08:00,0.0,-13.05,120.83,6.8673,14.044,15.064,0.0001399999999999,0.39966,0.0,-0.00217,-13.05,6e-05,15.0,6.6347,-26.97,3.6978,-2.7112,51
2018-02-04 00:09:00,0.0,-7.599199999999998,121.12,6.7975,14.045,15.063,0.0001399999999999,0.3909699999999999,-0.0001399999999999,-0.00434,-7.599199999999998,6e-05,15.713,6.6351,-26.97,3.6256,-2.9267,51
2018-02-04 00:10:00,0.0,-12.15,120.93,6.8665,14.044,15.055,0.0001399999999999,0.3931399999999999,0.0,-0.00217,-12.15,6e-05,15.739,6.6361,-26.97,3.8525,-2.9087,51
2018-02-04 00:11:00,0.0,-4.3424,120.7,7.6897,14.045,15.055,0.00072,0.41052,0.0,0.0,-4.3424,0.00029,14.98,6.9168,-26.97,4.4952,-2.7292,51
2018-02-04 00:12:00,0.0,-9.6087,120.95,8.509399999999998,14.044,15.055,0.00058,0.4278899999999999,-0.00029,-0.00434,-9.6087,0.00025,14.468,8.5776,-26.97,4.9883,-2.1367,51
2018-02-04 00:13:00,0.0,-11.78,120.97,8.8201,14.044,15.056,0.00029,0.44744,0.0,0.0,-11.78,0.0001299999999999,14.597,8.849,-26.97,5.3076,-1.9212,51
