measured_on,ac_current__411,ac_current__588,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__407,ac_power__584,ac_power__773,ac_voltage__410,ac_voltage__587,ac_volts__778,ambient_temp__1333,ambient_temp__412,ambient_temp__589,ambient_temp__780,biased_mod2_leakage_na__1343,biased_mod2_mvshunt__1342,biased_mod2_voltage__1341,biased_mod3_leakage_na__1346,biased_mod3_mvshunt__1345,biased_mod3_voltage__1344,biased_mod4_leakage_na__1349,biased_mod4_mvshunt__1348,biased_mod4_voltage__1347,biased_mod5_leakage_na__1352,biased_mod5_mvshunt__1351,biased_mod5_voltage__1350,biased_mod6_mvshunt__1354,biased_mod6_voltage__1353,control_module_temp__1329,das_battery_voltage__595,das_battery_voltage__790,das_temp__594,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__409,dc_pos_current__586,dc_pos_current__775,dc_pos_voltage__408,dc_pos_voltage__585,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__406,dc_power__583,dc_power__772,gh_irradiance__1328,inverter_temp_2__791,inverter_temp__416,inverter_temp__593,inveter_temp__784,mod1_coulombs__1356,mod2_coulombs__1357,mod3_coulombs__1358,mod4_coulombs__1359,mod5_coulombs__1360,module_temp_1__413,module_temp_1__590,module_temp_1__781,module_temp_2__414,module_temp_2__591,module_temp_2__782,module_temp_3__415,module_temp_3__592,module_temp_3__783,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__582,poa_irradiance__771,power_factor__596,precipitation__4818,relative_humidity__1334,unbiased_leakage_na__1340,unbiased_mppt_current__1336,unbiased_mppt_power__1337,unbiased_mppt_voltage__1335,unbiased_mvshunt__1339,unbiased_temp__1338,wetness_kohms__1330,wind_direction__1332,wind_speed__1331,system_id
2011-06-15 06:17:00,,,0.0,457.46,441.16,,,898.63,,,119.82,,,,16.7,,,,,,,,,,,,,,,,,13.897,,20.913,2.19,231.9,,,2.1381,,,229.97,491.65,507.83,,,999.48,,13.425,,,21.942,,,,,,,,14.872,,,-26.97,,,19.518,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:18:00,,,0.0,461.17,454.83,,,916.0100000000001,,,119.67,,,,16.754,,,,,,,,,,,,,,,,,13.897,,20.945,2.2491,230.92,,,2.1726,,,231.64,503.24,519.32,,,1022.6,,13.032,,,21.355,,,,,,,,10.991,,,-26.97,,,19.708,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:19:00,,,0.0,481.27,460.62,,,941.8900000000002,,,119.92,,,,16.817,,,,,,,,,,,,,,,,,13.896,,20.975,2.287,232.97,,,2.2531,,,228.89,515.69,532.78,,,1048.5,,13.456,,,21.314,,,,,,,,18.207,,,-26.97,,,19.885,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:20:00,,,0.0,479.29,478.44,,,957.73,,,119.63,,,,16.849,,,,,,,,,,,,,,,,,13.897,,21.008,2.33,234.56,,,2.2907,,,231.17,529.49,546.45,,,1076.0,,12.74,,,21.199,,,,,,,,18.207,,,-26.97,,,20.122,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:21:00,,,0.0,491.12,485.95,,,977.07,,,119.81,,,,16.916,,,,,,,,,,,,,,,,,13.896,,21.041,2.3711,236.0,,,2.3727,,,228.52,542.18,559.53,,,1101.7,,12.327,,,20.498,,,,,,,,18.206,,,-26.97,,,20.357,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:22:00,,,0.0,512.0,496.72,,,1008.7,,,119.91,,,,16.995,,,,,,,,,,,,,,,,,13.894,,21.072,2.46,232.86,,,2.4437,,,226.54,553.51,572.75,,,1126.3,,13.068,,,20.75,,,,,,,,18.401,,,-26.97,,,20.573,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:23:00,,,0.0,517.44,507.78,,,1025.2,,,119.91,,,,17.068,,,,,,,,,,,,,,,,,13.893,,21.104,2.5164,232.99,,,2.457,,,231.34,568.3,586.18,,,1154.5,,12.453,,,20.884,,,,,,,,19.842,,,-26.97,,,20.799,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:24:00,,,0.0,533.33,523.99,,,1057.3,,,119.72,,,,17.118,,,,,,,,,,,,,,,,,13.893,,21.14,2.564,233.75,,,2.5367,,,229.24,581.48,599.16,,,1180.7,,12.877,,,21.136,,,,,,,,19.841,,,-26.97,,,21.001,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:25:00,,,0.0,544.43,532.02,,,1076.5,,,119.87,,,,17.187,,,,,,,,,,,,,,,,,13.892,,21.175,2.6342,232.96,,,2.5753,,,231.06,595.01,613.61,,,1208.6,,12.477,,,20.968,,,,,,,,19.841,,,-26.97,,,21.229,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:26:00,,,0.0,561.61,540.95,,,1102.6,,,119.98,,,,17.292,,,,,,,,,,,,,,,,,13.891,,21.208,2.6859,232.91,,,2.6242,,,231.3,606.88,625.52,,,1232.4,,12.177,,,21.066,,,,,,,,11.692,,,-26.97,,,21.412,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:27:00,,,0.0,580.88,557.35,,,1138.2,,,119.77,,,,17.366,,,,,,,,,,,,,,,,,13.891,,21.243,2.7273,233.99,,,2.7144,,,228.47,620.14,638.08,,,1258.2,,12.673,,,21.06,,,,,,,,10.324,,,-26.97,,,21.623,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:28:00,,,0.0,597.29,568.21,,,1165.5,,,119.72,,,,17.445,,,,,,,,,,,,,,,,,13.891,,21.279,2.7772,234.89,,,2.7562,,,229.91,633.65,652.26,,,1285.9,,13.213,,,22.069,,,,,,,,-3.4614,,,-26.97,,,21.872,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:29:00,,,0.0,614.19,590.24,,,1204.4,,,119.44,,,,17.532,,,,,,,,,,,,,,,,,13.89,,21.313,2.8551,233.34,,,2.8154,,,230.22,648.13,666.18,,,1314.3,,14.118,,,21.944,,,,,,,,19.84,,,-26.97,,,22.148,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:30:00,,,0.0,609.62,591.04,,,1200.7,,,119.84,,,,17.631,,,,,,,,,,,,,,,,,13.888,,21.35,2.8938,234.68,,,2.8775,,,229.4,660.04,679.09,,,1339.2,,12.601,,,21.229,,,,,,,,19.468,,,-26.97,,,22.393,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:31:00,,,0.0,630.59,608.15,,,1238.7,,,119.65,,,,17.696,,,,,,,,,,,,,,,,,13.888,,21.385,2.972,232.93,,,2.9411,,,229.1,673.78,692.16,,,1366.0,,12.825,,,21.147,,,,,,,,20.166,,,-26.97,,,22.58,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:32:00,,,0.0,630.56,612.81,,,1243.4,,,119.9,,,,17.777,,,,,,,,,,,,,,,,,13.888,,21.422,3.0311,232.77,,,2.9896,,,229.82,687.02,705.47,,,1392.5,,12.679,,,20.923,,,,,,,,21.419,,,-26.97,,,22.839,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:33:00,,,0.0,647.69,630.22,,,1277.9,,,119.72,,,,17.905,,,,,,,,,,,,,,,,,13.885,,21.461,3.0571,235.26,,,3.0607,,,228.58,699.44,719.19,,,1418.6,,12.803,,,21.267,,,,,,,,21.419,,,-26.97,,,23.084,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:34:00,,,0.0,661.36,640.66,,,1302.0,,,119.93,,,,17.976,,,,,,,,,,,,,,,,,13.886,,21.496,3.1689,230.9,,,3.1403,,,226.69,711.84,731.6699999999998,,,1443.5,,13.432,,,21.928,,,,,,,,21.419,,,-26.97,,,23.316,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:35:00,,,0.0,673.36,657.97,,,1331.4,,,119.69,,,,18.028,,,,,,,,,,,,,,,,,13.885,,21.535,3.1884,233.53,,,3.198,,,226.15,723.1799999999998,744.5499999999998,,,1467.7,,13.497,,,21.523,,,,,,,,-4.5956,,,-26.97,,,23.563,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:36:00,,,0.0,683.26,672.33,,,1355.6,,,119.89,,,,18.13,,,,,,,,,,,,,,,,,13.884,,21.568,3.2319,234.21,,,3.1901,,,231.09,737.1599999999999,756.89,,,1494.1,,13.137,,,21.407,,,,,,,,-6.0059,,,-26.97,,,23.779,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:37:00,,,0.0,690.8,686.04,,,1376.9,,,119.8,,,,18.201,,,,,,,,,,,,,,,,,13.882,,21.608,3.3076,232.38,,,3.2563,,,230.05,749.07,768.59,,,1517.7,,12.684,,,21.024,,,,,,,,-5.1379,,,-26.97,,,24.019,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:38:00,,,0.0,704.15,686.65,,,1390.8,,,120.11,,,,18.251,,,,,,,,,,,,,,,,,13.881,,21.645,3.3808,231.86,,,3.3694,,,226.51,763.11,783.73,,,1546.8,,12.445,,,21.149,,,,,,,,-3.0816,,,-26.97,,,24.2,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:39:00,,,0.0,716.9,709.26,,,1426.2,,,119.94,,,,18.309,,,,,,,,,,,,,,,,,13.881,,21.685,3.4435,230.38,,,3.348,,,231.11,773.69,793.23,,,1566.9,,12.856,,,21.222,,,,,,,,-11.11,,,-26.97,,,24.479,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:40:00,,,0.0,733.6,718.49,,,1452.1,,,119.81,,,,18.369,,,,,,,,,,,,,,,,,13.879,,21.725,3.4726,232.8,,,3.4296,,,230.14,789.24,808.37,,,1597.6,,13.763,,,20.665,,,,,,,,-13.297,,,-26.97,,,24.731,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:41:00,,,0.0,741.47,723.51,,,1465.0,,,120.09,,,,18.433,,,,,,,,,,,,,,,,,13.878,,21.766,3.5376,232.22,,,3.4973,,,229.04,800.98,821.46,,,1622.5,,12.945,,,20.827,,,,,,,,-9.5715,,,-26.97,,,24.925,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:42:00,,,0.0,756.65,741.5499999999998,,,1498.2,,,119.86,,,,18.514,,,,,,,,,,,,,,,,,13.877,,21.807,3.5944,233.27,,,3.5411,,,231.09,818.2799999999999,838.37,,,1656.7,,12.72,,,21.105,,,,,,,,-5.7433,,,-26.97,,,25.097,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:43:00,,,0.0,774.9099999999999,751.19,,,1526.1,,,119.93,,,,18.592,,,,,,,,,,,,,,,,,13.876,,21.847,3.6585,233.24,,,3.6787,,,226.09,831.69,853.26,,,1685.0,,12.889,,,21.472,,,,,,,,10.411,,,-26.97,,,25.427,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:44:00,,,0.0,781.7999999999998,763.6699999999998,,,1545.5,,,119.73,,,,18.659,,,,,,,,,,,,,,,,,13.875,,21.892,3.7686,228.71,,,3.7459,,,224.68,841.5499999999998,861.82,,,1703.4,,13.102,,,21.402,,,,,,,,21.159,,,-26.97,,,25.705,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:45:00,,,0.0,796.2,774.97,,,1571.2,,,119.86,,,,18.718,,,,,,,,,,,,,,,,,13.875,,21.933,3.8231,230.29,,,3.7903,,,226.66,859.0599999999998,880.4099999999999,,,1739.5,,11.351,,,21.35,,,,,,,,16.903,,,-26.97,,,25.862,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:46:00,,,0.0,816.96,791.0399999999998,,,1608.0,,,119.66,,,,18.809,,,,,,,,,,,,,,,,,13.873,,21.977,3.8608,231.61,,,3.8255,,,228.19,872.77,894.13,,,1766.9,,13.46,,,21.339,,,,,,,,17.979,,,-26.97,,,26.189,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:47:00,,,0.0,833.65,806.33,,,1640.0,,,119.64,,,,18.899,,,,,,,,,,,,,,,,,13.873,,22.023,3.9262,231.45,,,3.8906,,,228.09,887.34,908.71,,,1796.1,,12.843,,,21.296,,,,,,,,13.387,,,-26.97,,,26.41,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:48:00,,,0.0,847.36,810.59,,,1658.0,,,120.06,,,,18.928,,,,,,,,,,,,,,,,,13.872,,22.066,3.994,230.93,,,3.9537,,,227.97,901.24,922.18,,,1823.4,,12.278,,,20.906,,,,,,,,23.199,,,-26.97,,,26.365,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:49:00,,,0.0,858.34,822.19,,,1680.5,,,119.99,,,,18.976,,,,,,,,,,,,,,,,,13.873,,22.112,4.0732,229.65,,,4.008,,,228.32,915.08,935.4,,,1850.5,,12.047,,,20.976,,,,,,,,23.819,,,-26.97,,,26.513,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:50:00,,,0.0,878.23,839.15,,,1717.4,,,120.02,,,,19.0,,,,,,,,,,,,,,,,,13.87,,22.16,4.1179,230.43,,,4.0956,,,226.64,928.17,948.87,,,1877.1,,12.769,,,21.626,,,,,,,,23.82,,,-26.97,,,26.705,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:51:00,,,0.0,872.52,849.48,,,1722.0,,,120.08,,,,18.98,,,,,,,,,,,,,,,,,13.869,,22.204,4.1828,230.34,,,4.1609,,,226.49,942.24,963.3900000000002,,,1905.6,,12.305,,,20.793,,,,,,,,22.949,,,-26.97,,,26.864,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:52:00,,,0.0,887.9199999999998,856.22,,,1744.2,,,120.24,,,,18.983,,,,,,,,,,,,,,,,,13.868,,22.252,4.2098,232.2,,,4.2278,,,226.12,955.97,977.47,,,1933.4,,12.473,,,21.039,,,,,,,,23.446,,,-26.97,,,26.913,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:53:00,,,0.0,914.42,884.86,,,1799.3,,,119.5,,,,19.02,,,,,,,,,,,,,,,,,13.867,,22.298,4.2672,231.95,,,4.303,,,225.0,968.18,989.73,,,1957.9,,13.166,,,21.211,,,,,,,,24.067,,,-26.97,,,26.981,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:54:00,,,0.0,925.43,885.38,,,1810.8,,,120.08,,,,19.027,,,,,,,,,,,,,,,,,13.866,,22.346,4.3486,231.09,,,4.3209,,,227.65,983.61,1004.8,,,1988.4,,11.962,,,20.251,,,,,,,,22.947,,,-26.97,,,26.912,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:55:00,,,0.0,934.79,905.97,,,1840.8,,,119.72,,,,19.057,,,,,,,,,,,,,,,,,13.864,,22.393,4.449,229.18,,,4.3712,,,228.61,999.2,1019.6,,,2018.8,,11.798,,,20.668,,,,,,,,22.945,,,-26.97,,,26.982,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:56:00,,,0.0,961.1400000000002,923.15,,,1884.3,,,119.61,,,,19.112,,,,,,,,,,,,,,,,,13.864,,22.44,4.4713,231.27,,,4.4168,,,229.21,1012.3,1033.9,,,2046.2,,13.148,,,21.131,,,,,,,,22.945,,,-26.97,,,27.269,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:57:00,,,0.0,959.42,928.72,,,1888.1,,,119.86,,,,19.212,,,,,,,,,,,,,,,,,13.861,,22.49,4.54,230.45,,,4.5288,,,226.16,1024.2,1046.2,,,2070.4,,12.815,,,21.329,,,,,,,,16.899,,,-26.97,,,27.603,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:58:00,,,0.0,960.43,940.74,,,1901.2,,,119.69,,,,19.278,,,,,,,,,,,,,,,,,13.86,,22.532,4.6423,227.82,,,4.5367,,,228.55,1036.8,1057.6,,,2094.4,,12.285,,,20.427,,,,,,,,18.02,,,-26.97,,,27.652,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 06:59:00,,,0.0,979.63,953.0100000000001,,,1932.7,,,119.73,,,,19.31,,,,,,,,,,,,,,,,,13.859,,22.579,4.6721,229.42,,,4.6258,,,227.01,1050.1,1071.8,,,2121.9,,12.843,,,21.103,,,,,,,,24.31,,,-26.97,,,27.67,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:00:00,,,0.0,990.08,963.23,,,1953.3,,,119.81,,,,19.335,,,,,,,,,,,,,,,,,13.858,,22.627,4.6991,231.22,,,4.6923,,,226.72,1063.8,1086.5,,,2150.3,,12.938,,,20.897,,,,,,,,24.124,,,-26.97,,,27.808,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:01:00,,,0.0,1001.5,977.06,,,1978.5,,,119.71,,,,19.372,,,,,,,,,,,,,,,,,13.857,,22.67,4.8333,227.11,,,4.7581,,,226.3,1076.6,1097.7,,,2174.2,,13.19,,,21.39,,,,,,,,24.433,,,-26.97,,,27.946,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:02:00,,,0.0,1020.5,984.1,,,2004.6,,,119.84,,,,19.383,,,,,,,,,,,,,,,,,13.855,,22.717,4.8448,229.97,,,4.7741,,,228.45,1090.6,1114.1,,,2204.7,,13.315,,,21.279,,,,,,,,24.248,,,-26.97,,,27.949,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:03:00,,,0.0,1025.6,1010.7,,,2036.3,,,119.32,,,,19.352,,,,,,,,,,,,,,,,,13.854,,22.763,4.9161,228.66,,,4.861,,,226.69,1101.9,1124.1,,,2226.0,,13.504,,,21.887,,,,,,,,23.94,,,-26.97,,,28.039,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:04:00,,,0.0,1036.8,1007.7,,,2044.5,,,120.0,,,,19.34,,,,,,,,,,,,,,,,,13.854,,22.812,4.9315,231.25,,,4.9667,,,224.7,1116.0,1140.4,,,2256.3,,12.429,,,20.962,,,,,,,,23.442,,,-26.97,,,27.948,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:05:00,,,0.0,1056.7,1032.0,,,2088.7,,,119.66,,,,19.333,,,,,,,,,,,,,,,,,13.853,,22.859,4.9611,232.85,,,5.0113,,,225.82,1131.6,1155.1,,,2286.7,,13.364,,,21.532,,,,,,,,22.944,,,-26.97,,,27.88,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:06:00,,,0.0,1073.5,1050.7,,,2124.2,,,119.31,,,,19.315,,,,,,,,,,,,,,,,,13.851,,22.906,5.0782,230.18,,,4.9878,,,229.58,1145.1,1168.8,,,2313.9,,13.592,,,21.137,,,,,,,,22.944,,,-26.97,,,27.916,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:07:00,,,0.0,1075.8,1050.9,,,2126.7,,,119.81,,,,19.305,,,,,,,,,,,,,,,,,13.851,,22.954,5.181,227.67,,,5.1303,,,225.4,1156.4,1179.5,,,2335.9,,13.525,,,22.133,,,,,,,,22.944,,,-26.97,,,28.095,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:08:00,,,0.0,1086.1,1061.2,,,2147.3,,,119.86,,,,19.34,,,,,,,,,,,,,,,,,13.849,,23.001,5.1713,230.58,,,5.153,,,226.72,1168.3,1192.4,,,2360.6,,12.603,,,20.962,,,,,,,,23.752,,,-26.97,,,28.397,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:09:00,,,0.0,1111.8,1071.7,,,2183.5,,,119.77,,,,19.4,,,,,,,,,,,,,,,,,13.848,,23.049,5.2522,229.0,,,5.2631,,,223.57,1176.6,1202.7,,,2379.3,,13.0,,,21.479,,,,,,,,24.433,,,-26.97,,,28.836,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:10:00,,,0.0,1129.6,1085.7,,,2215.3,,,119.79,,,,19.515,,,,,,,,,,,,,,,,,13.848,,23.095,5.3573,227.32,,,5.291,,,225.74,1194.4,1217.8,,,2412.1,,12.95,,,20.98,,,,,,,,21.411,,,-26.97,,,29.235,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:11:00,,,0.0,1130.2,1099.3,,,2229.6,,,119.77,,,,19.628,,,,,,,,,,,,,,,,,13.846,,23.143,5.4199,227.26,,,5.3693,,,225.16,1208.9,1231.6,,,2440.6,,12.088,,,20.766,,,,,,,,-21.015,,,-26.97,,,29.692,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:12:00,,,0.0,1150.8,1111.3,,,2262.1,,,119.82,,,,19.706,,,,,,,,,,,,,,,,,13.846,,23.191,5.4426,228.87,,,5.4486,,,224.32,1222.1,1245.6,,,2467.7,,12.891,,,21.226,,,,,,,,11.552,,,-26.97,,,29.926,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:13:00,,,0.0,1153.9,1125.6,,,2279.4,,,119.73,,,,19.813,,,,,,,,,,,,,,,,,13.844,,23.239,5.4917,229.24,,,5.5249,,,223.57,1235.2,1258.9,,,2494.0,,13.116,,,21.079,,,,,,,,25.885,,,-26.97,,,30.151,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:14:00,,,0.0,1158.3,1138.3,,,2296.6,,,119.72,,,,19.883,,,,,,,,,,,,,,,,,13.843,,23.288,5.6247,225.6,,,5.5468,,,224.61,1245.8,1268.8,,,2514.7,,12.752,,,20.839,,,,,,,,24.797,,,-26.97,,,30.505,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:15:00,,,0.0,1172.0,1163.3,,,2335.4,,,119.83,,,,19.956,,,,,,,,,,,,,,,,,13.842,,23.334,5.6373,227.56,,,5.5519,,,226.81,1259.1,1282.7,,,2541.9,,12.757,,,20.644,,,,,,,,25.884,,,-26.97,,,30.509,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:16:00,,,0.0,1177.9,1156.9,,,2334.8,,,119.85,,,,20.004,,,,,,,,,,,,,,,,,13.84,,23.383,5.69,226.58,,,5.6335,,,224.63,1265.4,1289.2,,,2554.6,,12.315,,,20.841,,,,,,,,25.883,,,-26.97,,,30.647,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:17:00,,,0.0,1185.9,1172.6,,,2358.5,,,119.71,,,,20.046,,,,,,,,,,,,,,,,,13.839,,23.426,5.7375,226.05,,,5.6315,,,226.16,1273.5,1296.9,,,2570.4,,12.776,,,20.941,,,,,,,,25.883,,,-26.97,,,30.914,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:18:00,,,0.0,1208.1,1182.5,,,2390.7,,,119.63,,,,20.053,,,,,,,,,,,,,,,,,13.837,,23.473,5.8499,225.36,,,5.7794,,,223.88,1293.8,1318.3,,,2612.1,,13.031,,,21.58,,,,,,,,22.048,,,-26.97,,,30.987,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:19:00,,,0.0,1219.1,1191.9,,,2411.0,,,119.63,,,,20.058,,,,,,,,,,,,,,,,,13.835,,23.525,5.8661,226.92,,,5.8552,,,223.18,1306.7,1331.0,,,2637.8,,12.943,,,21.44,,,,,,,,-26.772,,,-26.97,,,31.168,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:20:00,,,0.0,1232.4,1202.0,,,2434.4,,,119.71,,,,20.01,,,,,,,,,,,,,,,,,13.835,,23.573,5.9491,226.11,,,5.9085,,,223.35,1319.5,1345.2,,,2664.7,,12.969,,,21.399,,,,,,,,-15.271,,,-26.97,,,31.274,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:21:00,,,0.0,1237.5,1210.1,,,2447.6,,,119.82,,,,19.999,,,,,,,,,,,,,,,,,13.833,,23.625,5.9817,226.66,,,5.9653,,,223.0,1330.2,1355.7,,,2685.9,,12.608,,,20.838,,,,,,,,25.883,,,-26.97,,,31.314,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:22:00,,,0.0,1253.8,1225.9,,,2479.7,,,119.6,,,,20.004,,,,,,,,,,,,,,,,,13.832,,23.673,6.0816,225.21,,,6.019,,,223.52,1345.2,1369.6,,,2714.8,,12.856,,,20.979,,,,,,,,25.883,,,-26.97,,,31.338,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:23:00,,,0.0,1281.3,1238.5,,,2519.8,,,119.55,,,,20.011,,,,,,,,,,,,,,,,,13.831,,23.724,6.1185,226.4,,,6.0936,,,223.08,1359.3,1385.1,,,2744.4,,12.76,,,20.905,,,,,,,,25.943,,,-26.97,,,31.613,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:24:00,,,0.0,1292.2,1247.4,,,2539.6,,,119.59,,,,20.12,,,,,,,,,,,,,,,,,13.83,,23.774,6.1404,227.26,,,6.1331,,,223.67,1371.7,1395.4,,,2767.1,,12.637,,,20.942,,,,,,,,-13.578,,,-26.97,,,32.115,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:25:00,,,0.0,1289.1,1256.6,,,2545.7,,,119.52,,,,20.242,,,,,,,,,,,,,,,,,13.829,,23.825,6.2072,226.42,,,6.1431,,,224.86,1381.3,1405.4,,,2786.7,,12.982,,,20.978,,,,,,,,-26.97,,,-26.97,,,32.438,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:26:00,,,0.0,1307.0,1270.3,,,2577.3,,,119.56,,,,20.327,,,,,,,,,,,,,,,,,13.827,,23.876,6.2898,225.37,,,6.2554,,,223.24,1396.4,1417.5,,,2813.9,,12.727,,,21.246,,,,,,,,-26.97,,,-26.97,,,32.561,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:27:00,,,0.0,1310.9,1279.2,,,2590.1,,,119.52,,,,20.41,,,,,,,,,,,,,,,,,13.827,,23.924,6.3316,225.98,,,6.3059,,,223.34,1408.3,1430.8,,,2839.0,,12.782,,,20.699,,,,,,,,-26.97,,,-26.97,,,32.82,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:28:00,,,0.0,1319.9,1301.2,,,2621.1,,,119.39,,,,20.475,,,,,,,,,,,,,,,,,13.825,,23.973,6.3996,225.27,,,6.3959,,,221.83,1418.8,1441.6,,,2860.3,,12.724,,,20.759,,,,,,,,-26.97,,,-26.97,,,33.046,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:29:00,,,0.0,1328.5,1323.7,,,2652.2,,,119.32,,,,20.575,,,,,,,,,,,,,,,,,13.824,,24.023,6.4833,223.93,,,6.4377,,,221.94,1428.7,1451.7,,,2880.5,,12.796,,,20.865,,,,,,,,-26.97,,,-26.97,,,33.23,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:30:00,,,0.0,1338.2,1311.1,,,2649.3,,,119.41,,,,20.602,,,,,,,,,,,,,,,,,13.823,,24.071,6.5412,223.82,,,6.521,,,220.78,1439.7,1464.0,,,2903.7,,12.752,,,20.801,,,,,,,,-26.97,,,-26.97,,,33.44,,,,,,,-99999.0,,,,,,,,,,,,,51
2011-06-15 07:31:00,,,0.0,1346.6,1330.1,,,2676.7,,,119.49,,,,20.588,,,,,,,,,,,,,,,,,13.823,,24.122,6.5467,225.27,,,6.578,,,220.43,1450.0,1474.7,,,2924.7,,12.005,,,20.213,,,,,,,,-26.97,,,-26.97,,,33.8,,,,,,,-99999.0,,,,,,,,,,,,,51
