measured_on,ac_current__411,ac_current__427,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__407,ac_power__423,ac_power__773,ac_voltage__410,ac_voltage__426,ac_volts__778,ambient_temp__412,ambient_temp__428,ambient_temp__780,das_battery_voltage__434,das_battery_voltage__790,das_temp__433,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__409,dc_pos_current__425,dc_pos_current__775,dc_pos_voltage__408,dc_pos_voltage__424,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__406,dc_power__422,dc_power__772,inverter_temp_2__791,inverter_temp__416,inverter_temp__432,inveter_temp__784,module_temp_1__413,module_temp_1__429,module_temp_1__781,module_temp_2__414,module_temp_2__430,module_temp_2__782,module_temp_3__415,module_temp_3__431,module_temp_3__783,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__421,poa_irradiance__771,system_id
2011-07-29 00:18:00,,,0.0,-0.8286999999999999,0.0690999999999999,,,-0.7597,,,120.15,,,20.109,,13.739,,26.397,0.0001,0.0108,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,15.59,,,24.875,,,19.807,,,-26.97,,,17.829,,,,,,,-99999.0,51
2011-07-29 00:19:00,,,0.0,-5.3867,-6.4686,,,-11.855,,,120.43,,,20.144,,13.739,,26.388,0.0,0.0108,,,0.0,,,-0.0022,0.0,0.0,,,0.0,15.691,,,24.213,,,19.808,,,-26.97,,,17.828,,,,,,,-99999.0,51
2011-07-29 00:20:00,,,0.0,-4.3968,-5.0414,,,-9.4382,,,120.33,,,20.142,,13.741,,26.382,0.0,0.0086999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,16.066,,,23.724,,,19.808,,,-26.97,,,17.825,,,,,,,-99999.0,51
2011-07-29 00:21:00,,,0.0,-1.0359,-0.6215,,,-1.6575,,,120.15,,,20.125,,13.741,,26.368,0.0,0.0172999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.956,,,24.195,,,19.808,,,-26.97,,,17.813,,,,,,,-99999.0,51
2011-07-29 00:22:00,,,0.0,-4.1206,-7.1363,,,-11.257,,,120.41,,,20.137,,13.74,,26.362,0.0,0.0129999999999999,,,0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,15.522,,,23.907,,,19.808,,,-26.97,,,17.83,,,,,,,-99999.0,51
2011-07-29 00:23:00,,,0.0,-4.0055,-1.7495,,,-5.755,,,120.19,,,20.134,,13.741,,26.353,0.0001,0.0152,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,15.908,,,24.021,,,19.808,,,-26.97,,,17.815,,,,,,,-99999.0,51
2011-07-29 00:24:00,,,0.0,12.73,4.7421,,,17.472,,,119.96,,,20.131,,13.742,,26.339,0.0002999999999999,0.0064999999999999,,,-0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,16.81,,,25.132,,,19.808,,,-26.97,,,17.77,,,,,,,-99999.0,51
2011-07-29 00:25:00,,,0.0,-3.6141,1.4733,,,-2.1409,,,120.09,,,20.076,,13.742,,26.334,0.0,0.0086999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.638,,,23.945,,,19.808,,,-26.97,,,17.783,,,,,,,-99999.0,51
2011-07-29 00:26:00,,,0.0,0.1381,-9.323200000000002,,,-9.1851,,,120.55,,,20.094,,13.742,,26.325,0.0,0.0129999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,16.337,,,24.401,,,19.808,,,-26.97,,,17.807,,,,,,,-99999.0,51
2011-07-29 00:27:00,,,0.0,12.5,4.2817,,,16.782,,,119.94,,,20.095,,13.742,,26.315,0.0,0.0410999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,16.822,,,24.691,,,19.808,,,-26.97,,,17.832,,,,,,,-99999.0,51
2011-07-29 00:28:00,,,0.0,-5.1104,-5.2255,,,-10.336,,,120.35,,,20.041,,13.742,,26.313,0.0,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.548,,,24.285,,,19.808,,,-26.97,,,17.853,,,,,,,-99999.0,51
2011-07-29 00:29:00,,,0.0,9.2771,1.2661,,,10.543,,,120.08,,,20.024,,13.742,,26.298,0.0,0.0281,,,0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,16.927,,,24.114,,,19.808,,,-26.97,,,17.887,,,,,,,-99999.0,51
2011-07-29 00:30:00,,,0.0,4.0515,9.093,,,13.145,,,119.82,,,20.054,,13.742,,26.294,0.0001,0.0345999999999999,,,-0.0001,,,-0.0086999999999999,0.0,0.0,,,0.0,15.969,,,24.516,,,19.808,,,-26.97,,,17.936,,,,,,,-99999.0,51
2011-07-29 00:31:00,,,0.0,10.198,5.9392,,,16.137,,,119.97,,,20.08,,13.742,,26.282,0.0004,0.0519999999999999,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,16.734,,,24.323,,,19.807,,,-26.97,,,17.995,,,,,,,-99999.0,51
2011-07-29 00:32:00,,,0.0,9.4153,7.988,,,17.403,,,120.01,,,20.115,,13.742,,26.279,0.0006999999999999,0.0519999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,16.845,,,25.601,,,19.808,,,-26.97,,,18.073,,,,,,,-99999.0,51
2011-07-29 00:33:00,,,0.0,-3.4069,-6.3766,,,-9.783600000000002,,,120.54,,,20.125,,13.743,,26.27,0.0,0.0325,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,14.193,,,24.584,,,19.808,,,-26.97,,,18.124,,,,,,,-99999.0,51
2011-07-29 00:34:00,,,0.0,-1.082,-7.9419,,,-9.0238,,,120.57,,,20.123,,13.743,,26.256,0.0004,0.0325,,,0.0,,,-0.0022,0.0,0.0,,,0.0,16.502,,,25.003,,,19.808,,,-26.97,,,18.132,,,,,,,-99999.0,51
2011-07-29 00:35:00,,,0.0,-8.678599999999998,2.4171,,,-6.2615,,,120.14,,,20.109,,13.743,,26.258,0.0,0.0367999999999999,,,-0.0005999999999999,,,0.0,0.0,0.0,,,0.0,15.352,,,23.51,,,19.808,,,-26.97,,,18.15,,,,,,,-99999.0,51
2011-07-29 00:36:00,,,0.0,11.418,6.7679,,,18.186,,,119.96,,,20.146,,13.744,,26.247,0.0004,0.0476,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,17.081,,,25.16,,,19.808,,,-26.97,,,18.154,,,,,,,-99999.0,51
2011-07-29 00:37:00,,,0.0,4.8802,-4.2587,,,0.6215,,,120.38,,,20.138,,13.743,,26.234,0.0,0.039,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,16.799,,,24.506,,,19.808,,,-26.97,,,18.136,,,,,,,-99999.0,51
2011-07-29 00:38:00,,,0.0,-12.615,-7.3895,,,-20.005,,,120.49,,,20.093,,13.745,,26.226,0.0001,0.0410999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,14.873,,,23.694,,,19.808,,,-26.97,,,18.09,,,,,,,-99999.0,51
2011-07-29 00:39:00,,,0.0,-1.4733,-4.8803,,,-6.3536,,,120.46,,,20.096,,13.745,,26.217,-0.0002999999999999,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,16.187,,,24.07,,,19.808,,,-26.97,,,18.057,,,,,,,-99999.0,51
2011-07-29 00:40:00,,,0.0,-3.2918,-2.5783,,,-5.8701,,,120.36,,,20.104,,13.744,,26.207,0.0001,0.0259999999999999,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,16.014,,,24.21,,,19.808,,,-26.97,,,18.039,,,,,,,-99999.0,51
2011-07-29 00:41:00,,,0.0,-4.9723,-0.9438,,,-5.9162,,,120.36,,,20.099,,13.745,,26.199,0.0004,0.0259999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,15.288,,,23.775,,,19.808,,,-26.97,,,18.027,,,,,,,-99999.0,51
2011-07-29 00:42:00,,,0.0,1.1512,-3.9825,,,-2.8313,,,120.47,,,20.101,,13.745,,26.187,0.0,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,16.105,,,24.453,,,19.808,,,-26.97,,,18.034,,,,,,,-99999.0,51
2011-07-29 00:43:00,,,0.0,-1.105,-0.9899,,,-2.0949,,,120.41,,,20.101,,13.745,,26.184,0.0001,0.0238,,,0.0,,,0.0022,0.0,0.0,,,0.0,15.759,,,24.267,,,19.808,,,-26.97,,,18.029,,,,,,,-99999.0,51
2011-07-29 00:44:00,,,0.0,-8.5176,-3.0848,,,-11.603,,,120.43,,,20.063,,13.745,,26.172,0.0002999999999999,0.0238,,,-0.0001,,,0.0064999999999999,0.0,0.0,,,0.0,14.985,,,23.876,,,19.808,,,-26.97,,,18.031,,,,,,,-99999.0,51
2011-07-29 00:45:00,,,0.0,1.5884,-2.9696,,,-1.3812,,,120.42,,,20.059,,13.745,,26.164,0.0001,0.0259999999999999,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,15.962,,,24.444,,,19.808,,,-26.97,,,18.025,,,,,,,-99999.0,51
2011-07-29 00:46:00,,,0.0,-0.0461,-2.5093,,,-2.5553,,,120.44,,,20.075,,13.745,,26.158,0.0,0.0259999999999999,,,0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,16.132,,,24.252,,,19.808,,,-26.97,,,18.052,,,,,,,-99999.0,51
2011-07-29 00:47:00,,,0.0,-5.5709,0.8056999999999999,,,-4.7652,,,120.33,,,20.119,,13.745,,26.147,0.0001,0.0281,,,0.0,,,0.0,0.0,0.0,,,0.0,15.503,,,24.002,,,19.808,,,-26.97,,,18.091,,,,,,,-99999.0,51
2011-07-29 00:48:00,,,0.0,-2.6705,0.2301,,,-2.4405,,,120.36,,,20.146,,13.746,,26.142,0.0002999999999999,0.0281,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.896,,,24.155,,,19.808,,,-26.97,,,18.107,,,,,,,-99999.0,51
2011-07-29 00:49:00,,,0.0,-9.346100000000002,-10.636,,,-19.982,,,120.8,,,20.123,,13.745,,26.129,0.0,0.0325,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,14.98,,,23.508,,,19.808,,,-26.97,,,18.1,,,,,,,-99999.0,51
2011-07-29 00:50:00,,,0.0,2.0028,9.669,,,11.672,,,120.07,,,20.089,,13.747,,26.121,0.0001,0.0303,,,-0.0004,,,0.0022,0.0,0.0,,,0.0,15.921,,,24.067,,,19.808,,,-26.97,,,18.084,,,,,,,-99999.0,51
2011-07-29 00:51:00,,,0.0,-0.6674999999999999,-1.6805,,,-2.348,,,120.47,,,20.091,,13.747,,26.113,0.0002999999999999,0.0325,,,-0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,15.931,,,24.188,,,19.808,,,-26.97,,,18.087,,,,,,,-99999.0,51
2011-07-29 00:52:00,,,0.0,-5.9623,-3.3841,,,-9.3464,,,120.54,,,20.05,,13.747,,26.099,0.0,0.0454999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.068,,,24.314,,,19.808,,,-26.97,,,18.106,,,,,,,-99999.0,51
2011-07-29 00:53:00,,,0.0,-0.7367,-4.8805,,,-5.6172,,,120.57,,,20.089,,13.747,,26.098,-0.0001,0.0519999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,16.789,,,23.932,,,19.808,,,-26.97,,,18.16,,,,,,,-99999.0,51
2011-07-29 00:54:00,,,0.0,-6.3079,-3.5452,,,-9.853,,,120.56,,,20.14,,13.747,,26.084,0.0001,0.0585,,,0.0,,,0.0,0.0,0.0,,,0.0,15.741,,,25.083,,,19.808,,,-26.97,,,18.175,,,,,,,-99999.0,51
2011-07-29 00:55:00,,,0.0,-0.4605,-2.2561,,,-2.7165,,,120.34,,,20.145,,13.747,,26.074,0.0002999999999999,0.065,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,16.741,,,23.243,,,19.808,,,-26.97,,,18.177,,,,,,,-99999.0,51
2011-07-29 00:56:00,,,0.0,-3.3611,-1.8877,,,-5.2488,,,120.36,,,20.135,,13.748,,26.069,0.0002999999999999,0.0671,,,0.0,,,0.0022,0.0,0.0,,,0.0,15.463,,,24.485,,,19.808,,,-26.97,,,18.177,,,,,,,-99999.0,51
2011-07-29 00:57:00,,,0.0,-3.6144,-4.6044,,,-8.2188,,,120.47,,,20.16,,13.748,,26.056,0.0,0.0714,,,-0.0004,,,0.0,0.0,0.0,,,0.0,16.219,,,24.105,,,19.808,,,-26.97,,,18.201,,,,,,,-99999.0,51
2011-07-29 00:58:00,,,0.0,-2.026,-6.1929,,,-8.218899999999998,,,120.5,,,20.181,,13.748,,26.055,0.0,0.0714,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,16.036,,,24.122,,,19.808,,,-26.97,,,18.233,,,,,,,-99999.0,51
2011-07-29 00:59:00,,,0.0,8.909599999999998,6.5152,,,15.425,,,120.05,,,20.226,,13.747,,26.039,-0.0001,0.0627999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,16.755,,,24.69,,,19.808,,,-26.97,,,18.273,,,,,,,-99999.0,51
2011-07-29 01:00:00,,,0.0,-7.0216,-3.9368,,,-10.958,,,120.44,,,20.264,,13.747,,26.037,0.0,0.0585,,,0.0001,,,0.0022,0.0,0.0,,,0.0,15.514,,,24.018,,,19.808,,,-26.97,,,18.315,,,,,,,-99999.0,51
2011-07-29 01:01:00,,,0.0,-1.4503,-4.167,,,-5.6172,,,120.45,,,20.238,,13.747,,26.025,0.0001,0.0606,,,0.0001,,,0.0,0.0,0.0,,,0.0,15.888,,,24.017,,,19.808,,,-26.97,,,18.34,,,,,,,-99999.0,51
2011-07-29 01:02:00,,,0.0,-4.6734,1.7727,,,-2.9008,,,120.19,,,20.215,,13.747,,26.021,0.0,0.0497999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.48,,,23.878,,,19.808,,,-26.97,,,18.356,,,,,,,-99999.0,51
2011-07-29 01:03:00,,,0.0,-0.8285,-2.2562,,,-3.0847,,,120.41,,,20.222,,13.748,,26.01,0.0,0.0454999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,15.827,,,24.178,,,19.808,,,-26.97,,,18.354,,,,,,,-99999.0,51
2011-07-29 01:04:00,,,0.0,-7.0217,-7.919699999999998,,,-14.941,,,120.63,,,20.214,,13.748,,26.003,0.0,0.039,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.403,,,23.861,,,19.808,,,-26.97,,,18.336,,,,,,,-99999.0,51
2011-07-29 01:05:00,,,0.0,2.8087,-0.0461,,,2.7626,,,120.29,,,20.192,,13.749,,25.995,0.0001,0.0345999999999999,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,16.453,,,24.111,,,19.808,,,-26.97,,,18.308,,,,,,,-99999.0,51
2011-07-29 01:06:00,,,0.0,-1.036,0.1381,,,-0.8979,,,120.31,,,20.163,,13.748,,25.983,0.0001,0.0325,,,0.0,,,-0.0022,0.0,0.0,,,0.0,15.918,,,23.761,,,19.808,,,-26.97,,,18.287,,,,,,,-99999.0,51
2011-07-29 01:07:00,,,0.0,-6.8606,-3.2692,,,-10.13,,,120.47,,,20.169,,13.75,,25.981,0.0,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.082,,,23.705,,,19.808,,,-26.97,,,18.274,,,,,,,-99999.0,51
2011-07-29 01:08:00,,,0.0,-2.3483,0.023,,,-2.3252,,,120.32,,,20.134,,13.75,,25.968,0.0,0.0281,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.927,,,23.811,,,19.808,,,-26.97,,,18.226,,,,,,,-99999.0,51
2011-07-29 01:09:00,,,0.0,-2.9238,-3.2461,,,-6.1699,,,120.45,,,20.126,,13.75,,25.966,-0.0001,0.0259999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,15.84,,,24.236,,,19.808,,,-26.97,,,18.196,,,,,,,-99999.0,51
2011-07-29 01:10:00,,,0.0,-1.3583,-3.0159,,,-4.3742,,,120.46,,,20.108,,13.75,,25.953,0.0,0.0367999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,15.754,,,23.959,,,19.809,,,-26.97,,,18.147,,,,,,,-99999.0,51
2011-07-29 01:11:00,,,0.0,-2.095,-2.7166,,,-4.8116,,,120.43,,,20.099,,13.75,,25.95,0.0001,0.0281,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.74,,,24.022,,,19.808,,,-26.97,,,18.141,,,,,,,-99999.0,51
2011-07-29 01:12:00,,,0.0,-6.4692,-3.7526,,,-10.222,,,120.44,,,20.087,,13.75,,25.937,0.0002999999999999,0.0325,,,0.0,,,0.0022,0.0,0.0,,,0.0,15.698,,,23.874,,,19.808,,,-26.97,,,18.115,,,,,,,-99999.0,51
2011-07-29 01:13:00,,,0.0,-3.1771,-3.5454,,,-6.7225,,,120.47,,,20.099,,13.75,,25.935,0.0,0.0259999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,15.729,,,23.957,,,19.809,,,-26.97,,,18.159,,,,,,,-99999.0,51
2011-07-29 01:14:00,,,0.0,-0.9439,-1.0821,,,-2.026,,,120.36,,,20.114,,13.75,,25.924,0.0001,0.0259999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,16.022,,,23.759,,,19.808,,,-26.97,,,18.127,,,,,,,-99999.0,51
2011-07-29 01:15:00,,,0.0,-5.4332,-7.5743,,,-13.008,,,120.57,,,20.122,,13.75,,25.918,0.0001,0.0238,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,14.909,,,24.277,,,19.808,,,-26.97,,,18.107,,,,,,,-99999.0,51
2011-07-29 01:16:00,,,0.0,3.8678,-2.6475,,,1.2203,,,120.4,,,20.13,,13.751,,25.907,0.0002999999999999,0.0238,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,16.761,,,24.278,,,19.809,,,-26.97,,,18.082,,,,,,,-99999.0,51
2011-07-29 01:17:00,,,0.0,-6.7686,-2.118,,,-8.886599999999998,,,120.37,,,20.167,,13.751,,25.903,0.0,0.0259999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,13.935,,,24.119,,,19.809,,,-26.97,,,18.103,,,,,,,-99999.0,51
2011-07-29 01:18:00,,,0.0,0.0919999999999999,-2.947,,,-2.855,,,120.4,,,20.179,,13.751,,25.892,0.0,0.0195,,,-0.0005999999999999,,,-0.0022,0.0,0.0,,,0.0,14.855,,,23.328,,,19.809,,,-26.97,,,18.1,,,,,,,-99999.0,51
2011-07-29 01:19:00,,,0.0,-3.6607,-1.6806,,,-5.3413,,,120.35,,,20.144,,13.752,,25.882,-0.0001,0.0129999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,15.547,,,24.128,,,19.809,,,-26.97,,,18.086,,,,,,,-99999.0,51
2011-07-29 01:20:00,,,0.0,-3.914,-0.7598,,,-4.6738,,,120.37,,,20.102,,13.752,,25.878,0.0001,0.0152,,,0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,14.984,,,23.936,,,19.809,,,-26.97,,,18.081,,,,,,,-99999.0,51
2011-07-29 01:21:00,,,0.0,2.072,-3.8907,,,-1.8187,,,120.52,,,20.086,,13.752,,25.865,0.0002999999999999,0.0152,,,0.0002999999999999,,,0.0,0.0,0.0,,,0.0,16.247,,,24.102,,,19.808,,,-26.97,,,18.056,,,,,,,-99999.0,51
2011-07-29 01:22:00,,,0.0,-15.679,-4.4206,,,-20.1,,,120.58,,,20.083,,13.754,,25.863,0.0,0.0217,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,14.309,,,23.344,,,19.811,,,-26.97,,,18.058,,,,,,,-99999.0,51
2011-07-29 01:23:00,,,0.0,1.059,-6.6075,,,-5.5485,,,120.66,,,20.089,,13.753,,25.848,0.0001,0.0172999999999999,,,0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,15.671,,,24.12,,,19.809,,,-26.97,,,18.022,,,,,,,-99999.0,51
2011-07-29 01:24:00,,,0.0,-7.7584,-5.1571,,,-12.916,,,120.6,,,20.036,,13.753,,25.846,0.0004,0.0108,,,-0.0004,,,-0.0022,0.0,0.0,,,0.0,15.247,,,23.275,,,19.811,,,-26.97,,,17.985,,,,,,,-99999.0,51
2011-07-29 01:25:00,,,0.0,-2.7858,1.6577,,,-1.1281,,,120.28,,,19.957,,13.754,,25.835,0.0,0.0195,,,-0.0004,,,-0.0064999999999999,0.0,0.0,,,0.0,15.583,,,24.376,,,19.81,,,-26.97,,,17.902,,,,,,,-99999.0,51
2011-07-29 01:26:00,,,0.0,-17.797,-13.699,,,-31.496,,,120.96,,,19.94,,13.754,,25.83,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,14.055,,,23.411,,,19.811,,,-26.97,,,17.881,,,,,,,-99999.0,51
2011-07-29 01:27:00,,,0.0,-16.117,-13.975,,,-30.092,,,120.94,,,19.957,,13.754,,25.819,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,14.506,,,23.38,,,19.811,,,-26.97,,,17.903,,,,,,,-99999.0,51
2011-07-29 01:28:00,,,0.0,-19.064,-11.143,,,-30.207,,,120.81,,,19.934,,13.754,,25.815,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,13.981,,,23.235,,,19.812,,,-26.97,,,17.886,,,,,,,-99999.0,51
