measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2014-07-01 00:00:00,0.0,-5.5604,121.61,16.335,13.752,24.551,0.00017,0.12722,-4e-05,-0.00101,-5.5604,2e-05,23.795,16.422,-26.97,14.705,-2.0468,51
2014-07-01 00:15:00,0.0,0.7430799999999999,121.65,15.776,13.759,24.263,0.00017,0.1512,-2e-05,-0.0004299999999999,0.7430799999999999,3e-05,23.727,15.227,-26.97,13.966,-2.0974,51
2014-07-01 00:30:00,0.0,-7.6668,121.97,15.773,13.765,23.975,0.00021,0.20884,-6e-05,-0.00087,-7.6668,5e-05,23.773,15.5,-26.97,14.167,-1.3213,51
2014-07-01 00:45:00,0.0,-5.1728,121.28,15.835,13.773,23.702,0.00027,0.1886299999999999,-0.00016,-0.0001399999999999,-5.1728,5e-05,23.297,15.486,-26.97,14.233,-1.4135,51
2014-07-01 01:00:00,0.0,-2.7418,120.91,15.758,13.781,23.475,0.00021,0.18532,-0.0001,-0.00072,-2.7418,4e-05,23.171,14.998,-26.97,14.083,-1.4887,51
2014-07-01 01:15:00,0.0,-5.1475,121.01,15.328,13.787,23.259,0.00018,0.12697,-0.00018,0.00029,-5.1475,2e-05,23.112,14.711,-26.97,13.547,-1.8185,51
2014-07-01 01:30:00,0.0,-6.5546,121.09,14.901,13.793,23.028,8e-05,0.12481,-0.00019,0.0001399999999999,-6.5546,0.0,22.58,14.711,-26.97,13.022,-1.9713,51
2014-07-01 01:45:00,0.0,-5.1018,121.09,14.558,13.799,22.8,0.00016,0.1082,-0.00025,-0.0001399999999999,-5.1018,2e-05,22.753,10.001,-26.97,12.591,-2.0813,51
2014-07-01 02:00:00,0.0,-10.434,121.23,14.167,13.805,22.561,0.0001399999999999,0.0683399999999999,-0.00016,-0.00101,-10.434,1e-05,22.155,11.008,-26.97,11.377,-3.0621,51
2014-07-01 02:15:00,0.0,-4.0668,121.17,13.293,13.81,22.315,0.0001299999999999,0.1310399999999999,-0.0001299999999999,0.0001399999999999,-4.0668,2e-05,22.25,4.8639,-26.97,10.649,-2.6516,51
2014-07-01 02:30:00,0.0,-5.5636,121.21,13.535,13.817,22.055,7e-05,0.1960699999999999,-0.00027,-0.00058,-5.5636,1e-05,21.946,12.859,-26.97,11.71,-0.82706,51
2014-07-01 02:45:00,0.0,-6.5059,121.27,14.255,13.824,21.811,0.0001299999999999,0.214,-0.0002599999999999,-0.00101,-6.5059,3e-05,21.68,14.285,-26.97,12.45,-0.5588699999999999,51
2014-07-01 03:00:00,0.0,-8.868,121.33,14.569,13.83,21.615,0.00012,0.2028899999999999,-0.0001299999999999,-0.00101,-8.868,3e-05,21.318,14.725,-26.97,12.952,-0.81144,51
2014-07-01 03:15:00,0.0,-1.7519,121.08,14.506,13.835,21.465,0.0003699999999999,0.2185,-9e-05,-0.00144,-1.7519,8e-05,21.314,14.725,-26.97,12.974,-0.97419,51
2014-07-01 03:30:00,0.0,-3.2381,120.98,14.334,13.839,21.339,0.00044,0.2354199999999999,-7e-05,-0.0024499999999999,-3.2381,0.0001,21.295,14.576,-26.97,12.772,-1.1538,51
2014-07-01 03:45:00,0.0,-4.9688,121.29,14.013,13.842,21.213,0.00038,0.25379,0.0,-0.00346,-4.9688,0.0001,21.146,13.435,-26.97,12.013,-1.9846,51
2014-07-01 04:00:00,0.0,-7.0484,121.23,13.501,13.844,21.081,0.0004299999999999,0.90765,2e-05,0.03883,-7.0484,0.00036,21.18,10.369,-26.97,10.55,-3.3574,51
2014-07-01 04:15:00,0.0,-11.066,120.8,12.729,13.849,20.925,0.00023,12.557,-2e-05,11.326,-11.066,0.0025,20.739,-6.3523,-26.97,9.7363,-3.0364,51
2014-07-01 04:30:00,0.0,-9.1863,120.72,12.827,13.856,20.751,2e-05,84.321,-0.00019,84.0,-9.1863,-0.01985,20.865,-7.0716,-26.97,10.139,-1.255,51
2014-07-01 04:45:00,0.0,-10.074,120.61,12.549,13.86,20.597,0.0067999999999999,128.47,0.0053299999999999,129.82,-10.074,1.3963,20.744,-6.4486,-26.97,9.8409,0.45016,51
2014-07-01 05:00:00,0.0,-7.1587,120.69,12.647,13.865,20.448,0.05408,182.29,0.03778,176.59,-7.1587,16.402,20.397,9.4303,-26.97,10.097,5.7557,51
2014-07-01 05:15:00,0.0,3.8276,121.42,13.101,13.866,20.344,0.1029999999999999,215.27,0.07759,211.81,3.8276,35.863,20.191,12.864,-26.97,10.961,13.542,51
2014-07-01 05:30:00,0.0,157.01,121.35,13.528,13.866,20.295,0.54351,205.45,0.54071,188.81,157.01,217.22,20.156,12.866,-26.97,12.007,40.591,51
2014-07-01 05:45:00,0.0,254.18,121.24,13.963,13.867,20.28,0.7633999999999999,215.85,0.72907,212.59,254.18,320.4,20.132,13.663,-26.97,13.394,61.31,51
2014-07-01 06:00:00,0.0,368.18,121.07,14.465,13.867,20.316,1.0178,222.58,1.0017,213.74,368.18,441.76,20.075,12.061,-26.97,14.542,87.542,51
2014-07-01 06:15:00,0.0,379.36,120.64,15.006,13.866,20.418,1.0531,220.69,1.0209,215.56,379.36,452.08,20.237,14.898,-26.97,16.079,77.702,51
2014-07-01 06:30:00,0.0,418.16,120.69,15.433,13.864,20.526,1.1604,220.2,1.1292,214.54,418.16,497.87,20.395,16.067,-26.97,17.343,84.089,51
2014-07-01 06:45:00,0.0,597.18,120.72,15.79,13.861,20.638,1.5625,224.29,1.5335,218.29,597.18,685.28,20.592,14.928,-26.97,18.494,113.3,51
2014-07-01 07:00:00,0.0,771.57,121.32,16.086,13.857,20.753,1.9613,228.16,1.9302,221.81,771.57,875.83,20.382,16.429,-26.97,20.05,141.5,51
2014-07-01 07:15:00,0.0,1511.2,121.32,16.36,13.854,20.889,3.758,226.18,3.6312,226.28,1511.2,1676.1,20.485,16.621,-26.97,22.6,273.31,51
2014-07-01 07:30:00,0.0,2533.2,121.33,17.2,13.849,21.119,6.0987,230.03,6.022,226.43,2533.2,2765.9,20.436,-5.2951,-26.97,29.407,464.72,51
2014-07-01 07:45:00,0.0,2823.5,121.11,17.164,13.839,21.553,6.9096,225.49,6.8747,221.5,2823.5,3080.0,20.429,2.7949,-26.97,31.313,513.91,51
2014-07-01 08:00:00,0.0,2977.4,120.81,17.657,13.828,22.116,7.2855,224.92,7.2041,222.28,2977.4,3237.9,20.604,-26.97,-26.97,33.029,539.9,51
2014-07-01 08:15:00,0.0,2418.6,120.77,17.845,13.813,22.697,6.0483,220.95,6.0102,217.65,2418.6,2641.4,21.034,-26.97,-26.97,33.345,442.22,51
2014-07-01 08:30:00,0.0,3522.5,121.27,17.733,13.798,23.206,8.550599999999998,227.63,8.668,220.38,3522.5,3845.5,21.307,-19.769,-26.97,33.712,645.91,51
2014-07-01 08:45:00,0.0,2342.0,120.97,18.654,13.788,23.639,5.8056,223.19,5.9933,210.03,2342.0,2550.7,21.76,-26.97,-26.97,34.175,420.84,51
2014-07-01 09:00:00,0.0,1975.9,120.83,18.682,13.779,23.995,4.9976,219.97,4.9263,217.56,1975.9,2162.8,22.121,-26.97,-26.97,31.527,355.37,51
2014-07-01 09:15:00,0.0,1703.4,120.83,18.169,13.771,24.236,4.2359,224.42,4.2063,219.99,1703.4,1874.2,22.063,-26.804,-26.97,28.375,298.85,51
2014-07-01 09:30:00,0.0,1982.7,120.99,17.85,13.767,24.358,5.0083,220.31,4.9232,220.57,1982.7,2175.7,22.658,19.849,-26.97,28.499,346.05,51
2014-07-01 09:45:00,0.0,2260.8,121.08,18.692,13.764,24.415,5.7123,221.19,5.4333,223.8,2260.8,2481.6,22.862,-22.55,-26.97,31.564,399.54,51
2014-07-01 10:00:00,0.0,1907.4,121.17,19.017,13.763,24.459,4.8143,220.9,4.7133,219.74,1907.4,2097.9,22.685,-26.97,-26.97,32.004,331.07,51
2014-07-01 10:15:00,0.0,1898.5,120.9,18.54,13.761,24.505,4.7009,225.03,4.6619,220.87,1898.5,2087.7,22.832,-26.97,-26.97,29.981,326.21,51
2014-07-01 10:30:00,0.0,1105.0,120.85,18.191,13.761,24.512,2.7734,224.88,2.7432,220.06,1105.0,1227.4,23.043,-6.4314,-26.97,25.875,185.51,51
2014-07-01 10:45:00,0.0,979.98,120.72,17.79,13.761,24.467,2.4666,226.04,2.4365,221.07,979.98,1096.3,22.962,19.012,-26.97,23.885,164.86,51
2014-07-01 11:00:00,0.0,1592.7,120.85,17.978,13.763,24.387,3.9294,226.54,3.8942,221.97,1592.7,1755.1,23.06,10.579,-26.97,24.908,271.82,51
2014-07-01 11:15:00,0.0,4937.7,121.38,19.39,13.764,24.316,12.655,215.61,12.371,215.3,4937.7,5378.2,22.859,-26.97,-26.97,42.15,959.81,51
2014-07-01 11:30:00,0.0,4017.4,121.11,20.513,13.765,24.327,10.569,210.48,10.476,208.61,4017.4,4394.3,22.821,-26.97,-26.97,45.725,790.52,51
2014-07-01 11:45:00,0.0,4638.2,120.99,21.686,13.763,24.425,12.455,207.32,12.223,205.93,4638.2,5095.5,22.64,-26.97,-26.97,53.849,978.41,51
2014-07-01 12:00:00,0.0,4515.1,121.05,22.3,13.76,24.61,11.871,208.35,11.756,207.01,4515.1,4892.9,22.545,-26.97,-26.97,55.464,960.73,51
2014-07-01 12:15:00,0.0,4528.3,121.04,21.274,13.755,24.839,12.092,207.88,11.909,206.96,4528.3,4964.3,22.541,-26.957,-26.97,52.421,944.09,51
2014-07-01 12:30:00,0.0,4522.4,121.17,22.459,13.75,25.043,11.955,207.66,11.96,206.15,4522.4,4940.8,22.772,-26.97,-26.97,52.164,929.59,51
2014-07-01 12:45:00,0.0,4445.9,121.08,22.589,13.745,25.243,11.682,208.86,11.611,207.23,4445.9,4826.8,22.883,-26.97,-26.97,51.702,913.32,51
2014-07-01 13:00:00,0.0,4285.2,121.2,22.897,13.74,25.425,11.701,206.73,11.403,206.24,4285.2,4764.5,22.631,-26.97,-26.97,51.313,889.96,51
2014-07-01 13:15:00,0.0,4202.0,120.91,23.414,13.736,25.587,11.204,207.33,11.064,206.05,4202.0,4599.5,22.65,-26.97,-26.97,52.594,862.23,51
2014-07-01 13:30:00,0.0,4155.9,121.0,23.693,13.733,25.732,11.015,206.69,10.844,206.29,4155.9,4504.6,22.867,-26.97,-26.97,50.967,834.2,51
2014-07-01 13:45:00,0.0,3983.3,121.42,24.031,13.729,25.878,10.688,205.03,10.409,205.69,3983.3,4323.7,22.685,-26.97,-26.97,50.333,793.09,51
2014-07-01 14:00:00,0.0,3833.3,121.23,23.508,13.725,26.02,10.352,204.85,10.161,203.88,3833.3,4190.8,22.861,-26.97,-26.97,49.009,756.2,51
2014-07-01 14:15:00,0.0,3657.0,121.47,23.695,13.721,26.132,9.7931,206.57,9.7471,203.58,3657.0,4006.9,23.092,-26.97,-26.97,46.914,713.05,51
2014-07-01 14:30:00,0.0,3440.2,121.25,24.451,13.718,26.253,9.1161,207.31,9.0682,203.87,3440.2,3737.8,22.935,-26.97,-26.97,47.094,664.26,51
2014-07-01 14:45:00,0.0,3313.3,121.22,24.494,13.716,26.374,8.742599999999998,209.63,8.6689,206.44,3313.3,3622.1,22.965,-26.97,-26.97,44.276,640.66,51
2014-07-01 15:00:00,0.0,3011.2,121.01,24.327,13.714,26.473,7.9276,210.08,7.8493,207.37,3011.2,3292.6,22.93,-26.97,-26.97,44.238,583.77,51
2014-07-01 15:15:00,0.0,2335.2,120.82,23.717,13.712,26.539,6.0708,212.08,5.9744,210.92,2335.2,2552.1,23.191,-26.97,-26.97,40.38,443.83,51
2014-07-01 15:30:00,0.0,2530.2,120.7,23.835,13.711,26.573,6.3978,215.91,6.3399,213.38,2530.2,2734.6,23.237,-26.97,-26.97,38.856,482.85,51
2014-07-01 15:45:00,0.0,1868.3,120.82,24.294,13.711,26.609,4.7862,211.01,4.8686,212.3,1868.3,2046.1,23.152,-26.97,-26.97,37.635,375.34,51
2014-07-01 16:00:00,0.0,1350.7,120.99,23.353,13.709,26.633,3.2998,217.99,3.6762,208.77,1350.7,1497.6,23.344,-26.97,-26.97,32.465,288.92,51
2014-07-01 16:15:00,0.0,1382.1,120.92,24.098,13.709,26.622,3.325,220.36,3.6548,216.25,1382.1,1523.4,23.464,-26.97,-26.97,33.132,303.99,51
2014-07-01 16:30:00,0.0,1316.5,120.93,23.897,13.709,26.615,3.222,221.96,3.4239,216.92,1316.5,1457.7,23.487,-26.97,-26.97,32.128,293.42,51
2014-07-01 16:45:00,0.0,1156.3,121.03,24.323,13.709,26.605,2.9343,220.96,2.9532,216.53,1156.3,1287.4,23.32,-26.97,-26.97,31.77,263.28,51
2014-07-01 17:00:00,0.0,833.9199999999998,121.09,24.61,13.709,26.619,2.1644,218.18,2.1348,216.44,833.9199999999998,934.4,23.395,-26.97,-26.97,28.875,193.97,51
2014-07-01 17:15:00,0.0,528.96,121.19,23.918,13.708,26.635,1.4495,215.87,1.4357,211.05,528.96,616.72,23.39,-26.97,-26.97,25.939,121.58,51
2014-07-01 17:30:00,0.0,482.87,121.19,23.139,13.708,26.629,1.3245,216.52,1.3121,210.85,482.87,563.55,23.456,-26.97,-26.97,24.221,95.416,51
2014-07-01 17:45:00,0.0,345.92,121.27,22.439,13.708,26.598,1.0048,211.16,0.99002,205.87,345.92,416.34,23.532,-26.97,-26.97,22.782,72.66899999999998,51
2014-07-01 18:00:00,0.0,470.86,121.37,22.202,13.708,26.551,1.3053,215.73,1.2798,212.04,470.86,553.39,23.475,-26.97,-26.97,22.868,92.728,51
2014-07-01 18:15:00,0.0,293.68,121.86,22.009,13.709,26.494,0.8969099999999999,206.99,0.88553,199.9,293.68,363.22,23.537,-26.97,-26.97,22.882,63.71,51
2014-07-01 18:30:00,0.0,205.57,121.9,21.669,13.709,26.433,0.6819699999999999,203.85,0.6753299999999999,195.26,205.57,271.19,23.538,-26.97,-26.97,21.888,48.671,51
2014-07-01 18:45:00,0.0,102.9,121.63,21.44,13.711,26.362,0.43201,186.36,0.41735,182.51,102.9,156.93,23.727,-26.97,-26.97,21.368,29.968,51
