measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2005-11-23 00:00:00,5.6092,-20.912,121.66,13.254,0.0,16.962,0.0002999999999999,-172.86,-0.0001499999999999,164.46,-0.02,-0.05,-0.07571,16.399,11.49,-26.97,11.49,-3.0731,51
2005-11-23 00:15:00,5.5944,-21.203,121.42,13.332,0.0,16.964,0.00034,-172.45,0.00011,164.13,0.02,-0.0599999999999999,-0.04057,16.421,11.489,-26.97,11.489,-2.9598,51
2005-11-23 00:30:00,5.5961,-20.88,121.39,13.372,0.0,17.027,0.00025,-172.43,1e-05,164.13,0.0,-0.04,-0.0410999999999999,16.462,11.489,-26.97,11.489,-3.1807,51
2005-11-23 00:45:00,5.602,-21.413,121.51,13.578,0.0,17.026,0.00017,-172.57,-0.00029,164.33,-0.05,-0.0299999999999999,-0.07664,16.499,11.488,-26.97,11.488,-3.0164,51
2005-11-23 01:00:00,5.6004,-20.692,121.61,13.552,0.0,17.064,0.0001499999999999,-172.7,-0.00051,164.5,-0.08,-0.0299999999999999,-0.1095,16.537,11.487,-26.97,11.487,-3.03,51
2005-11-23 01:15:00,5.6052,-21.525,121.65,13.469,0.0,17.129,0.0002,-172.78,8e-05,164.61,0.01,-0.0299999999999999,-0.02186,16.586,11.487,-26.973,11.487,-3.1896,51
2005-11-23 01:30:00,5.602,-21.073,121.69,13.733,0.0,17.121,0.00018,-172.84,-0.0004099999999999,164.73,-0.07,-0.0299999999999999,-0.0984499999999999,16.615,11.486,-26.973,11.486,-2.9766,51
2005-11-23 01:45:00,5.6071,-21.195,121.72,13.401,0.0,17.146,0.0002999999999999,-172.82,-0.00032,164.76,-0.05,-0.05,-0.10519,16.629,11.486,-26.97,11.486,-2.9313,51
2005-11-23 02:00:00,5.6097,-21.77,121.78,13.463,0.0,17.157,0.0002999999999999,-172.98,-0.00054,164.96,-0.0899999999999999,-0.05,-0.1417799999999999,16.609,11.486,-26.97,11.486,-2.7796,51
2005-11-23 02:15:00,5.6084,-20.527,121.76,13.183,0.0,17.18,0.0003899999999999,-172.9,-7e-05,164.94,-0.01,-0.07,-0.0792899999999999,16.613,11.478,-26.97,11.485,-2.8305,51
2005-11-23 02:30:00,5.6101,-20.363,121.87,13.33,0.0,17.185,0.00032,-173.01,-0.00022,165.07,-0.04,-0.0599999999999999,-0.09192,16.616,11.483,-26.97,11.486,-2.9846,51
2005-11-23 02:45:00,5.6105,-21.012,121.84,13.566,0.0,17.224,0.00029,-172.99,-0.00048,165.09,-0.08,-0.05,-0.1302099999999999,16.686,11.486,-26.97,11.486,-3.069,51
2005-11-23 03:00:00,5.6053,-20.969,121.77,13.559,0.0,17.236,0.0002599999999999,-172.88,-0.0005199999999999,165.02,-0.0899999999999999,-0.04,-0.1303,16.688,11.486,-26.97,11.486,-3.0122,51
2005-11-23 03:15:00,5.6056,-20.925,121.77,13.377,0.0,17.234,0.0002599999999999,-172.89,-0.00103,165.05,-0.17,-0.04,-0.2145199999999999,16.69,11.486,-26.97,11.486,-2.8538,51
2005-11-23 03:30:00,5.604,-21.06,121.76,13.184,0.0,17.243,0.0002999999999999,-172.83,-0.00031,165.04,-0.05,-0.05,-0.10295,16.669,11.482,-26.97,11.481,-3.0186,51
2005-11-23 03:45:00,5.6006,-21.352,121.65,13.29,0.0,17.191,0.00035,-172.62,5e-05,164.85,0.01,-0.0599999999999999,-0.05308,16.658,11.486,-26.973,11.486,-2.7856,51
2005-11-23 04:00:00,5.5931,-21.356,121.6,13.332,0.0,17.214,0.00024,-172.36,-0.0009399999999999,164.67,-0.1499999999999999,-0.04,-0.19631,16.653,11.486,-26.97,11.486,-3.0253,51
2005-11-23 04:15:00,5.5817,-20.745,121.36,13.238,0.0,17.227,0.0004,-171.99,-5e-05,164.32,-0.01,-0.07,-0.0771099999999999,16.625,11.356,-26.97,11.45,-3.176,51
2005-11-23 04:30:00,5.5832,-20.965,121.34,12.875,0.0,17.244,0.00035,-172.0,-0.00019,164.34,-0.0299999999999999,-0.0599999999999999,-0.0919699999999999,16.606,10.639,-26.973,10.646,-3.3261,51
2005-11-23 04:45:00,5.5763,-20.915,121.19,13.089,0.0,17.202,0.00034,-171.89,-0.0002799999999999,164.23,-0.05,-0.0599999999999999,-0.1041,16.579,10.568,-26.97,10.531,-3.4772,51
2005-11-23 05:00:00,5.5694,-21.649,121.05,13.181,0.0,17.157,0.00019,-171.66,-3e-05,164.03,0.0,-0.0299999999999999,-0.03864,16.556,10.817,-26.97,10.689,-3.4533,51
2005-11-23 05:15:00,5.5501,-22.043,120.61,12.885,0.0,17.184,0.0002799999999999,-170.85,0.0008,163.34,0.13,-0.05,0.0822399999999999,16.545,10.489,-26.97,10.471,-3.5028,51
2005-11-23 05:30:00,5.5332,-21.131,120.3,12.876,0.0,17.141,0.0002999999999999,-170.09,0.00022,162.68,0.04,-0.05,-0.01478,16.513,10.486,-26.97,10.424,-3.4893,51
2005-11-23 05:45:00,5.5283,-20.929,120.25,12.646,0.0,17.1,0.00034,-169.91,-0.00035,162.54,-0.0599999999999999,-0.0599999999999999,-0.11466,16.452,10.071,-26.97,9.9706,-3.3666,51
2005-11-23 06:00:00,5.5372,-20.94,120.39,12.574,0.0,17.001,0.00035,-169.8,-0.00011,162.51,-0.02,-0.0599999999999999,-0.0770499999999999,16.379,9.4762,-26.97,9.4739,-3.6287,51
2005-11-23 06:15:00,5.537,-20.902,120.12,12.506,0.0,16.934,0.00033,-170.86,-0.00016,163.2,-0.0299999999999999,-0.0599999999999999,-0.0831599999999999,16.317,9.4729,-26.97,9.4729,-3.7802,51
2005-11-23 06:30:00,5.5508,-21.13,120.42,12.59,0.0,16.952,0.00029,-171.33,-0.0001,163.65,-0.02,-0.05,-0.06618,16.29,9.4755,-26.97,9.4732,-3.4895,51
2005-11-23 06:45:00,5.5584,-20.253,120.8,12.457,0.0,16.862,0.00032,-174.13,-0.00032,168.12,-0.05,-0.0599999999999999,-0.1091599999999999,16.246,9.4736,-26.97,9.4736,-2.4396,51
2005-11-23 07:00:00,5.5228,-19.036,120.34,12.265,0.0,16.921,0.00034,-233.98,-0.0005,230.45,-0.12,-0.08,-0.19561,16.235,9.4877,-26.97,9.4888,22.474,51
2005-11-23 07:15:00,5.5234,-19.802,120.27,12.39,0.0,16.932,0.00038,-291.25,-0.00055,291.09,-0.16,-0.11,-0.2718599999999999,16.332,12.275,-26.97,12.33,197.07,51
2005-11-23 07:30:00,5.5267,-19.477,120.29,12.848,0.0,17.021,0.00034,-294.77,-0.0005199999999999,294.96,-0.1499999999999999,-0.1,-0.25312,16.571,15.532,-26.968,15.807,328.47,51
2005-11-23 07:45:00,5.53,-19.64,120.29,13.128,0.0,17.191,0.0002799999999999,-295.47,-0.0005,295.7,-0.1499999999999999,-0.08,-0.23125,16.831,17.773,-26.97,19.033,442.67,51
2005-11-23 08:00:00,5.5266,-19.459,120.11,13.613,0.0,17.368,0.0004299999999999,-295.64,-0.00059,295.8,-0.17,-0.13,-0.3030499999999999,17.182,18.649,-26.97,21.707,544.73,51
2005-11-23 08:15:00,5.5454,-19.529,120.28,13.933,0.0,17.641,0.0004299999999999,-295.46,-0.0005299999999999,295.58,-0.16,-0.13,-0.2841199999999999,17.572,20.549,-26.97,23.087,639.83,51
2005-11-23 08:30:00,5.5587,-20.25,120.62,14.437,0.0,17.959,0.0003699999999999,-294.35,-0.0005,294.53,-0.1499999999999999,-0.11,-0.25495,18.059,-24.864,-26.97,25.287,720.38,51
2005-11-23 08:45:00,5.5411,-19.531,120.56,14.905,0.0,18.304,0.00025,-293.06,-0.00059,293.19,-0.17,-0.07,-0.2452999999999999,18.602,-26.97,-26.97,27.63,788.5499999999998,51
2005-11-23 09:00:00,5.5255,-19.056,120.12,15.493,0.0,18.687,0.00016,-290.13,-0.0005999999999999,290.23,-0.17,-0.05,-0.2212399999999999,19.176,-26.97,-26.97,30.935,849.0,51
2005-11-23 09:15:00,5.5133,-19.733,120.02,15.808,0.0,19.127,0.00029,-288.62,-0.0005299999999999,288.79,-0.1499999999999999,-0.08,-0.2349999999999999,19.774,-26.97,-26.97,32.765,900.9,51
2005-11-23 09:30:00,5.5019,-20.305,119.84,16.257,0.0,19.583,0.0001,-287.75,-0.00033,287.87,-0.0899999999999999,-0.0299999999999999,-0.12439,20.359,-11.571,-26.97,33.852,945.47,51
2005-11-23 09:45:00,5.4955,-19.834,119.7,16.785,0.0,20.048,0.0001499999999999,-285.09,-0.0003899999999999,285.18,-0.11,-0.04,-0.15167,20.867,-17.085,-26.97,35.905,986.57,51
2005-11-23 10:00:00,5.4914,-19.857,119.44,17.423,0.0,20.433,0.0001,-276.96,-0.00038,277.16,-0.11,-0.0299999999999999,-0.1344799999999999,21.331,-26.968,-26.97,41.707,1012.5,51
2005-11-23 10:15:00,5.491,-20.086,119.23,16.448,0.0,20.934,0.00018,-274.12,-0.00033,274.22,-0.0899999999999999,-0.05,-0.13986,21.788,-26.96,-26.97,44.88,1034.9,51
2005-11-23 10:30:00,5.5158,-20.262,119.95,15.922,0.0,21.41,0.00018,-274.94,-0.00032,275.58,-0.0899999999999999,-0.05,-0.13611,21.909,-26.97,-26.97,44.333,1054.5,51
2005-11-23 10:45:00,5.5043,-19.315,120.05,16.054,0.0,21.742,8e-05,-274.13,-0.00033,275.82,-0.0899999999999999,-0.02,-0.1125599999999999,22.02,-26.968,-26.976,45.885,1064.2,51
2005-11-23 11:00:00,5.5824,-19.749,119.89,16.88,0.0,21.974,7e-05,-273.4,-0.00024,273.82,-0.07,-0.02,-0.08361,22.076,-26.97,-26.97,46.002,1072.2,51
2005-11-23 11:15:00,5.7142,-19.798,119.8,18.287,0.0,22.119,6e-05,-272.26,-0.00024,271.77,-0.07,-0.02,-0.0803999999999999,22.178,-26.97,-26.97,47.325,1073.6,51
2005-11-23 11:30:00,5.8308,-19.847,119.94,18.457,0.0,22.282,0.0,-271.72,-0.0001299999999999,271.14,-0.04,0.0,-0.03681,22.307,-26.97,-26.97,47.826,1072.1,51
