measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2000-08-14 00:15:00,5.4918,-20.549,121.26,21.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.828,18.83,18.634,18.839,0.0,51
2000-08-14 00:30:00,5.5008,-20.452,121.4,21.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.673,18.537,17.79,18.537,0.0,51
2000-08-14 00:45:00,5.5002,-20.796,121.4,20.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.527,17.734,17.241,18.102,0.0,51
2000-08-14 01:00:00,5.5076,-20.578,121.49,20.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.452,17.0,16.784,16.888,0.0,51
2000-08-14 01:15:00,5.5146,-20.628,121.61,21.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.335,18.522,17.69,17.924,0.0,51
2000-08-14 01:30:00,5.5158,-20.398,121.64,21.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21,8.0679,18.322,18.607,0.0,51
2000-08-14 01:45:00,5.5233,-20.768,121.75,22.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.151,-26.97,18.283,18.802,0.0,51
2000-08-14 02:00:00,5.5232,-20.398,121.77,23.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.179,-26.97,20.345,20.661,0.0,51
2000-08-14 02:15:00,5.5209,-20.519,121.69,22.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16,-26.957,20.299,20.536,0.0,51
2000-08-14 02:30:00,5.5218,-21.403,121.67,22.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.132,-26.97,20.135,20.182,0.0,51
2000-08-14 02:45:00,5.5185,-20.214,121.66,22.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,-26.97,20.191,20.778,0.0,51
2000-08-14 03:00:00,5.5184,-20.237,121.63,23.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.159,-26.97,21.294,21.587,0.0,51
2000-08-14 03:15:00,5.4939,-20.317,121.11,23.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.199,-26.97,21.265,21.677,0.0,51
2000-08-14 03:30:00,5.49,-20.471,121.06,23.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.254,-26.97,21.014,21.669,0.0,51
2000-08-14 03:45:00,5.492,-20.494,121.08,23.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.282,-26.97,20.909,21.401,0.0,51
2000-08-14 04:00:00,5.4829,-20.094,120.92,23.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.318,-26.97,20.926,21.575,0.0,51
2000-08-14 04:15:00,5.4861,-20.792,121.0,23.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.355,-26.97,20.891,21.342,0.0,51
2000-08-14 04:30:00,5.4944,-21.136,121.04,23.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.395,-26.97,21.04,21.651,0.0,51
2000-08-14 04:45:00,5.498,-20.932,121.22,23.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.489,-26.97,21.21,21.677,0.0,51
2000-08-14 05:00:00,5.4825,-20.569,120.87,23.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.561,-26.97,21.129,21.676,0.0,51
2000-08-14 05:15:00,5.4751,-21.958,120.54,23.467,0.0,0.0,-6e-05,-31.898,0.00116,31.583,0.04,0.0,0.24248,25.607,-26.957,21.4,21.676,0.66195,51
2000-08-14 05:30:00,5.9941,-118.96,121.18,23.213,0.0,0.0,-0.00106,-221.19,0.03029,217.06,6.57,0.23,6.8142,26.296,-26.931,21.179,21.676,9.7044,51
2000-08-14 05:45:00,6.0504,-86.575,120.94,22.846,0.0,0.0,-0.1172,-237.87,0.17498,233.75,40.9,27.88,67.748,28.245,-26.97,20.988,21.676,38.401,51
2000-08-14 06:00:00,6.4876,186.67,121.56,23.353,0.0,0.0,-0.7846499999999998,-210.59,0.8028199999999999,205.89,165.29,165.24,330.7,30.587,-26.97,21.818,22.076,82.801,51
2000-08-14 06:15:00,7.5899,453.8,121.38,23.82,0.0,0.0,-1.39,-224.9,1.4254,219.72,313.19,312.61,624.66,32.998,-26.971,23.247,23.44,136.14,51
2000-08-14 06:30:00,9.6569,814.65,121.31,24.274,0.0,0.0,-2.1866,-229.96,2.2459,224.57,504.36,502.83,1006.1,35.273,-26.906,24.948,24.917,195.17,51
2000-08-14 06:45:00,12.219,1230.6,120.88,24.966,0.0,0.0,-3.1561,-227.32,3.2275,221.74,715.67,717.44,1431.6,37.4,-26.921,26.996,26.756,256.22,51
2000-08-14 07:00:00,15.184,1653.4,120.79,25.615,0.0,0.0,-4.1134,-228.68,4.21,222.86,938.24,940.65,1873.3,39.214,26.833,29.42,29.025,319.6,51
2000-08-14 07:15:00,18.221,2070.2,120.67,26.227,0.0,0.0,-5.0613,-228.89,5.1747,222.87,1153.29,1158.48,2307.3,41.06,27.669,31.734,30.996,382.36,51
2000-08-14 07:30:00,21.016,2470.1,120.9,26.988,0.0,0.0,-6.0431,-226.39,6.1577,220.15,1355.62,1368.1,2720.2,42.893,4.0467,34.409,33.235,443.99,51
2000-08-14 07:45:00,23.462,2804.2,121.05,27.626,0.0,0.0,-6.8915,-224.66,7.019,218.32,1532.39,1548.24,3078.9,44.509,-26.913,38.54,37.153,501.31,51
2000-08-14 08:00:00,25.819,3118.2,121.16,27.344,0.0,0.0,-7.7118,-223.31,7.8407,216.96,1701.12,1722.12,3422.0,45.97,-26.796,42.146,40.516,554.82,51
