measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__1132,dc_power__772,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2012-09-18 08:00:00,0.0,,,3246.0,,,119.27,16.452,14.012,16.647,8.0197,222.96,8.0302,217.42,3246.0,,3532.8,,,,,,,,,,,17.342,20.275,-26.97,34.076,576.24,51
2012-09-18 08:15:00,0.0,,,3563.1,,,118.96,17.097,14.002,17.071,8.9917,218.15,8.97,213.46,3563.1,,3875.3,,,,,,,,,,,17.644,21.505,-26.97,37.394,642.46,51
2012-09-18 08:30:00,0.0,,,3806.7,,,118.61,17.817,13.99,17.508,9.8658,212.83,9.8615,207.58,3806.7,,4145.9,,,,,,,,,,,17.864,14.457,-26.97,41.86,704.77,51
2012-09-18 08:45:00,0.0,,,4059.6,,,119.01,18.828,13.977,17.984,10.605,209.02,10.673,203.12,4059.6,,4384.1,,,,,,,,,,,18.185,-9.6598,-26.97,45.203,759.96,51
2012-09-18 09:00:00,0.0,,,4299.4,,,119.32,19.553,13.961,18.543,11.396,206.46,11.418,202.14,4299.4,,4660.4,,,,,,,,,,,18.312,-10.844,-26.97,46.749,816.4199999999998,51
2012-09-18 09:15:00,0.0,,,4529.0,,,119.05,20.227,13.945,19.181,12.026,205.88,11.971,202.91,4529.0,,4900.8,,,,,,,,,,,18.665,22.566,-26.97,47.682,868.45,51
2012-09-18 09:30:00,0.0,,,4716.9,,,118.93,21.024,13.927,19.867,12.596,205.71,12.432,203.42,4716.9,,5110.1,,,,,,,,,,,18.668,18.893,-26.97,47.357,916.86,51
2012-09-18 09:45:00,0.0,,,4893.2,,,118.7,21.169,13.908,20.591,13.02,206.4,12.978,203.1,4893.2,,5319.4,,,,,,,,,,,18.87,23.015,-26.97,48.007,964.5100000000001,51
2012-09-18 10:00:00,0.0,,,4996.2,,,118.76,21.409,13.887,21.308,13.168,208.47,13.299,204.31,4996.2,,5450.1,,,,,,,,,,,19.553,10.386,-26.97,48.809,1001.6,51
2012-09-18 10:15:00,0.0,,,5017.0,,,118.88,21.821,13.869,21.952,13.221,209.4,13.34,205.18,5017.0,,5492.5,,,,,,,,,,,19.874,24.962,-26.97,52.027,1034.1,51
2012-09-18 10:30:00,0.0,,,5049.7,,,118.74,22.155,13.852,22.541,13.454,208.76,13.433,205.52,5049.7,,5557.4,,,,,,,,,,,20.094,26.046,-26.97,52.57,1054.7,51
2012-09-18 10:45:00,0.0,,,5079.4,,,118.59,22.425,13.837,23.065,13.517,208.19,13.405,205.51,5079.4,,5554.7,,,,,,,,,,,20.455,1.7596,-26.97,54.063,1076.1,51
2012-09-18 11:00:00,0.0,,,5031.3,,,118.89,22.802,13.824,23.548,13.253,209.22,13.6,204.54,5031.3,,5540.5,,,,,,,,,,,20.386,-20.798,-26.97,54.997,1084.8,51
2012-09-18 11:15:00,0.0,,,5013.9,,,118.49,22.901,13.811,23.979,13.18,209.22,13.329,205.08,5013.9,,5479.5,,,,,,,,,,,21.04,-24.558,-26.97,57.056,1088.7,51
2012-09-18 11:30:00,0.0,,,5036.7,,,118.56,22.954,13.801,24.368,13.432,207.93,13.44,205.49,5036.7,,5544.1,,,,,,,,,,,21.022,-26.97,-26.97,56.651,1096.0,51
2012-09-18 11:45:00,0.0,,,4984.2,,,118.45,23.613,13.791,24.714,13.222,208.17,13.212,205.41,4984.2,,5453.0,,,,,,,,,,,21.291,-26.97,-26.97,56.819,1089.6,51
2012-09-18 12:00:00,0.0,,,4893.5,,,118.9,23.903,13.782,25.017,12.892,208.93,13.184,204.4,4893.5,,5376.5,,,,,,,,,,,21.424,-26.97,-26.97,56.85,1071.4,51
2012-09-18 12:15:00,0.0,,,4921.3,,,119.41,23.711,13.772,25.304,12.869,209.25,13.204,205.12,4921.3,,5388.0,,,,,,,,,,,21.229,-26.97,-26.97,56.493,1058.1,51
2012-09-18 12:30:00,0.0,,,4696.8,,,119.11,24.548,13.765,25.56,12.568,207.86,12.494,205.72,4696.8,,5171.6,,,,,,,,,,,21.657,-26.97,-26.97,58.344,1035.5,51
2012-09-18 12:45:00,0.0,,,4756.1,,,118.97,23.908,13.759,25.81,12.568,208.2,12.57,204.85,4756.1,,5181.8,,,,,,,,,,,21.651,-26.97,-26.97,55.227,1004.4,51
2012-09-18 13:00:00,0.0,,,4640.9,,,119.52,23.573,13.752,26.025,12.224,208.7,12.526,204.14,4640.9,,5098.1,,,,,,,,,,,22.097,-26.97,-26.97,54.572,976.87,51
2012-09-18 13:15:00,0.0,,,4555.5,,,119.03,23.763,13.748,26.194,11.939,209.08,12.225,204.6,4555.5,,4985.1,,,,,,,,,,,22.058,-26.97,-26.97,53.838,940.24,51
2012-09-18 13:30:00,0.0,,,4369.8,,,119.08,25.034,13.745,26.337,11.771,207.54,11.671,205.57,4369.8,,4833.7,,,,,,,,,,,22.143,-26.97,-26.97,52.913,900.14,51
2012-09-18 13:45:00,0.0,,,4184.2,,,118.87,24.719,13.741,26.466,11.151,207.65,10.957,205.08,4184.2,,4553.4,,,,,,,,,,,22.08,-26.97,-26.97,53.455,853.69,51
2012-09-18 14:00:00,0.0,,,3997.4,,,118.82,25.15,13.738,26.595,10.548,208.44,10.71,203.46,3997.4,,4369.4,,,,,,,,,,,22.049,-26.97,-26.97,52.395,802.5299999999999,51
2012-09-18 14:15:00,0.0,,,3822.6,,,118.65,25.709,13.735,26.712,10.181,207.04,10.214,202.98,3822.6,,4176.8,,,,,,,,,,,22.005,-26.97,-26.97,50.584,750.85,51
2012-09-18 14:30:00,0.0,,,3601.2,,,118.94,25.505,13.732,26.806,9.663900000000002,205.23,9.6555,201.94,3601.2,,3931.7,,,,,,,,,,,22.371,-26.97,-26.97,48.866,695.36,51
2012-09-18 14:45:00,0.0,,,3333.7,,,119.14,25.913,13.729,26.892,8.8865,207.76,8.8723,203.72,3333.7,,3653.1,,,,,,,,,,,22.376,-26.97,-26.97,46.551,637.15,51
2012-09-18 15:00:00,0.0,,,3087.2,,,119.1,25.651,13.727,26.98,8.05,212.0,7.9828,208.7,3087.2,,3372.0,,,,,,,,,,,22.442,-26.97,-26.97,42.15,578.17,51
2012-09-18 15:15:00,0.0,,,2721.9,,,119.22,25.555,13.725,27.049,7.0522,214.72,7.0062,210.33,2721.9,,2987.4,,,,,,,,,,,22.375,-26.97,-26.97,40.179,510.8,51
2012-09-18 15:30:00,0.0,,,2383.5,,,119.49,25.275,13.722,27.107,6.0733,217.83,6.0324,213.33,2383.5,,2609.3,,,,,,,,,,,22.564,-26.97,-26.97,37.161,445.22,51
2012-09-18 15:45:00,0.0,,,2016.3,,,119.58,25.04,13.72,27.144,5.1008,220.36,5.0596,215.38,2016.3,,2213.4,,,,,,,,,,,22.464,-26.97,-26.97,34.294,380.47,51
2012-09-18 16:00:00,0.0,,,1639.5,,,119.25,25.017,13.719,27.164,4.1739,220.66,4.1141,216.41,1639.5,,1811.1,,,,,,,,,,,22.671,-26.699,-26.97,31.856,318.63,51
2012-09-18 16:15:00,0.0,,,1259.1,,,118.67,24.579,13.72,27.167,3.2324,220.85,3.1768,217.33,1259.1,,1404.4,,,,,,,,,,,22.583,4.6355,-26.97,29.057,257.52,51
2012-09-18 16:30:00,0.0,,,876.47,,,118.63,24.302,13.72,27.155,2.3232,213.81,2.2962,212.71,876.47,,986.15,,,,,,,,,,,22.764,25.348,-26.97,26.887,198.99,51
2012-09-18 16:45:00,0.0,,,547.16,,,118.62,23.83,13.72,27.129,1.4909,217.94,1.4944,213.02,547.16,,643.42,,,,,,,,,,,22.809,24.326,-26.97,24.629,146.44,51
2012-09-18 17:00:00,0.0,,,333.81,,,118.67,23.449,13.721,27.087,0.9639,213.75,0.9746,206.96,333.81,,408.14,,,,,,,,,,,22.857,23.2,-26.97,22.632,99.14,51
2012-09-18 17:15:00,0.0,,,199.9,,,119.43,23.071,13.721,27.031,0.67,203.33,0.6673,196.82,199.9,,268.04,,,,,,,,,,,23.028,19.417,-26.97,20.815,49.637,51
2012-09-18 17:30:00,0.0,,,121.94,,,119.73,22.525,13.721,26.963,0.4761,195.46,0.4718999999999999,187.38,121.94,,181.69,,,,,,,,,,,23.285,-1.9423,-26.97,19.601,31.329,51
2012-09-18 17:45:00,0.0,,,55.307,,,119.8,21.977,13.723,26.892,0.2838,192.84,0.2772999999999999,185.42,55.307,,105.89,,,,,,,,,,,23.252,20.327,-26.97,18.139,18.37,51
2012-09-18 18:00:00,0.0,,,-3.4886,,,119.67,20.782,13.726,26.803,0.0758,192.05,0.0758,183.67,-3.4886,,28.427,,,,,,,,,,,23.538,5.3662,-26.97,16.255,4.7607,51
2012-09-18 18:15:00,0.0,,,-10.558,,,119.61,19.593,13.728,26.679,0.0082,130.92,0.0109,129.76,-10.558,,2.3413,,,,,,,,,,,23.584,18.307,-26.97,15.011,-2.4785,51
2012-09-18 18:30:00,0.0,,,-8.653499999999998,,,119.06,19.563,13.732,26.495,0.0004,51.044,-0.0002,50.92,-8.653499999999998,,0.0058999999999999,,,,,,,,,,,23.492,8.1792,-26.97,15.131,-3.3205,51
2012-09-18 18:45:00,0.0,,,-7.6409,,,119.36,19.037,13.737,26.277,0.0005,2.8295,0.0,1.6207,-7.6409,,0.0014,,,,,,,,,,,24.053,18.228,-26.97,14.652,-4.2948,51
2012-09-18 19:00:00,0.0,,,-3.6026,,,119.53,18.318,13.742,26.023,0.0005999999999999,0.3617,0.0,-0.0008999999999999,-3.6026,,0.0002,,,,,,,,,,,24.094,11.867,-26.97,13.88,-4.3958,51
2012-09-18 19:15:00,0.0,,,-2.0631,,,119.81,17.766,13.748,25.736,0.0004,0.2326,-0.0001,-0.0006999999999999,-2.0631,,0.0001,,,,,,,,,,,23.921,6.3873,-26.97,13.739,-3.7235,51
2012-09-18 19:30:00,0.0,,,-5.5298,,,120.08,17.67,13.754,25.427,0.0004,0.222,-0.0001,-0.0025,-5.5298,,0.0001,,,,,,,,,,,24.071,17.116,-26.97,13.33,-3.7977,51
2012-09-18 19:45:00,0.0,,,-10.505,,,120.02,17.349,13.762,25.104,0.0002999999999999,0.2321999999999999,0.0001,-0.0016999999999999,-10.505,,0.0001,,,,,,,,,,,24.102,16.557,-26.97,12.825,-3.9213,51
2012-09-18 20:00:00,0.0,,,-8.1163,,,120.24,17.56,13.771,24.778,0.0001,0.2228,-0.0001,-0.0005999999999999,-8.1163,,0.0,,,,,,,,,,,23.755,16.884,-26.97,12.725,-3.824,51
2012-09-18 20:15:00,0.0,,,-7.645699999999999,,,120.01,17.752,13.779,24.462,0.0002999999999999,0.2099999999999999,-0.0001,-0.0008999999999999,-7.645699999999999,,0.0001,,,,,,,,,,,23.633,17.282,-26.97,13.63,-3.092,51
2012-09-18 20:30:00,0.0,,,-14.079,,,120.14,17.317,13.788,24.163,0.0001,0.2097999999999999,0.0,-0.0005999999999999,-14.079,,0.0,,,,,,,,,,,23.329,16.732,-26.97,13.04,-4.1341,51
2012-09-18 20:45:00,0.0,,,-7.3011,,,119.84,17.08,13.795,23.888,0.0002,0.2066999999999999,0.0,-0.0012999999999999,-7.3011,,0.0,,,,,,,,,,,23.39,16.299,-26.97,12.574,-4.0694,51
2012-09-18 21:00:00,0.0,,,-6.8038,,,120.09,18.139,13.802,23.616,0.0002,0.2048,-0.0001,-0.0012999999999999,-6.8038,,0.0,,,,,,,,,,,23.133,18.041,-26.97,13.63,-3.0164,51
2012-09-18 21:15:00,0.0,,,-9.2801,,,120.5,18.219,13.808,23.378,0.0002,0.168,0.0,0.0001,-9.2801,,0.0,,,,,,,,,,,22.821,17.693,-26.97,13.986,-3.796,51
2012-09-18 21:30:00,0.0,,,-7.4621,,,120.26,18.714,13.814,23.188,0.0002999999999999,0.1655,0.0001,-0.0016999999999999,-7.4621,,0.0001,,,,,,,,,,,22.864,17.198,-26.97,15.04,-3.2692,51
2012-09-18 21:45:00,0.0,,,-8.2582,,,120.54,18.519,13.818,23.028,0.0002999999999999,0.1678999999999999,0.0,-0.0014,-8.2582,,0.0001,,,,,,,,,,,22.815,18.196,-26.97,14.975,-3.6922,51
2012-09-18 22:00:00,0.0,0.0,0.0,-7.8834,0.0,-0.2,120.15,17.845,13.823,22.881,0.0002999999999999,0.1663,0.0,-0.0011999999999999,-7.8834,0.0,0.0001,0.0,0.0,0.0,1.393359,14.80005,0.0,0.0,0.0,4.300049,15.5,22.501,17.455,-26.97,14.202,-4.1444,51
2012-09-18 22:15:00,0.0,,,-7.1663,,,119.45,17.796,13.83,22.731,0.0001,0.1082,-0.0002,-0.0011999999999999,-7.1663,,0.0,,,,,,,,,,,22.279,17.821,-26.97,14.246,-3.4645,51
2012-09-18 22:30:00,0.0,,,-9.5726,,,119.76,17.866,13.834,22.567,0.0004,0.1270999999999999,0.0,-0.0022,-9.5726,,0.0001,,,,,,,,,,,22.535,17.779,-26.97,14.515,-3.2,51
2012-09-18 22:45:00,0.0,,,-7.4869,,,119.06,18.51,13.839,22.418,0.0002999999999999,0.0945,0.0,-0.0016,-7.4869,,0.0,,,,,,,,,,,22.264,18.196,-26.97,14.814,-3.3123,51
2012-09-18 23:00:00,0.0,,,-7.3808,,,119.21,18.053,13.843,22.296,0.0004,0.0943999999999999,0.0001,-0.0027,-7.3808,,0.0,,,,,,,,,,,22.064,17.853,-26.97,14.561,-3.841,51
2012-09-18 23:15:00,0.0,,,-6.7633,,,119.34,18.035,13.845,22.186,0.0001,0.0958999999999999,-0.0002,-0.001,-6.7633,,0.0,,,,,,,,,,,22.173,17.758,-26.97,14.322,-3.666,51
2012-09-18 23:30:00,0.0,,,-6.1274,,,119.51,17.872,13.848,22.094,0.0002999999999999,0.0977999999999999,0.0,0.0004,-6.1274,,0.0,,,,,,,,,,,21.791,17.639,-26.97,14.252,-3.6985,51
2012-09-18 23:45:00,0.0,,,-8.4124,,,119.54,17.671,13.851,22.004,0.0004,0.0951,0.0,-0.0023,-8.4124,,0.0,,,,,,,,,,,21.745,17.243,-26.97,13.832,-4.0329,51
