measured_on,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__773,ac_volts__778,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-09-07 00:00:00,0.0,-5.9013,-4.1263,-10.028,120.43,13.591,,,,13.886,,20.858,0.0,0.4877,-0.0001,-0.0022,0.0,0.0,0.0,,,,,12.236,23.207,12.858,-26.97,12.634,-99999.0,,,,51
2011-09-07 00:01:00,0.0,-4.5182,-2.1899,-6.7081,120.28,13.582,,,,13.885,,20.853,0.0001,0.4877,0.0,0.0,0.0,0.0001,0.0001,,,,,12.762,23.229,12.858,-26.97,12.638,-99999.0,,,,51
2011-09-07 00:02:00,0.0,0.0,1.4984,1.4984,120.21,13.599,,,,13.887,,20.846,0.0004,0.4661,0.0,-0.0064999999999999,0.0,0.0002,0.0002,,,,,13.182,23.282,12.858,-26.772,12.648,-99999.0,,,,51
2011-09-07 00:03:00,0.0,7.4227,-4.887,2.5357,120.47,13.614,,,,13.886,,20.845,0.0001,0.4747,0.0002999999999999,-0.0064999999999999,0.0,0.0001,0.0001,,,,,13.725,23.407,12.858,-26.179,12.664,-99999.0,,,,51
2011-09-07 00:04:00,0.0,-3.4578,-14.315,-17.773,120.81,13.62,,,,13.887,,20.833,-0.0001,0.4791,0.0,-0.0086999999999999,0.0,-0.0001,-0.0001,,,,,12.53,23.488,12.858,-26.179,12.663,-99999.0,,,,51
2011-09-07 00:05:00,0.0,5.8321,-7.1692,-1.337,120.56,13.619,,,,13.887,,20.832,0.0,0.4661,0.0,0.0022,0.0,0.0,0.0,,,,,13.475,23.469,12.858,-25.594,12.684,-99999.0,,,,51
2011-09-07 00:06:00,0.0,-4.6565,1.7289,-2.9276,120.23,13.622,,,,13.887,,20.83,0.0,0.4747,-0.0001,0.0022,0.0,0.0,0.0,,,,,12.355,23.087,12.858,-23.839,12.678,-99999.0,,,,51
2011-09-07 00:07:00,0.0,-16.989,-10.904,-27.893,120.76,13.612,,,,13.887,,20.819,0.0,0.4703999999999999,0.0,0.0,0.0,0.0,0.0,,,,,12.147,22.492,12.858,-22.321,12.663,-99999.0,,,,51
2011-09-07 00:08:00,0.0,-11.872,-2.3283,-14.2,120.37,13.613,,,,13.886,,20.822,0.0,0.4617,-0.0002999999999999,0.0022,0.0,0.0,0.0,,,,,11.822,23.021,12.858,-22.321,12.676,-99999.0,,,,51
2011-09-07 00:09:00,0.0,0.9451,2.7432,3.6883,120.24,13.627,,,,13.887,,20.812,0.0002999999999999,0.4573999999999999,0.0,-0.0022,0.0,0.0001,0.0001,,,,,13.456,23.959,12.858,-22.321,12.671,-99999.0,,,,51
2011-09-07 00:10:00,0.0,5.9013,-3.6422,2.2591,120.46,13.62,,,,13.887,,20.807,0.0,0.4703999999999999,-0.0001,-0.0064999999999999,0.0,0.0,0.0,,,,,13.595,24.107,12.858,-22.321,12.659,-99999.0,,,,51
2011-09-07 00:11:00,0.0,-6.8462,-0.438,-7.2842,120.32,13.609,,,,13.887,,20.806,0.0,0.4573999999999999,0.0,0.0,0.0,0.0,0.0,,,,,12.794,23.674,12.858,-22.321,12.656,-99999.0,,,,51
2011-09-07 00:12:00,0.0,-0.9912,2.4666,1.4753,120.24,13.606,,,,13.889,,20.8,0.0001,0.4682,-0.0002999999999999,0.0022,0.0,0.0001,0.0001,,,,,13.262,24.155,12.858,-22.321,12.654,-99999.0,,,,51
2011-09-07 00:13:00,0.0,-1.8672,-5.9704,-7.8376,120.57,13.619,,,,13.888,,20.796,0.0,0.4596,-0.0001,-0.0022,0.0,0.0,0.0,,,,,12.85,23.901,12.858,-22.321,12.659,-99999.0,,,,51
2011-09-07 00:14:00,0.0,-12.748,-8.0682,-20.816,120.6,13.607,,,,13.889,,20.793,0.0,0.4661,0.0,-0.0022,0.0,0.0,0.0,,,,,12.278,23.752,12.858,-22.321,12.663,-99999.0,,,,51
2011-09-07 00:15:00,0.0,4.011,-7.3305,-3.3195,120.6,13.613,,,,13.888,,20.784,0.0001,0.4682,0.0,-0.0043,0.0,0.0001,0.0001,,,,,13.527,24.215,12.858,-22.321,12.671,-99999.0,,,,51
2011-09-07 00:16:00,0.0,-7.860699999999999,-0.3458,-8.2064,120.36,13.597,,,,13.889,,20.787,0.0001,0.4703999999999999,-0.0002999999999999,0.0,0.0,0.0001,0.0001,,,,,12.4,23.625,12.858,-22.321,12.675,-99999.0,,,,51
2011-09-07 00:17:00,0.0,-7.3305,-12.517,-19.848,120.89,13.591,,,,13.889,,20.785,0.0,0.4638999999999999,0.0,-0.0043,0.0,0.0,0.0,,,,,12.144,23.528,12.858,-22.321,12.688,-99999.0,,,,51
2011-09-07 00:18:00,0.0,3.0659,5.9013,8.9673,120.19,13.59,,,,13.889,,20.771,0.0001,0.4855999999999999,-0.0001,0.0,0.0,0.0001,0.0001,,,,,13.592,23.984,12.858,-22.321,12.683,-99999.0,,,,51
2011-09-07 00:19:00,0.0,9.8663,7.7225,17.589,120.18,13.604,,,,13.889,,20.774,0.0004,0.4661,-0.0001,-0.0022,0.0,0.0002,0.0002,,,,,14.013,24.559,12.858,-22.321,12.688,-99999.0,,,,51
2011-09-07 00:20:00,0.0,-8.2756,-7.538,-15.814,120.76,13.571,,,,13.889,,20.762,0.0,0.4726,0.0,0.0022,0.0,0.0,0.0,,,,,12.007,23.809,12.858,-22.139,12.672,-99999.0,,,,51
2011-09-07 00:21:00,0.0,-4.887,-4.6565,-9.543500000000002,120.64,13.562,,,,13.889,,20.759,0.0004,0.4747,0.0,0.0,0.0,0.0002,0.0002,,,,,12.637,23.443,12.858,-22.321,12.678,-99999.0,,,,51
2011-09-07 00:22:00,0.0,-5.9935,-5.4402,-11.434,120.66,13.555,,,,13.889,,20.757,0.0002999999999999,0.4812,0.0,-0.0064999999999999,0.0,0.0001,0.0001,,,,,13.234,23.554,12.858,-22.321,12.678,-99999.0,,,,51
2011-09-07 00:23:00,0.0,-4.6565,-5.4172,-10.074,120.63,13.545,,,,13.889,,20.75,0.0002999999999999,0.4791,-0.0002999999999999,0.0,0.0,0.0001,0.0001,,,,,12.951,24.411,12.858,-22.321,12.683,-99999.0,,,,51
2011-09-07 00:24:00,0.0,-2.7663,-6.8694,-9.635700000000002,120.71,13.536,,,,13.889,,20.751,0.0001,0.4791,-0.0001,-0.0022,0.0,0.0001,0.0001,,,,,12.701,24.492,12.858,-22.321,12.692,-99999.0,,,,51
2011-09-07 00:25:00,0.0,-3.9188,-3.9649,-7.8838,120.59,13.527,,,,13.889,,20.733,0.0002999999999999,0.4899,-0.0001,0.0022,0.0,0.0002,0.0001,,,,,12.785,23.818,12.858,-21.774,12.688,-99999.0,,,,51
2011-09-07 00:26:00,0.0,-1.1757,-1.337,-2.5127,120.49,13.525,,,,13.889,,20.738,0.0001,0.4985999999999999,0.0,-0.0022,0.0,0.0001,0.0001,,,,,12.668,23.819,12.858,-20.688,12.703,-99999.0,,,,51
2011-09-07 00:27:00,0.0,-11.157,-5.9935,-17.151,120.7,13.523,,,,13.89,,20.734,0.0,0.5072999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,,,,11.997,23.64,12.858,-19.258,12.719,-99999.0,,,,51
2011-09-07 00:28:00,0.0,0.8298999999999999,-8.2064,-7.376699999999999,120.74,13.528,,,,13.89,,20.726,0.0002999999999999,0.5246,0.0001,-0.0086999999999999,0.0,0.0002,0.0001,,,,,12.658,24.093,12.858,-18.733,12.724,-99999.0,,,,51
2011-09-07 00:29:00,0.0,-6.6159,0.3226999999999999,-6.2932,120.44,13.503,,,,13.889,,20.725,0.0002999999999999,0.5375999999999999,-0.0001,0.0022,0.0,0.0002,0.0002,,,,,12.64,23.777,12.858,-18.208,12.731,-99999.0,,,,51
2011-09-07 00:30:00,0.0,-3.1581,-8.1142,-11.272,120.78,13.508,,,,13.89,,20.712,0.0002999999999999,0.5268,-0.0001,0.0,0.0,0.0002,0.0002,,,,,12.568,23.74,12.858,-18.033,12.74,-99999.0,,,,51
2011-09-07 00:31:00,0.0,-8.2065,-15.399,-23.605,121.06,13.524,,,,13.89,,20.713,0.0001,0.5311,0.0,0.0,0.0,0.0001,0.0001,,,,,11.715,24.112,12.858,-18.033,12.748,-99999.0,,,,51
2011-09-07 00:32:00,0.0,4.2185,3.0429,7.2614,120.28,13.522,,,,13.89,,20.708,0.0,0.5289,-0.0001,-0.0022,0.0,0.0,0.0,,,,,14.173,24.816,12.858,-18.033,12.751,-99999.0,,,,51
