measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2014-06-25 00:00:00,0.0,-5.563,121.89,16.569,13.792,23.127,0.00016,0.16109,-0.00012,-0.00144,-5.563,3e-05,22.89,16.496,-26.97,14.311,-1.7728,51
2014-06-25 00:15:00,0.0,-0.45171,121.77,16.995,13.795,22.984,0.00012,0.16846,-0.00016,-0.00029,-0.45171,2e-05,22.688,16.509,-26.97,14.749,-1.1108,51
2014-06-25 00:30:00,0.0,-5.0947,121.52,16.86,13.8,22.851,9e-05,0.1295999999999999,-0.0001499999999999,0.0,-5.0947,1e-05,22.698,16.499,-26.97,15.048,-1.3746,51
2014-06-25 00:45:00,0.0,-3.1727,121.52,16.163,13.804,22.723,0.00022,0.0862499999999999,-0.0001399999999999,-0.0004299999999999,-3.1727,2e-05,22.845,16.089,-26.97,14.225,-2.1422,51
2014-06-25 01:00:00,0.0,-4.7414,121.52,16.58,13.808,22.586,9e-05,0.09507,-0.00022,0.0,-4.7414,0.0,23.269,16.499,-26.97,14.379,-1.8078,51
2014-06-25 01:15:00,0.0,-5.3424,121.63,16.299,13.811,22.457,0.00012,0.10331,-0.00027,-0.0004299999999999,-5.3424,1e-05,23.735,16.3,-26.97,14.573,-1.598,51
2014-06-25 01:30:00,0.0,-4.2639,121.65,15.517,13.813,22.326,0.00012,0.15215,-0.0002599999999999,-0.0012999999999999,-4.2639,2e-05,24.847,14.88,-26.97,14.266,-1.5274,51
2014-06-25 01:45:00,0.0,-3.3852,121.71,15.105,13.817,22.176,0.00016,0.16575,-0.00032,-0.00115,-3.3852,3e-05,26.112,14.072,-26.97,13.824,-1.5477,51
2014-06-25 02:00:00,0.0,-6.1005,121.74,14.923,13.821,22.014,0.00018,0.1401699999999999,-7e-05,-0.00144,-6.1005,3e-05,25.715,14.725,-26.97,13.376,-1.6959,51
2014-06-25 02:15:00,0.0,-6.7183,121.8,14.748,13.827,21.857,0.0002,0.12486,-4e-05,-0.00289,-6.7183,2e-05,25.184,14.725,-26.97,13.018,-1.7991,51
2014-06-25 02:30:00,0.0,-5.1774,121.75,14.772,13.832,21.686,0.00027,0.08339,0.0,-0.00115,-5.1774,2e-05,24.65,14.725,-26.97,12.855,-1.7285,51
2014-06-25 02:45:00,0.0,-10.795,121.89,15.21,13.836,21.52,0.00022,0.09915,-5e-05,-0.00231,-10.795,2e-05,23.773,14.725,-26.97,12.897,-1.6477,51
2014-06-25 03:00:00,0.0,-5.9971,121.72,15.091,13.838,21.407,0.0003899999999999,0.10319,-8e-05,-0.00346,-5.9971,4e-05,23.601,14.246,-26.97,12.668,-2.0968,51
