measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2021-01-05 00:00:00,0.0,-6.8127,117.18,1.7952,-6.8127,0.00058,0.1780799999999999,0.0,-0.00434,0.00011,15.977,-0.38699,-26.97,-2.0324,-2.8002,51
2021-01-05 00:01:00,0.0,-13.764,117.38,1.7726,-13.764,-0.0001399999999999,0.16939,0.0,-0.00217,-3e-05,15.897,-0.5017899999999998,-26.97,-2.0165,-2.8541,51
2021-01-05 00:02:00,0.0,-9.6303,117.43,1.8141,-9.6303,-0.00029,0.1715599999999999,-0.0004299999999999,-0.00217,-5e-05,16.226,0.1870499999999999,-26.97,-1.8744,-2.8182,51
2021-01-05 00:03:00,0.0,-8.452099999999998,117.27,1.9667,-8.452099999999998,0.0001399999999999,0.1715599999999999,-0.00029,-0.00217,2e-05,16.242,1.0814,-26.97,-1.7322,-2.8362,51
2021-01-05 00:04:00,0.0,5.6581,117.44,2.0261,5.6581,0.0001399999999999,0.16722,-0.0001399999999999,0.00434,2e-05,16.094,1.303,-26.97,-1.8267,-2.8182,51
2021-01-05 00:05:00,0.0,-3.4179,116.92,2.065,-3.4179,0.00029,0.1454999999999999,-0.00058,-0.00434,5e-05,15.826,1.303,-26.97,-1.8512,-2.9439,51
2021-01-05 00:06:00,0.0,-2.1709,116.88,2.0799,-2.1709,0.00029,0.1303,-0.00072,-0.00434,4e-05,15.764,0.63824,-26.97,-1.9707,-3.1054,51
2021-01-05 00:07:00,0.0,16.743,117.38,2.1306,16.743,0.0,0.1303,0.0,0.0,0.0,15.733,1.7461,-26.97,-2.0154,-3.2131,51
2021-01-05 00:08:00,0.0,8.983499999999998,117.3,2.2118,8.983499999999998,0.0,0.1303,0.0001399999999999,0.0,0.0,15.74,1.0814,-26.97,-1.955,-3.1772,51
2021-01-05 00:09:00,0.0,-13.163,117.16,2.2523,-13.163,0.0,0.1259599999999999,-0.0001399999999999,-0.00217,0.0,16.143,0.8598,-26.97,-2.0585,-2.9798,51
2021-01-05 00:10:00,0.0,-15.311,117.22,2.3118,-15.311,0.0001399999999999,0.12379,-0.0004299999999999,0.00217,2e-05,15.787,1.4137,-26.97,-1.9952,-2.8003,51
2021-01-05 00:11:00,0.0,-7.2283,117.45,2.4596,-7.2283,-0.0004299999999999,0.12161,-0.0001399999999999,0.00651,-6e-05,15.944,1.7461,-26.97,-1.879,-2.7823,51
2021-01-05 00:12:00,0.0,0.32339,117.74,2.4711,0.32339,0.0,0.1303,0.00072,0.00217,0.0,15.759,1.7461,-26.97,-1.6666,-2.8003,51
