measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2004-01-22 00:00:00,5.529,-20.932,120.09,-2.2569,0.0,18.022,0.0,-170.13,-0.00017,169.37,-0.0299999999999999,0.0,-0.0302499999999999,17.406,-4.3757,-26.97,-2.7337,-2.7969,51
2004-01-22 00:15:00,5.5102,-21.233,119.96,-2.7667,0.0,17.875,0.0,-169.92,-0.00021,169.14,-0.04,0.0,-0.03606,17.297,-5.714,-26.97,-2.7337,-2.7826,51
2004-01-22 00:30:00,5.5025,-20.59,119.75,-3.3092,0.0,17.622,3e-05,-169.68,-0.0002,168.89,-0.0299999999999999,-0.01,-0.04011,17.028,-5.7241,-26.97,-3.3812,-2.0024,51
2004-01-22 00:45:00,5.5006,-20.759,119.68,-3.6619,0.0,17.559,3e-05,-169.63,-0.0002,168.84,-0.0299999999999999,-0.01,-0.03855,17.004,-6.9953,-26.97,-3.1256,-2.4667,51
2004-01-22 01:00:00,5.4839,-20.403,119.4,-3.3782,0.0,17.548,5e-05,-169.34,-0.00018,168.53,-0.0299999999999999,-0.01,-0.03909,16.988,-6.8691,-26.97,-2.7533,-2.3276,51
2004-01-22 01:15:00,5.496,-20.593,119.43,-3.6311,0.0,17.397,4e-05,-169.37,-0.00019,168.56,-0.0299999999999999,-0.01,-0.03914,16.9,-6.7368,-26.97,-3.5173,-2.7396,51
2004-01-22 01:30:00,5.4884,-20.464,119.46,-3.8656,0.0,17.254,0.0,-169.36,-0.00018,168.56,-0.0299999999999999,0.0,-0.02857,16.765,-7.3047,-26.97,-4.1035,-2.6912,51
2004-01-22 01:45:00,5.4908,-20.489,119.42,-4.7328,0.0,17.116,1e-05,-169.3,-0.00021,168.48,-0.04,0.0,-0.0371999999999999,16.654,-8.5295,-26.97,-5.0517,-2.5907,51
2004-01-22 02:00:00,5.4884,-20.852,119.42,-5.7519,0.0,16.918,-6e-05,-169.31,-0.00019,168.48,-0.0299999999999999,0.01,-0.0221699999999999,16.495,-8.9455,-26.97,-5.7237,-3.5198,51
2004-01-22 02:15:00,5.487,-20.441,119.45,-5.8607,0.0,16.72,3e-05,-169.29,-0.00021,168.46,-0.04,-0.01,-0.03975,16.269,-8.9411,-26.97,-5.7228,-2.9491,51
2004-01-22 02:30:00,5.4888,-19.867,119.5,-5.4798,0.0,16.527,0.00012,-169.34,-0.0002799999999999,168.51,-0.05,-0.02,-0.0670899999999999,16.098,-8.9344,-26.97,-5.7146,-2.6994,51
2004-01-22 02:45:00,5.5026,-19.991,119.5,-4.6332,0.0,16.549,0.0001399999999999,-169.35,-0.0002999999999999,168.51,-0.05,-0.02,-0.07323,16.105,-8.1034,-26.97,-4.7981,-1.5847,51
2004-01-22 03:00:00,5.4943,-20.802,119.53,-4.0751,0.0,16.615,-8e-05,-169.36,-0.00017,168.51,-0.0299999999999999,0.01,-0.01421,16.172,-7.300099999999999,-26.97,-4.3196,-1.8847,51
2004-01-22 03:15:00,5.4925,-21.045,119.45,-4.2076,0.0,16.583,-3e-05,-169.18,-0.0001299999999999,168.33,-0.02,0.01,-0.01617,16.147,-7.3019,-26.97,-4.1605,-1.8168,51
2004-01-22 03:30:00,5.4944,-20.803,119.48,-3.9404,0.0,16.538,9e-05,-169.23,-0.00023,168.39,-0.04,-0.02,-0.05305,16.109,-7.2527,-26.97,-4.187,-1.7324,51
2004-01-22 03:45:00,5.4845,-20.897,119.4,-4.2112,0.0,16.497,8e-05,-169.11,-0.00017,168.28,-0.0299999999999999,-0.01,-0.04263,16.066,-7.3019,-26.97,-4.234,-2.0013,51
2004-01-22 04:00:00,5.4935,-20.08,119.41,-4.1531,0.0,16.421,0.0001399999999999,-169.1,-0.00031,168.26,-0.05,-0.02,-0.07684,16.008,-7.3019,-26.97,-4.2306,-1.9517,51
2004-01-22 04:15:00,5.479,-20.492,119.06,-4.5434,0.0,16.282,0.0001299999999999,-168.63,-0.00034,167.78,-0.0599999999999999,-0.02,-0.07989,15.89,-7.7748,-26.97,-5.191,-2.6149,51
2004-01-22 04:30:00,5.4729,-20.845,119.12,-4.6951,0.0,16.242,0.0001,-168.65,-0.00018,167.81,-0.0299999999999999,-0.02,-0.0481299999999999,15.84,-8.259299999999998,-26.968,-4.9953,-2.3972,51
2004-01-22 04:45:00,5.4718,-20.308,119.08,-4.6694,0.0,16.29,2e-05,-168.61,-0.00032,167.76,-0.05,0.0,-0.05795,15.85,-8.2275,-26.97,-5.4467,-2.5957,51
2004-01-22 05:00:00,5.462,-19.954,118.89,-4.8034,0.0,16.242,0.0001,-168.33,-0.00029,167.49,-0.05,-0.02,-0.06542,15.81,-8.686,-26.97,-5.381,-2.4885,51
2004-01-22 05:15:00,5.4991,-20.119,119.59,-4.8788,0.0,16.262,1e-05,-169.04,-0.00021,168.2,-0.04,0.0,-0.0371,15.826,-8.2912,-26.968,-5.7192,-2.4004,51
2004-01-22 05:30:00,5.5194,-20.663,119.77,-5.0925,0.0,16.275,4e-05,-169.22,-0.0002599999999999,168.39,-0.04,-0.01,-0.0504599999999999,15.847,-8.3885,-26.97,-5.7191,-2.5207,51
2004-01-22 05:45:00,5.504,-20.86,119.65,-5.1557,0.0,16.25,5e-05,-169.07,-0.00022,168.24,-0.04,-0.01,-0.04476,15.815,-8.0135,-26.97,-5.7208,-2.3962,51
2004-01-22 06:00:00,5.5057,-20.849,119.81,-5.0857,0.0,16.252,8e-05,-168.88,-0.00023,168.06,-0.04,-0.01,-0.05231,15.823,-7.996299999999998,-26.97,-5.719,-2.189,51
2004-01-22 06:15:00,5.4817,-20.383,119.28,-5.1672,0.0,16.264,6e-05,-168.59,-0.0002599999999999,167.74,-0.04,-0.01,-0.0531799999999999,15.799,-8.9191,-26.973,-5.7171,-2.3633,51
2004-01-22 06:30:00,5.4558,-20.914,118.77,-5.1488,0.0,16.178,-1e-05,-167.85,-0.00025,166.98,-0.04,0.0,-0.0393,15.733,-8.9406,-26.97,-5.7067,-2.495,51
2004-01-22 06:45:00,5.4847,-20.428,119.17,-5.3102,0.0,15.956,5e-05,-168.47,-0.00022,167.63,-0.04,-0.01,-0.04435,15.604,-8.9421,-26.97,-5.7198,-2.857,51
2004-01-22 07:00:00,5.4853,-20.518,119.29,-5.9685,0.0,15.762,-4e-05,-168.62,-0.00023,167.77,-0.04,0.01,-0.03223,15.436,-8.9413,-26.97,-5.7189,-2.9039,51
2004-01-22 07:15:00,5.6783,-67.155,119.13,-6.0156,0.0,15.76,-0.02363,-208.56,0.02355,206.27,4.86,4.93,10.927,15.542,-8.9373,-26.979,-5.7237,3.2857,51
2004-01-22 07:30:00,7.6948,431.16,119.24,-6.4518,0.0,17.92,-1.3145,-232.1,1.3107,229.97,301.42,305.1,585.74,16.867,-7.367,-26.981,-5.7086,99.987,51
2004-01-22 07:45:00,14.736,1615.9,119.66,-6.1245,0.0,19.936,-3.8967,-233.49,3.9316,228.57,898.65,909.84,1818.6,18.839,-3.5685,-26.98,-3.692,270.84,51
2004-01-22 08:00:00,19.985,2346.9,119.74,-4.3557,0.0,22.116,-5.4829,-247.56,5.4869,245.54,1347.25,1357.35,2677.9,21.803,2.6291,-26.86,-1.7744,392.03,51
2004-01-22 08:15:00,21.745,2572.8,119.76,-3.6788,0.0,27.044,-5.8681,-256.58,5.7649,254.44,1466.82,1505.64,2976.7,24.442,6.4944,-26.922,-1.2924,419.83,51
2004-01-22 08:30:00,27.87,3325.5,119.87,-2.3584,0.0,34.064,-7.6311,-249.49,7.5264,246.95,1858.64,1903.88,3759.5,27.473,11.943,-26.977,0.17512,535.59,51
2004-01-22 08:45:00,28.914,3418.1,119.92,-1.5015,0.0,40.11,-8.1377,-238.64,8.0112,236.05,1891.04,1941.98,3837.3,29.916,14.082,-27.109,0.81679,564.21,51
2004-01-22 09:00:00,30.293,3583.3,119.99,-2.7181,0.0,44.476,-8.4687,-240.2,8.340199999999998,237.59,1981.55,2034.18,4021.1,32.075,15.517,-26.909,0.1148,585.72,51
