measured_on,ac_current__379,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__375,ac_power__773,ac_voltage__378,ac_volts__778,ambient_temp__380,ambient_temp__780,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__386,das_battery_voltage__790,das_temp__385,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__374,dc_power__772,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__791,inverter_temp__384,inveter_temp__784,module_temp_1__381,module_temp_1__781,module_temp_2__382,module_temp_2__782,module_temp_3__383,module_temp_3__783,module_temp_5_1__4821,poa_irradiance__373,poa_irradiance__771,power_factor__387,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2011-05-14 00:12:00,,0.0,-7.4273,-1.2917,,-8.718899999999998,,120.78,,9.7146,,,,,,,,,,,,,,,,13.955,,18.367,0.0,0.334,,0.0,,-0.0043,0.0,0.0,,0.0,,,,10.641,,18.942,,7.734,,-26.97,,5.9415,,,-2.8324,,,,,,,,51
2011-05-14 00:13:00,,0.0,-7.6349,-4.1288,,-11.764,,120.91,,9.6623,,,,,,,,,,,,,,,,13.955,,18.356,0.0,0.3275,,0.0,,-0.0064999999999999,0.0,0.0,,0.0,,,,10.365,,19.285,,7.734,,-26.97,,5.8016,,,-2.9172,,,,,,,,51
2011-05-14 00:14:00,,0.0,2.6296,-1.3147,,1.3149,,120.64,,9.5962,,,,,,,,,,,,,,,,13.957,,18.348,0.0001,0.3362,,0.0,,-0.0108,0.0,0.0001,,0.0001,,,,11.218,,19.6,,7.5466,,-26.97,,5.6802,,,-2.9851,,,,,,,,51
2011-05-14 00:15:00,,0.0,1.7299,-7.9579,,-6.228,,120.82,,9.462,,,,,,,,,,,,,,,,13.956,,18.338,0.0001,0.3275,,0.0,,-0.0129999999999999,0.0,0.0001,,0.0001,,,,11.467,,19.726,,7.265799999999999,,-26.97,,5.5424,,,-3.0868,,,,,,,,51
2011-05-14 00:16:00,,0.0,-0.8303,-2.3758,,-3.2061,,120.61,,9.3925,,,,,,,,,,,,,,,,13.957,,18.327,0.0004,0.3254,,0.0,,-0.0043,0.0,0.0002,,0.0002,,,,10.451,,20.511,,7.3594,,-26.97,,5.4095,,,-3.1547,,,,,,,,51
2011-05-14 00:17:00,,0.0,-5.8358,-14.786,,-20.621,,121.11,,9.3026,,,,,,,,,,,,,,,,13.958,,18.316,-0.0001,0.3189,,0.0,,0.0,0.0,-0.0001,,-0.0001,,,,11.336,,18.699,,6.7975,,-26.97,,5.2566,,,-3.1886,,,,,,,,51
2011-05-14 00:18:00,,0.0,-11.395,-15.87,,-27.264,,121.12,,9.108,,,,,,,,,,,,,,,,13.958,,18.305,0.0,0.321,,0.0,,0.0,0.0,0.0,,0.0,,,,9.9187,,19.466,,6.6103,,-26.97,,5.0972,,,-3.2734,,,,,,,,51
2011-05-14 00:19:00,,0.0,0.3921999999999999,-8.327099999999998,,-7.9349,,120.83,,8.9253,,,,,,,,,,,,,,,,13.958,,18.298,0.0001,0.321,,-0.0001,,-0.0022,0.0,0.0001,,0.0001,,,,11.347,,19.829,,6.6103,,-26.97,,4.9371,,,-3.409,,,,,,,,51
2011-05-14 00:20:00,,0.0,9.9876,7.0814,,17.069,,120.22,,8.696099999999998,,,,,,,,,,,,,,,,13.958,,18.289,0.0002999999999999,0.3166999999999999,,-0.0001,,-0.0022,0.0,0.0001,,0.0001,,,,12.235,,20.283,,6.5135,,-26.97,,4.7704,,,-3.4769,,,,,,,,51
2011-05-14 00:21:00,,0.0,-12.387,-9.1345,,-21.521,,120.9,,8.355299999999998,,,,,,,,,,,,,,,,13.959,,18.276,0.0,0.3014999999999999,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,10.145,,19.525,,5.9334,,-26.97,,4.6468,,,-3.5617,,,,,,,,51
2011-05-14 00:22:00,,0.0,0.7612999999999999,0.4613999999999999,,1.2227,,120.49,,8.058899999999998,,,,,,,,,,,,,,,,13.96,,18.266,0.0,0.308,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,,,,11.955,,19.472,,6.6103,,-26.97,,4.6778,,,-3.6804,,,,,,,,51
2011-05-14 00:23:00,,0.0,6.5047,7.3353,,13.84,,120.16,,7.996299999999998,,,,,,,,,,,,,,,,13.96,,18.254,0.0,0.2972,,-0.0001,,-0.0022,0.0,0.0,,0.0,,,,12.21,,19.826,,6.6103,,-26.97,,4.7201,,,-3.5447,,,,,,,,51
2011-05-14 00:24:00,,0.0,-14.325,-7.6351,,-21.96,,120.74,,8.0067,,,,,,,,,,,,,,,,13.96,,18.245,-0.0001,0.2928,,-0.0002999999999999,,0.0043,0.0,0.0,,0.0,,,,9.9279,,19.118,,6.6103,,-26.97,,4.7764,,,-3.3751,,,,,,,,51
2011-05-14 00:25:00,,0.0,-12.11,-16.078,,-28.188,,121.12,,8.103099999999998,,,,,,,,,,,,,,,,13.96,,18.233,0.0,0.2994,,0.0,,0.0,0.0,0.0,,0.0,,,,10.263,,18.947,,6.6103,,-26.97,,4.8082,,,-3.1377,,,,,,,,51
2011-05-14 00:26:00,,0.0,-6.5512,-15.525,,-22.076,,121.13,,8.1807,,,,,,,,,,,,,,,,13.96,,18.223,0.0,0.3124,,0.0,,0.0,0.0,0.0,,0.0,,,,10.608,,19.359,,6.6103,,-26.97,,4.7989,,,-2.9681,,,,,,,,51
2011-05-14 00:27:00,,0.0,-16.909,-10.681,,-27.589,,120.94,,8.1897,,,,,,,,,,,,,,,,13.961,,18.21,0.0,0.3014999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,9.8037,,19.053,,6.5135,,-26.97,,4.7256,,,-2.9681,,,,,,,,51
2011-05-14 00:28:00,,0.0,-7.4509,2.9294,,-4.5215,,120.44,,8.1871,,,,,,,,,,,,,,,,13.96,,18.198,0.0,0.3059,,0.0,,0.0,0.0,0.0,,0.0,,,,10.731,,19.281,,6.0301,,-26.97,,4.6554,,,-3.0359,,,,,,,,51
2011-05-14 00:29:00,,0.0,-5.1905,-5.3978,,-10.588,,120.83,,8.181599999999998,,,,,,,,,,,,,,,,13.96,,18.186,0.0002999999999999,0.2972,,-0.0001,,-0.0043,0.0,0.0001,,0.0001,,,,10.621,,19.182,,5.4499,,-26.97,,4.5753,,,-3.1377,,,,,,,,51
2011-05-14 00:30:00,,0.0,-3.5525,-3.9446,,-7.497099999999999,,120.82,,8.167099999999998,,,,,,,,,,,,,,,,13.962,,18.177,0.0,0.2949999999999999,,0.0001,,-0.0064999999999999,0.0,0.0,,0.0,,,,10.621,,19.778,,6.0301,,-26.97,,4.4629,,,-3.1886,,,,,,,,51
2011-05-14 00:31:00,,0.0,-12.342,-3.4602,,-15.802,,120.74,,8.1604,,,,,,,,,,,,,,,,13.96,,18.166,0.0,0.2994,,0.0,,0.0,0.0,0.0,,0.0,,,,10.289,,19.034,,5.5466,,-26.97,,4.3754,,,-3.3412,,,,,,,,51
2011-05-14 00:32:00,,0.0,-0.8765,-6.8053,,-7.6816,,120.74,,8.179299999999998,,,,,,,,,,,,,,,,13.962,,18.154,-0.0005999999999999,0.2819999999999999,,-0.0001,,-0.0064999999999999,0.0,-0.0002,,-0.0002,,,,10.949,,19.561,,5.4499,,-26.97,,4.2914,,,-3.2903,,,,,,,,51
2011-05-14 00:33:00,,0.0,0.9225,-1.5918,,-0.6692,,120.51,,8.214399999999998,,,,,,,,,,,,,,,,13.963,,18.145,0.0004,0.2451,,0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,11.756,,19.368,,5.9334,,-26.97,,4.2808,,,-3.3412,,,,,,,,51
2011-05-14 00:34:00,,0.0,-3.7834,-5.0059,,-8.7892,,120.68,,8.2821,,,,,,,,,,,,,,,,13.963,,18.135,0.0,0.2667999999999999,,0.0,,-0.0064999999999999,0.0,0.0,,0.0,,,,10.164,,20.322,,6.6103,,-26.97,,4.3058,,,-3.3414,,,,,,,,51
2011-05-14 00:35:00,,0.0,2.5836,-10.058,,-7.4745,,120.87,,8.3053,,,,,,,,,,,,,,,,13.963,,18.124,-0.0001,0.2842,,0.0002999999999999,,-0.0043,0.0,0.0,,-0.0001,,,,11.41,,19.635,,6.6103,,-26.97,,4.4271,,,-3.138,,,,,,,,51
2011-05-14 00:36:00,,0.0,-17.487,-7.6129,,-25.1,,120.73,,8.0419,,,,,,,,,,,,,,,,13.963,,18.112,0.0,0.2755,,0.0,,0.0,0.0,0.0,,0.0,,,,9.5979,,19.102,,6.6103,,-26.97,,4.433,,,-2.9004,,,,,,,,51
2011-05-14 00:37:00,,0.0,0.3690999999999999,-1.6609,,-1.2918,,120.46,,7.837399999999999,,,,,,,,,,,,,,,,13.963,,18.1,0.0,0.2863999999999999,,-0.0001,,-0.0064999999999999,0.0,0.0,,0.0,,,,11.224,,19.408,,6.4168,,-26.97,,4.3877,,,-2.9514,,,,,,,,51
2011-05-14 00:38:00,,0.0,-6.1596,-6.7132,,-12.873,,120.71,,7.4881,,,,,,,,,,,,,,,,13.963,,18.088,0.0001,0.2777,,0.0,,-0.0086999999999999,0.0,0.0,,0.0,,,,10.522,,19.255,,5.74,,-26.97,,4.297,,,-2.9851,,,,,,,,51
2011-05-14 00:39:00,,0.0,-3.4603,-8.1667,,-11.627,,120.79,,7.224,,,,,,,,,,,,,,,,13.964,,18.078,0.0001,0.2712,,0.0002999999999999,,-0.0022,0.0,0.0,,0.0,,,,10.841,,19.194,,5.4499,,-26.97,,4.1595,,,-3.1379,,,,,,,,51
2011-05-14 00:40:00,,0.0,-9.6199,-8.8358,,-18.456,,120.79,,7.0966,,,,,,,,,,,,,,,,13.964,,18.067,0.0004,0.2602999999999999,,0.0,,-0.0043,0.0,0.0001,,0.0001,,,,9.9459,,19.394,,4.8504,,-26.97,,3.9971,,,-3.2905,,,,,,,,51
2011-05-14 00:41:00,,0.0,-15.641,-9.8277,,-25.469,,120.79,,7.0401,,,,,,,,,,,,,,,,13.966,,18.055,0.0,0.2602999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,9.6273,,18.77,,4.6506,,-26.97,,3.8468,,,-3.4261,,,,,,,,51
2011-05-14 00:42:00,,0.0,-16.564,-4.4293,,-20.994,,120.6,,7.0123,,,,,,,,,,,,,,,,13.966,,18.043,0.0,0.2602999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,9.7574,,18.61,,2.7207,,-26.97,,3.7333,,,-3.5617,,,,,,,,51
2011-05-14 00:43:00,,0.0,-11.166,-4.7061,,-15.872,,120.66,,6.9995,,,,,,,,,,,,,,,,13.966,,18.03,0.0001,0.2625,,0.0,,-0.0022,0.0,0.0,,0.0,,,,10.051,,18.613,,2.3324,,-26.97,,3.6446,,,-3.4941,,,,,,,,51
2011-05-14 00:44:00,,0.0,-3.299,-3.3682,,-6.6672,,120.63,,6.9855,,,,,,,,,,,,,,,,13.966,,18.019,0.0004,0.2581999999999999,,-0.0001,,-0.0064999999999999,0.0,0.0001,,0.0001,,,,10.814,,18.997,,1.9081,,-26.97,,3.542,,,-3.4431,,,,,,,,51
2011-05-14 00:45:00,,0.0,-6.4595,0.0,,-6.4595,,120.5,,6.9533,,,,,,,,,,,,,,,,13.966,,18.009,0.0001,0.2581999999999999,,0.0,,-0.0022,0.0,0.0,,0.0,,,,10.509,,19.149,,4.251,,-26.97,,3.4526,,,-3.4261,,,,,,,,51
2011-05-14 00:46:00,,0.0,2.4224,-4.1064,,-1.6841,,120.67,,6.9465,,,,,,,,,,,,,,,,13.966,,17.998,0.0001,0.2581999999999999,,-0.0001,,0.0,0.0,0.0,,0.0,,,,11.022,,19.385,,4.251,,-26.97,,3.3937,,,-3.2906,,,,,,,,51
2011-05-14 00:47:00,,0.0,-9.3203,-5.4673,,-14.788,,120.69,,6.9257,,,,,,,,,,,,,,,,13.966,,17.986,-0.0001,0.2602999999999999,,0.0,,-0.0022,0.0,0.0,,0.0,,,,10.593,,18.655,,4.251,,-26.97,,3.3033,,,-3.2567,,,,,,,,51
2011-05-14 00:48:00,,0.0,-0.1154,-2.953,,-3.0683,,120.65,,6.8944,,,,,,,,,,,,,,,,13.966,,17.973,0.0001,0.2538,,0.0,,-0.0086999999999999,0.0,0.0,,0.0,,,,10.545,,19.653,,4.251,,-26.97,,3.2279,,,-3.2906,,,,,,,,51
2011-05-14 00:49:00,,0.0,-1.4303,-8.5358,,-9.9663,,120.89,,6.8498,,,,,,,,,,,,,,,,13.966,,17.96,0.0004,0.256,,0.0001,,-0.0086999999999999,0.0,0.0001,,0.0001,,,,10.58,,18.817,,4.251,,-26.97,,3.146,,,-3.3754,,,,,,,,51
2011-05-14 00:50:00,,0.0,1.8917,-3.2298,,-1.3381,,120.7,,6.8415,,,,,,,,,,,,,,,,13.967,,17.949,0.0005999999999999,0.2472999999999999,,-0.0002999999999999,,-0.0129999999999999,0.0,0.0001,,0.0002,,,,10.607,,20.177,,4.251,,-26.97,,3.1136,,,-3.4263,,,,,,,,51
2011-05-14 00:51:00,,0.0,-10.012,-4.8677,,-14.88,,120.77,,6.8444,,,,,,,,,,,,,,,,13.968,,17.938,0.0,0.2581999999999999,,0.0,,-0.0022,0.0,0.0,,0.0,,,,10.258,,18.55,,4.251,,-26.97,,3.0705,,,-3.3754,,,,,,,,51
2011-05-14 00:52:00,,0.0,-9.2048,4.4063,,-4.7985,,120.36,,6.823,,,,,,,,,,,,,,,,13.968,,17.928,0.0,0.2581999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,10.279,,18.988,,3.7343,,-26.97,,3.0552,,,-3.3416,,,,,,,,51
2011-05-14 00:53:00,,0.0,-12.25,-0.9228,,-13.173,,120.59,,6.7894,,,,,,,,,,,,,,,,13.969,,17.916,0.0,0.2602999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,10.006,,19.069,,4.251,,-26.97,,3.0604,,,-3.3247,,,,,,,,51
2011-05-14 00:54:00,,0.0,1.4996,0.1384,,1.638,,120.55,,6.8141,,,,,,,,,,,,,,,,13.969,,17.904,0.0002999999999999,0.2516999999999999,,-0.0006999999999999,,-0.0022,0.0,0.0001,,0.0001,,,,11.062,,18.674,,4.251,,-26.97,,3.021,,,-3.2398,,,,,,,,51
2011-05-14 00:55:00,,0.0,-0.646,-9.0664,,-9.7125,,120.92,,6.8916,,,,,,,,,,,,,,,,13.968,,17.893,0.0004,0.2581999999999999,,0.0,,-0.0064999999999999,0.0,0.0001,,0.0001,,,,10.393,,19.609,,4.251,,-26.97,,3.0128,,,-3.2399,,,,,,,,51
2011-05-14 00:56:00,,0.0,-11.35,-0.2306999999999999,,-11.581,,120.54,,6.8844,,,,,,,,,,,,,,,,13.969,,17.879,0.0,0.2495,,-0.0004,,0.0043,0.0,0.0,,0.0,,,,9.8524,,18.699,,4.2513,,-26.97,,3.0008,,,-3.1381,,,,,,,,51
2011-05-14 00:57:00,,0.0,-13.012,-11.697,,-24.708,,121.03,,6.8111,,,,,,,,,,,,,,,,13.969,,17.866,0.0,0.2407999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,9.5045,,18.465,,4.2516,,-26.97,,2.9732,,,-3.0873,,,,,,,,51
2011-05-14 00:58:00,,0.0,1.8456,4.1756,,6.0212,,120.39,,6.7022,,,,,,,,,,,,,,,,13.969,,17.854,0.0002999999999999,0.2364999999999999,,-0.0005999999999999,,0.0022,0.0,0.0001,,0.0001,,,,10.838,,19.274,,4.2513,,-26.97,,2.9515,,,-3.2229,,,,,,,,51
2011-05-14 00:59:00,,0.0,-1.984,-5.3291,,-7.3132,,120.78,,6.64,,,,,,,,,,,,,,,,13.97,,17.841,-0.0001,0.2386,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,10.618,,19.216,,2.5423,,-26.97,,2.9747,,,-3.1721,,,,,,,,51
2011-05-14 01:00:00,,0.0,-4.0833,-5.3983,,-9.4817,,120.85,,6.6941,,,,,,,,,,,,,,,,13.971,,17.83,0.0001,0.2386,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,10.563,,18.729,,-0.4037,,-26.97,,3.1576,,,-3.1551,,,,,,,,51
2011-05-14 01:01:00,,0.0,-1.315,-2.2609,,-3.5758,,120.73,,6.8382,,,,,,,,,,,,,,,,13.971,,17.816,0.0002999999999999,0.2364999999999999,,-0.0005999999999999,,-0.0022,0.0,0.0001,,0.0001,,,,10.498,,19.19,,0.3998999999999999,,-26.97,,3.3198,,,-2.9686,,,,,,,,51
2011-05-14 01:02:00,,0.0,1.1074,0.7152,,1.8225,,120.61,,6.9029,,,,,,,,,,,,,,,,13.971,,17.805,0.0002999999999999,0.2343,,-0.0005999999999999,,0.0,0.0,0.0001,,0.0001,,,,10.934,,19.383,,0.3992999999999999,,-26.97,,3.3436,,,-2.7989,,,,,,,,51
2011-05-14 01:03:00,,0.0,-5.283,-3.4143,,-8.6974,,120.77,,6.8964,,,,,,,,,,,,,,,,13.972,,17.793,0.0002999999999999,0.2407999999999999,,-0.0005999999999999,,0.0043,0.0,0.0001,,0.0001,,,,9.9072,,19.073,,0.4002,,-26.97,,3.327,,,-2.6632,,,,,,,,51
2011-05-14 01:04:00,,0.0,-3.3912,-0.646,,-4.0372,,120.67,,6.9125,,,,,,,,,,,,,,,,13.972,,17.783,-0.0001,0.2407999999999999,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,11.018,,18.676,,0.4005,,-26.97,,3.3242,,,-2.6802,,,,,,,,51
2011-05-14 01:05:00,,0.0,0.2306999999999999,-2.6069,,-2.3762,,120.85,,6.9827,,,,,,,,,,,,,,,,13.972,,17.77,0.0002999999999999,0.2407999999999999,,-0.0001,,-0.0043,0.0,0.0001,,0.0001,,,,10.948,,19.227,,0.4002,,-26.97,,3.3592,,,-2.7311,,,,,,,,51
2011-05-14 01:06:00,,0.0,-0.8767,0.3690999999999999,,-0.5075,,120.72,,7.1469,,,,,,,,,,,,,,,,13.971,,17.757,0.0004,0.2278,,-0.0006999999999999,,0.0,0.0,0.0001,,0.0001,,,,10.635,,19.371,,0.4002,,-26.97,,3.4048,,,-2.7481,,,,,,,,51
2011-05-14 01:07:00,,0.0,-5.1446,-4.1526,,-9.2972,,120.84,,7.2664,,,,,,,,,,,,,,,,13.972,,17.744,-0.0001,0.2278,,-0.0004,,0.0,0.0,0.0,,0.0,,,,10.516,,18.885,,0.3996,,-26.97,,3.4625,,,-2.6123,,,,,,,,51
2011-05-14 01:08:00,,0.0,-1.8917,-4.9369,,-6.8286,,120.83,,7.290199999999999,,,,,,,,,,,,,,,,13.972,,17.731,0.0001,0.2235,,-0.0001,,0.0,0.0,0.0,,0.0,,,,10.464,,19.28,,0.4013999999999999,,-26.97,,3.5613,,,-2.5784,,,,,,,,51
2011-05-14 01:09:00,,0.0,3.3682,2.2378,,5.606,,120.56,,7.3526,,,,,,,,,,,,,,,,13.973,,17.718,0.0,0.2321,,-0.0008999999999999,,-0.0043,0.0,0.0,,0.0,,,,11.069,,18.859,,0.4011,,-26.97,,3.6051,,,-2.5444,,,,,,,,51
2011-05-14 01:10:00,,0.0,-12.066,-15.249,,-27.315,,121.3,,7.4402,,,,,,,,,,,,,,,,13.973,,17.703,0.0,0.2169,,0.0,,0.0,0.0,0.0,,0.0,,,,9.7007,,18.813,,0.4011,,-26.97,,3.6934,,,-2.4767,,,,,,,,51
2011-05-14 01:11:00,,0.0,-12.435,-13.358,,-25.792,,121.25,,7.467399999999999,,,,,,,,,,,,,,,,13.975,,17.691,0.0,0.2278,,0.0,,0.0,0.0,0.0,,0.0,,,,9.5798,,18.78,,0.4017,,-26.97,,3.749,,,-2.4597,,,,,,,,51
2011-05-14 01:12:00,,0.0,-7.4977,-15.157,,-22.655,,121.34,,7.5407,,,,,,,,,,,,,,,,13.975,,17.677,0.0,0.2104,,0.0,,0.0,0.0,0.0,,0.0,,,,9.9956,,18.703,,0.4025,,-26.97,,3.8257,,,-2.4427,,,,,,,,51
2011-05-14 01:13:00,,0.0,-10.889,-15.988,,-26.877,,121.4,,7.6784,,,,,,,,,,,,,,,,13.975,,17.665,0.0,0.2083,,0.0,,0.0,0.0,0.0,,0.0,,,,9.4773,,18.733,,0.4017,,-26.97,,3.8821,,,-2.4427,,,,,,,,51
2011-05-14 01:14:00,,0.0,-12.596,-15.526,,-28.122,,121.38,,7.8227,,,,,,,,,,,,,,,,13.975,,17.651,0.0,0.2104,,0.0,,0.0,0.0,0.0,,0.0,,,,9.0844,,18.715,,0.4022999999999999,,-26.97,,3.959,,,-2.324,,,,,,,,51
2011-05-14 01:15:00,,0.0,-13.588,-14.373,,-27.961,,121.34,,7.883,,,,,,,,,,,,,,,,13.976,,17.636,0.0,0.2104,,0.0,,0.0,0.0,0.0,,0.0,,,,9.537,,18.705,,0.402,,-26.97,,4.0626,,,-2.2222,,,,,,,,51
2011-05-14 01:16:00,,0.0,-15.711,-6.7133,,-22.424,,121.08,,7.927399999999999,,,,,,,,,,,,,,,,13.976,,17.622,0.0,0.2104,,0.0,,0.0,0.0,0.0,,0.0,,,,9.308,,18.487,,0.4025,,-26.97,,4.1649,,,-2.2053,,,,,,,,51
2011-05-14 01:17:00,,0.0,-8.374399999999998,4.5447,,-3.8296,,120.59,,7.9825,,,,,,,,,,,,,,,,13.976,,17.611,0.0,0.2083,,0.0,,0.0,0.0,0.0,,0.0,,,,9.8527,,18.897,,0.4025,,-26.97,,4.2281,,,-2.1544,,,,,,,,51
2011-05-14 01:18:00,,0.0,8.5128,9.7817,,18.295,,120.47,,8.0281,,,,,,,,,,,,,,,,13.977,,17.595,0.0001,0.2169,,0.0,,0.0022,0.0,0.0,,0.0,,,,11.478,,19.431,,0.4025,,-26.97,,4.2742,,,-2.1374,,,,,,,,51
