measured_on,ac_current__251,ac_current__588,ac_current__633,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__584,ac_power__629,ac_power__773,ac_voltage__250,ac_voltage__587,ac_voltage__632,ac_volts__778,ambient_temp__252,ambient_temp__589,ambient_temp__634,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__595,das_battery_voltage__790,das_temp__1368,das_temp__594,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__586,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__585,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__583,dc_power__628,dc_power__772,dc_voltage__630,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv_temp__661,inverter_temp_2__791,inverter_temp__256,inverter_temp__593,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__590,module_temp_1__781,module_temp_2__254,module_temp_2__591,module_temp_2__782,module_temp_3__255,module_temp_3__592,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__582,poa_irradiance__771,power_factor__596,program_codeset__1373,reflector_temp_1__638,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-07-13 00:00:00,,,,0.0,-5.6445,-3.3176,,,,-8.961999999999998,,,,120.26,,,,16.346,,,,,13.827,,,,23.032,,0.0002999999999999,0.2686999999999999,,,0.0,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.244,,,22.473,,,,,,,,,,,,,,,,,,,,,14.862,,,-14.08,,,14.871,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:01:00,,,,0.0,-1.297,0.2553,,,,-1.0417,,,,120.25,,,,16.285,,,,,13.824,,,,23.022,,0.0001,0.2859999999999999,,,0.0001,,,0.002,0.0,0.0,,,,0.0,,,,,,,14.872,,,22.324,,,,,,,,,,,,,,,,,,,,,14.712,,,-11.125,,,14.833,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:02:00,,,,0.0,8.3863,1.106,,,,9.4923,,,,120.18,,,,16.253,,,,,13.827,,,,23.016,,0.0004,0.2859999999999999,,,0.0,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,15.845,,,23.227,,,,,,,,,,,,,,,,,,,,,14.712,,,-10.424,,,14.818,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:03:00,,,,0.0,-6.8887,-0.7140999999999998,,,,-7.6028,,,,120.22,,,,16.199,,,,,13.828,,,,23.007,,0.0001,0.3010999999999999,,,0.0,,,-0.0022,0.0,0.0,,,,0.0,,,,,,,14.243,,,22.191,,,,,,,,,,,,,,,,,,,,,14.712,,,-10.424,,,14.832,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:04:00,,,,0.0,-0.4606,-10.575,,,,-11.036,,,,120.56,,,,16.175,,,,,13.828,,,,22.999,,0.0002999999999999,0.3206999999999999,,,0.0,,,-0.0022,0.0,0.0001,,,,0.0001,,,,,,,14.624,,,22.735,,,,,,,,,,,,,,,,,,,,,14.712,,,-8.7279,,,14.839,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:05:00,,,,0.0,-3.7324,-1.0367,,,,-4.7691,,,,120.18,,,,16.145,,,,,13.828,,,,22.992,,0.0,0.3337,,,0.0,,,-0.0043,0.0,0.0,,,,0.0,,,,,,,14.868,,,22.718,,,,,,,,,,,,,,,,,,,,,14.712,,,-7.0425,,,14.856,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:06:00,,,,0.0,-6.7739,-6.0133,,,,-12.787,,,,120.42,,,,16.123,,,,,13.828,,,,22.983,,0.0,0.338,,,0.0,,,-0.0022,0.0,0.0,,,,0.0,,,,,,,14.754,,,22.803,,,,,,,,,,,,,,,,,,,,,14.712,,,-7.0425,,,14.876,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:07:00,,,,0.0,-8.017699999999998,-4.7923,,,,-12.81,,,,120.39,,,,16.104,,,,,13.829,,,,22.98,,0.0001,0.3532,,,0.0,,,-0.0022,0.0,0.0001,,,,0.0001,,,,,,,13.615,,,21.778,,,,,,,,,,,,,,,,,,,,,14.712,,,-4.8209,,,14.924,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:08:00,,,,0.0,-5.5297,-7.856499999999999,,,,-13.386,,,,120.57,,,,16.105,,,,,13.829,,,,22.968,,-0.0001,0.3683,,,0.0,,,-0.0022,0.0,-0.0001,,,,-0.0001,,,,,,,13.589,,,21.7,,,,,,,,,,,,,,,,,,,,,14.712,,,-3.9096,,,14.971,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:09:00,,,,0.0,-3.1564,-3.0182,,,,-6.1746,,,,120.38,,,,16.118,,,,,13.83,,,,22.965,,0.0001,0.3965,,,0.0,,,0.0022,0.0,0.0001,,,,0.0001,,,,,,,14.861,,,22.734,,,,,,,,,,,,,,,,,,,,,14.712,,,-3.9096,,,15.012,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:10:00,,,,0.0,-18.663,-8.8243,,,,-27.487,,,,120.62,,,,16.12,,,,,13.83,,,,22.956,,0.0,0.3748,,,0.0004,,,0.0,0.0,0.0,,,,0.0,,,,,,,12.981,,,21.26,,,,,,,,,,,,,,,,,,,,,14.712,,,-2.8126,,,15.038,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:11:00,,,,0.0,-7.1424,-12.303,,,,-19.446,,,,120.74,,,,16.129,,,,,13.831,,,,22.952,,0.0,0.3856999999999999,,,0.0005999999999999,,,0.0,0.0,0.0,,,,0.0,,,,,,,14.37,,,22.287,,,,,,,,,,,,,,,,,,,,,14.712,,,-1.002,,,15.076,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:12:00,,,,0.0,9.1468,-1.9815,,,,7.1655,,,,120.38,,,,16.163,,,,,13.83,,,,22.941,,0.0,0.4138,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,15.407,,,22.745,,,,,,,,,,,,,,,,,,,,,14.712,,,-1.002,,,15.109,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:13:00,,,,0.0,-6.4742,-4.1702,,,,-10.645,,,,120.44,,,,16.164,,,,,13.83,,,,22.939,,0.0002999999999999,0.4073,,,0.0001,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.523,,,22.474,,,,,,,,,,,,,,,,,,,,,14.712,,,-1.002,,,15.135,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:14:00,,,,0.0,-8.893499999999998,-12.165,,,,-21.059,,,,120.77,,,,16.176,,,,,13.831,,,,22.933,,0.0,0.4398,,,0.0004,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.984,,,22.135,,,,,,,,,,,,,,,,,,,,,14.787,,,-1.002,,,15.151,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:15:00,,,,0.0,-5.9673,-15.414,,,,-21.381,,,,120.88,,,,16.193,,,,,13.831,,,,22.923,,-0.0004,0.4117,,,0.0,,,0.0,0.0,-0.0002,,,,-0.0002,,,,,,,14.458,,,22.571,,,,,,,,,,,,,,,,,,,,,14.937,,,-0.8872999999999999,,,15.167,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:16:00,,,,0.0,0.6912,1.8663,,,,2.5575,,,,120.21,,,,16.18,,,,,13.831,,,,22.919,,0.0005999999999999,0.4527999999999999,,,-0.0001,,,0.0064999999999999,0.0,0.0002999999999999,,,,0.0002999999999999,,,,,,,15.151,,,22.455,,,,,,,,,,,,,,,,,,,,,15.086,,,1.5918,,,15.187,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:17:00,,,,0.0,-6.7047,-4.8845,,,,-11.589,,,,120.48,,,,16.176,,,,,13.831,,,,22.918,,0.0001,0.4961999999999999,,,0.0002999999999999,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.334,,,22.255,,,,,,,,,,,,,,,,,,,,,15.312,,,1.7028,,,15.2,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:18:00,,,,0.0,-8.1331,-5.76,,,,-13.893,,,,120.51,,,,16.169,,,,,13.831,,,,22.905,,0.0002999999999999,0.4376999999999999,,,0.0,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.362,,,22.314,,,,,,,,,,,,,,,,,,,,,15.235,,,3.4905,,,15.208,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:19:00,,,,0.0,-5.7139,-5.6678,,,,-11.382,,,,120.54,,,,16.16,,,,,13.831,,,,22.904,,0.0001,0.4485,,,0.0004,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.365,,,22.245,,,,,,,,,,,,,,,,,,,,,15.385,,,4.2252,,,15.234,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:20:00,,,,0.0,9.9073,-3.479,,,,6.4281,,,,120.42,,,,16.16,,,,,13.832,,,,22.893,,0.0001,0.4117,,,0.0,,,-0.0043,0.0,0.0001,,,,0.0001,,,,,,,15.251,,,22.664,,,,,,,,,,,,,,,,,,,,,15.756,,,4.9137,,,15.239,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:21:00,,,,0.0,9.9994,6.889,,,,16.888,,,,119.99,,,,16.155,,,,,13.831,,,,22.894,,0.0005999999999999,0.4182,,,0.0,,,0.0,0.0,0.0002999999999999,,,,0.0002999999999999,,,,,,,15.784,,,22.786,,,,,,,,,,,,,,,,,,,,,15.533,,,6.9519,,,15.242,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:22:00,,,,0.0,-16.082,-10.345,,,,-26.427,,,,120.69,,,,16.141,,,,,13.831,,,,22.882,,0.0001,0.5287,,,0.0005999999999999,,,0.0022,0.0,0.0001,,,,0.0001,,,,,,,13.5,,,21.615,,,,,,,,,,,,,,,,,,,,,15.683,,,9.4917,,,15.255,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:23:00,,,,0.0,-13.202,-1.2902,,,,-14.492,,,,120.36,,,,16.153,,,,,13.832,,,,22.881,,-0.0002999999999999,0.624,,,0.0002999999999999,,,0.0043,0.0,-0.0001,,,,-0.0001,,,,,,,14.054,,,21.97,,,,,,,,,,,,,,,,,,,,,16.049,,,11.125,,,15.283,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:24:00,,,,0.0,-16.727,-7.3267,,,,-24.054,,,,120.62,,,,16.16,,,,,13.832,,,,22.869,,0.0,0.9403,,,-0.0004,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.855,,,21.931,,,,,,,,,,,,,,,,,,,,,15.906,,,11.291,,,15.292,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:25:00,,,,0.0,11.036,0.9447,,,,11.981,,,,120.27,,,,16.192,,,,,13.833,,,,22.868,,0.0001,0.5763,,,0.0,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,15.757,,,22.784,,,,,,,,,,,,,,,,,,,,,16.418,,,9.6658,,,15.287,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:26:00,,,,0.0,1.9123,-3.7785,,,,-1.8663,,,,120.48,,,,16.24,,,,,13.834,,,,22.861,,0.0004,0.6911,,,0.0001,,,0.0,0.0,0.0002999999999999,,,,0.0002999999999999,,,,,,,15.262,,,22.791,,,,,,,,,,,,,,,,,,,,,16.492,,,8.795,,,15.28,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:27:00,,,,0.0,-1.6589,3.1335,,,,1.4746,,,,120.19,,,,16.259,,,,,13.834,,,,22.853,,0.0005999999999999,0.442,,,0.0,,,0.0022,0.0,0.0002,,,,0.0002,,,,,,,14.824,,,22.219,,,,,,,,,,,,,,,,,,,,,16.199,,,8.795999999999998,,,15.269,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:28:00,,,,0.0,1.728,-10.737,,,,-9.0087,,,,120.71,,,,16.266,,,,,13.834,,,,22.851,,-0.0002999999999999,0.5178,,,0.0,,,-0.0022,0.0,-0.0001,,,,-0.0001,,,,,,,14.639,,,22.095,,,,,,,,,,,,,,,,,,,,,16.272,,,8.7957,,,15.242,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:29:00,,,,0.0,-12.718,-8.4556,,,,-21.174,,,,120.65,,,,16.241,,,,,13.834,,,,22.839,,-0.0001,0.4441999999999999,,,0.0004,,,0.0,0.0,-0.0001,,,,-0.0001,,,,,,,14.093,,,21.84,,,,,,,,,,,,,,,,,,,,,16.127,,,8.7971,,,15.191,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:30:00,,,,0.0,-3.8707,6.7276,,,,2.857,,,,120.03,,,,16.221,,,,,13.834,,,,22.84,,-0.0001,0.3791999999999999,,,-0.0002999999999999,,,0.0,0.0,-0.0001,,,,-0.0001,,,,,,,14.691,,,21.726,,,,,,,,,,,,,,,,,,,,,15.756,,,8.7966,,,15.161,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:31:00,,,,0.0,7.4188,10.161,,,,17.58,,,,119.96,,,,16.221,,,,,13.835,,,,22.829,,-0.0001,0.3444999999999999,,,0.0,,,0.0,0.0,-0.0001,,,,-0.0001,,,,,,,16.083,,,23.431,,,,,,,,,,,,,,,,,,,,,15.612,,,8.7973,,,15.115,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:32:00,,,,0.0,-7.1655,1.5667,,,,-5.5987,,,,120.25,,,,16.191,,,,,13.835,,,,22.827,,-0.0002999999999999,0.3509999999999999,,,0.0002999999999999,,,0.0,0.0,-0.0001,,,,-0.0001,,,,,,,15.889,,,23.602,,,,,,,,,,,,,,,,,,,,,15.162,,,8.7963,,,15.081,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:33:00,,,,0.0,1.4285,-6.9811,,,,-5.5526,,,,120.61,,,,16.227,,,,,13.835,,,,22.82,,0.0,0.3444999999999999,,,0.0002999999999999,,,-0.0043,0.0,0.0,,,,0.0,,,,,,,14.434,,,22.325,,,,,,,,,,,,,,,,,,,,,15.388,,,9.4945,,,15.082,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:34:00,,,,0.0,0.1152,2.7648,,,,2.88,,,,120.18,,,,16.232,,,,,13.835,,,,22.813,,0.0005999999999999,0.2968,,,0.0001,,,0.0043,0.0,0.0002,,,,0.0002,,,,,,,15.241,,,22.707,,,,,,,,,,,,,,,,,,,,,15.014,,,10.879,,,15.042,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:35:00,,,,0.0,-3.5251,-9.6538,,,,-13.179,,,,120.71,,,,16.232,,,,,13.834,,,,22.813,,0.0,0.2707999999999999,,,0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,14.601,,,22.102,,,,,,,,,,,,,,,,,,,,,14.714,,,11.949,,,14.991,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:36:00,,,,0.0,-7.0503,3.3869,,,,-3.6633,,,,120.19,,,,16.19,,,,,13.834,,,,22.803,,-0.0002999999999999,0.2642999999999999,,,-0.0001,,,0.0022,0.0,-0.0001,,,,-0.0001,,,,,,,14.719,,,22.147,,,,,,,,,,,,,,,,,,,,,14.714,,,12.848,,,14.948,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:37:00,,,,0.0,-5.3913,-11.774,,,,-17.165,,,,120.79,,,,16.176,,,,,13.834,,,,22.8,,0.0002999999999999,0.2535,,,0.0002999999999999,,,-0.0043,0.0,0.0001,,,,0.0001,,,,,,,14.49,,,22.383,,,,,,,,,,,,,,,,,,,,,14.716,,,12.848,,,14.943,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:38:00,,,,0.0,1.4055,2.8109,,,,4.2164,,,,120.17,,,,16.166,,,,,13.835,,,,22.795,,0.0004,0.2665,,,0.0,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,15.188,,,22.437,,,,,,,,,,,,,,,,,,,,,14.714,,,12.848,,,14.891,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:39:00,,,,0.0,-0.3454999999999999,0.8525,,,,0.507,,,,120.26,,,,16.158,,,,,13.835,,,,22.786,,0.0002999999999999,0.2383,,,0.0001,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.991,,,22.265,,,,,,,,,,,,,,,,,,,,,14.715,,,12.848,,,14.862,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:40:00,,,,0.0,-17.487,-5.6449,,,,-23.132,,,,120.49,,,,16.145,,,,,13.835,,,,22.786,,0.0,0.234,,,0.0002999999999999,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.443,,,21.41,,,,,,,,,,,,,,,,,,,,,14.715,,,13.317,,,14.836,,,,,,,,,,,,,,,29.377,,,,,,51
2011-07-13 00:41:00,,,,0.0,-15.736,-1.4746,,,,-17.211,,,,120.33,,,,16.132,,,,,13.835,,,,22.779,,0.0,0.2253,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.989,,,21.66,,,,,,,,,,,,,,,,,,,,,14.715,,,14.716,,,14.839,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:42:00,,,,0.0,-13.433,0.6912,,,,-12.741,,,,120.25,,,,16.126,,,,,13.836,,,,22.773,,0.0,0.2102,,,-0.0002999999999999,,,0.0,0.0,0.0,,,,0.0,,,,,,,14.137,,,21.809,,,,,,,,,,,,,,,,,,,,,14.716,,,14.715,,,14.84,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:43:00,,,,0.0,-7.4188,4.7923,,,,-2.6266,,,,120.12,,,,16.102,,,,,13.836,,,,22.771,,0.0004,0.1907,,,0.0,,,0.0,0.0,0.0001,,,,0.0001,,,,,,,14.33,,,21.72,,,,,,,,,,,,,,,,,,,,,14.716,,,14.715,,,14.822,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:44:00,,,,0.0,-4.0781,-6.0364,,,,-10.115,,,,120.57,,,,16.095,,,,,13.835,,,,22.759,,0.0,0.182,,,-0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,14.293,,,22.002,,,,,,,,,,,,,,,,,,,,,14.715,,,15.383,,,14.789,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:45:00,,,,0.0,4.4467,10.552,,,,14.999,,,,119.96,,,,16.079,,,,,13.837,,,,22.759,,0.0001,0.182,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,15.395,,,22.207,,,,,,,,,,,,,,,,,,,,,14.715,,,16.494,,,14.8,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:46:00,,,,0.0,-5.9213,-7.5571,,,,-13.479,,,,120.7,,,,16.026,,,,,13.837,,,,22.756,,-0.0001,0.1668,,,0.0005999999999999,,,0.0,0.0,0.0,,,,0.0,,,,,,,14.479,,,22.409,,,,,,,,,,,,,,,,,,,,,14.716,,,14.79,,,14.758,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:47:00,,,,0.0,-8.7092,-2.6268,,,,-11.336,,,,120.53,,,,15.99,,,,,13.838,,,,22.746,,0.0001,0.1582,,,0.0001,,,0.0022,0.0,0.0,,,,0.0,,,,,,,14.288,,,21.912,,,,,,,,,,,,,,,,,,,,,14.716,,,13.083,,,14.72,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:48:00,,,,0.0,-4.539,-14.884,,,,-19.423,,,,120.99,,,,15.997,,,,,13.838,,,,22.739,,-0.0002999999999999,0.156,,,0.0002999999999999,,,-0.0086999999999999,0.0,0.0,,,,-0.0001,,,,,,,14.497,,,21.947,,,,,,,,,,,,,,,,,,,,,14.716,,,12.359,,,14.673,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:49:00,,,,0.0,-5.069,-14.447,,,,-19.516,,,,120.89,,,,15.988,,,,,13.838,,,,22.732,,0.0,0.1733,,,0.0008999999999999,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.839,,,21.566,,,,,,,,,,,,,,,,,,,,,14.716,,,10.881,,,14.609,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:50:00,,,,0.0,3.0642,-9.2623,,,,-6.198,,,,120.58,,,,16.028,,,,,13.837,,,,22.73,,0.0,0.1625,,,0.0,,,-0.0022,0.0,0.0,,,,0.0,,,,,,,14.674,,,22.303,,,,,,,,,,,,,,,,,,,,,14.716,,,9.0603,,,14.619,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:51:00,,,,0.0,-18.386,-7.8568,,,,-26.243,,,,120.52,,,,16.085,,,,,13.837,,,,22.719,,0.0,0.1733,,,-0.0002999999999999,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.62,,,21.329,,,,,,,,,,,,,,,,,,,,,14.716,,,8.7981,,,14.629,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:52:00,,,,0.0,-10.483,-13.018,,,,-23.502,,,,120.8,,,,16.102,,,,,13.837,,,,22.719,,0.0,0.182,,,0.0005999999999999,,,-0.0022,0.0,0.0,,,,0.0,,,,,,,13.638,,,21.344,,,,,,,,,,,,,,,,,,,,,14.716,,,7.3267,,,14.656,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:53:00,,,,0.0,12.004,0.1842999999999999,,,,12.189,,,,120.27,,,,16.099,,,,,13.838,,,,22.707,,0.0002999999999999,0.1797999999999999,,,0.0,,,-0.0022,0.0,0.0001,,,,0.0001,,,,,,,15.435,,,22.645,,,,,,,,,,,,,,,,,,,,,14.716,,,6.586,,,14.633,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:54:00,,,,0.0,6.3591,5.8292,,,,12.188,,,,120.06,,,,16.061,,,,,13.838,,,,22.706,,0.0005999999999999,0.1797999999999999,,,0.0,,,0.0022,0.0,0.0001,,,,0.0001,,,,,,,15.298,,,22.345,,,,,,,,,,,,,,,,,,,,,14.716,,,6.5865,,,14.625,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:55:00,,,,0.0,-16.728,-3.1336,,,,-19.862,,,,120.4,,,,16.032,,,,,13.838,,,,22.695,,0.0,0.1797999999999999,,,-0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.83,,,21.7,,,,,,,,,,,,,,,,,,,,,14.716,,,6.5865,,,14.608,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:56:00,,,,0.0,-10.046,-12.511,,,,-22.557,,,,120.78,,,,15.999,,,,,13.838,,,,22.692,,0.0002999999999999,0.1797999999999999,,,0.0002999999999999,,,-0.0022,0.0,0.0001,,,,0.0001,,,,,,,13.623,,,21.617,,,,,,,,,,,,,,,,,,,,,14.716,,,5.0139,,,14.595,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:57:00,,,,0.0,-1.4285,3.0875,,,,1.659,,,,120.15,,,,15.977,,,,,13.838,,,,22.68,,0.0001,0.1754999999999999,,,0.0,,,0.0022,0.0,0.0,,,,0.0,,,,,,,14.694,,,21.937,,,,,,,,,,,,,,,,,,,,,14.716,,,4.2281,,,14.569,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:58:00,,,,0.0,-18.525,-8.248599999999998,,,,-26.774,,,,120.62,,,,15.938,,,,,13.838,,,,22.676,,0.0,0.1797999999999999,,,0.0004,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.534,,,21.846,,,,,,,,,,,,,,,,,,,,,14.716,,,3.1773,,,14.58,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 00:59:00,,,,0.0,-16.452,-3.364,,,,-19.816,,,,120.39,,,,15.916,,,,,13.838,,,,22.665,,0.0,0.182,,,-0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.824,,,21.667,,,,,,,,,,,,,,,,,,,,,14.716,,,2.4435,,,14.599,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:00:00,,,,0.0,-12.604,1.106,,,,-11.498,,,,120.26,,,,15.918,,,,,13.839,,,,22.663,,0.0,0.182,,,-0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,13.434,,,21.66,,,,,,,,,,,,,,,,,,,,,14.716,,,4.2281,,,14.679,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:01:00,,,,0.0,-13.019,-6.7743,,,,-19.793,,,,120.56,,,,15.879,,,,,13.839,,,,22.652,,-0.0001,0.182,,,0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,15.252,,,22.671,,,,,,,,,,,,,,,,,,,,,14.716,,,4.5242,,,14.706,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:02:00,,,,0.0,-1.7741,-2.834,,,,-4.6081,,,,120.44,,,,15.839,,,,,13.839,,,,22.647,,-0.0001,0.182,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,15.816,,,23.082,,,,,,,,,,,,,,,,,,,,,14.716,,,6.4898,,,14.718,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:03:00,,,,0.0,-2.1887,0.8063,,,,-1.3824,,,,120.32,,,,15.798,,,,,13.84,,,,22.638,,0.0,0.182,,,-0.0001,,,0.0022,0.0,0.0,,,,0.0,,,,,,,14.744,,,22.457,,,,,,,,,,,,,,,,,,,,,14.716,,,6.5865,,,14.746,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:04:00,,,,0.0,0.3225,-5.8756,,,,-5.5531,,,,120.58,,,,15.758,,,,,13.84,,,,22.631,,0.0001,0.182,,,0.0001,,,0.0,0.0,0.0,,,,0.0,,,,,,,15.45,,,22.458,,,,,,,,,,,,,,,,,,,,,14.716,,,6.958,,,14.745,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:05:00,,,,0.0,-6.2672,-3.8018,,,,-10.069,,,,120.44,,,,15.717,,,,,13.84,,,,22.625,,0.0001,0.182,,,0.0001,,,0.0043,0.0,0.0,,,,0.0,,,,,,,14.091,,,21.647,,,,,,,,,,,,,,,,,,,,,14.716,,,8.708,,,14.747,,,,,,,,,,,,,,,-99999.0,,,,,,51
2011-07-13 01:06:00,,,,0.0,-3.7329,-4.5853,,,,-8.3183,,,,120.47,,,,15.702,,,,,13.84,,,,22.613,,-0.0001,0.1797999999999999,,,0.0004,,,0.0,0.0,0.0,,,,0.0,,,,,,,14.445,,,22.057,,,,,,,,,,,,,,,,,,,,,14.716,,,8.7987,,,14.751,,,,,,,,,,,,,,,-99999.0,,,,,,51
