measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__788,ac_power_2__789,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__772,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2011-06-17 00:00:00,0.0,,,-6.1736,-5.9663,-12.14,,,120.96,15.845,13.807,23.763,0.0002999999999999,0.3618,0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,15.006,23.682,14.708,-26.97,13.864,-99999.0,51
2011-06-17 00:01:00,0.0,,,0.1701,0.9994,1.1695,,,120.65,15.91,13.804,23.75,0.0005,0.3518999999999999,-0.0001,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,15.633,23.404,14.708,-26.97,13.916,-99999.0,51
2011-06-17 00:02:00,0.0,,,-6.1276,-1.7968,-7.9244,,,120.67,15.911,13.807,23.74,0.0004,0.3488,0.0,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,14.518,22.908,14.707,-26.97,13.96,-99999.0,51
2011-06-17 00:03:00,0.0,,,-9.4908,-8.938,-18.429,,,120.97,15.919,13.808,23.729,-0.0001,0.3292999999999999,0.0,-0.0022,0.0,-0.0001,,-0.0001,,,,,,,,,,,14.407,23.167,14.708,-26.97,13.998,-99999.0,51
2011-06-17 00:04:00,0.0,,,-3.6628,-3.6397,-7.3025,,,120.71,15.937,13.808,23.724,0.0002999999999999,0.3313999999999999,0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,14.118,22.446,14.708,-26.97,14.068,-99999.0,51
2011-06-17 00:05:00,0.0,,,-1.3822,-5.9433,-7.3255,,,120.84,15.942,13.808,23.711,0.0001,0.3336,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,15.055,23.512,14.708,-26.97,14.109,-99999.0,51
2011-06-17 00:06:00,0.0,,,4.1465,-9.0762,-4.9297,,,121.01,15.962,13.808,23.704,0.0002999999999999,0.3508999999999999,0.0005999999999999,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,15.651,23.986,14.707,-26.97,14.202,-99999.0,51
2011-06-17 00:07:00,0.0,,,-7.509699999999999,-4.6533,-12.163,,,120.83,15.971,13.809,23.694,-0.0005999999999999,0.3618,0.0,0.0,0.0,-0.0002,,-0.0002,,,,,,,,,,,14.984,23.523,14.708,-26.97,14.256,-99999.0,51
2011-06-17 00:08:00,0.0,,,-0.645,-3.2481,-3.8931,,,120.76,16.002,13.81,23.687,0.0005999999999999,0.3704,0.0,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,15.331,23.839,14.709,-26.97,14.328,-99999.0,51
2011-06-17 00:09:00,0.0,,,-4.1925,-5.0218,-9.2145,,,120.86,16.035,13.81,23.679,0.0001,0.3769,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,15.456,24.008,14.71,-26.97,14.387,-99999.0,51
2011-06-17 00:10:00,0.0,,,12.693,2.1424,14.835,,,120.53,16.074,13.811,23.67,0.0004,0.3942999999999999,-0.0001,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,16.17,24.055,14.709,-26.97,14.417,-99999.0,51
2011-06-17 00:11:00,0.0,,,4.1695,-4.2847,-0.1152,,,120.85,16.099,13.81,23.66,0.0001,0.3834,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,15.509,23.793,14.71,-26.97,14.452,-99999.0,51
2011-06-17 00:12:00,0.0,,,-7.2102,-4.0313,-11.242,,,120.88,16.116,13.811,23.654,-0.0001,0.3725999999999999,0.0,0.0,0.0,-0.0001,,-0.0001,,,,,,,,,,,15.039,23.274,14.709,-26.97,14.485,-99999.0,51
2011-06-17 00:13:00,0.0,,,0.0461,-1.1518,-1.1057,,,120.77,16.187,13.811,23.646,0.0006999999999999,0.3748,-0.0001,-0.0022,0.0,0.0002999999999999,,0.0002999999999999,,,,,,,,,,,15.005,23.247,14.71,-26.97,14.566,-99999.0,51
2011-06-17 00:14:00,0.0,,,-2.1884,-2.6492,-4.8375,,,120.81,16.239,13.811,23.634,0.0005999999999999,0.3574,-0.0001,-0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,15.031,23.318,14.785,-26.97,14.619,-99999.0,51
2011-06-17 00:15:00,0.0,,,-11.426,-5.4134,-16.839,,,120.87,16.28,13.811,23.629,0.0,0.3488,-0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.36,23.195,14.786,-26.97,14.685,-99999.0,51
2011-06-17 00:16:00,0.0,,,-2.3958,-2.3958,-4.7915,,,120.63,16.325,13.811,23.619,-0.0004,0.3531,-0.0001,0.0,0.0,-0.0002,,-0.0002,,,,,,,,,,,15.138,23.634,15.161,-26.97,14.719,-99999.0,51
2011-06-17 00:17:00,0.0,,,-8.0165,-3.824,-11.841,,,120.71,16.37,13.811,23.609,-0.0001,0.3466,-0.0002999999999999,-0.0022,0.0,-0.0001,,0.0,,,,,,,,,,,14.195,22.868,15.456,-26.97,14.745,-99999.0,51
2011-06-17 00:18:00,0.0,,,-0.8983999999999999,0.1152,-0.7832,,,120.52,16.394,13.811,23.603,0.0001,0.3553,-0.0001,0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,15.133,23.348,15.234,-26.97,14.78,-99999.0,51
2011-06-17 00:19:00,0.0,,,1.244,2.0963,3.3402,,,120.42,16.405,13.812,23.593,0.0001,0.3660999999999999,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,15.371,23.556,15.083,-26.97,14.788,-99999.0,51
2011-06-17 00:20:00,0.0,,,0.2073,-5.0909,-4.8836,,,120.72,16.419,13.812,23.583,0.0002999999999999,0.3531,0.0001,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,15.632,23.879,15.234,-26.97,14.801,-99999.0,51
2011-06-17 00:21:00,0.0,,,-5.9433,-2.6492,-8.592499999999998,,,120.71,16.436,13.813,23.579,0.0004,0.3488,0.0,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,14.563,23.359,15.682,-26.97,14.855,-99999.0,51
2011-06-17 00:22:00,0.0,,,-3.1329,-4.0543,-7.1873,,,120.78,16.473,13.811,23.566,0.0001,0.3595999999999999,0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,15.161,23.438,15.609,-26.97,14.855,-99999.0,51
2011-06-17 00:23:00,0.0,,,0.1842999999999999,-0.3916,-0.2073,,,120.58,16.485,13.813,23.564,0.0001,0.3508999999999999,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,16.231,24.356,15.904,-26.97,14.87,-99999.0,51
2011-06-17 00:24:00,0.0,,,-6.6344,-5.0449,-11.679,,,120.75,16.482,13.814,23.552,0.0002999999999999,0.3313999999999999,0.0,0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,14.424,23.039,15.158,-26.97,14.858,-99999.0,51
2011-06-17 00:25:00,0.0,,,-6.3581,-5.4826,-11.841,,,120.73,16.48,13.814,23.543,0.0002999999999999,0.3140999999999999,-0.0002999999999999,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,14.994,23.679,15.384,-26.97,14.855,-99999.0,51
