measured_on,ac_current__411,ac_current__427,ac_current__588,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__407,ac_power__423,ac_power__584,ac_power__773,ac_voltage__410,ac_voltage__426,ac_voltage__587,ac_volts__778,ambient_temp__412,ambient_temp__428,ambient_temp__589,ambient_temp__780,das_battery_voltage__434,das_battery_voltage__595,das_battery_voltage__790,das_temp__433,das_temp__594,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__409,dc_pos_current__425,dc_pos_current__586,dc_pos_current__775,dc_pos_voltage__408,dc_pos_voltage__424,dc_pos_voltage__585,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__406,dc_power__422,dc_power__583,dc_power__772,inverter_temp_2__791,inverter_temp__416,inverter_temp__432,inverter_temp__593,inveter_temp__784,module_temp_1__413,module_temp_1__429,module_temp_1__590,module_temp_1__781,module_temp_2__414,module_temp_2__430,module_temp_2__591,module_temp_2__782,module_temp_3__415,module_temp_3__431,module_temp_3__592,module_temp_3__783,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__421,poa_irradiance__582,poa_irradiance__771,power_factor__596,system_id
2011-09-28 00:15:00,,,,0.0,-13.151,-8.6371,,,,-21.788,,,,120.95,,,,20.647,,,13.789,,,24.446,0.0,0.0217,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.452,,,,23.332,,,,19.822,,,,-26.97,,,,17.386,,,,,,,,-99999.0,,51
2011-09-28 00:16:00,,,,0.0,-4.6294,-1.9577,,,,-6.5872,,,,120.71,,,,20.593,,,13.789,,,24.439,0.0001,0.0217,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.104,,,,23.544,,,,19.822,,,,-26.97,,,,17.432,,,,,,,,-99999.0,,51
2011-09-28 00:17:00,,,,0.0,-1.7735,1.405,,,,-0.3684999999999999,,,,120.6,,,,20.404,,,13.789,,,24.432,0.0001,0.0195,,,,0.0001,,,,0.0,0.0,0.0,,,,0.0,15.148,,,,23.015,,,,19.822,,,,-26.97,,,,17.445,,,,,,,,-99999.0,,51
2011-09-28 00:18:00,,,,0.0,-2.4644,-4.9519,,,,-7.416299999999999,,,,120.85,,,,20.248,,,13.789,,,24.432,-0.0001,0.0172999999999999,,,,-0.0002999999999999,,,,-0.0022,0.0,0.0,,,,0.0,15.223,,,,23.506,,,,19.822,,,,-26.97,,,,17.385,,,,,,,,-99999.0,,51
2011-09-28 00:19:00,,,,0.0,-7.6237,4.4912,,,,-3.1324,,,,120.46,,,,20.073,,,13.789,,,24.429,0.0001,0.0259999999999999,,,,-0.0006999999999999,,,,0.0,0.0,0.0,,,,0.0,15.196,,,,23.431,,,,19.822,,,,-26.97,,,,17.301,,,,,,,,-99999.0,,51
2011-09-28 00:20:00,,,,0.0,6.0114,-3.2475,,,,2.7639,,,,120.83,,,,20.038,,,13.79,,,24.419,0.0004,0.0152,,,,0.0002999999999999,,,,-0.0043,0.0,0.0,,,,0.0,15.931,,,,23.553,,,,19.35,,,,-26.97,,,,17.225,,,,,,,,-99999.0,,51
2011-09-28 00:21:00,,,,0.0,2.856,7.577499999999999,,,,10.434,,,,120.44,,,,20.275,,,13.789,,,24.417,0.0004,0.0195,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.474,,,,23.888,,,,19.822,,,,-26.97,,,,17.323,,,,,,,,-99999.0,,51
2011-09-28 00:22:00,,,,0.0,-1.6813,-3.0172,,,,-4.6985,,,,120.8,,,,20.522,,,13.79,,,24.417,0.0004,0.0152,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,15.174,,,,23.47,,,,19.822,,,,-26.97,,,,17.381,,,,,,,,-99999.0,,51
2011-09-28 00:23:00,,,,0.0,3.6851,10.111,,,,13.796,,,,120.25,,,,20.561,,,13.789,,,24.404,0.0,0.0195,,,,-0.0005999999999999,,,,0.0,0.0,0.0,,,,0.0,16.41,,,,24.033,,,,19.822,,,,-26.97,,,,17.412,,,,,,,,-99999.0,,51
2011-09-28 00:24:00,,,,0.0,-7.0709,-0.7831,,,,-7.8539,,,,120.7,,,,20.553,,,13.79,,,24.404,0.0004,0.0152,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.803,,,,23.371,,,,19.822,,,,-26.97,,,,17.415,,,,,,,,-99999.0,,51
2011-09-28 00:25:00,,,,0.0,-2.856,-6.6562,,,,-9.5123,,,,120.98,,,,20.523,,,13.79,,,24.404,0.0,0.0172999999999999,,,,-0.0001,,,,-0.0022,0.0,0.0,,,,0.0,15.115,,,,23.101,,,,19.822,,,,-26.97,,,,17.408,,,,,,,,-99999.0,,51
2011-09-28 00:26:00,,,,0.0,-10.917,-12.161,,,,-23.078,,,,121.17,,,,20.654,,,13.79,,,24.403,-0.0001,0.0043,,,,0.0001,,,,0.0,0.0,0.0,,,,0.0,14.622,,,,23.265,,,,19.822,,,,-26.97,,,,17.492,,,,,,,,-99999.0,,51
2011-09-28 00:27:00,,,,0.0,-11.908,-15.247,,,,-27.155,,,,121.28,,,,20.76,,,13.79,,,24.391,0.0,0.0043,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.574,,,,23.339,,,,19.822,,,,-26.97,,,,17.519,,,,,,,,-99999.0,,51
2011-09-28 00:28:00,,,,0.0,-1.7504,5.6198,,,,3.8694,,,,120.41,,,,20.821,,,13.79,,,24.39,0.0002999999999999,0.0152,,,,-0.0006999999999999,,,,0.0,0.0,0.0,,,,0.0,15.357,,,,23.079,,,,19.822,,,,-26.97,,,,17.577,,,,,,,,-99999.0,,51
2011-09-28 00:29:00,,,,0.0,-3.2015,-7.1168,,,,-10.318,,,,120.95,,,,20.941,,,13.79,,,24.39,0.0002999999999999,0.0172999999999999,,,,0.0001,,,,-0.0022,0.0,0.0,,,,0.0,15.153,,,,23.679,,,,19.822,,,,-26.97,,,,17.719,,,,,,,,-99999.0,,51
2011-09-28 00:30:00,,,,0.0,-5.2054,-2.4184,,,,-7.6237,,,,120.85,,,,21.218,,,13.791,,,24.389,0.0001,0.0129999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,15.347,,,,23.345,,,,19.822,,,,-26.97,,,,17.839,,,,,,,,-99999.0,,51
2011-09-28 00:31:00,,,,0.0,9.8808,0.691,,,,10.572,,,,120.73,,,,21.082,,,13.791,,,24.38,0.0001,0.0217,,,,-0.0001,,,,-0.0064999999999999,0.0,0.0,,,,0.0,16.109,,,,24.033,,,,19.822,,,,-26.97,,,,17.805,,,,,,,,-99999.0,,51
2011-09-28 00:32:00,,,,0.0,-3.0172,-11.055,,,,-14.073,,,,121.13,,,,20.82,,,13.791,,,24.376,0.0,0.0195,,,,0.0004,,,,0.0,0.0,0.0,,,,0.0,14.725,,,,23.231,,,,19.822,,,,-26.97,,,,17.734,,,,,,,,-99999.0,,51
2011-09-28 00:33:00,,,,0.0,-3.662,-3.4548,,,,-7.1169,,,,120.81,,,,20.583,,,13.791,,,24.376,0.0002999999999999,0.0195,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,15.083,,,,23.187,,,,19.822,,,,-26.97,,,,17.634,,,,,,,,-99999.0,,51
2011-09-28 00:34:00,,,,0.0,-4.307,-3.1093,,,,-7.416299999999999,,,,120.87,,,,20.384,,,13.792,,,24.376,0.0002999999999999,0.0152,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.126,,,,23.327,,,,19.822,,,,-26.97,,,,17.525,,,,,,,,-99999.0,,51
2011-09-28 00:35:00,,,,0.0,-4.4453,-6.5411,,,,-10.986,,,,121.07,,,,20.336,,,13.792,,,24.376,0.0004,0.0152,,,,0.0,,,,-0.0022,0.0,0.0,,,,0.0,14.682,,,,23.121,,,,19.822,,,,-26.97,,,,17.477,,,,,,,,-99999.0,,51
2011-09-28 00:36:00,,,,0.0,-3.1324,-2.5567,,,,-5.689,,,,120.94,,,,20.372,,,13.791,,,24.366,0.0002999999999999,0.0217,,,,-0.0002999999999999,,,,-0.0022,0.0,0.0,,,,0.0,15.177,,,,23.365,,,,19.822,,,,-26.97,,,,17.482,,,,,,,,-99999.0,,51
2011-09-28 00:37:00,,,,0.0,-2.0959,-3.7542,,,,-5.8502,,,,120.95,,,,20.332,,,13.792,,,24.362,0.0005999999999999,0.0238,,,,0.0,,,,-0.0022,0.0,0.0,,,,0.0,15.247,,,,23.147,,,,19.822,,,,-26.97,,,,17.48,,,,,,,,-99999.0,,51
2011-09-28 00:38:00,,,,0.0,-4.6986,-3.7542,,,,-8.452899999999998,,,,120.98,,,,20.291,,,13.792,,,24.361,0.0001,0.0238,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,15.021,,,,23.524,,,,19.822,,,,-26.97,,,,17.482,,,,,,,,-99999.0,,51
2011-09-28 00:39:00,,,,0.0,-1.1055,-2.0728,,,,-3.1784,,,,120.88,,,,20.273,,,13.792,,,24.362,0.0005999999999999,0.0152,,,,0.0001,,,,0.0,0.0,0.0,,,,0.0,15.351,,,,23.752,,,,19.822,,,,-26.97,,,,17.441,,,,,,,,-99999.0,,51
2011-09-28 00:40:00,,,,0.0,-4.5833,-2.856,,,,-7.439199999999999,,,,120.89,,,,20.238,,,13.792,,,24.361,0.0001,0.0108,,,,-0.0004,,,,-0.0022,0.0,0.0,,,,0.0,14.852,,,,23.193,,,,19.755,,,,-26.97,,,,17.377,,,,,,,,-99999.0,,51
2011-09-28 00:41:00,,,,0.0,-1.2209,-1.8657,,,,-3.0866,,,,120.87,,,,20.102,,,13.792,,,24.359,0.0006999999999999,0.0086999999999999,,,,0.0,,,,-0.0022,0.0,0.0,,,,0.0,15.302,,,,23.426,,,,19.755,,,,-26.97,,,,17.289,,,,,,,,-99999.0,,51
2011-09-28 00:42:00,,,,0.0,-2.2113,-1.4971,,,,-3.7084,,,,120.87,,,,19.957,,,13.792,,,24.354,0.0002999999999999,0.0086999999999999,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.453,,,,23.539,,,,19.552,,,,-26.97,,,,17.188,,,,,,,,-99999.0,,51
2011-09-28 00:43:00,,,,0.0,-5.044,-4.6757,,,,-9.7197,,,,121.03,,,,19.854,,,13.792,,,24.347,0.0004,0.0086999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.523,,,,22.995,,,,19.01,,,,-26.97,,,,17.129,,,,,,,,-99999.0,,51
2011-09-28 00:44:00,,,,0.0,7.0941,1.0595,,,,8.153499999999998,,,,120.8,,,,19.815,,,13.792,,,24.348,0.0006999999999999,0.0129999999999999,,,,0.0,,,,-0.0022,0.0,0.0,,,,0.0,16.191,,,,23.944,,,,18.187,,,,-26.97,,,,16.984,,,,,,,,-99999.0,,51
2011-09-28 00:45:00,,,,0.0,-6.0806,-6.7946,,,,-12.875,,,,121.09,,,,19.781,,,13.792,,,24.347,0.0004,0.0108,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,15.408,,,,23.385,,,,18.187,,,,-26.97,,,,16.949,,,,,,,,-99999.0,,51
2011-09-28 00:46:00,,,,0.0,-2.0499,-3.7544,,,,-5.8043,,,,120.85,,,,19.827,,,13.792,,,24.345,0.0,0.0152,,,,-0.0001,,,,-0.0022,0.0,0.0,,,,0.0,15.351,,,,23.628,,,,18.187,,,,-26.97,,,,16.936,,,,,,,,-99999.0,,51
2011-09-28 00:47:00,,,,0.0,-1.0825,-1.1746,,,,-2.2571,,,,120.74,,,,19.836,,,13.792,,,24.333,0.0001,0.0152,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.439,,,,24.06,,,,18.187,,,,-26.97,,,,16.872,,,,,,,,-99999.0,,51
2011-09-28 00:48:00,,,,0.0,-7.048,-13.382,,,,-20.43,,,,121.29,,,,19.793,,,13.792,,,24.333,0.0,0.0129999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.985,,,,22.911,,,,18.187,,,,-26.97,,,,16.799,,,,,,,,-99999.0,,51
2011-09-28 00:49:00,,,,0.0,7.462399999999999,-4.9981,,,,2.4642,,,,121.05,,,,19.753,,,13.792,,,24.333,0.0001,0.0259999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,15.784,,,,23.748,,,,18.187,,,,-26.97,,,,16.753,,,,,,,,-99999.0,,51
2011-09-28 00:50:00,,,,0.0,-9.2591,0.0,,,,-9.259,,,,120.88,,,,19.74,,,13.792,,,24.334,0.0,0.0195,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.774,,,,23.158,,,,18.187,,,,-26.97,,,,16.751,,,,,,,,-99999.0,,51
2011-09-28 00:51:00,,,,0.0,-7.485699999999999,-3.7544,,,,-11.24,,,,120.93,,,,19.686,,,13.792,,,24.328,0.0001,0.0152,,,,0.0,,,,0.0022,0.0,0.0,,,,0.0,14.829,,,,23.354,,,,18.187,,,,-26.97,,,,16.694,,,,,,,,-99999.0,,51
2011-09-28 00:52:00,,,,0.0,-14.465,-6.933,,,,-21.398,,,,121.07,,,,19.552,,,13.792,,,24.319,0.0,0.0086999999999999,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,14.573,,,,23.037,,,,18.187,,,,-26.97,,,,16.65,,,,,,,,-99999.0,,51
2011-09-28 00:53:00,,,,0.0,7.854199999999999,9.996,,,,17.85,,,,120.43,,,,19.538,,,13.792,,,24.319,0.0002999999999999,0.0086999999999999,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,16.735,,,,24.303,,,,18.187,,,,-26.97,,,,16.644,,,,,,,,-99999.0,,51
2011-09-28 00:54:00,,,,0.0,8.4069,9.3051,,,,17.712,,,,120.43,,,,19.568,,,13.793,,,24.319,0.0002999999999999,0.0043,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,16.247,,,,23.553,,,,18.187,,,,-26.97,,,,16.671,,,,,,,,-99999.0,,51
2011-09-28 00:55:00,,,,0.0,-10.756,3.1095,,,,-7.6468,,,,120.59,,,,19.522,,,13.792,,,24.317,0.0,0.0259999999999999,,,,-0.0004,,,,0.0,0.0,0.0,,,,0.0,14.445,,,,23.549,,,,18.187,,,,-26.97,,,,16.682,,,,,,,,-99999.0,,51
2011-09-28 00:56:00,,,,0.0,-5.4128,6.5644,,,,1.1515,,,,120.53,,,,19.505,,,13.792,,,24.309,0.0,0.0259999999999999,,,,-0.0016,,,,0.0022,0.0,0.0,,,,0.0,15.42,,,,23.108,,,,18.187,,,,-26.97,,,,16.702,,,,,,,,-99999.0,,51
2011-09-28 00:57:00,,,,0.0,7.831299999999999,9.835,,,,17.666,,,,120.55,,,,19.571,,,13.792,,,24.305,0.0008999999999999,0.0064999999999999,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,16.99,,,,24.889,,,,18.187,,,,-26.97,,,,16.767,,,,,,,,-99999.0,,51
2011-09-28 00:58:00,,,,0.0,-3.0406,-3.2247,,,,-6.2652,,,,121.01,,,,19.58,,,13.792,,,24.305,0.0002999999999999,0.0043,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.907,,,,23.492,,,,18.187,,,,-26.97,,,,16.784,,,,,,,,-99999.0,,51
2011-09-28 00:59:00,,,,0.0,1.6587,2.0728,,,,3.7315,,,,120.81,,,,19.602,,,13.792,,,24.305,0.0002999999999999,0.0129999999999999,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,16.597,,,,24.924,,,,18.187,,,,-26.97,,,,16.779,,,,,,,,-99999.0,,51
2011-09-28 01:00:00,,,,0.0,-2.073,-3.8464,,,,-5.9194,,,,121.03,,,,19.631,,,13.792,,,24.301,0.0,0.0064999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,16.432,,,,24.51,,,,18.187,,,,-26.97,,,,16.815,,,,,,,,-99999.0,,51
2011-09-28 01:01:00,,,,0.0,-1.6352,-2.9482,,,,-4.5834,,,,121.0,,,,19.665,,,13.792,,,24.291,0.0,0.0152,,,,-0.0001,,,,-0.0043,0.0,0.0,,,,0.0,14.738,,,,23.116,,,,18.187,,,,-26.97,,,,16.834,,,,,,,,-99999.0,,51
2011-09-28 01:02:00,,,,0.0,0.0919999999999999,-1.4281,,,,-1.3361,,,,120.95,,,,19.729,,,13.792,,,24.291,0.0005999999999999,0.0129999999999999,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.667,,,,23.82,,,,18.187,,,,-26.97,,,,16.844,,,,,,,,-99999.0,,51
2011-09-28 01:03:00,,,,0.0,-11.401,-2.3955,,,,-13.797,,,,121.01,,,,19.648,,,13.793,,,24.291,0.0,0.0152,,,,-0.0004,,,,0.0,0.0,0.0,,,,0.0,14.53,,,,22.832,,,,18.187,,,,-26.97,,,,16.795,,,,,,,,-99999.0,,51
2011-09-28 01:04:00,,,,0.0,-4.929,-5.2057,,,,-10.135,,,,121.1,,,,19.552,,,13.792,,,24.284,0.0004,0.0129999999999999,,,,0.0001,,,,0.0,0.0,0.0,,,,0.0,14.678,,,,23.505,,,,18.187,,,,-26.97,,,,16.771,,,,,,,,-99999.0,,51
2011-09-28 01:05:00,,,,0.0,-6.1039,5.7582,,,,-0.3457,,,,120.58,,,,19.569,,,13.793,,,24.277,0.0,0.0259999999999999,,,,-0.001,,,,0.0,0.0,0.0,,,,0.0,14.922,,,,23.368,,,,18.187,,,,-26.97,,,,16.77,,,,,,,,-99999.0,,51
2011-09-28 01:06:00,,,,0.0,-10.25,-12.991,,,,-23.241,,,,121.41,,,,19.712,,,13.793,,,24.277,0.0001,0.0195,,,,0.0001,,,,-0.0022,0.0,0.0,,,,0.0,14.686,,,,22.792,,,,18.187,,,,-26.97,,,,16.83,,,,,,,,-99999.0,,51
2011-09-28 01:07:00,,,,0.0,0.0228,-3.455,,,,-3.4322,,,,121.04,,,,19.668,,,13.793,,,24.277,0.0002999999999999,0.0238,,,,0.0002999999999999,,,,-0.0022,0.0,0.0,,,,0.0,15.789,,,,23.608,,,,18.187,,,,-26.97,,,,16.835,,,,,,,,-99999.0,,51
2011-09-28 01:08:00,,,,0.0,-0.8751999999999999,-5.459,,,,-6.3342,,,,121.14,,,,19.572,,,13.792,,,24.275,-0.0001,0.0129999999999999,,,,-0.0002999999999999,,,,-0.0022,0.0,0.0,,,,0.0,15.382,,,,23.55,,,,18.187,,,,-26.97,,,,16.723,,,,,,,,-99999.0,,51
2011-09-28 01:09:00,,,,0.0,-2.3725,-3.6853,,,,-6.0578,,,,121.03,,,,19.559,,,13.793,,,24.266,0.0,0.0217,,,,0.0001,,,,0.0,0.0,0.0,,,,0.0,14.926,,,,23.035,,,,18.187,,,,-26.97,,,,16.694,,,,,,,,-99999.0,,51
2011-09-28 01:10:00,,,,0.0,-5.2978,1.4512,,,,-3.8466,,,,120.88,,,,19.584,,,13.793,,,24.263,0.0002999999999999,0.0172999999999999,,,,-0.0001,,,,0.0,0.0,0.0,,,,0.0,15.105,,,,23.743,,,,18.187,,,,-26.97,,,,16.674,,,,,,,,-99999.0,,51
2011-09-28 01:11:00,,,,0.0,-11.171,-15.548,,,,-26.719,,,,121.65,,,,19.541,,,13.793,,,24.263,0.0,0.0064999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.184,,,,23.009,,,,18.187,,,,-26.97,,,,16.584,,,,,,,,-99999.0,,51
2011-09-28 01:12:00,,,,0.0,-5.459,-10.734,,,,-16.193,,,,121.37,,,,19.388,,,13.793,,,24.259,0.0002999999999999,0.0129999999999999,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.831,,,,23.581,,,,18.187,,,,-26.97,,,,16.471,,,,,,,,-99999.0,,51
2011-09-28 01:13:00,,,,0.0,-9.950500000000002,-5.7123,,,,-15.663,,,,121.16,,,,19.261,,,13.793,,,24.249,0.0,0.0152,,,,-0.0004,,,,-0.0022,0.0,0.0,,,,0.0,14.313,,,,22.744,,,,18.187,,,,-26.97,,,,16.354,,,,,,,,-99999.0,,51
2011-09-28 01:14:00,,,,0.0,8.407299999999998,2.7641,,,,11.171,,,,120.81,,,,19.284,,,13.793,,,24.249,0.0002999999999999,0.0172999999999999,,,,0.0001,,,,-0.0022,0.0,0.0,,,,0.0,16.283,,,,23.62,,,,18.187,,,,-26.97,,,,16.309,,,,,,,,-99999.0,,51
2011-09-28 01:15:00,,,,0.0,-16.63,-14.212,,,,-30.842,,,,121.57,,,,19.284,,,13.793,,,24.249,-0.0004,0.0064999999999999,,,,0.0001,,,,0.0,0.0,0.0,,,,0.0,14.068,,,,23.03,,,,18.187,,,,-26.97,,,,16.236,,,,,,,,-99999.0,,51
2011-09-28 01:16:00,,,,0.0,0.5067,1.4742,,,,1.9809,,,,121.0,,,,19.281,,,13.793,,,24.249,0.0001,0.0129999999999999,,,,-0.0002999999999999,,,,0.0,0.0,0.0,,,,0.0,15.422,,,,23.195,,,,18.187,,,,-26.97,,,,16.221,,,,,,,,-99999.0,,51
2011-09-28 01:17:00,,,,0.0,-7.370599999999999,-11.286,,,,-18.657,,,,121.45,,,,19.386,,,13.793,,,24.242,-0.0001,0.0195,,,,0.0002999999999999,,,,-0.0043,0.0,0.0,,,,0.0,14.817,,,,23.117,,,,18.187,,,,-26.97,,,,16.227,,,,,,,,-99999.0,,51
2011-09-28 01:18:00,,,,0.0,6.4953,5.7122,,,,12.208,,,,120.73,,,,19.617,,,13.794,,,24.235,0.0004,0.0152,,,,0.0,,,,0.0022,0.0,0.0,,,,0.0,15.673,,,,23.603,,,,18.187,,,,-26.97,,,,16.357,,,,,,,,-99999.0,,51
2011-09-28 01:19:00,,,,0.0,-3.8927,-2.5799,,,,-6.4726,,,,121.07,,,,19.907,,,13.793,,,24.235,0.0004,0.0195,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,14.712,,,,22.883,,,,18.187,,,,-26.97,,,,16.511,,,,,,,,-99999.0,,51
