measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2020-01-14 00:00:00,0.0,-23.352,120.55,-0.7945499999999999,-23.352,0.0001399999999999,0.41921,0.0,0.0,6e-05,14.55,-1.6686,-26.97,-5.6159,-2.6934,51
2020-01-14 00:01:00,0.0,-1.5706,120.66,-0.87568,-1.5706,0.00029,0.41921,-0.00029,0.00217,0.00012,14.712,-2.264,-26.97,-5.6196,-2.9807,51
2020-01-14 00:02:00,0.0,-13.097,120.82,-0.8569499999999999,-13.097,0.0001399999999999,0.4213799999999999,0.0,-0.00434,6e-05,14.571,-2.6301,-26.97,-5.6386,-3.1603,51
2020-01-14 00:03:00,0.0,-6.0516,120.6,-0.81739,-6.0516,0.00029,0.40183,0.0,0.0,0.00012,14.386,-1.1923,-26.97,-5.5204,-3.1962,51
2020-01-14 00:04:00,0.0,-6.5368,120.81,-0.79308,-6.5368,0.0001399999999999,0.3757599999999999,-0.0001399999999999,0.0,5e-05,14.33,-0.95419,-26.97,-5.5109,-3.1244,51
2020-01-14 00:05:00,0.0,-12.427,120.29,-0.70672,-12.427,0.0,0.36925,-0.0004299999999999,0.0,0.0,14.474,-1.1923,-26.97,-5.3203,-3.0705,51
2020-01-14 00:06:00,0.0,-0.99333,120.09,-0.4874899999999999,-0.99333,0.0,0.3649,-0.00029,-0.00434,0.0,14.295,-0.95419,-26.97,-5.1676,-2.7294,51
2020-01-14 00:07:00,0.0,-18.363,120.29,-0.3850299999999999,-18.363,0.0001399999999999,0.36708,0.0001399999999999,0.0,5e-05,14.454,-0.95419,-26.97,-5.0402,-2.4061,51
2020-01-14 00:08:00,0.0,-6.9987,120.35,-0.30131,-6.9987,0.0001399999999999,0.3757699999999999,0.0001399999999999,-0.00434,6e-05,14.544,-0.95419,-26.97,-4.9665,-2.2805,51
2020-01-14 00:09:00,0.0,-4.4577,120.19,-0.25982,-4.4577,0.0001399999999999,0.3714199999999999,-0.0001399999999999,0.0,5e-05,14.405,-0.95419,-26.97,-4.8812,-2.2984,51
2020-01-14 00:10:00,0.0,-31.252,120.17,-0.0839799999999999,-31.252,0.0004299999999999,0.36491,0.0,-0.00868,0.00016,14.118,-0.95419,-26.97,-4.7522,-2.2805,51
2020-01-14 00:11:00,0.0,-3.9034,119.92,0.1497999999999999,-3.9034,0.00029,0.3735999999999999,-0.0001399999999999,-0.00434,0.00011,14.426,-0.95419,-26.97,-4.6123,-2.2625,51
2020-01-14 00:12:00,0.0,21.943,120.01,0.41475,21.943,0.00072,0.3757699999999999,0.0,0.0,0.00027,13.921,-0.95419,-26.97,-4.4634,-2.3882,51
2020-01-14 00:13:00,0.0,20.788,119.84,0.6400599999999999,20.788,0.00115,0.38011,0.0,0.00434,0.00044,13.938,-0.95419,-26.97,-4.3573,-2.3882,51
2020-01-14 00:14:00,0.0,0.27725,120.47,0.73551,0.27725,0.0,0.36925,0.00029,-0.00217,0.0,14.365,-0.95419,-26.97,-4.1559,-2.3882,51
2020-01-14 00:15:00,0.0,-3.9033,120.4,0.8250199999999999,-3.9033,0.0,0.38229,-0.0001399999999999,0.00434,0.0,14.356,-0.95419,-26.97,-4.0556,-2.3164,51
2020-01-14 00:16:00,0.0,-4.273,119.97,0.85243,-4.273,0.0,0.37794,0.0,-0.00217,0.0,14.141,-0.95419,-26.97,-4.0057,-2.2984,51
2020-01-14 00:17:00,0.0,-22.428,120.54,0.94099,-22.428,0.0,0.3757699999999999,0.0,0.0,0.0,14.33,-0.95419,-26.97,-3.8532,-2.3523,51
