measured_on,ac_current__633,ac_current__779,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2012-11-28 02:30:00,,0.0,,-7.6111,,119.53,,4.5011,14.152,,11.166,,0.0001,0.6594999999999999,-0.0001,-0.0015,-7.6111,,0.0001,,,12.283,,,,,,,,,,,,,,,,,,,4.2853,-26.97,0.5455999999999999,,,,,,,,,-2.5515,,51
2012-11-28 02:45:00,,0.0,,-1.6036,,119.47,,4.2283,14.153,,11.122,,0.0002,0.6503999999999999,0.0,-0.003,-1.6036,,0.0002,,,12.295,,,,,,,,,,,,,,,,,,,3.989,-26.97,0.1,,,,,,,,,-3.0161,,51
2012-11-28 03:00:00,,0.0,,-8.9823,,119.47,,4.8412,14.155,,11.08,,0.0001,0.6251999999999999,-0.0001,-0.0022,-8.9823,,0.0001,,,12.088,,,,,,,,,,,,,,,,,,,4.2853,-26.97,1.3406,,,,,,,,,-2.2354,,51
2012-11-28 03:15:00,,0.0,,-4.62,,119.31,,5.7331,14.157,,11.038,,0.0002,0.6170999999999999,-0.0001,-0.001,-4.62,,0.0001,,,12.115,,,,,,,,,,,,,,,,,,,5.0449,-26.97,2.5603,,,,,,,,,-2.0678,,51
2012-11-28 03:30:00,,0.0,,-6.7506,,119.32,,6.0552,14.157,,11.043,,0.0001,0.6524999999999999,0.0,-0.0005999999999999,-6.7506,,0.0001,,,11.946,,,,,,,,,,,,,,,,,,,5.4584,-26.97,2.6249,,,,,,,,,-2.6124,,51
2012-11-28 03:45:00,,0.0,,-4.1856,,119.46,,5.9146,14.156,,11.086,,0.0001,0.6215,-0.0002,-0.0012999999999999,-4.1856,,0.0001,,,12.059,,,,,,,,,,,,,,,,,,,5.2851,-26.97,2.4091,,,,,,,,,-2.9049,,51
2012-11-28 04:00:00,,0.0,,-4.4782,,119.46,,5.138,14.154,,11.136,,0.0002,0.6063,-0.0004,-0.0002999999999999,-4.4782,,0.0001,,,12.242,,,,,,,,,,,,,,,,,,,3.8347,-26.97,1.3806,,,,,,,,,-3.312,,51
2012-11-28 04:15:00,,0.0,,-4.9233,,119.46,,3.1597,14.154,,11.173,,0.0001,0.5735,-0.0002999999999999,0.0,-4.9233,,0.0001,,,12.123,,,,,,,,,,,,,,,,,,,1.9533,-26.984,-0.3884,,,,,,,,,-3.6844,,51
2012-11-28 04:30:00,,0.0,,-6.436,,119.42,,3.5238,14.154,,11.144,,0.0001,0.5419,-0.0002,-0.001,-6.436,,0.0001,,,12.148,,,,,,,,,,,,,,,,,,,2.9117,-26.97,0.7007999999999999,,,,,,,,,-2.1612,,51
2012-11-28 04:45:00,,0.0,,-2.8747,,119.2,,2.4391,14.156,,11.066,,0.0002,0.5788999999999999,-0.0002,-0.0016999999999999,-2.8747,,0.0001,,,12.303,,,,,,,,,,,,,,,,,,,1.7607,-26.97,-0.9817,,,,,,,,,-3.7463,,51
2012-11-28 05:00:00,,0.0,,-7.364099999999999,,119.2,,3.4894,14.158,,10.985,,0.0001,0.5611,-0.0002,-0.0008999999999999,-7.364099999999999,,0.0001,,,12.174,,,,,,,,,,,,,,,,,,,2.8982,-26.97,-1.0864,,,,,,,,,-2.3615,,51
2012-11-28 05:15:00,,0.0,,-4.3508,,119.32,,5.2526,14.161,,10.906,,0.0002,0.5273999999999999,0.0,-0.0028999999999999,-4.3508,,0.0001,,,12.073,,,,,,,,,,,,,,,,,,,4.2519,-26.97,1.5928,,,,,,,,,-1.8125,,51
2012-11-28 05:30:00,,0.0,,-3.4002,,119.49,,2.7794,14.163,,10.859,,0.0001,0.5203999999999999,-0.0002,-0.0015,-3.4002,,0.0,,,12.026,,,,,,,,,,,,,,,,,,,1.8463,-26.97,-0.4771,,,,,,,,,-3.6543,,51
2012-11-28 05:45:00,,0.0,,-4.2507,,119.2,,2.78,14.164,,10.81,,0.0001,0.5514,-0.0002999999999999,-0.0006999999999999,-4.2507,,0.0,,,11.792,,,,,,,,,,,,,,,,,,,2.3334,-26.97,-0.8989,,,,,,,,,-2.7913,,51
2012-11-28 06:00:00,,0.0,,-8.2995,,118.89,,2.192,14.168,,10.744,,0.0002,0.5968,-0.0002,-0.0006999999999999,-8.2995,,0.0001,,,11.839,,,,,,,,,,,,,,,,,,,0.8639,-26.97,-1.3153,,,,,,,,,-2.8172,,51
2012-11-28 06:15:00,,0.0,,-8.9589,,119.75,,2.0916,14.169,,10.643,,0.0001,1.0921,-0.0001,-0.0008999999999999,-8.9589,,0.0001,,,11.744,,,,,,,,,,,,,,,,,,,1.6292,-26.97,-1.4375,,,,,,,,,-2.0432,,51
2012-11-28 06:30:00,,0.0,,-7.1486,,120.05,,3.411,14.169,,10.544,,0.0002,8.9368,-0.0001,7.234899999999999,-7.1486,,-0.0001,,,11.668,,,,,,,,,,,,,,,,,,,2.9993,-26.97,-0.2582999999999999,,,,,,,,,-1.8171,,51
2012-11-28 06:45:00,,0.0,,-5.2505,,119.81,,5.4698,14.171,,10.487,,0.0008999999999999,85.742,-0.0004,84.848,-5.2505,,0.0899999999999999,,,11.58,,,,,,,,,,,,,,,,,,,4.314,-26.97,1.5921,,,,,,,,,-0.9339,,51
2012-11-28 07:00:00,,0.0,,-9.2117,,119.92,,2.7728,14.172,,10.472,,0.0661999999999999,182.8,0.0261,177.19,-9.2117,,16.49,,,11.658,,,,,,,,,,,,,,,,,,,2.1554,-26.97,-0.2466,,,,,,,,,3.5792,,51
2012-11-28 07:15:00,,0.0,,187.63,,119.98,,3.3907,14.172,,10.451,,0.5655999999999999,243.91,0.4783,236.35,187.63,,244.18,,,11.558,,,,,,,,,,,,,,,,,,,3.4722,-26.97,0.7994999999999999,,,,,,,,,54.526,,51
2012-11-28 07:30:00,,0.0,,682.68,,120.24,,4.2548,14.172,,10.451,,1.6798,237.25,1.6246,231.3,682.68,,781.33,,,11.489,,,,,,,,,,,,,,,,,,,4.6032,-26.97,4.7974,,,,,,,,,124.78,,51
2012-11-28 07:45:00,,0.0,,215.25,,120.23,,5.9851,14.17,,10.495,,0.6542999999999999,224.65,0.6222999999999999,213.28,215.25,,279.87,,,11.616,,,,,,,,,,,,,,,,,,,5.9272,-26.97,4.2271,,,,,,,,,48.582,,51
2012-11-28 08:00:00,,0.0,,362.7,,120.19,,6.2062,14.169,,10.597,,0.9833,232.18,0.9328,226.33,362.7,,439.96,,,11.497,,,,,,,,,,,,,,,,,,,6.2226,-26.97,4.6636,,,,,,,,,71.556,,51
2012-11-28 08:15:00,,0.0,,582.82,,120.16,,6.7388,14.165,,10.744,,1.461,239.26,1.4106,232.64,582.82,,678.01,,,11.593,,,,,,,,,,,,,,,,,,,6.6593,-26.97,6.3787,,,,,,,,,106.03,,51
2012-11-28 08:30:00,,0.0,,940.74,,120.14,,7.1875,14.161,,10.923,,2.2651,238.88,2.1924,234.65,940.74,,1055.8,,,11.878,,,,,,,,,,,,,,,,,,,7.3145,-26.97,8.652699999999998,,,,,,,,,160.87,,51
2012-11-28 08:45:00,,0.0,,1033.7,,120.2,,6.782,14.155,,11.132,,2.4889,237.85,2.4368,231.56,1033.7,,1154.6,,,12.044,,,,,,,,,,,,,,,,,,,6.7835,-26.97,10.682,,,,,,,,,176.66,,51
2012-11-28 09:00:00,,0.0,,900.65,,120.33,,7.9423,14.149,,11.339,,2.1614,240.13,2.1168,232.96,900.65,,1012.1,,,12.205,,,,,,,,,,,,,,,,,,,8.439,-26.97,10.706,,,,,,,,,155.84,,51
2012-11-28 09:15:00,,0.0,,1012.1,,120.22,,8.797,14.143,,11.571,,2.3933,240.74,2.3489,233.72,1012.1,,1125.2,,,12.521,,,,,,,,,,,,,,,,,,,8.8597,-26.97,11.964,,,,,,,,,171.96,,51
2012-11-28 09:30:00,,0.0,,1294.3,,120.15,,8.8229,14.137,,11.821,,3.0484,238.68,2.9626,235.42,1294.3,,1423.7,,,12.634,,,,,,,,,,,,,,,,,,,10.04,-26.97,14.058,,,,,,,,,217.04,,51
2012-11-28 09:45:00,,0.0,,1434.2,,120.11,,9.0486,14.129,,12.084,,3.3247,241.91,3.3633,229.84,1434.2,,1575.7,,,13.063,,,,,,,,,,,,,,,,,,,10.772,-26.97,16.208,,,,,,,,,240.98,,51
2012-11-28 10:00:00,,0.0,,1759.5,,120.11,,10.669,14.121,,12.364,,4.1281,237.87,4.0621,233.17,1759.5,,1928.4,,,13.475,,,,,,,,,,,,,,,,,,,13.185,-26.97,19.13,,,,,,,,,295.87,,51
2012-11-28 10:15:00,,0.0,,2469.7,,120.49,,11.187,14.112,,12.674,,5.8702,233.14,5.7403,231.26,2469.7,,2696.1,,,13.705,,,,,,,,,,,,,,,,,,,13.806,-26.97,23.581,,,,,,,,,418.1,,51
2012-11-28 10:30:00,,0.0,,2461.6,,119.4,,10.488,14.104,,13.012,,5.7916,235.13,5.815,227.65,2461.6,,2682.9,,,13.983,,,,,,,,,,,,,,,,,,,14.151,-26.97,24.628,,,,,,,,,416.18,,51
2012-11-28 10:45:00,,0.0,,2340.0,,118.94,,11.094,14.098,,13.339,,5.6333,230.47,5.6071,224.19,2340.0,,2555.0,,,14.314,,,,,,,,,,,,,,,,,,,15.894,-26.97,26.724,,,,,,,,,401.23,,51
2012-11-28 11:00:00,,0.0,,1726.0,,118.98,,12.153,14.089,,13.666,,4.1507,231.96,4.1113,226.6,1726.0,,1894.0,,,14.665,,,,,,,,,,,,,,,,,,,15.848,-26.97,23.989,,,,,,,,,294.11,,51
2012-11-28 11:15:00,,0.0,,1649.0,,118.87,,12.001,14.079,,14.013,,3.936,233.85,3.9009,227.99,1649.0,,1809.6,,,14.916,,,,,,,,,,,,,,,,,,,14.769,-26.97,21.914,,,,,,,,,278.16,,51
2012-11-28 11:30:00,,0.0,,1651.6,,118.73,,12.243,14.07,,14.342,,3.9189,234.32,3.8851,228.43,1651.6,,1805.5,,,15.316,,,,,,,,,,,,,,,,,,,14.764,-26.97,21.351,,,,,,,,,277.18,,51
2012-11-28 11:45:00,,0.0,,1745.7,,118.7,,12.605,14.061,,14.656,,4.1529,234.19,4.1284,227.92,1745.7,,1913.5,,,15.65,,,,,,,,,,,,,,,,,,,14.917,-26.97,22.231,,,,,,,,,293.82,,51
2012-11-28 12:00:00,,0.0,,1445.8,,118.87,,12.836,14.052,,14.96,,3.4551,234.06,3.4265,227.74,1445.8,,1589.1,,,15.895,,,,,,,,,,,,,,,,,,,14.765,-26.97,20.942,,,,,,,,,243.7,,51
2012-11-28 12:15:00,,0.0,,1201.7,,118.9,,12.602,14.043,,15.244,,2.901,233.54,2.8595,228.08,1201.7,,1329.6,,,16.408,,,,,,,,,,,,,,,,,,,14.387,-26.97,18.754,,,,,,,,,204.07,,51
2012-11-28 12:30:00,,0.0,,1123.0,,118.95,,11.765,14.036,,15.502,,2.7204,234.62,2.6713,229.51,1123.0,,1251.3,,,16.415,,,,,,,,,,,,,,,,,,,12.457,-26.97,16.968,,,,,,,,,192.03,,51
2012-11-28 12:45:00,,0.0,,1213.7,,118.92,,10.813,14.029,,15.691,,2.8888,238.64,2.8481,232.72,1213.7,,1352.2,,,16.713,,,,,,,,,,,,,,,,,,,11.09,-26.97,15.286,,,,,,,,,207.36,,51
2012-11-28 13:00:00,,0.0,,1099.8,,118.89,,11.482,14.025,,15.815,,2.66,236.41,2.6167,230.61,1099.8,,1232.3,,,16.791,,,,,,,,,,,,,,,,,,,12.221,-26.97,15.932,,,,,,,,,188.89,,51
2012-11-28 13:15:00,,0.0,,943.56,,118.96,,12.012,14.021,,15.94,,2.3257,233.7,2.284,227.68,943.56,,1064.0,,,16.897,,,,,,,,,,,,,,,,,,,12.892,-26.97,16.211,,,,,,,,,162.96,,51
2012-11-28 13:30:00,,0.0,,788.96,,118.94,,12.041,14.018,,16.062,,1.968,232.71,1.9266,226.47,788.96,,894.27,,,16.91,,,,,,,,,,,,,,,,,,,12.892,-26.97,15.029,,,,,,,,,138.19,,51
2012-11-28 13:45:00,,0.0,,721.94,,118.86,,12.327,14.014,,16.172,,1.8305,231.98,1.7953,224.57,721.94,,827.88,,,17.212,,,,,,,,,,,,,,,,,,,12.892,-26.97,14.78,,,,,,,,,128.23,,51
2012-11-28 14:00:00,,0.0,,637.4,,118.89,,12.036,14.011,,16.268,,1.6374,230.22,1.5974,223.41,637.4,,733.7899999999998,,,17.202,,,,,,,,,,,,,,,,,,,12.252,-26.97,14.07,,,,,,,,,113.78,,51
2012-11-28 14:15:00,,0.0,,576.2,,118.69,,11.574,14.008,,16.337,,1.4979,229.11,1.4478,224.33,576.2,,667.92,,,17.293,,,,,,,,,,,,,,,,,,,11.915,-26.97,13.134,,,,,,,,,104.03,,51
2012-11-28 14:30:00,,0.0,,590.36,,118.82,,11.913,14.006,,16.397,,1.5285,228.72,1.4627,226.42,590.36,,680.85,,,17.386,,,,,,,,,,,,,,,,,,,12.444,-26.97,13.261,,,,,,,,,106.93,,51
2012-11-28 14:45:00,,0.0,,659.0,,118.83,,12.199,14.004,,16.461,,1.6582,232.13,1.6064,227.73,659.0,,750.98,,,17.55,,,,,,,,,,,,,,,,,,,12.877,-26.97,13.509,,,,,,,,,115.91,,51
2012-11-28 15:00:00,,0.0,,586.18,,118.94,,11.541,14.003,,16.523,,1.5059,232.7,1.5008,220.42,586.18,,680.97,,,17.457,,,,,,,,,,,,,,,,,,,11.568,-26.97,13.371,,,,,,,,,104.43,,51
2012-11-28 15:15:00,,0.0,,271.31,,118.92,,10.669,14.001,,16.575,,0.8103,217.57,0.7863,208.28,271.31,,340.86,,,17.628,,,,,,,,,,,,,,,,,,,10.902,-26.97,11.113,,,,,,,,,53.729,,51
2012-11-28 15:30:00,,0.0,,182.41,,118.87,,10.179,14.0,,16.594,,0.5778999999999999,215.43,0.5663,198.67,182.41,,237.42,,,17.541,,,,,,,,,,,,,,,,,,,9.6943,-26.97,9.390300000000002,,,,,,,,,38.132,,51
2012-11-28 15:45:00,,0.0,,85.295,,119.06,,9.286,14.0,,16.582,,0.3805,200.31,0.3583,187.92,85.295,,143.41,,,17.44,,,,,,,,,,,,,,,,,,,8.8357,-26.97,8.105299999999998,,,,,,,,,24.199,,51
2012-11-28 16:00:00,,0.0,,243.42,,118.99,,9.5552,14.0,,16.537,,0.7821,203.51,0.6924,218.68,243.42,,311.16,,,17.653,,,,,,,,,,,,,,,,,,,8.8357,-26.97,8.478099999999998,,,,,,,,,54.651,,51
2012-11-28 16:15:00,,0.0,,40.135,,118.99,,8.8273,14.002,,16.468,,0.2225,209.12,0.1945,201.35,40.135,,85.68,,,17.348,,,,,,,,,,,,,,,,,,,8.635799999999998,-26.97,7.4112,,,,,,,,,15.606,,51
2012-11-28 16:30:00,,0.0,,6.2244,,119.07,,8.5372,14.004,,16.378,,0.1147,217.81,0.0904999999999999,208.52,6.2244,,42.868,,,17.516,,,,,,,,,,,,,,,,,,,8.2424,-26.97,6.3468,,,,,,,,,9.6139,,51
2012-11-28 16:45:00,,0.0,,-7.301599999999999,,119.1,,8.1744,14.006,,16.26,,0.0579,220.74,0.0302,212.89,-7.301599999999999,,19.093,,,17.294,,,,,,,,,,,,,,,,,,,7.6862,-26.97,5.8985,,,,,,,,,7.892299999999999,,51
2012-11-28 17:00:00,,0.0,,-3.9516,,118.86,,8.8557,14.01,,16.111,,0.0053,85.63299999999998,0.0,85.289,-3.9516,,0.6613999999999999,,,17.481,,,,,,,,,,,,,,,,,,,8.696899999999998,-26.97,6.2634,,,,,,,,,-0.69,,51
2012-11-28 17:15:00,,0.0,,-2.6684,,118.88,,8.468899999999998,14.014,,15.98,,0.0002,12.133,-0.0002,10.976,-2.6684,,0.0011999999999999,,,17.123,,,,,,,,,,,,,,,,,,,8.0149,-26.97,5.5805,,,,,,,,,-2.2354,,51
2012-11-28 17:30:00,,0.0,,-5.3234,,118.99,,7.9562,14.018,,15.861,,0.0,1.6934,-0.0004,0.272,-5.3234,,-0.0001,,,16.957,,,,,,,,,,,,,,,,,,,7.3053,-26.97,5.2108,,,,,,,,,-2.2455,,51
2012-11-28 17:45:00,,0.0,,-4.5048,,118.9,,8.2461,14.022,,15.732,,0.0,0.8111,-0.0002999999999999,-0.0005999999999999,-4.5048,,0.0,,,16.865,,,,,,,,,,,,,,,,,,,7.5377,-26.97,5.0797,,,,,,,,,-2.4007,,51
2012-11-28 18:00:00,,0.0,,-4.4063,,118.97,,8.2168,14.025,,15.614,,0.0001,0.7205,-0.0004,-0.0011999999999999,-4.4063,,0.0001,,,16.696,,,,,,,,,,,,,,,,,,,7.5128,-26.97,4.9239,,,,,,,,,-2.4941,,51
2012-11-28 18:15:00,,0.0,,-8.3787,,119.52,,8.46,14.027,,15.492,,0.0004,0.6438,0.0,-0.0038,-8.3787,,0.0002,,,16.817,,,,,,,,,,,,,,,,,,,8.1162,-26.97,4.895,,,,,,,,,-2.5572,,51
2012-11-28 18:30:00,,0.0,,8.1986,,119.38,,8.5181,14.03,,15.376,,0.0005999999999999,0.5672,0.0,-0.0025999999999999,8.1986,,0.0002999999999999,,,16.633,,,,,,,,,,,,,,,,,,,7.8992,-26.97,4.6364,,,,,,,,,-3.4147,,51
2012-11-28 18:45:00,,0.0,,-6.9504,,119.84,,7.1569,14.033,,15.243,,0.0002999999999999,0.5953,0.0,-0.0028999999999999,-6.9504,,0.0002,,,16.465,,,,,,,,,,,,,,,,,,,6.5453,-26.97,3.3019,,,,,,,,,-4.2433,,51
2012-11-28 19:00:00,,0.0,,-2.0869,,119.79,,6.3778,14.036,,15.1,,0.0002,0.6301999999999999,-0.0002,-0.0006999999999999,-2.0869,,0.0001,,,16.396,,,,,,,,,,,,,,,,,,,5.904,-26.97,2.553,,,,,,,,,-3.7588,,51
2012-11-28 19:15:00,,0.0,,-5.2229,,120.12,,7.0775,14.041,,14.915,,0.0002999999999999,0.6674999999999999,0.0,-0.0043,-5.2229,,0.0002,,,16.235,,,,,,,,,,,,,,,,,,,6.4764,-26.97,3.7475,,,,,,,,,-2.6181,,51
2012-11-28 19:30:00,,0.0,,-6.0418,,120.04,,10.566,14.047,,14.713,,0.0002999999999999,0.7174,-0.0001,-0.0016999999999999,-6.0418,,0.0002,,,15.851,,,,,,,,,,,,,,,,,,,10.518,-26.97,6.8744,,,,,,,,,-1.9369,,51
2012-11-28 19:45:00,,0.0,,-5.2568,,120.23,,9.1078,14.05,,14.609,,0.0002,0.7469,-0.0002,-0.0028,-5.2568,,0.0001,,,15.738,,,,,,,,,,,,,,,,,,,8.4648,-26.97,6.0897,,,,,,,,,-3.8884,,51
2012-11-28 20:00:00,,0.0,,-6.6991,,120.37,,6.3768,14.052,,14.535,,0.0002,0.8251,0.0,-0.003,-6.6991,,0.0001,,,15.683,,,,,,,,,,,,,,,,,,,6.1658,-26.97,3.4624,,,,,,,,,-4.7271,,51
2012-11-28 20:15:00,,0.0,,-7.598099999999999,,120.68,,7.0228,14.054,,14.421,,0.0001,0.8629,0.0,-0.0028,-7.598099999999999,,0.0001,,,15.719,,,,,,,,,,,,,,,,,,,6.456,-26.97,2.9901,,,,,,,,,-3.5065,,51
2012-11-28 20:30:00,,0.0,,-5.7451,,120.71,,7.0267,14.056,,14.326,,0.0001,0.8983999999999999,0.0,-0.001,-5.7451,,0.0001,,,15.41,,,,,,,,,,,,,,,,,,,6.4496,-26.97,2.9719,,,,,,,,,-3.6392,,51
2012-11-28 20:45:00,,0.0,,-7.520699999999999,,120.5,,6.7548,14.06,,14.198,,0.0002,0.9379,0.0001,-0.0025999999999999,-7.520699999999999,,0.0002,,,15.34,,,,,,,,,,,,,,,,,,,5.9884,-26.97,3.1435,,,,,,,,,-3.23,,51
2012-11-28 21:00:00,,0.0,,-12.645,,120.53,,10.008,14.066,,14.068,,0.0001,0.9451,0.0,-0.0015,-12.645,,0.0001,,,14.96,,,,,,,,,,,,,,,,,,,9.3067,-26.97,5.4718,,,,,,,,,-2.6994,,51
2012-11-28 21:15:00,,0.0,,-2.3648,,120.46,,10.23,14.067,,14.02,,0.0002,0.9573,0.0,-0.0028999999999999,-2.3648,,0.0002,,,15.32,,,,,,,,,,,,,,,,,,,9.4308,-26.97,5.5438,,,,,,,,,-3.7058,,51
2012-11-28 21:30:00,,0.0,,-6.1045,,120.52,,8.622999999999998,14.067,,14.029,,0.0001,0.987,0.0001,-0.0025,-6.1045,,0.0001,,,15.145,,,,,,,,,,,,,,,,,,,7.280599999999998,-26.97,3.9647,,,,,,,,,-4.0241,,51
2012-11-28 21:45:00,,0.0,,-7.5133,,120.75,,8.3648,14.067,,14.044,,0.0002,1.0177,0.0001,-0.0025,-7.5133,,0.0002,,,15.166,,,,,,,,,,,,,,,,,,,7.4456,-26.97,3.5592,,,,,,,,,-3.8767,,51
2012-11-28 22:00:00,,0.0,,-7.3193,,120.32,,8.308799999999998,14.067,,14.059,,0.0,1.0318,0.0001,-0.0016999999999999,-7.3193,,0.0,,,15.251,,,,,,,,,,,,,,,,,,,7.5607,-26.97,3.5836,,,,,,,,,-3.852,,51
2012-11-28 22:15:00,,0.0,,-10.859,,119.67,,7.0047,14.07,,14.047,,0.0001,1.034,-0.0001,-0.0011999999999999,-10.859,,0.0001,,,15.165,,,,,,,,,,,,,,,,,,,6.1126,-26.97,2.9786,,,,,,,,,-3.9768,,51
2012-11-28 22:30:00,,0.0,,-7.7165,,119.2,,5.3316,14.073,,13.972,,0.0001,1.0588,0.0,-0.0028,-7.7165,,0.0001,,,15.186,,,,,,,,,,,,,,,,,,,4.4271,-26.97,2.3008,,,,,,,,,-3.7744,,51
2012-11-28 22:45:00,4.243,0.0,983.0,-7.1175,247.5,119.21,13.06,4.388,14.076,26.63,13.82,19.68,0.0002,1.0666,0.0001,-0.0019,-7.1175,1035.0,0.0002,52.6,22.9,15.08,39.04,40.64,38.47,36.23,36.26,33.65,36.6,36.27,2.349,2.072,2.232,2.325,2.088,2.176,1.989,0.067,2.367,2.336,4.2739,-26.97,1.2106,1429.0,1376.0,1413.0,1223.0,1187.0,1149.0,796.6,0.0,-3.7092,11.65,51
2012-11-28 23:00:00,,0.0,,-6.5879,,119.43,,5.2898,14.079,,13.669,,0.0002,1.0735,-0.0001,-0.001,-6.5879,,0.0002,,,14.771,,,,,,,,,,,,,,,,,,,4.2739,-26.97,0.8086999999999999,,,,,,,,,-3.4025,,51
2012-11-28 23:15:00,,0.0,,-13.556,,119.53,,5.5928,14.083,,13.533,,0.0001,1.0371,0.0,-0.0016,-13.556,,0.0001,,,14.583,,,,,,,,,,,,,,,,,,,5.0993,-26.97,0.3649,,,,,,,,,-2.9247,,51
2012-11-28 23:30:00,,0.0,,-7.1998,,119.21,,5.1041,14.087,,13.421,,0.0002,1.034,0.0,-0.0025,-7.1998,,0.0002,,,14.566,,,,,,,,,,,,,,,,,,,4.4265,-26.97,0.0122,,,,,,,,,-3.2733,,51
2012-11-28 23:45:00,,0.0,,-7.562299999999999,,119.34,,5.9538,14.091,,13.298,,0.0002999999999999,1.0039,0.0001,-0.0019,-7.562299999999999,,0.0002999999999999,,,14.446,,,,,,,,,,,,,,,,,,,5.4165,-26.97,0.8196,,,,,,,,,-2.637,,51
