measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2019-07-06 00:00:00,0.0,-8.278399999999998,121.26,17.748,-8.278399999999998,0.0,0.18865,0.00072,-0.00217,0.0,19.426,-19.81,-26.97,15.972,-0.60951,51
2019-07-06 00:01:00,0.0,1.4987,121.09,18.019,1.4987,0.0001399999999999,0.1864899999999999,0.0,0.0,3e-05,20.02,4.3364,-26.97,16.147,-0.50194,51
2019-07-06 00:02:00,0.0,-2.7444,120.87,18.114,-2.7444,0.0,0.1886599999999999,-0.00029,0.0,0.0,20.452,18.145,-26.97,16.177,-0.3406,51
2019-07-06 00:03:00,0.0,-4.5197,120.97,18.147,-4.5197,0.0,0.1929899999999999,-0.00029,0.0,0.0,20.312,18.004,-26.97,16.205,-0.2688999999999999,51
2019-07-06 00:04:00,0.0,-13.375,121.11,18.137,-13.375,0.0001399999999999,0.19733,-0.00029,0.0,3e-05,19.752,17.298,-26.97,16.122,-0.21512,51
2019-07-06 00:05:00,0.0,-3.4589,121.04,18.069,-3.4589,0.0001399999999999,0.20601,-0.0001399999999999,0.00217,3e-05,19.83,16.584,-26.97,16.058,-0.3047599999999999,51
2019-07-06 00:06:00,0.0,0.16142,120.91,18.025,0.16142,0.00029,0.22119,-0.0001399999999999,0.0,6e-05,19.635,16.513,-26.97,16.033,-0.3047599999999999,51
2019-07-06 00:07:00,0.0,-6.6185,121.08,17.956,-6.6185,0.0,0.2277,0.0,0.0,0.0,19.799,16.513,-26.97,16.028,-0.3047599999999999,51
2019-07-06 00:08:00,0.0,-6.3645,121.03,17.813,-6.3645,0.00029,0.2320299999999999,0.0,0.0,7e-05,19.79,16.513,-26.97,15.99,-0.43024,51
2019-07-06 00:09:00,0.0,-15.013,121.18,17.756,-15.013,0.0,0.2190199999999999,0.0,-0.00217,0.0,18.983,13.634,-26.97,15.958,-0.46609,51
2019-07-06 00:10:00,0.0,-9.8931,121.14,17.724,-9.8931,0.0,0.22336,-0.0004299999999999,-0.0043299999999999,0.0,20.811,-18.03,-26.97,15.919,-0.50195,51
2019-07-06 00:11:00,0.0,-0.23077,120.88,17.695,-0.23077,0.0001399999999999,0.23204,-0.0004299999999999,0.00217,3e-05,19.835,-18.03,-26.97,15.924,-0.59159,51
2019-07-06 00:12:00,0.0,-10.539,121.14,17.722,-10.539,0.0,0.22336,-0.00029,0.0,0.0,19.366,-18.03,-26.97,15.967,-0.64537,51
2019-07-06 00:13:00,0.0,-5.3503,121.0,17.732,-5.3503,0.00029,0.22553,0.0001399999999999,-0.00217,6e-05,19.941,-18.03,-26.97,16.018,-0.64537,51
2019-07-06 00:14:00,0.0,-6.3185,120.96,17.738,-6.3185,0.0,0.22119,-0.00029,0.00217,0.0,19.821,-18.03,-26.97,16.067,-0.59159,51
2019-07-06 00:15:00,0.0,-8.670899999999998,121.21,17.734,-8.670899999999998,0.0001399999999999,0.2125199999999999,0.0,0.0,3e-05,19.599,-18.03,-26.97,16.096,-0.55573,51
2019-07-06 00:16:00,0.0,-8.3254,121.08,17.625,-8.3254,0.0001399999999999,0.20818,-0.0001399999999999,0.0,3e-05,19.81,-18.03,-26.97,16.101,-0.4661,51
2019-07-06 00:17:00,0.0,-3.6895,120.36,17.742,-3.6895,0.0,0.1973399999999999,-0.0001399999999999,0.00217,0.0,19.975,-18.03,-26.97,16.169,-0.53781,51
2019-07-06 00:18:00,0.0,-2.0066,120.49,17.983,-2.0066,0.0001399999999999,0.1995099999999999,-0.0004299999999999,0.0,3e-05,19.702,-17.357,-26.97,16.27,-0.43024,51
2019-07-06 00:19:00,0.0,-9.0858,120.45,18.104,-9.0858,0.0001399999999999,0.1973399999999999,-0.00029,0.0,3e-05,19.611,3.9001,-26.97,16.288,-0.41232,51
2019-07-06 00:20:00,0.0,0.20785,120.47,18.146,0.20785,0.0,0.18651,-0.00029,-0.00217,0.0,19.314,12.945,-26.97,16.235,-0.41232,51
2019-07-06 00:21:00,0.0,-0.41504,120.42,18.168,-0.41504,0.0,0.1821599999999999,0.0001399999999999,0.00217,0.0,19.757,11.478,-26.97,16.187,-0.57366,51
2019-07-06 00:22:00,0.0,-16.996,120.79,18.192,-16.996,0.0001399999999999,0.17349,-0.0001399999999999,-0.0043299999999999,3e-05,19.451,13.011,-26.97,16.139,-0.59159,51
2019-07-06 00:23:00,0.0,-16.074,120.76,18.273,-16.074,0.0,0.16048,0.0,0.0,0.0,19.828,14.494,-26.97,16.26,-0.62744,51
2019-07-06 00:24:00,0.0,-15.036,120.9,18.436,-15.036,0.0001399999999999,0.1691499999999999,-0.0004299999999999,0.00217,2e-05,20.308,14.571,-26.97,16.3,-0.59159,51
2019-07-06 00:25:00,0.0,-3.6439,120.78,18.501,-3.6439,0.0,0.16916,0.0,0.0,0.0,19.66,17.357,-26.97,16.301,-0.2868299999999999,51
2019-07-06 00:26:00,0.0,2.6983,120.68,18.531,2.6983,0.0004299999999999,0.17133,0.0,-0.00217,7e-05,19.6,17.158,-26.97,16.267,-0.1971999999999999,51
2019-07-06 00:27:00,0.0,3.2747,120.84,18.558,3.2747,0.0,0.17132,-0.0001399999999999,0.0,0.0,19.479,16.584,-26.97,16.272,-0.16134,51
2019-07-06 00:28:00,0.0,-7.7027,120.86,18.583,-7.7027,0.0,0.17132,0.0001399999999999,-0.00217,0.0,18.825,17.229,-26.97,16.25,-0.21512,51
2019-07-06 00:29:00,0.0,11.185,120.56,18.584,11.185,0.0004299999999999,0.17349,0.0001399999999999,0.00217,7e-05,19.703,17.371,-26.97,16.22,-0.3047599999999999,51
2019-07-06 00:30:00,0.0,10.816,120.4,18.552,10.816,0.0004299999999999,0.16916,-0.0001399999999999,0.0,7e-05,19.579,16.799,-26.97,16.117,-0.48403,51
2019-07-06 00:31:00,0.0,-17.412,121.05,18.489,-17.412,0.0,0.16048,0.0,0.0,0.0,19.499,16.584,-26.97,16.024,-0.69915,51
2019-07-06 00:32:00,0.0,-16.074,121.24,18.426,-16.074,0.0001399999999999,0.15614,-0.0001399999999999,-0.0043299999999999,2e-05,19.743,16.513,-26.97,15.926,-0.82464,51
2019-07-06 00:33:00,0.0,-11.047,121.02,18.351,-11.047,0.0,0.1583199999999999,0.0,-0.00217,0.0,20.211,16.513,-26.97,15.844,-1.0398,51
2019-07-06 00:34:00,0.0,-0.2076699999999999,120.9,18.284,-0.2076699999999999,0.0,0.15615,-0.0004299999999999,0.0,0.0,19.403,16.513,-26.97,15.798,-1.237,51
2019-07-06 00:35:00,0.0,-5.212,121.01,18.216,-5.212,0.0001399999999999,0.15398,-0.0001399999999999,-0.00217,2e-05,19.504,16.513,-26.97,15.724,-1.4162,51
2019-07-06 00:36:00,0.0,0.3460099999999999,120.93,18.171,0.3460099999999999,0.0001399999999999,0.14096,0.0,-0.00217,2e-05,19.835,16.513,-26.97,15.672,-1.4879,51
2019-07-06 00:37:00,0.0,-26.59,121.49,18.132,-26.59,0.0,0.12578,0.0,0.0,0.0,19.301,16.513,-26.97,15.681,-1.4342,51
