measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2002-03-15 00:15:00,5.7135,-20.596,121.09,-8.4696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4303,-8.675499999999998,-8.657299999999998,-8.1003,0.0,51
2002-03-15 00:30:00,5.7163,-20.521,121.16,-9.3229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2072,-8.9124,-8.9123,-8.9124,0.0,51
2002-03-15 00:45:00,5.7171,-20.34,121.16,-8.9342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1154,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 01:00:00,5.7171,-20.602,121.24,-8.7119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2387,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 01:15:00,5.7142,-20.367,121.26,-8.517699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2675,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 01:30:00,5.7231,-20.367,121.36,-8.2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3237,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 01:45:00,5.7273,-20.466,121.43,-7.9408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3542,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 02:00:00,5.7277,-20.53,121.45,-7.5946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3122,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 02:15:00,5.6769,-20.667,120.24,-7.6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2107,-8.9123,-8.9123,-8.9032,0.0,51
2002-03-15 02:30:00,5.6725,-20.265,120.18,-7.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1864,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 02:45:00,5.6732,-20.337,120.15,-8.163399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 03:00:00,5.6746,-20.432,120.19,-8.1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2773,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 03:15:00,5.6777,-20.792,120.18,-8.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248,-8.9123,-8.9123,-8.9123,0.0,51
2002-03-15 03:30:00,5.6724,-20.303,120.16,-8.010799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.109,-8.729699999999998,-8.9123,-8.8301,0.0,51
2002-03-15 03:45:00,5.6693,-20.474,120.17,-7.7966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0999,-7.5975,-8.784499999999998,-7.898799999999999,0.0,51
2002-03-15 04:00:00,5.6725,-20.107,120.14,-7.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0194,-7.26,-7.7801,-7.287,0.0,51
2002-03-15 04:15:00,5.6643,-20.691,119.96,-7.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9869,-7.1984,-7.3418,-7.2424,0.0,51
2002-03-15 04:30:00,5.6999,-20.736,120.73,-7.739899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0111,-7.0929,-7.2779,-7.1808,0.0,51
2002-03-15 04:45:00,5.7161,-20.459,121.21,-7.7091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9838,-7.0489,-7.2782,-7.1281,0.0,51
2002-03-15 05:00:00,5.7089,-20.38,120.99,-7.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8971,-7.084,-7.269,-7.1721,0.0,51
2002-03-15 05:15:00,5.6795,-21.104,120.43,-7.6609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7719,-7.1368,-7.2598,-7.1811,0.0,51
2002-03-15 05:30:00,5.6773,-20.941,120.26,-7.598099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7096,-7.1981,-7.2596,-7.0397,0.0,51
2002-03-15 05:45:00,5.6704,-20.441,120.07,-7.6986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6568,-7.2416,-7.3224,-7.1184,0.0,51
2002-03-15 06:00:00,5.671,-20.308,119.87,-7.8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5955,-7.2675,-7.3312,-7.1977,0.0,51
2002-03-15 06:15:00,5.6953,-20.448,120.38,-7.9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4713,-7.357999999999999,-7.4585,-7.2941,0.0916499999999999,51
2002-03-15 06:30:00,5.6697,-20.649,120.0,-7.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4487,-7.4489,-7.8781,-7.2666,2.5183,51
2002-03-15 06:45:00,5.6528,-19.667,119.83,-7.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4823,-7.7346,-8.2356,-7.327099999999999,6.2096,51
2002-03-15 07:00:00,5.65,-18.834,119.72,-7.7271,0.0,0.0,0.0,-42.484,-0.00016,44.041,-0.01,0.0,-0.0323999999999999,4.5281,-6.391,-7.4173,-6.374,17.303,51
2002-03-15 07:15:00,6.2738,-106.71,120.27,-7.590499999999999,0.0,0.0,-0.00019,-211.53,0.0064099999999999,209.21,1.34,0.04,1.3669,5.0203,-5.7512,-5.9361,-5.8394,41.927,51
2002-03-15 07:30:00,6.3392,-115.03,120.13,-7.484,0.0,0.0,-0.01174,-221.66,0.0092399999999999,218.63,2.02,2.6,4.61,6.3621,-5.725,-5.6986,-5.7249,65.235,51
2002-03-15 07:45:00,6.3595,-114.68,120.4,-7.1876,0.0,0.0,-0.08035,-231.19,0.03696,228.19,8.429999999999998,18.58,26.52,7.9597,-5.6987,-5.7075,-5.7074,93.935,51
2002-03-15 08:00:00,6.3575,-107.24,120.11,-6.7139,0.0,0.0,-0.11244,-239.9,0.10254,237.08,24.31,26.97,50.065,9.8082,-5.6818,-5.6818,-5.6994,133.42,51
2002-03-15 08:15:00,6.3429,-90.33900000000001,119.5,-6.0488,0.0,0.0,-0.1575999999999999,-244.25,0.16028,241.87,38.77,38.49,75.02899999999998,11.479,-4.2,-3.9927,-5.1966,188.22,51
2002-03-15 08:30:00,6.3417,-59.316,119.52,-5.481,0.0,0.0,-0.22327,-246.22,0.2274799999999999,243.54,55.4,54.97,106.62,12.999,-2.6991,-2.6917,-2.7653,269.38,51
2002-03-15 08:45:00,6.3357,-55.743,119.51,-5.304,0.0,0.0,-0.22824,-246.19,0.23707,243.3,57.68,56.19,110.02,14.301,-1.7961,-1.386,-2.6993,282.04,51
2002-03-15 09:00:00,6.37,-46.009,119.44,-5.2335,0.0,0.0,-0.25345,-242.13,0.2730099999999999,239.37,65.35,61.37,122.29,15.368,0.0537699999999999,0.0687099999999999,-2.6447,295.59,51
2002-03-15 09:15:00,6.8565,275.31,119.48,-4.1261,0.0,0.0,-0.86675,-206.54,0.99764,210.27,209.77,179.02,388.89,16.407,0.08208,0.0818699999999999,-0.13951,875.2999999999998,51
2002-03-15 09:30:00,7.1349,317.05,119.44,-3.8355,0.0,0.0,-1.0034,-217.34,1.1846,217.62,257.79,218.08,476.5,18.019,0.08086,0.11008,0.0809099999999999,1041.4,51
2002-03-15 09:45:00,8.1773,538.03,119.44,-3.1591,0.0,0.0,-1.3809,-222.98,1.8703,221.77,414.78,307.91,723.1,19.956,6.4292,1.3256,0.10203,1189.1,51
2002-03-15 10:00:00,12.087,1172.8,119.59,-2.6416,0.0,0.0,-2.5867,-213.73,3.1653,250.74,793.6699999999998,552.86,1343.0,21.967,-9.9476,9.5501,0.13575,1215.4,51
2002-03-15 10:15:00,16.851,1837.2,119.76,-2.1721,0.0,0.0,-4.2535,-221.7,4.8319,243.2,1175.12,943.0,2085.7,23.083,-21.424,26.6,1.71,990.84,51
2002-03-15 10:30:00,30.318,3591.9,120.18,-1.7431,0.0,0.0,-8.5653,-218.98,9.4271,235.11,2216.41,1875.63,4025.4,23.889,-26.767,28.252,8.658799999999998,1085.5,51
2002-03-15 10:45:00,37.896,4500.5,120.3,-1.4423,0.0,0.0,-10.755,-223.19,11.522,224.81,2590.26,2400.41,5029.0,26.278,-26.769,31.114,19.334,974.8900000000002,51
2002-03-15 11:00:00,45.924,5429.3,120.53,-1.1881,0.0,0.0,-13.45,-227.86,13.79,224.84,3100.54,3064.72,6180.5,29.472,-26.807,33.543,27.197,1071.8,51
2002-03-15 11:15:00,36.726,4299.1,120.21,-1.0054,0.0,0.0,-10.312,-235.29,10.548,231.96,2446.71,2426.31,4835.3,32.34,-16.548,32.64,27.168,784.9299999999998,51
2002-03-15 11:30:00,41.697,4938.7,121.34,-0.5579399999999999,0.0,0.0,-11.547,-251.35,11.432,245.37,2805.07,2902.34,5720.8,32.932,-26.767,29.159,24.31,1010.3,51
