measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2012-06-06 00:00:00,0.0,-6.5749,119.95,18.627,13.754,25.738,0.0001,0.2402,-0.0001,-0.0002999999999999,-6.5749,0.0,23.382,18.179,-26.97,15.006,-2.3501,51
2012-06-06 00:15:00,0.0,-2.3565,120.08,18.63,13.758,25.576,0.0002,0.2592999999999999,-0.0001,-0.0005999999999999,-2.3565,0.0001,23.629,18.182,-26.97,15.195,-1.5036,51
2012-06-06 00:30:00,0.0,-9.1468,120.31,18.714,13.762,25.405,0.0002,0.2802,-0.0001,-0.0006999999999999,-9.1468,0.0001,23.419,18.182,-26.97,15.599,-1.1561,51
2012-06-06 00:45:00,0.0,-9.485,120.46,18.529,13.766,25.215,0.0001,0.3624,-0.0001,-0.0008999999999999,-9.485,0.0,23.288,18.178,-26.97,15.222,-2.0577,51
2012-06-06 01:00:00,0.0,-4.5262,120.33,18.121,13.77,25.05,0.0001,0.3845,-0.0001,-0.0002999999999999,-4.5262,0.0001,23.516,17.395,-26.97,14.464,-2.5107,51
2012-06-06 01:15:00,0.0,-8.3297,120.02,18.171,13.775,24.896,0.0001,0.4122,-0.0002,-0.0014,-8.3297,0.0,23.353,17.992,-26.97,14.172,-3.2889,51
2012-06-06 01:30:00,0.0,-6.5826,120.08,18.349,13.78,24.728,0.0001,0.5072999999999999,-0.0002,-0.0008999999999999,-6.5826,0.0001,23.47,18.173,-26.97,14.6,-2.124,51
2012-06-06 01:45:00,0.0,-1.6184,120.08,18.308,13.783,24.573,0.0002,0.5399,-0.0001,-0.0005999999999999,-1.6184,0.0001,23.211,17.791,-26.97,14.736,-2.0502,51
2012-06-06 02:00:00,0.0,-6.1669,120.17,17.97,13.787,24.434,0.0001,0.5081999999999999,-0.0001,-0.0006999999999999,-6.1669,0.0001,23.209,17.204,-26.97,13.997,-2.187,51
2012-06-06 02:15:00,0.0,-5.9873,120.23,16.945,13.79,24.305,0.0002,0.5383,-0.0001,0.0,-5.9873,0.0001,22.856,16.486,-26.97,12.546,-4.4951,51
2012-06-06 02:30:00,0.0,-5.0725,120.25,16.26,13.795,24.156,0.0001,0.5172999999999999,-0.0002,-0.0005999999999999,-5.0725,0.0,22.966,16.049,-26.97,11.846,-3.8682,51
2012-06-06 02:45:00,0.0,-6.2489,120.26,15.848,13.799,23.997,0.0001,0.5173999999999999,-0.0001,-0.0005999999999999,-6.2489,0.0001,22.984,15.157,-26.97,11.451,-3.1463,51
2012-06-06 03:00:00,0.0,-4.2173,120.23,16.966,13.803,23.806,0.0001,0.4950999999999999,-0.0001,-0.0006999999999999,-4.2173,0.0,22.966,16.227,-26.97,12.48,-2.5396,51
2012-06-06 03:15:00,0.0,-3.4987,120.18,15.904,13.808,23.613,0.0002,0.4711,0.0,-0.0008999999999999,-3.4987,0.0001,22.911,14.712,-26.97,11.531,-3.5514,51
2012-06-06 03:30:00,0.0,-9.424600000000002,120.28,15.094,13.813,23.431,0.0002,0.4727,0.0,-0.0002999999999999,-9.424600000000002,0.0001,22.611,14.831,-26.97,10.641,-3.9227,51
2012-06-06 03:45:00,0.0,-9.8949,120.13,14.859,13.819,23.236,0.0001,0.5312999999999999,-0.0001,-0.0016,-9.8949,0.0001,22.511,14.519,-26.97,10.277,-3.2219,51
2012-06-06 04:00:00,0.0,-7.043,120.04,15.832,13.824,23.025,0.0001,1.5669,-0.0001,0.3195,-7.043,0.0002999999999999,22.588,14.801,-26.97,11.37,-2.2775,51
2012-06-06 04:15:00,0.0,-11.893,119.91,16.546,13.829,22.841,0.0002,17.448,0.0,16.417,-11.893,0.0025999999999999,22.295,15.878,-26.97,12.18,-2.236,51
2012-06-06 04:30:00,0.0,-14.558,119.81,16.477,13.835,22.691,0.0001,107.08,-0.0002,106.48,-14.558,-0.019,22.179,16.253,-26.97,12.16,-1.7761,51
2012-06-06 04:45:00,0.0,-8.918,119.37,16.294,13.841,22.559,0.0287,135.62,0.0218,135.69,-8.918,7.1512,22.142,16.081,-26.97,12.475,1.3308,51
