measured_on,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__773,ac_volts__778,ambient_temp__780,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,module_temp_5_1__4821,poa_irradiance__771,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2011-06-29 00:00:00,0.0,-8.167899999999998,-7.7077,-15.876,119.98,25.832,,,,,,,,,,,,,,,13.694,28.399,0.0002999999999999,0.0259999999999999,-0.0002999999999999,0.0022,0.0,0.0,0.0,,,,15.99,23.72,24.387,-26.97,22.423,,-99999.0,,,,,,,51
2011-06-29 00:01:00,0.0,6.9484,-4.8317,2.1168,119.92,25.808,,,,,,,,,,,,,,,13.691,28.403,0.0001,0.0259999999999999,0.0004,-0.0022,0.0,0.0,0.0,,,,16.51,24.361,24.387,-26.97,22.386,,-99999.0,,,,,,,51
2011-06-29 00:02:00,0.0,0.069,-6.9944,-6.9254,119.95,25.731,,,,,,,,,,,,,,,13.694,28.399,0.0002999999999999,0.0259999999999999,0.0005999999999999,-0.0043,0.0,0.0,0.0,,,,15.965,24.572,24.387,-26.97,22.292,,-99999.0,,,,,,,51
2011-06-29 00:03:00,0.0,-3.3132,-4.5096,-7.8228,119.86,25.662,,,,,,,,,,,,,,,13.695,28.391,0.0,0.0238,0.0,-0.0022,0.0,0.0,0.0,,,,15.987,24.135,24.387,-26.97,22.185,,-99999.0,,,,,,,51
2011-06-29 00:04:00,0.0,-3.7733,-5.798,-9.5715,119.88,25.531,,,,,,,,,,,,,,,13.694,28.387,0.0,0.0216,0.0,-0.0022,0.0,0.0,0.0,,,,15.972,24.279,24.387,-26.97,22.067,,-99999.0,,,,,,,51
2011-06-29 00:05:00,0.0,0.7592999999999999,-0.0459999999999999,0.7133,119.7,25.29,,,,,,,,,,,,,,,13.694,28.384,0.0,0.0216,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,,,16.195,24.053,24.203,-26.97,21.918,,-99999.0,,,,,,,51
2011-06-29 00:06:00,0.0,-5.706,-4.1414,-9.8475,119.81,24.939,,,,,,,,,,,,,,,13.694,28.375,0.0001,0.0195,0.0001,0.0,0.0,0.0,0.0,,,,15.513,24.39,23.149,-26.97,21.666,,-99999.0,,,,,,,51
2011-06-29 00:07:00,0.0,-5.8671,-5.614,-11.481,119.84,24.642,,,,,,,,,,,,,,,13.695,28.371,0.0,0.0172999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,,,16.077,23.943,22.9,-26.97,21.461,,-99999.0,,,,,,,51
2011-06-29 00:08:00,0.0,-1.4955,-1.1733,-2.6689,119.63,24.221,,,,,,,,,,,,,,,13.694,28.371,0.0,0.0216,0.0,-0.0022,0.0,0.0,0.0,,,,16.319,24.163,22.9,-26.97,21.299,,-99999.0,,,,,,,51
2011-06-29 00:09:00,0.0,-1.0584,-3.5662,-4.6246,119.73,23.979,,,,,,,,,,,,,,,13.695,28.365,0.0,0.0152,-0.0001,-0.0022,0.0,0.0,0.0,,,,15.592,24.527,22.9,-26.97,21.194,,-99999.0,,,,,,,51
