measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
1996-05-21 00:15:00,5.602,-20.286,121.4,9.924600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.835,8.731199999999998,8.4162,8.6322,0.0,51
1996-05-21 00:30:00,5.6076,-20.624,121.46,9.817100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.595,8.413,8.4129,8.4069,0.0,51
1996-05-21 00:45:00,5.6073,-20.537,121.36,9.7992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,8.4136,8.419499999999998,8.4136,0.0,51
1996-05-21 01:00:00,5.6165,-20.302,121.63,9.6771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.173,8.4137,8.094799999999998,8.4137,0.0,51
1996-05-21 01:15:00,5.6196,-20.666,121.62,9.3778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.932,7.5171,7.0516,7.4806,0.0,51
1996-05-21 01:30:00,5.6216,-20.085,121.69,8.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.721,6.3567,6.214,6.3319,0.0,51
1996-05-21 01:45:00,5.6299,-20.491,121.81,8.5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.472,5.9584,5.7153,6.0545,0.0,51
1996-05-21 02:00:00,5.632,-20.105,121.83,7.5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.304,4.3034,3.9262,4.3232,0.0,51
1996-05-21 02:15:00,5.6388,-20.325,121.9,7.3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.002,3.874,3.874,3.874,0.0,51
1996-05-21 02:30:00,5.6413,-20.078,121.97,7.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,3.874,3.8603,3.874,0.0,51
1996-05-21 02:45:00,5.639,-20.283,121.91,7.563799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.625,3.8742,3.8742,3.8742,0.0,51
1996-05-21 03:00:00,5.6409,-20.351,121.9,7.6209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.433,3.8762,3.8761,3.8766,0.0,51
1996-05-21 03:15:00,5.6346,-20.657,121.76,7.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.318,3.8778,3.8641,3.8776,0.0,51
1996-05-21 03:30:00,5.6331,-20.039,121.66,7.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.164,3.8778,3.1937,3.8778,0.0,51
1996-05-21 03:45:00,5.6287,-20.301,121.64,6.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.996,3.1732,2.6323,2.9817,0.0,51
1996-05-21 04:00:00,5.6331,-21.36,121.64,5.9622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.678,2.927,2.5121,2.8381,0.0,51
1996-05-21 04:15:00,5.6126,-19.689,121.31,7.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.531,3.88,3.7295,3.88,0.0,51
1996-05-21 04:30:00,5.6299,-19.858,121.58,6.1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.306,3.5052,3.2453,3.5942,0.0,51
1996-05-21 04:45:00,5.8194,-52.228,121.67,5.5527,0.0,0.0,-0.00027,-81.78499999999998,0.0138099999999999,81.211,1.12,0.02,2.9304,13.107,3.3547,2.6501,3.3274,1.1067,51
1996-05-21 05:00:00,6.2089,-113.96,120.83,5.5364,0.0,0.0,-0.0517499999999999,-229.4,0.04823,228.1,11.0,11.87,23.173,13.803,3.8476,2.7324,3.8613,9.597600000000002,51
1996-05-21 05:15:00,6.2756,-37.081,120.72,6.2918,0.0,0.0,-0.2777299999999999,-232.31,0.27017,231.28,62.48,64.52,122.19,15.529,4.0169,3.8366,3.9244,24.018,51
1996-05-21 05:30:00,6.4606,108.78,120.48,7.0145,0.0,0.0,-0.61668,-205.91,0.59492,204.69,121.77,126.98,248.77,17.622,5.1981,4.1301,5.0828,44.279,51
1996-05-21 05:45:00,6.857,237.99,120.49,7.4709,0.0,0.0,-0.9293,-214.92,0.90895,213.68,194.22,199.73,395.39,19.603,6.4157,5.307,6.1817,79.805,51
1996-05-21 06:00:00,7.780999999999999,433.28,120.42,8.3091,0.0,0.0,-1.3544,-235.03,1.3418,233.78,313.69,318.32,631.57,22.271,7.9183,6.6453,7.8037,121.92,51
1996-05-21 06:15:00,9.4598,732.0499999999998,120.73,8.5504,0.0,0.0,-2.0513,-226.18,2.0334,224.79,457.09,463.96,919.02,25.125,9.6976,9.0564,9.5881,171.06,51
1996-05-21 06:30:00,11.857,1101.6,120.69,8.9885,0.0,0.0,-2.8292,-235.9,2.8087,234.32,658.13,667.41,1319.1,27.287,11.677,11.642,11.616,227.79,51
1996-05-21 06:45:00,14.751,1512.3,120.25,9.3065,0.0,0.0,-3.7035,-238.35,3.6906,236.66,873.4199999999998,882.73,1751.0,29.173,14.023,14.43,14.191,286.01,51
1996-05-21 07:00:00,17.671,1906.3,120.21,9.6554,0.0,0.0,-4.6538,-232.69,4.6454,230.68,1071.6,1082.89,2150.7,31.136,16.227,17.141,16.626,342.8,51
1996-05-21 07:15:00,20.733,2309.2,120.2,10.255,0.0,0.0,-5.4515,-238.77,5.4414,236.56,1287.22,1301.65,2585.1,33.226,19.348,20.343,19.425,397.83,51
1996-05-21 07:30:00,23.611,2680.8,120.81,10.666,0.0,0.0,-6.4216,-232.11,6.4157,229.27,1470.93,1490.52,2956.7,35.249,21.616,23.038,21.973,453.02,51
1996-05-21 07:45:00,26.542,3049.1,120.62,10.888,0.0,0.0,-7.1155,-238.57,7.0863,235.89,1671.59,1697.54,3368.7,37.2,22.94,24.978,23.784,504.8,51
1996-05-21 08:00:00,29.89,3477.6,120.57,11.246,0.0,0.0,-8.2374,-233.66,8.2246,230.57,1896.35,1924.75,3819.8,39.137,24.927,27.188,25.594,575.26,51
1996-05-21 08:15:00,32.871,3869.3,120.84,11.607,0.0,0.0,-9.1424,-234.08,9.1446,230.38,2106.73,2140.05,4243.3,41.088,25.611,28.211,26.585,635.21,51
1996-05-21 08:30:00,34.628,4103.7,120.62,11.772,0.0,0.0,-9.7054,-234.36,9.7109,230.4,2237.39,2274.56,4510.5,42.731,26.979,29.381,27.517,673.93,51
1996-05-21 08:45:00,37.318,4470.8,120.59,12.332,0.0,0.0,-10.672,-232.39,10.68,228.37,2438.99,2480.07,4915.8,44.454,28.358,30.996,29.339,736.89,51
1996-05-21 09:00:00,39.418,4740.9,120.36,13.044,0.0,0.0,-11.444,-229.87,11.446,225.54,2581.53,2630.63,5209.7,45.952,30.126,33.123,31.374,784.8099999999998,51
1996-05-21 09:15:00,40.818,4977.9,121.4,13.256,0.0,0.0,-12.055,-229.77,12.059,225.28,2716.65,2769.88,5484.1,47.155,31.107,34.229,32.177,826.86,51
1996-05-21 09:30:00,41.978,5147.3,121.44,13.951,0.0,0.0,-12.57,-228.63,12.575,224.15,2818.69,2873.88,5691.0,47.928,31.416,36.569,33.867,862.6599999999999,51
1996-05-21 09:45:00,43.553,5335.5,121.42,14.289,0.0,0.0,-13.116,-228.04,13.137,223.47,2935.73,2990.97,5925.6,48.191,33.931,38.859,36.253,904.98,51
1996-05-21 10:00:00,44.584,5483.7,121.65,14.625,0.0,0.0,-13.596,-226.56,13.611,221.78,3018.65,3080.31,6098.3,48.694,35.691,40.765,38.19,939.03,51
1996-05-21 10:15:00,43.197,5301.3,121.37,14.83,0.0,0.0,-13.146,-225.76,13.176,221.08,2912.95,2967.84,5890.0,49.058,36.303,40.347,37.86,904.55,51
1996-05-21 10:30:00,45.185,5566.5,121.45,15.602,0.0,0.0,-13.929,-225.95,13.921,221.42,3082.39,3147.26,6229.2,49.135,37.735,43.101,39.957,970.08,51
1996-05-21 10:45:00,45.054,5569.9,121.61,15.894,0.0,0.0,-13.99,-225.52,13.982,221.18,3092.54,3155.02,6247.1,48.678,40.472,45.463,42.264,982.27,51
1996-05-21 11:00:00,45.716,5641.6,121.27,16.427,0.0,0.0,-14.138,-226.07,14.137,221.77,3135.16,3196.18,6330.9,49.409,39.563,45.239,42.177,988.8900000000002,51
1996-05-21 11:15:00,45.907,5659.0,121.4,15.64,0.0,0.0,-14.2,-225.99,14.204,221.03,3139.51,3209.06,6348.2,48.905,39.229,43.399,40.17,992.82,51
1996-05-21 11:30:00,45.242,5564.4,121.08,16.742,0.0,0.0,-14.022,-225.67,13.995,221.37,3098.07,3164.34,6262.0,49.409,40.654,45.455,42.076,990.23,51
1996-05-21 11:45:00,45.395,5607.7,121.28,16.669,0.0,0.0,-14.069,-226.5,14.057,221.7,3116.44,3186.63,6302.2,49.108,39.962,44.519,40.93,990.11,51
1996-05-21 12:00:00,44.881,5553.1,121.37,17.492,0.0,0.0,-13.956,-225.66,13.947,221.46,3088.7,3149.31,6237.4,49.169,40.653,45.846,42.26,982.29,51
1996-05-21 12:15:00,44.714,5523.0,121.25,17.553,0.0,0.0,-13.886,-225.36,13.886,221.03,3069.22,3129.35,6198.3,49.236,40.513,45.668,42.881,975.18,51
1996-05-21 12:30:00,42.614,5251.0,121.27,18.24,0.0,0.0,-13.179,-225.31,13.172,221.55,2918.26,2969.36,5887.1,49.56,41.243,47.109,43.518,927.17,51
1996-05-21 12:45:00,41.986,5181.1,121.3,18.81,0.0,0.0,-13.101,-223.67,13.077,219.72,2873.28,2930.3,5803.6,49.476,42.588,48.53,44.461,924.65,51
1996-05-21 13:00:00,41.63,5134.8,121.22,18.676,0.0,0.0,-12.89,-224.32,12.889,220.08,2836.61,2891.48,5727.6,49.172,42.195,47.295,43.781,900.44,51
1996-05-21 13:15:00,40.13,4937.4,121.26,19.236,0.0,0.0,-12.418,-223.39,12.418,219.29,2723.14,2774.06,5497.6,49.857,41.978,46.513,43.399,869.09,51
1996-05-21 13:30:00,38.263,4694.9,121.25,20.189,0.0,0.0,-11.779,-223.65,11.771,219.67,2585.74,2634.37,5219.2,49.403,44.374,48.883,45.094,827.1599999999999,51
1996-05-21 13:45:00,36.881,4510.8,121.06,19.364,0.0,0.0,-11.172,-225.43,11.158,221.15,2467.59,2518.5,4983.5,49.592,39.131,43.296,40.126,776.58,51
