measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2012-07-23 00:00:00,0.0,-3.7205,120.14,22.934,13.664,29.295,0.0002999999999999,0.0064,0.0,-0.0006999999999999,-3.7205,0.0,22.547,22.895,-26.97,20.397,-2.834,51
2012-07-23 00:15:00,0.0,-6.9196,120.23,22.907,13.667,29.174,0.0002,0.0027,-0.0001,-0.0012999999999999,-6.9196,0.0,22.546,22.755,-26.97,20.141,-2.9282,51
2012-07-23 00:30:00,0.0,-6.6438,120.24,22.834,13.671,29.049,0.0004,0.0002999999999999,0.0,-0.0001,-6.6438,0.0,22.628,22.518,-26.97,19.67,-3.2105,51
2012-07-23 00:45:00,0.0,-9.2162,120.19,22.567,13.674,28.912,0.0001,0.0008999999999999,-0.0001,-0.001,-9.2162,0.0,22.801,19.382,-26.97,19.637,-3.075,51
2012-07-23 01:00:00,0.0,-13.188,119.36,22.278,13.679,28.755,0.0002,0.0006999999999999,0.0,-0.0011999999999999,-13.188,0.0,22.808,19.599,-26.97,19.054,-3.345,51
2012-07-23 01:15:00,0.0,-10.654,120.65,21.986,13.681,28.607,0.0002999999999999,0.0001,0.0,-0.002,-10.654,0.0,23.116,19.794,-26.97,18.591,-3.2131,51
2012-07-23 01:30:00,0.0,-17.327,120.92,22.358,13.682,28.465,0.0002,0.0005999999999999,0.0,-0.0005999999999999,-17.327,0.0,22.985,18.775,-26.97,19.39,-2.6217,51
2012-07-23 01:45:00,0.0,-2.0509,120.45,22.104,13.686,28.3,0.0002999999999999,0.0002999999999999,0.0,-0.0011999999999999,-2.0509,0.0,23.259,21.372,-26.97,19.675,-2.4761,51
2012-07-23 02:00:00,0.0,-6.9169,119.61,22.331,13.693,28.123,0.0002999999999999,0.0012999999999999,0.0,-0.0004,-6.9169,0.0,23.227,21.848,-26.97,19.854,-2.5097,51
2012-07-23 02:15:00,0.0,-2.783,119.41,22.195,13.698,27.959,0.0002,0.0027,-0.0002,-0.0001,-2.783,0.0,23.19,21.453,-26.97,19.708,-2.772,51
