measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2022-10-11 00:00:00,0.0,-0.16139,119.19,15.03,-0.16139,-0.0001399999999999,0.60729,-0.00115,0.0129999999999999,-0.00011,23.121,10.974,11.081,11.072,-3.3184,51
2022-10-11 00:01:00,0.0,-8.234,118.5,15.084,-8.234,0.00029,0.5942699999999999,0.0008599999999999,-0.0129999999999999,0.00016,22.905,11.091,11.188,11.156,-3.3184,51
2022-10-11 00:02:00,0.0,-2.4213,118.88,15.199,-2.4213,0.0,0.60079,-0.0001399999999999,0.00217,-1e-05,22.784,11.216,11.273,11.21,-3.2342,51
2022-10-11 00:03:00,0.0,-1.361,118.76,15.31,-1.361,0.0,0.5920999999999998,-0.00029,0.0,-1e-05,22.946,11.28,11.4,11.261,-3.1837,51
2022-10-11 00:04:00,0.0,-5.8813,118.71,15.276,-5.8813,0.0,0.59645,0.0,0.0,-2e-05,22.818,11.303,11.371,11.217,-3.1163,51
2022-10-11 00:05:00,0.0,-4.7514,118.73,15.229,-4.7514,-0.0001399999999999,0.5942899999999999,-0.00029,0.00217,-0.0001,22.674,11.342,11.413,11.213,-3.15,51
2022-10-11 00:06:00,0.0,-8.5568,118.57,15.208,-8.5568,0.0001399999999999,0.58994,0.00029,-0.0043299999999999,8e-05,22.916,11.394,11.423,11.232,-3.1163,51
2022-10-11 00:07:00,0.0,-15.384,118.94,15.279,-15.384,0.0,0.59862,0.0001399999999999,0.0,0.0,22.349,11.411,11.423,11.25,-3.1332,51
2022-10-11 00:08:00,0.0,1.3377,118.76,15.36,1.3377,0.0,0.6051199999999999,-0.00058,-0.00217,-1e-05,22.966,11.431,11.439,11.223,-3.0994,51
2022-10-11 00:09:00,0.0,-2.4448,118.61,15.232,-2.4448,0.0,0.5942899999999999,0.0001399999999999,0.0043299999999999,-1e-05,22.373,11.214,11.253,11.003,-3.1837,51
2022-10-11 00:10:00,0.0,-12.386,118.47,15.196,-12.386,0.0,0.62031,0.0008599999999999,-0.00217,0.0,22.628,11.345,11.392,11.181,-3.3352,51
