measured_on,ac_current__251,ac_current__669,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__665,ac_power__773,ac_voltage__250,ac_voltage__668,ac_volts__778,ambient_temp__252,ambient_temp__670,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__4685,dc_neg_current__777,dc_neg_voltage__4684,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__667,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__666,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__664,dc_power__772,dc_power_neg__4686,inverter_temp_2__791,inverter_temp__256,inverter_temp__673,inveter_temp__784,module_temp_1__253,module_temp_1__671,module_temp_1__781,module_temp_2__254,module_temp_2__672,module_temp_2__782,module_temp_3__255,module_temp_3__4687,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__663,poa_irradiance__771,system_id
2011-09-01 00:00:00,,,0.0,8.6987,4.4643,,,13.163,,,119.52,,,22.591,13.705,27.792,,0.0001,,0.0952,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,17.247,,,24.873,,,21.376,,,-26.97,,,20.433,,,,,,,-99999.0,51
2011-09-01 00:01:00,,,0.0,1.2197,-3.3828,,,-2.1632,,,119.63,,,22.626,13.702,27.776,,0.0004,,0.0887,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,16.572,,,25.342,,,21.44,,,-26.97,,,20.479,,,,,,,-99999.0,51
2011-09-01 00:02:00,,,0.0,-0.8974999999999999,-1.9791,,,-2.8765,,,119.75,,,22.821,13.707,27.763,,0.0001,,0.0887,,,0.0,,,0.0,0.0,0.0,,,0.0,,18.057,,,23.204,,,21.825,,,-26.97,,,20.594,,,,,,,-99999.0,51
2011-09-01 00:03:00,,,0.0,-3.0836,-1.1736,,,-4.2572,,,119.78,,,22.913,13.707,27.748,,0.0,,0.0931,,,0.0001,,,0.0,0.0,0.0,,,0.0,,16.206,,,24.683,,,22.017,,,-26.97,,,20.599,,,,,,,-99999.0,51
2011-09-01 00:04:00,,,0.0,-1.5418,-4.0501,,,-5.5919,,,119.92,,,22.828,13.706,27.735,,0.0001,,0.1039,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,16.879,,,24.405,,,22.017,,,-26.97,,,20.629,,,,,,,-99999.0,51
2011-09-01 00:05:00,,,0.0,-3.889,-3.1297,,,-7.0187,,,119.87,,,23.055,13.708,27.722,,0.0001,,0.106,,,0.0001,,,0.0,0.0,0.0,,,0.0,,16.093,,,24.865,,,22.399,,,-26.97,,,20.761,,,,,,,-99999.0,51
2011-09-01 00:06:00,,,0.0,3.9811,3.4748,,,7.455899999999998,,,119.64,,,23.079,13.707,27.709,,0.0001,,0.1082,,,0.0,,,0.0,0.0,0.0,,,0.0,,17.071,,,24.569,,,22.209,,,-26.97,,,20.79,,,,,,,-99999.0,51
2011-09-01 00:07:00,,,0.0,-6.8347,-5.7991,,,-12.634,,,119.96,,,23.076,13.707,27.696,,0.0001,,0.1039,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,15.827,,,24.462,,,22.588,,,-26.97,,,20.805,,,,,,,-99999.0,51
2011-09-01 00:08:00,,,0.0,-1.5188,-0.7823999999999999,,,-2.3012,,,119.72,,,23.011,13.707,27.682,,0.0,,0.1039,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,16.39,,,24.329,,,22.146,,,-26.97,,,20.798,,,,,,,-99999.0,51
2011-09-01 00:09:00,,,0.0,-1.4268,-4.6714,,,-6.0982,,,119.93,,,22.927,13.708,27.67,,0.0001,,0.0995,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,16.638,,,24.654,,,22.082,,,-26.97,,,20.735,,,,,,,-99999.0,51
2011-09-01 00:10:00,,,0.0,-6.2593,-0.0921,,,-6.3513,,,119.85,,,22.807,13.708,27.651,,0.0002999999999999,,0.0952,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,15.546,,,24.519,,,22.146,,,-26.97,,,20.681,,,,,,,-99999.0,51
2011-09-01 00:11:00,,,0.0,-3.1297,-8.4684,,,-11.598,,,120.24,,,22.826,13.708,27.641,,0.0,,0.0995,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,16.146,,,24.756,,,22.146,,,-26.97,,,20.697,,,,,,,-99999.0,51
2011-09-01 00:12:00,,,0.0,-1.2887,-10.102,,,-11.391,,,120.25,,,22.851,13.708,27.625,,0.0001,,0.0952,,,0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,16.62,,,24.37,,,22.146,,,-26.97,,,20.651,,,,,,,-99999.0,51
2011-09-01 00:13:00,,,0.0,-19.031,-8.5835,,,-27.615,,,120.05,,,22.921,13.708,27.617,,0.0,,0.1039,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.871,,,23.728,,,22.272,,,-26.97,,,20.675,,,,,,,-99999.0,51
2011-09-01 00:14:00,,,0.0,-2.8305,-0.069,,,-2.8996,,,119.71,,,22.986,13.709,27.61,,0.0005999999999999,,0.0952,,,-0.0004,,,0.0,0.0,0.0001,,,0.0001,,16.542,,,24.246,,,22.462,,,-26.97,,,20.701,,,,,,,-99999.0,51
2011-09-01 00:15:00,,,0.0,-1.4958,-1.4958,,,-2.9916,,,119.77,,,23.066,13.709,27.596,,0.0001,,0.0887,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,16.391,,,24.26,,,22.652,,,-26.97,,,20.73,,,,,,,-99999.0,51
2011-09-01 00:16:00,,,0.0,-2.9226,-4.0271,,,-6.9496,,,119.84,,,23.072,13.71,27.585,,0.0004,,0.0844,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,15.49,,,25.164,,,22.652,,,-26.97,,,20.774,,,,,,,-99999.0,51
2011-09-01 00:17:00,,,0.0,0.1381,-1.7259,,,-1.5878,,,119.81,,,23.195,13.71,27.575,,0.0001,,0.0865999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,16.195,,,24.954,,,22.905,,,-26.97,,,20.79,,,,,,,-99999.0,51
2011-09-01 00:18:00,,,0.0,-6.1672,-3.3828,,,-9.55,,,119.92,,,23.299,13.71,27.568,,0.0001,,0.0778999999999999,,,0.0,,,0.0022,0.0,0.0,,,0.0,,16.046,,,23.888,,,22.841,,,-26.97,,,20.84,,,,,,,-99999.0,51
2011-09-01 00:19:00,,,0.0,1.7719,-0.8974999999999999,,,0.8745,,,119.79,,,23.441,13.71,27.557,,0.0002999999999999,,0.0821999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,16.388,,,24.788,,,22.905,,,-26.97,,,20.951,,,,,,,-99999.0,51
2011-09-01 00:20:00,,,0.0,0.3452,-3.3597,,,-3.0146,,,119.94,,,23.488,13.711,27.547,,0.0001,,0.0887,,,0.0001,,,-0.0043,0.0,0.0,,,0.0,,16.386,,,24.797,,,22.905,,,-26.97,,,21.009,,,,,,,-99999.0,51
2011-09-01 00:21:00,,,0.0,-5.8451,-8.422399999999998,,,-14.268,,,120.26,,,23.539,13.711,27.532,,0.0001,,0.0821999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,15.758,,,24.101,,,22.905,,,-26.97,,,21.096,,,,,,,-99999.0,51
2011-09-01 00:22:00,,,0.0,4.2572,1.7029,,,5.9601,,,119.8,,,23.505,13.711,27.525,,0.0001,,0.0931,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,16.636,,,24.833,,,22.905,,,-26.97,,,21.049,,,,,,,-99999.0,51
2011-09-01 00:23:00,,,0.0,-5.2237,-6.5354,,,-11.759,,,120.15,,,23.509,13.711,27.512,,0.0002999999999999,,0.0801,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,16.058,,,24.49,,,22.905,,,-26.97,,,21.052,,,,,,,-99999.0,51
2011-09-01 00:24:00,,,0.0,-4.1882,-3.4288,,,-7.6171,,,120.09,,,23.66,13.711,27.505,,0.0,,0.0821999999999999,,,0.0,,,0.0022,0.0,0.0,,,0.0,,16.008,,,24.237,,,22.905,,,-26.97,,,21.155,,,,,,,-99999.0,51
2011-09-01 00:25:00,,,0.0,0.8514,-0.1610999999999999,,,0.6903,,,119.97,,,23.796,13.712,27.492,,0.0001,,0.0887,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,16.314,,,24.367,,,22.905,,,-26.97,,,21.246,,,,,,,-99999.0,51
2011-09-01 00:26:00,,,0.0,-4.8786,-1.956,,,-6.8345,,,119.98,,,23.837,13.712,27.481,,0.0,,0.0887,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,16.103,,,23.978,,,22.905,,,-26.97,,,21.283,,,,,,,-99999.0,51
2011-09-01 00:27:00,,,0.0,-3.4057,-4.3953,,,-7.801,,,120.04,,,23.869,13.712,27.476,,0.0002999999999999,,0.0931,,,0.0,,,0.0,0.0,0.0,,,0.0,,16.232,,,24.148,,,22.905,,,-26.97,,,21.284,,,,,,,-99999.0,51
2011-09-01 00:28:00,,,0.0,-1.8641,-2.3473,,,-4.2113,,,119.99,,,23.857,13.712,27.461,,0.0004,,0.0801,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,,16.917,,,23.574,,,22.905,,,-26.97,,,21.256,,,,,,,-99999.0,51
2011-09-01 00:29:00,,,0.0,-2.4164,-3.199,,,-5.6153,,,120.01,,,23.874,13.713,27.457,,0.0,,0.0844,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,15.863,,,24.618,,,22.905,,,-26.97,,,21.283,,,,,,,-99999.0,51
2011-09-01 00:30:00,,,0.0,-0.3452,-0.8974999999999999,,,-1.2427,,,119.95,,,23.944,13.713,27.446,,0.0002999999999999,,0.0821999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,16.438,,,24.613,,,22.905,,,-26.97,,,21.308,,,,,,,-99999.0,51
2011-09-01 00:31:00,,,0.0,-3.8891,-2.0251,,,-5.9142,,,120.04,,,24.052,13.713,27.438,,0.0002999999999999,,0.0821999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,15.831,,,24.493,,,22.905,,,-26.97,,,21.34,,,,,,,-99999.0,51
2011-09-01 00:32:00,,,0.0,-6.1214,-5.7765,,,-11.898,,,120.14,,,24.044,13.713,27.431,,0.0001,,0.0865999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,16.183,,,23.605,,,22.905,,,-26.97,,,21.296,,,,,,,-99999.0,51
2011-09-01 00:33:00,,,0.0,0.8747,-0.7365,,,0.1381999999999999,,,119.89,,,24.05,13.713,27.417,,0.0001,,0.0865999999999999,,,0.0,,,0.0043,0.0,0.0,,,0.0,,15.318,,,25.684,,,22.905,,,-26.97,,,21.322,,,,,,,-99999.0,51
2011-09-01 00:34:00,,,0.0,-7.433,-5.2008,,,-12.634,,,120.05,,,24.155,13.713,27.415,,0.0001,,0.0887,,,0.0001,,,0.0022,0.0,0.0,,,0.0,,16.173,,,23.608,,,22.905,,,-26.97,,,21.458,,,,,,,-99999.0,51
2011-09-01 00:35:00,,,0.0,-4.2345,0.3914,,,-3.8431,,,119.82,,,24.221,13.713,27.401,,0.0002999999999999,,0.0908999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,15.99,,,23.812,,,22.905,,,-26.97,,,21.477,,,,,,,-99999.0,51
2011-09-01 00:36:00,,,0.0,-0.9665,-1.2199,,,-2.1863,,,119.89,,,24.198,13.713,27.399,,0.0001,,0.0931,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,15.529,,,24.769,,,22.905,,,-26.97,,,21.464,,,,,,,-99999.0,51
2011-09-01 00:37:00,,,0.0,9.666,-2.0713,,,7.594699999999999,,,119.89,,,24.233,13.714,27.385,,0.0,,0.0952,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,16.923,,,24.863,,,22.906,,,-26.97,,,21.402,,,,,,,-99999.0,51
2011-09-01 00:38:00,,,0.0,-15.442,-13.164,,,-28.606,,,120.39,,,24.173,13.715,27.383,,0.0002999999999999,,0.0931,,,0.0001,,,0.0,0.0,0.0,,,0.0,,15.166,,,23.816,,,22.905,,,-26.97,,,21.333,,,,,,,-99999.0,51
2011-09-01 00:39:00,,,0.0,-18.158,-12.635,,,-30.793,,,120.35,,,24.116,13.716,27.373,,0.0,,0.0974,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.957,,,23.607,,,22.906,,,-26.97,,,21.275,,,,,,,-99999.0,51
2011-09-01 00:40:00,,,0.0,-18.411,-11.714,,,-30.126,,,120.29,,,24.078,13.715,27.369,,0.0,,0.0952,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.788,,,23.651,,,22.908,,,-26.97,,,21.239,,,,,,,-99999.0,51
2011-09-01 00:41:00,,,0.0,-17.629,-14.131,,,-31.76,,,120.39,,,24.015,13.716,27.359,,0.0,,0.1017,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.976,,,23.893,,,22.908,,,-26.97,,,21.163,,,,,,,-99999.0,51
2011-09-01 00:42:00,,,0.0,2.7848,6.4209,,,9.2057,,,119.65,,,23.986,13.716,27.354,,0.0004,,0.0931,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,,15.984,,,24.453,,,22.908,,,-26.97,,,21.104,,,,,,,-99999.0,51
2011-09-01 00:43:00,,,0.0,-1.0587,-0.5522,,,-1.6109,,,119.95,,,23.983,13.716,27.354,,0.0004,,0.0931,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,16.031,,,23.856,,,22.908,,,-26.97,,,21.072,,,,,,,-99999.0,51
2011-09-01 00:44:00,,,0.0,-7.0424,-6.1908,,,-13.233,,,120.13,,,24.02,13.715,27.342,,0.0001,,0.0908999999999999,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,,15.301,,,23.914,,,22.908,,,-26.97,,,21.074,,,,,,,-99999.0,51
2011-09-01 00:45:00,,,0.0,5.8226,2.7156,,,8.5381,,,119.77,,,24.042,13.715,27.338,,0.0004,,0.0974,,,0.0,,,0.0022,0.0,0.0,,,0.0,,16.403,,,24.255,,,22.908,,,-26.97,,,21.041,,,,,,,-99999.0,51
2011-09-01 00:46:00,,,0.0,-2.4627,6.651,,,4.1884,,,119.63,,,24.012,13.716,27.337,,0.0004,,0.0844,,,-0.0004,,,0.0022,0.0,0.0,,,0.0,,15.833,,,24.223,,,22.908,,,-26.97,,,20.978,,,,,,,-99999.0,51
2011-09-01 00:47:00,,,0.0,-5.4544,-1.7952,,,-7.2495,,,119.92,,,24.053,13.715,27.323,,0.0001,,0.0821999999999999,,,-0.0004,,,-0.0022,0.0,0.0,,,0.0,,15.531,,,23.712,,,22.909,,,-26.97,,,21.002,,,,,,,-99999.0,51
2011-09-01 00:48:00,,,0.0,-2.8539,-3.0379,,,-5.8918,,,119.99,,,24.088,13.716,27.323,,0.0,,0.0778999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,15.455,,,24.282,,,22.909,,,-26.97,,,20.934,,,,,,,-99999.0,51
2011-09-01 00:49:00,,,0.0,-6.168,-6.1449,,,-12.313,,,120.17,,,24.047,13.716,27.323,,0.0,,0.0821999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,15.741,,,23.525,,,22.782,,,-26.97,,,20.848,,,,,,,-99999.0,51
2011-09-01 00:50:00,,,0.0,3.7284,1.9792,,,5.7076,,,119.87,,,24.037,13.716,27.312,,0.0002999999999999,,0.0908999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,16.14,,,24.211,,,22.719,,,-26.97,,,20.853,,,,,,,-99999.0,51
2011-09-01 00:51:00,,,0.0,-11.162,-9.275,,,-20.437,,,120.26,,,24.032,13.716,27.308,,0.0,,0.0821999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,15.362,,,23.601,,,22.908,,,-26.97,,,20.824,,,,,,,-99999.0,51
2011-09-01 00:52:00,,,0.0,-1.8183,-5.2934,,,-7.1117,,,120.15,,,24.017,13.716,27.308,,0.0,,0.0801,,,0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,,15.999,,,24.273,,,22.909,,,-26.97,,,20.79,,,,,,,-99999.0,51
2011-09-01 00:53:00,,,0.0,-1.8872,-0.2761,,,-2.1632,,,119.97,,,23.985,13.716,27.305,,0.0001,,0.0908999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,15.898,,,23.923,,,22.908,,,-26.97,,,20.791,,,,,,,-99999.0,51
2011-09-01 00:54:00,,,0.0,-1.8873,1.1507,,,-0.7366,,,119.86,,,23.973,13.716,27.297,,0.0001,,0.0865999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,15.66,,,24.255,,,22.845,,,-26.97,,,20.778,,,,,,,-99999.0,51
2011-09-01 00:55:00,,,0.0,-15.351,-12.543,,,-27.895,,,120.48,,,23.938,13.716,27.292,,0.0001,,0.0801,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,15.008,,,23.599,,,22.34,,,-26.97,,,20.726,,,,,,,-99999.0,51
2011-09-01 00:56:00,,,0.0,6.9506,-0.5985,,,6.3522,,,119.94,,,23.907,13.717,27.293,,0.0001,,0.0821999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,16.542,,,24.228,,,22.34,,,-26.97,,,20.718,,,,,,,-99999.0,51
2011-09-01 00:57:00,,,0.0,-0.5522,-0.5061999999999999,,,-1.0584,,,119.99,,,23.875,13.717,27.291,,0.0,,0.0821999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,15.955,,,23.823,,,22.91,,,-26.97,,,20.739,,,,,,,-99999.0,51
2011-09-01 00:58:00,,,0.0,-14.086,0.4143,,,-13.671,,,119.93,,,23.828,13.717,27.279,,0.0,,0.0778999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,14.627,,,23.495,,,22.909,,,-26.97,,,20.74,,,,,,,-99999.0,51
2011-09-01 00:59:00,,,0.0,-10.127,3.4981,,,-6.6287,,,119.85,,,23.754,13.717,27.277,,0.0,,0.0778999999999999,,,-0.0008999999999999,,,0.0043,0.0,0.0,,,0.0,,14.415,,,24.247,,,22.91,,,-26.97,,,20.727,,,,,,,-99999.0,51
2011-09-01 01:00:00,,,0.0,-18.367,-5.3396,,,-23.706,,,120.22,,,23.607,13.717,27.277,,0.0,,0.0822999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,15.58,,,21.68,,,22.91,,,-26.97,,,20.747,,,,,,,-99999.0,51
2011-09-01 01:01:00,,,0.0,-6.5365,-8.101499999999998,,,-14.638,,,120.32,,,23.51,13.717,27.277,,0.0002999999999999,,0.0778999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,17.103,,,22.256,,,22.909,,,-26.97,,,20.756,,,,,,,-99999.0,51
2011-09-01 01:02:00,,,0.0,12.037,7.0888,,,19.126,,,119.77,,,23.521,13.718,27.272,,0.0,,0.1039,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,17.199,,,23.503,,,22.91,,,-26.97,,,20.785,,,,,,,-99999.0,51
2011-09-01 01:03:00,,,0.0,12.267,5.4318,,,17.699,,,119.84,,,23.569,13.719,27.261,,0.0001,,0.1039,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,16.129,,,25.485,,,22.91,,,-26.97,,,20.792,,,,,,,-99999.0,51
2011-09-01 01:04:00,,,0.0,8.446799999999998,9.7588,,,18.206,,,119.68,,,23.583,13.718,27.262,,0.0005999999999999,,0.1039,,,0.0,,,0.0,0.0,0.0001,,,0.0001,,16.594,,,24.292,,,22.91,,,-26.97,,,20.788,,,,,,,-99999.0,51
2011-09-01 01:05:00,,,0.0,-2.4167,6.3985,,,3.9818,,,119.77,,,23.706,13.718,27.259,,0.0004,,0.0887,,,-0.0004,,,0.0,0.0,0.0,,,0.0,,15.946,,,23.754,,,22.91,,,-26.97,,,20.845,,,,,,,-99999.0,51
2011-09-01 01:06:00,,,0.0,1.9794,-3.9586,,,-1.9793,,,120.18,,,23.836,13.719,27.25,,0.0,,0.0844,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,16.561,,,23.698,,,22.91,,,-26.97,,,20.877,,,,,,,-99999.0,51
2011-09-01 01:07:00,,,0.0,-1.6112,-2.923,,,-4.5342,,,120.2,,,23.989,13.718,27.246,,0.0,,0.0865999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,15.505,,,24.006,,,22.91,,,-26.97,,,20.959,,,,,,,-99999.0,51
2011-09-01 01:08:00,,,0.0,-5.3627,-1.7951,,,-7.1578,,,120.14,,,24.058,13.719,27.246,,0.0002999999999999,,0.0931,,,0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,15.242,,,23.841,,,22.91,,,-26.97,,,20.958,,,,,,,-99999.0,51
2011-09-01 01:09:00,,,0.0,5.1326,3.8207,,,8.9532,,,119.93,,,24.079,13.719,27.245,,0.0,,0.0952,,,0.0001,,,0.0,0.0,0.0,,,0.0,,16.328,,,24.417,,,22.91,,,-26.97,,,20.961,,,,,,,-99999.0,51
2011-09-01 01:10:00,,,0.0,-4.9253,-4.2349,,,-9.1603,,,120.24,,,24.05,13.719,27.231,,0.0002999999999999,,0.0887,,,0.0001,,,0.0,0.0,0.0,,,0.0,,15.149,,,23.936,,,22.91,,,-26.97,,,20.94,,,,,,,-99999.0,51
2011-09-01 01:11:00,,,0.0,-1.8413,-1.9334,,,-3.7746,,,120.12,,,23.975,13.719,27.231,,0.0,,0.0931,,,0.0,,,0.0,0.0,0.0,,,0.0,,15.956,,,23.868,,,22.91,,,-26.97,,,20.865,,,,,,,-99999.0,51
2011-09-01 01:12:00,,,0.0,-4.8104,-1.1508,,,-5.9612,,,120.13,,,23.87,13.719,27.231,,0.0,,0.0952,,,0.0,,,0.0043,0.0,0.0,,,0.0,,15.215,,,24.3,,,22.593,,,-26.97,,,20.82,,,,,,,-99999.0,51
2011-09-01 01:13:00,,,0.0,-1.8413,-3.8207,,,-5.662,,,120.3,,,23.77,13.719,27.23,,0.0001,,0.0952,,,0.0,,,0.0022,0.0,0.0,,,0.0,,16.021,,,23.844,,,22.151,,,-26.97,,,20.764,,,,,,,-99999.0,51
2011-09-01 01:14:00,,,0.0,-0.9667,-6.2604,,,-7.227,,,120.35,,,23.672,13.72,27.219,,0.0001,,0.0931,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,,15.811,,,23.956,,,22.087,,,-26.97,,,20.703,,,,,,,-99999.0,51
2011-09-01 01:15:00,,,0.0,-3.3833,-13.05,,,-16.434,,,120.58,,,23.594,13.72,27.215,,0.0002999999999999,,0.0908999999999999,,,0.0004,,,-0.0043,0.0,0.0,,,0.0,,15.738,,,23.906,,,22.022,,,-26.97,,,20.667,,,,,,,-99999.0,51
2011-09-01 01:16:00,,,0.0,-5.8231,-2.3707,,,-8.1937,,,120.22,,,23.576,13.719,27.216,,0.0,,0.0952,,,0.0,,,0.0,0.0,0.0,,,0.0,,15.361,,,23.679,,,22.151,,,-26.97,,,20.707,,,,,,,-99999.0,51
2011-09-01 01:17:00,,,0.0,3.7516,-3.1302,,,0.6214,,,120.2,,,23.564,13.72,27.216,,0.0001,,0.0931,,,0.0,,,0.0,0.0,0.0,,,0.0,,16.211,,,23.868,,,22.214,,,-26.97,,,20.711,,,,,,,-99999.0,51
2011-09-01 01:18:00,,,0.0,-9.1602,-5.1556,,,-14.316,,,120.3,,,23.547,13.72,27.212,,0.0001,,0.0887,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,15.037,,,23.693,,,22.277,,,-26.97,,,20.717,,,,,,,-99999.0,51
2011-09-01 01:19:00,,,0.0,-0.9667,-1.5421,,,-2.5088,,,120.16,,,23.549,13.721,27.204,,0.0,,0.0887,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,,15.72,,,24.03,,,22.151,,,-26.97,,,20.683,,,,,,,-99999.0,51
2011-09-01 01:20:00,,,0.0,-1.3349,-3.3602,,,-4.6952,,,120.3,,,23.526,13.721,27.2,,0.0,,0.0844,,,0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,15.899,,,24.101,,,22.214,,,-26.97,,,20.681,,,,,,,-99999.0,51
2011-09-01 01:21:00,,,0.0,8.2859,-4.0508,,,4.2349,,,120.32,,,23.519,13.721,27.2,,0.0,,0.0865999999999999,,,-0.0006999999999999,,,-0.0022,0.0,0.0,,,0.0,,16.66,,,24.294,,,22.404,,,-26.97,,,20.686,,,,,,,-99999.0,51
2011-09-01 01:22:00,,,0.0,8.3778,6.7667,,,15.145,,,119.91,,,23.512,13.721,27.203,,0.0002999999999999,,0.1039,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,,16.394,,,24.07,,,22.277,,,-26.97,,,20.658,,,,,,,-99999.0,51
2011-09-01 01:23:00,,,0.0,-8.446899999999998,2.6239,,,-5.8231,,,120.09,,,23.451,13.72,27.2,,0.0,,0.0822999999999999,,,-0.0005999999999999,,,-0.0022,0.0,0.0,,,0.0,,15.108,,,23.093,,,22.15,,,-26.97,,,20.579,,,,,,,-99999.0,51
2011-09-01 01:24:00,,,0.0,-3.4064,-10.265,,,-13.672,,,120.61,,,23.384,13.721,27.199,,0.0002999999999999,,0.0931,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,15.641,,,23.849,,,21.894,,,-26.97,,,20.518,,,,,,,-99999.0,51
2011-09-01 01:25:00,,,0.0,-2.1865,-4.6492,,,-6.8358,,,120.37,,,23.335,13.72,27.188,,0.0,,0.0952,,,0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,,15.588,,,23.753,,,21.958,,,-26.97,,,20.544,,,,,,,-99999.0,51
2011-09-01 01:26:00,,,0.0,-7.319099999999999,-1.358,,,-8.676999999999998,,,120.24,,,23.329,13.721,27.187,,0.0002999999999999,,0.0952,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,15.14,,,23.683,,,22.087,,,-26.97,,,20.54,,,,,,,-99999.0,51
2011-09-01 01:27:00,,,0.0,3.2913,-9.7359,,,-6.4445,,,120.53,,,23.335,13.721,27.185,,0.0002999999999999,,0.0801,,,0.0006999999999999,,,-0.0022,0.0,0.0,,,0.0,,16.104,,,23.954,,,22.022,,,-26.97,,,20.527,,,,,,,-99999.0,51
2011-09-01 01:28:00,,,0.0,-5.9381,-12.176,,,-18.114,,,120.69,,,23.304,13.722,27.185,,0.0001,,0.0844,,,0.0001,,,0.0,0.0,0.0,,,0.0,,15.286,,,23.723,,,21.701,,,-26.97,,,20.489,,,,,,,-99999.0,51
2011-09-01 01:29:00,,,0.0,-7.089,-2.877,,,-9.966,,,120.33,,,23.257,13.722,27.172,,0.0001,,0.0887,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,15.137,,,23.698,,,21.381,,,-26.97,,,20.421,,,,,,,-99999.0,51
2011-09-01 01:30:00,,,0.0,6.1913,4.373,,,10.564,,,120.08,,,23.235,13.723,27.17,,0.0004,,0.0887,,,-0.0004,,,-0.0064999999999999,0.0,0.0,,,0.0,,16.216,,,24.179,,,21.381,,,-26.97,,,20.357,,,,,,,-99999.0,51
2011-09-01 01:31:00,,,0.0,-12.774,-14.638,,,-27.412,,,120.88,,,23.268,13.722,27.17,,0.0,,0.0908999999999999,,,0.0,,,0.0043,0.0,0.0,,,0.0,,14.849,,,23.614,,,21.381,,,-26.97,,,20.343,,,,,,,-99999.0,51
2011-09-01 01:32:00,,,0.0,-2.6008,-3.1302,,,-5.731,,,120.43,,,23.311,13.721,27.171,,0.0001,,0.0865999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,15.779,,,23.739,,,21.381,,,-26.97,,,20.31,,,,,,,-99999.0,51
