measured_on,ac_current__1089,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__1085,ac_power__773,ac_voltage__1088,ac_volts__778,ambient_temp__1090,ambient_temp__780,das_battery_voltage__1096,das_battery_voltage__790,das_temp__1095,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__1087,dc_pos_current__775,dc_pos_voltage__1086,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1084,dc_power__772,inverter_temp_2__791,inverter_temp__1094,inveter_temp__784,module_temp_1__1091,module_temp_1__781,module_temp_2__1092,module_temp_2__782,module_temp_3__1093,module_temp_3__783,poa_irradiance__1083,poa_irradiance__771,power_factor__1097,system_id
2011-10-23 00:00:00,,0.0,-3.0914,-9.2511,,-12.342,,121.14,,11.693,,13.966,,17.959,0.0001,0.1063,,-0.0001,,-0.0043,0.0,0.0,,0.0,10.745,,19.15,,8.823299999999998,,-26.97,,6.1346,,-99999.0,,51
2011-10-23 00:01:00,,0.0,-1.4694,-4.0887,,-5.5581,,121.04,,11.556,,13.963,,17.947,0.0002999999999999,0.1262,,-0.0001,,-0.004,0.0,0.0,,0.0,10.804,,18.758,,8.823299999999998,,-26.97,,6.0158,,-99999.0,,51
2011-10-23 00:02:00,,0.0,-18.156,-8.928,,-27.084,,121.08,,11.47,,13.968,,17.947,-0.0002999999999999,0.1063,,0.0,,0.0,0.0,0.0,,0.0,9.1315,,18.662,,8.823299999999998,,-26.97,,6.0504,,-99999.0,,51
2011-10-23 00:03:00,,0.0,-3.7142,-12.919,,-16.633,,121.29,,11.487,,13.967,,17.936,0.0,0.1128,,0.0,,0.0,0.0,0.0,,0.0,10.854,,19.184,,8.823299999999998,,-26.97,,5.9334,,-99999.0,,51
2011-10-23 00:04:00,,0.0,-16.726,-7.4747,,-24.2,,121.05,,11.418,,13.967,,17.935,-0.0001,0.1041,,0.0,,0.0,0.0,0.0,,0.0,9.8756,,18.635,,8.823299999999998,,-26.97,,5.8345,,-99999.0,,51
2011-10-23 00:05:00,,0.0,4.0833,-5.8367,,-1.7533,,121.0,,11.384,,13.967,,17.935,0.0005999999999999,0.1128,,0.0,,-0.0064999999999999,0.0,0.0001,,0.0001,11.429,,19.294,,8.823299999999998,,-26.97,,5.7827,,-99999.0,,51
2011-10-23 00:06:00,,0.0,1.9148,-10.197,,-8.282,,121.19,,11.235,,13.967,,17.925,0.0,0.1193,,0.0,,-0.0022,0.0,0.0,,0.0,11.343,,19.341,,8.823299999999998,,-26.97,,5.7144,,-99999.0,,51
2011-10-23 00:07:00,,0.0,9.7817,-3.1606,,6.621,,120.92,,11.042,,13.967,,17.923,0.0002999999999999,0.128,,0.0002999999999999,,-0.0086999999999999,0.0,0.0,,0.0,11.801,,19.195,,8.3666,,-26.97,,5.6469,,-99999.0,,51
2011-10-23 00:08:00,,0.0,7.5438,8.3052,,15.849,,120.48,,10.917,,13.967,,17.922,0.0001,0.1063,,0.0,,0.0,0.0,0.0,,0.0,11.342,,19.579,,7.0784,,-26.97,,5.6182,,-99999.0,,51
2011-10-23 00:09:00,,0.0,-8.6974,-6.1366,,-14.834,,121.05,,10.818,,13.968,,17.914,-0.0002999999999999,0.1106,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,10.811,,18.813,,7.6374,,-26.97,,5.5887,,-99999.0,,51
2011-10-23 00:10:00,,0.0,3.1837,-2.1917,,0.992,,120.87,,10.799,,13.968,,17.912,0.0002999999999999,0.1128,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,11.196,,19.396,,7.4473,,-26.97,,5.5259,,-99999.0,,51
2011-10-23 00:11:00,,0.0,-1.8456,5.929,,4.0833,,120.55,,10.743,,13.968,,17.911,0.0,0.1106,,-0.0001,,0.0,0.0,0.0,,0.0,11.382,,18.986,,6.7038,,-26.97,,5.4406,,-99999.0,,51
2011-10-23 00:12:00,,0.0,-8.3975,-6.0212,,-14.419,,120.87,,10.666,,13.968,,17.907,0.0,0.1128,,-0.0001,,-0.0022,0.0,0.0,,0.0,10.348,,18.849,,6.7038,,-26.97,,5.3349,,-99999.0,,51
2011-10-23 00:13:00,,0.0,-13.381,-15.365,,-28.745,,121.22,,10.573,,13.968,,17.899,-0.0001,0.1041,,0.0,,0.0,0.0,0.0,,0.0,9.7109,,19.307,,6.6103,,-26.97,,5.2224,,-99999.0,,51
2011-10-23 00:14:00,,0.0,7.220799999999999,-1.5688,,5.6521,,120.65,,10.497,,13.968,,17.899,0.0004,0.1172,,-0.0001,,-0.0022,0.0,0.0001,,0.0001,11.536,,20.012,,6.6103,,-26.97,,5.1087,,-99999.0,,51
2011-10-23 00:15:00,,0.0,7.936099999999999,8.6513,,16.587,,120.35,,10.504,,13.968,,17.897,0.0004,0.1041,,0.0,,0.0,0.0,0.0001,,0.0001,11.479,,19.607,,6.6103,,-26.97,,5.1976,,-99999.0,,51
2011-10-23 00:16:00,,0.0,-6.1135,5.8136,,-0.2999,,120.43,,10.566,,13.969,,17.887,0.0001,0.1237,,-0.0011999999999999,,0.0,0.0,0.0,,0.0,10.537,,19.372,,6.7975,,-26.97,,5.339,,-99999.0,,51
2011-10-23 00:17:00,,0.0,-7.1747,2.4454,,-4.7293,,120.56,,10.684,,13.968,,17.887,0.0002999999999999,0.1237,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,10.499,,18.947,,7.0784,,-26.97,,5.4146,,-99999.0,,51
2011-10-23 00:18:00,,0.0,8.720499999999998,8.3513,,17.072,,120.34,,10.94,,13.968,,17.884,0.0006999999999999,0.1063,,0.0,,0.0,0.0,0.0001,,0.0001,11.718,,19.336,,8.5481,,-26.97,,5.5255,,-99999.0,,51
2011-10-23 00:19:00,,0.0,-11.743,-8.5821,,-20.325,,120.97,,11.017,,13.969,,17.875,0.0001,0.1106,,-0.0001,,0.0,0.0,0.0,,0.0,10.015,,18.958,,7.6288,,-26.97,,5.4233,,-99999.0,,51
2011-10-23 00:20:00,,0.0,-6.621,-15.295,,-21.917,,121.23,,10.952,,13.969,,17.873,-0.0001,0.1041,,0.0,,0.0,0.0,0.0,,0.0,10.708,,19.119,,6.6103,,-26.97,,5.3725,,-99999.0,,51
2011-10-23 00:21:00,,0.0,10.266,-2.0994,,8.1667,,120.58,,10.838,,13.969,,17.862,0.0,0.1128,,0.0,,-0.0022,0.0,0.0,,0.0,11.993,,19.67,,6.6103,,-26.97,,5.2971,,-99999.0,,51
2011-10-23 00:22:00,,0.0,12.319,2.4454,,14.765,,120.47,,10.746,,13.969,,17.862,0.0,0.1063,,0.0,,0.0,0.0,0.0,,0.0,12.239,,19.465,,6.6103,,-26.97,,5.2061,,-99999.0,,51
