measured_on,ac_current__379,ac_current__427,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__375,ac_power__423,ac_power__773,ac_voltage__378,ac_voltage__426,ac_volts__778,ambient_temp__380,ambient_temp__428,ambient_temp__780,das_battery_voltage__386,das_battery_voltage__434,das_battery_voltage__790,das_temp__385,das_temp__433,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__425,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__424,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__374,dc_power__422,dc_power__772,inverter_temp_2__791,inverter_temp__384,inverter_temp__432,inveter_temp__784,module_temp_1__381,module_temp_1__429,module_temp_1__781,module_temp_2__382,module_temp_2__430,module_temp_2__782,module_temp_3__383,module_temp_3__431,module_temp_3__783,poa_irradiance__373,poa_irradiance__421,poa_irradiance__771,power_factor__387,system_id
2011-09-27 00:10:00,,,0.0,-2.7631,3.6151,,,0.8519999999999999,,,120.46,,,17.942,,,13.761,,,25.392,0.0001,0.0259999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,16.148,,,24.187,,,16.476,,,-26.97,,,14.828,,,-99999.0,,51
2011-09-27 00:11:00,,,0.0,0.2763999999999999,-2.6019,,,-2.3255,,,120.73,,,17.896,,,13.761,,,25.378,-0.0001,0.0325,,,0.0,,,0.0,0.0,0.0,,,0.0,16.607,,,24.166,,,16.476,,,-26.97,,,14.766,,,-99999.0,,51
2011-09-27 00:12:00,,,0.0,-13.286,-11.79,,,-25.076,,,121.04,,,17.913,,,13.761,,,25.363,0.0002999999999999,0.0259999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,14.994,,,23.632,,,16.476,,,-26.97,,,14.743,,,-99999.0,,51
2011-09-27 00:13:00,,,0.0,2.5329,-0.8981,,,1.6348,,,120.45,,,18.043,,,13.761,,,25.35,-0.0001,0.0303,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,16.639,,,24.604,,,16.476,,,-26.97,,,14.776,,,-99999.0,,51
2011-09-27 00:14:00,,,0.0,5.3422,4.1448,,,9.487,,,120.36,,,18.2,,,13.762,,,25.337,0.0008999999999999,0.0281999999999999,,,0.0,,,-0.0043,0.0,0.0,,,0.0,16.357,,,24.091,,,16.476,,,-26.97,,,14.866,,,-99999.0,,51
2011-09-27 00:15:00,,,0.0,-8.1055,-3.546,,,-11.652,,,120.72,,,18.363,,,13.764,,,25.325,0.0001,0.0238,,,0.0001,,,0.0022,0.0,0.0,,,0.0,15.966,,,24.533,,,16.477,,,-26.97,,,14.945,,,-99999.0,,51
2011-09-27 00:16:00,,,0.0,-4.3984,-4.3521,,,-8.7505,,,120.65,,,18.411,,,13.764,,,25.309,0.0004,0.0195,,,0.0,,,0.0,0.0,0.0,,,0.0,16.23,,,22.902,,,16.477,,,-26.97,,,14.993,,,-99999.0,,51
2011-09-27 00:17:00,,,0.0,-10.961,-4.5823,,,-15.543,,,120.63,,,18.307,,,13.764,,,25.297,-0.0001,0.0152,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.93,,,23.242,,,16.477,,,-26.97,,,15.02,,,-99999.0,,51
2011-09-27 00:18:00,,,0.0,4.9049,-6.3785,,,-1.4736,,,120.67,,,18.294,,,13.764,,,25.285,0.0002999999999999,0.0172999999999999,,,0.0001,,,-0.0086999999999999,0.0,0.0,,,0.0,16.384,,,24.667,,,16.477,,,-26.97,,,15.058,,,-99999.0,,51
2011-09-27 00:19:00,,,0.0,11.192,5.112,,,16.304,,,120.24,,,18.27,,,13.764,,,25.275,0.0002999999999999,0.0129999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,17.276,,,24.947,,,16.478,,,-26.97,,,15.04,,,-99999.0,,51
2011-09-27 00:20:00,,,0.0,-8.0134,-6.5397,,,-14.553,,,120.77,,,18.185,,,13.764,,,25.258,0.0002999999999999,0.0152,,,0.0,,,-0.0043,0.0,0.0,,,0.0,15.958,,,23.989,,,16.477,,,-26.97,,,15.029,,,-99999.0,,51
2011-09-27 00:21:00,,,0.0,-2.2107,-1.635,,,-3.8457,,,120.57,,,18.216,,,13.765,,,25.247,0.0001,0.0129999999999999,,,-0.0004,,,0.0022,0.0,0.0,,,0.0,15.419,,,23.905,,,16.478,,,-26.97,,,15.056,,,-99999.0,,51
2011-09-27 00:22:00,,,0.0,-3.7075,-6.1024,,,-9.8099,,,120.8,,,18.261,,,13.766,,,25.235,0.0006999999999999,0.0172999999999999,,,0.0001,,,-0.0043,0.0,0.0,,,0.0,15.699,,,23.763,,,16.549,,,-26.97,,,15.102,,,-99999.0,,51
2011-09-27 00:23:00,,,0.0,-3.2009,-3.4312,,,-6.632,,,120.65,,,18.319,,,13.767,,,25.22,0.0004,0.0152,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,15.532,,,24.427,,,16.694,,,-26.97,,,15.133,,,-99999.0,,51
2011-09-27 00:24:00,,,0.0,-1.5889,-2.8325,,,-4.4214,,,120.6,,,18.347,,,13.767,,,25.207,0.0001,0.0195,,,-0.0002999999999999,,,-0.0043,0.0,0.0,,,0.0,15.88,,,24.358,,,16.477,,,-26.97,,,15.094,,,-99999.0,,51
2011-09-27 00:25:00,,,0.0,-17.225,-11.376,,,-28.601,,,120.91,,,18.276,,,13.767,,,25.193,0.0,0.0086999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,14.522,,,23.444,,,16.479,,,-26.97,,,15.075,,,-99999.0,,51
2011-09-27 00:26:00,,,0.0,-0.4144999999999999,8.7966,,,8.3822,,,120.16,,,18.192,,,13.767,,,25.183,0.0002999999999999,0.0238,,,-0.0005999999999999,,,0.0,0.0,0.0,,,0.0,16.207,,,24.071,,,16.479,,,-26.97,,,15.059,,,-99999.0,,51
2011-09-27 00:27:00,,,0.0,-6.5169,-5.9412,,,-12.458,,,120.72,,,18.09,,,13.767,,,25.169,0.0001,0.0064999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,14.964,,,23.834,,,16.479,,,-26.97,,,15.019,,,-99999.0,,51
2011-09-27 00:28:00,,,0.0,2.7404,0.1150999999999999,,,2.8555,,,120.45,,,18.029,,,13.768,,,25.16,0.0002999999999999,0.0172999999999999,,,-0.0004,,,-0.0064999999999999,0.0,0.0,,,0.0,16.55,,,23.898,,,16.481,,,-26.97,,,14.992,,,-99999.0,,51
2011-09-27 00:29:00,,,0.0,-6.7703,-0.5756999999999999,,,-7.3459,,,120.49,,,18.029,,,13.767,,,25.149,0.0005999999999999,0.0195,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,15.769,,,24.498,,,16.48,,,-26.97,,,15.001,,,-99999.0,,51
2011-09-27 00:30:00,,,0.0,3.9147,9.3264,,,13.241,,,120.22,,,18.031,,,13.768,,,25.136,0.0002999999999999,0.0172999999999999,,,0.0,,,0.0022,0.0,0.0,,,0.0,16.481,,,24.412,,,16.481,,,-26.97,,,15.032,,,-99999.0,,51
2011-09-27 00:31:00,,,0.0,3.4312,-6.9544,,,-3.5233,,,120.83,,,18.022,,,13.769,,,25.125,0.0008999999999999,0.0152,,,-0.0002999999999999,,,-0.0086999999999999,0.0,0.0,,,0.0,15.303,,,24.208,,,16.48,,,-26.97,,,15.043,,,-99999.0,,51
2011-09-27 00:32:00,,,0.0,-15.866,-14.139,,,-30.006,,,121.05,,,17.95,,,13.769,,,25.116,-0.0004,0.0064999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,14.556,,,24.492,,,16.48,,,-26.97,,,15.063,,,-99999.0,,51
2011-09-27 00:33:00,,,0.0,3.4312,6.4018,,,9.833,,,120.26,,,17.982,,,13.771,,,25.105,0.0002999999999999,0.0129999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,16.699,,,24.292,,,16.481,,,-26.97,,,15.077,,,-99999.0,,51
2011-09-27 00:34:00,,,0.0,2.2798,-10.777,,,-8.4974,,,120.97,,,17.913,,,13.769,,,25.093,0.0005999999999999,0.0217,,,0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.989,,,23.764,,,16.481,,,-26.97,,,15.038,,,-99999.0,,51
2011-09-27 00:35:00,,,0.0,-7.0236,-8.1289,,,-15.153,,,120.95,,,17.812,,,13.771,,,25.082,0.0,0.0217,,,0.0001,,,0.0022,0.0,0.0,,,0.0,15.293,,,23.611,,,16.481,,,-26.97,,,14.957,,,-99999.0,,51
2011-09-27 00:36:00,,,0.0,-0.3915,-11.399,,,-11.79,,,121.06,,,17.724,,,13.771,,,25.072,-0.0004,0.0217,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.895,,,24.103,,,16.481,,,-26.97,,,14.939,,,-99999.0,,51
2011-09-27 00:37:00,,,0.0,-17.916,-12.136,,,-30.052,,,121.12,,,17.753,,,13.771,,,25.059,-0.0002999999999999,0.0152,,,0.0001,,,0.0,0.0,0.0,,,0.0,14.817,,,23.505,,,16.481,,,-26.97,,,14.935,,,-99999.0,,51
2011-09-27 00:38:00,,,0.0,-6.6091,-5.1583,,,-11.767,,,120.78,,,17.81,,,13.771,,,25.05,-0.0002999999999999,0.0172999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.463,,,23.914,,,16.481,,,-26.97,,,14.957,,,-99999.0,,51
2011-09-27 00:39:00,,,0.0,-0.9211,-6.632,,,-7.5533,,,120.82,,,17.812,,,13.771,,,25.039,0.0004,0.0238,,,0.0001,,,0.0,0.0,0.0,,,0.0,15.766,,,23.718,,,16.481,,,-26.97,,,14.969,,,-99999.0,,51
2011-09-27 00:40:00,,,0.0,5.78,-7.4841,,,-1.7041,,,120.72,,,17.775,,,13.772,,,25.029,0.0001,0.0259999999999999,,,0.0004,,,-0.0022,0.0,0.0,,,0.0,16.193,,,24.018,,,16.481,,,-26.97,,,14.93,,,-99999.0,,51
2011-09-27 00:41:00,,,0.0,-2.5331,-13.425,,,-15.959,,,120.81,,,17.786,,,13.772,,,25.016,0.0001,0.0259999999999999,,,0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,15.43,,,24.434,,,16.481,,,-26.97,,,14.954,,,-99999.0,,51
2011-09-27 00:42:00,,,0.0,5.9182,-4.122,,,1.7962,,,120.4,,,17.817,,,13.773,,,25.004,0.0004,0.0281999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,16.684,,,24.301,,,16.481,,,-26.97,,,14.987,,,-99999.0,,51
2011-09-27 00:43:00,,,0.0,-7.6453,-4.5595,,,-12.205,,,120.47,,,17.739,,,13.773,,,24.991,0.0001,0.0410999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.17,,,23.304,,,16.481,,,-26.97,,,14.958,,,-99999.0,,51
2011-09-27 00:44:00,,,0.0,-2.0265,4.3062,,,2.2798,,,120.09,,,17.627,,,13.774,,,24.977,0.0004,0.0432999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.799,,,24.196,,,16.481,,,-26.97,,,14.933,,,-99999.0,,51
2011-09-27 00:45:00,,,0.0,-3.339,0.0461,,,-3.293,,,120.21,,,17.737,,,13.774,,,24.969,0.0004,0.039,,,0.0,,,-0.0022,0.0,0.0,,,0.0,15.465,,,23.665,,,16.481,,,-26.97,,,14.954,,,-99999.0,,51
2011-09-27 00:46:00,,,0.0,6.0794,6.5169,,,12.596,,,119.98,,,17.779,,,13.774,,,24.954,0.0005999999999999,0.0367999999999999,,,-0.0001,,,-0.0043,0.0,0.0,,,0.0,15.986,,,23.424,,,16.481,,,-26.97,,,14.931,,,-99999.0,,51
2011-09-27 00:47:00,,,0.0,5.9642,-5.9412,,,0.023,,,120.54,,,17.669,,,13.774,,,24.943,0.0001,0.039,,,0.0,,,0.0,0.0,0.0,,,0.0,16.115,,,23.647,,,16.481,,,-26.97,,,14.88,,,-99999.0,,51
2011-09-27 00:48:00,,,0.0,-9.534,-15.82,,,-25.354,,,120.99,,,17.653,,,13.774,,,24.932,-0.0002999999999999,0.0325,,,0.0,,,0.0,0.0,0.0,,,0.0,15.59,,,24.095,,,16.481,,,-26.97,,,14.884,,,-99999.0,,51
2011-09-27 00:49:00,,,0.0,-10.432,-0.5067,,,-10.939,,,120.35,,,17.613,,,13.774,,,24.918,0.0,0.0325,,,-0.001,,,-0.0022,0.0,0.0,,,0.0,15.51,,,23.994,,,16.481,,,-26.97,,,14.895,,,-99999.0,,51
2011-09-27 00:50:00,,,0.0,-5.9414,-7.9678,,,-13.909,,,120.55,,,17.683,,,13.775,,,24.907,0.0008999999999999,0.0325,,,0.0,,,0.0,0.0,0.0,,,0.0,15.392,,,23.784,,,16.481,,,-26.97,,,14.92,,,-99999.0,,51
2011-09-27 00:51:00,,,0.0,-3.5924,-2.3489,,,-5.9413,,,120.34,,,17.597,,,13.776,,,24.897,0.0001,0.0325,,,0.0001,,,0.0,0.0,0.0,,,0.0,16.04,,,23.726,,,16.481,,,-26.97,,,14.897,,,-99999.0,,51
2011-09-27 00:52:00,,,0.0,-10.11,-5.596,,,-15.706,,,120.54,,,17.462,,,13.776,,,24.887,0.0002999999999999,0.039,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.03,,,23.641,,,16.481,,,-26.97,,,14.822,,,-99999.0,,51
2011-09-27 00:53:00,,,0.0,-9.9258,-6.5172,,,-16.443,,,120.54,,,17.49,,,13.776,,,24.874,-0.0001,0.039,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.36,,,23.221,,,16.481,,,-26.97,,,14.815,,,-99999.0,,51
2011-09-27 00:54:00,,,0.0,-16.904,-7.5995,,,-24.503,,,120.57,,,17.598,,,13.777,,,24.859,0.0,0.0347,,,0.0,,,0.0,0.0,0.0,,,0.0,14.645,,,23.489,,,16.481,,,-26.97,,,14.803,,,-99999.0,,51
2011-09-27 00:55:00,,,0.0,1.4738,2.3261,,,3.7999,,,120.19,,,17.648,,,13.777,,,24.848,0.0001,0.0432999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,16.098,,,23.926,,,16.481,,,-26.97,,,14.823,,,-99999.0,,51
2011-09-27 00:56:00,,,0.0,-8.428499999999998,-10.064,,,-18.493,,,120.65,,,17.677,,,13.776,,,24.836,0.0001,0.0325,,,0.0,,,0.0,0.0,0.0,,,0.0,15.29,,,23.684,,,16.481,,,-26.97,,,14.822,,,-99999.0,,51
2011-09-27 00:57:00,,,0.0,9.4652,6.4022,,,15.868,,,120.03,,,17.72,,,13.777,,,24.824,0.0002999999999999,0.0412,,,0.0,,,0.0,0.0,0.0,,,0.0,16.785,,,24.484,,,16.481,,,-26.97,,,14.801,,,-99999.0,,51
2011-09-27 00:58:00,,,0.0,-13.265,-8.8205,,,-22.086,,,120.71,,,17.664,,,13.778,,,24.812,-0.0001,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.2,,,23.82,,,16.481,,,-26.97,,,14.771,,,-99999.0,,51
2011-09-27 00:59:00,,,0.0,-2.0497,-3.017,,,-5.0666,,,120.5,,,17.585,,,13.778,,,24.802,0.0002999999999999,0.0259999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,15.806,,,23.701,,,16.481,,,-26.97,,,14.74,,,-99999.0,,51
2011-09-27 01:00:00,,,0.0,1.9344,-2.1879,,,-0.2534,,,120.4,,,17.591,,,13.779,,,24.789,0.0001,0.0303,,,0.0,,,0.0,0.0,0.0,,,0.0,15.617,,,23.658,,,16.481,,,-26.97,,,14.717,,,-99999.0,,51
2011-09-27 01:01:00,,,0.0,-4.9054,-3.2012,,,-8.1066,,,120.4,,,17.627,,,13.779,,,24.777,-0.0001,0.0259999999999999,,,0.0,,,0.0022,0.0,0.0,,,0.0,16.485,,,24.196,,,16.481,,,-26.97,,,14.708,,,-99999.0,,51
2011-09-27 01:02:00,,,0.0,-4.1684,-4.1684,,,-8.3368,,,120.44,,,17.628,,,13.779,,,24.767,0.0,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,16.875,,,24.627,,,16.481,,,-26.97,,,14.694,,,-99999.0,,51
2011-09-27 01:03:00,,,0.0,-3.086,-2.0727,,,-5.1586,,,120.33,,,17.673,,,13.779,,,24.755,0.0,0.0259999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,15.887,,,24.065,,,16.481,,,-26.97,,,14.7,,,-99999.0,,51
2011-09-27 01:04:00,,,0.0,-2.2109,-2.4412,,,-4.652,,,120.29,,,17.635,,,13.779,,,24.746,0.0,0.0238,,,-0.0004,,,0.0,0.0,0.0,,,0.0,15.528,,,23.648,,,16.481,,,-26.97,,,14.655,,,-99999.0,,51
2011-09-27 01:05:00,,,0.0,-5.0667,-6.241,,,-11.308,,,120.53,,,17.632,,,13.78,,,24.731,0.0,0.0238,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,15.793,,,23.879,,,16.481,,,-26.97,,,14.643,,,-99999.0,,51
2011-09-27 01:06:00,,,0.0,-3.4775,-3.086,,,-6.5636,,,120.51,,,17.614,,,13.779,,,24.72,0.0,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.63,,,23.785,,,16.481,,,-26.97,,,14.597,,,-99999.0,,51
2011-09-27 01:07:00,,,0.0,-2.0496,-2.0267,,,-4.0762,,,120.42,,,17.491,,,13.78,,,24.71,0.0,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,16.159,,,23.835,,,16.481,,,-26.97,,,14.539,,,-99999.0,,51
2011-09-27 01:08:00,,,0.0,-0.3224,-2.9018,,,-3.2242,,,120.4,,,17.394,,,13.78,,,24.698,0.0,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.817,,,23.942,,,16.481,,,-26.97,,,14.502,,,-99999.0,,51
2011-09-27 01:09:00,,,0.0,-5.3662,-5.343,,,-10.709,,,120.55,,,17.359,,,13.781,,,24.687,0.0,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.322,,,23.304,,,16.481,,,-26.97,,,14.466,,,-99999.0,,51
2011-09-27 01:10:00,,,0.0,-0.7829,-1.2436,,,-2.0265,,,120.37,,,17.379,,,13.781,,,24.674,0.0,0.0259999999999999,,,-0.0005999999999999,,,0.0,0.0,0.0,,,0.0,15.885,,,23.844,,,16.481,,,-26.97,,,14.461,,,-99999.0,,51
2011-09-27 01:11:00,,,0.0,-5.0436,-5.2969,,,-10.341,,,120.52,,,17.436,,,13.782,,,24.662,0.0002999999999999,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,15.443,,,23.96,,,16.481,,,-26.97,,,14.45,,,-99999.0,,51
2011-09-27 01:12:00,,,0.0,-1.7274,-4.2606,,,-5.9879,,,120.57,,,17.418,,,13.781,,,24.654,0.0001,0.0259999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,15.734,,,23.613,,,16.481,,,-26.97,,,14.444,,,-99999.0,,51
2011-09-27 01:13:00,,,0.0,2.948,3.9843,,,6.9323,,,120.31,,,17.42,,,13.781,,,24.642,0.0001,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,16.162,,,24.097,,,16.481,,,-26.97,,,14.449,,,-99999.0,,51
2011-09-27 01:14:00,,,0.0,-3.5699,-4.8366,,,-8.4067,,,120.65,,,17.443,,,13.782,,,24.631,0.0001,0.0238,,,0.0,,,-0.0022,0.0,0.0,,,0.0,15.756,,,23.958,,,16.481,,,-26.97,,,14.472,,,-99999.0,,51
2011-09-27 01:15:00,,,0.0,-9.604,-7.3236,,,-16.928,,,120.71,,,17.495,,,13.782,,,24.619,-0.0001,0.0172999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,15.521,,,23.954,,,16.481,,,-26.97,,,14.524,,,-99999.0,,51
2011-09-27 01:16:00,,,0.0,-2.3951,-3.9381,,,-6.3332,,,120.48,,,17.561,,,13.782,,,24.606,0.0001,0.0238,,,0.0,,,0.0,0.0,0.0,,,0.0,15.891,,,24.244,,,16.481,,,-26.97,,,14.542,,,-99999.0,,51
2011-09-27 01:17:00,,,0.0,-4.6985,-2.2111,,,-6.9096,,,120.43,,,17.557,,,13.783,,,24.595,0.0001,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,14.653,,,23.558,,,16.482,,,-26.97,,,14.55,,,-99999.0,,51
2011-09-27 01:18:00,,,0.0,0.1842,-2.0959,,,-1.9116,,,120.45,,,17.586,,,13.782,,,24.584,0.0,0.0259999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,16.288,,,24.263,,,16.481,,,-26.97,,,14.577,,,-99999.0,,51
2011-09-27 01:19:00,,,0.0,-8.7521,-6.0801,,,-14.832,,,120.63,,,17.562,,,13.783,,,24.574,0.0001,0.0259999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,14.715,,,23.352,,,16.482,,,-26.97,,,14.594,,,-99999.0,,51
2011-09-27 01:20:00,,,0.0,-4.1688,-4.5832,,,-8.752,,,120.61,,,17.528,,,13.785,,,24.561,0.0,0.0238,,,0.0,,,0.0,0.0,0.0,,,0.0,15.453,,,23.604,,,16.481,,,-26.97,,,14.573,,,-99999.0,,51
2011-09-27 01:21:00,,,0.0,-3.9845,-0.0229,,,-4.0074,,,120.42,,,17.505,,,13.785,,,24.551,0.0,0.0259999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,15.569,,,23.329,,,16.481,,,-26.97,,,14.592,,,-99999.0,,51
2011-09-27 01:22:00,,,0.0,-7.5083,-3.5697,,,-11.078,,,120.56,,,17.538,,,13.784,,,24.542,0.0,0.0259999999999999,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,15.22,,,23.956,,,16.482,,,-26.97,,,14.616,,,-99999.0,,51
2011-09-27 01:23:00,,,0.0,2.3263,-2.0038,,,0.3225,,,120.47,,,17.544,,,13.785,,,24.53,0.0,0.0259999999999999,,,0.0001,,,0.0,0.0,0.0,,,0.0,16.069,,,24.026,,,16.482,,,-26.97,,,14.605,,,-99999.0,,51
2011-09-27 01:24:00,,,0.0,-6.1033,-2.188,,,-8.291299999999998,,,120.51,,,17.508,,,13.785,,,24.52,0.0001,0.0281999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,15.273,,,23.811,,,16.482,,,-26.97,,,14.6,,,-99999.0,,51
2011-09-27 01:25:00,,,0.0,-2.165,-2.4644,,,-4.6294,,,120.5,,,17.464,,,13.785,,,24.506,0.0002999999999999,0.0238,,,0.0,,,-0.0022,0.0,0.0,,,0.0,16.313,,,24.509,,,16.482,,,-26.97,,,14.574,,,-99999.0,,51
2011-09-27 01:26:00,,,0.0,-2.2572,-6.0574,,,-8.3145,,,120.64,,,17.364,,,13.785,,,24.496,0.0,0.0259999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,16.054,,,23.803,,,16.482,,,-26.97,,,14.581,,,-99999.0,,51
2011-09-27 01:27:00,,,0.0,-2.0038,2.5566,,,0.5527999999999998,,,120.39,,,17.396,,,13.785,,,24.491,0.0001,0.0238,,,0.0,,,0.0,0.0,0.0,,,0.0,15.683,,,23.867,,,16.483,,,-26.97,,,14.564,,,-99999.0,,51
2011-09-27 01:28:00,,,0.0,-7.255,-15.04,,,-22.295,,,121.21,,,17.415,,,13.785,,,24.479,0.0,0.0217,,,0.0,,,-0.0022,0.0,0.0,,,0.0,15.64,,,23.66,,,16.483,,,-26.97,,,14.583,,,-99999.0,,51
2011-09-27 01:29:00,,,0.0,-2.2572,-2.2802,,,-4.5373,,,120.6,,,17.436,,,13.786,,,24.468,0.0001,0.0259999999999999,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,15.974,,,24.191,,,16.484,,,-26.97,,,14.607,,,-99999.0,,51
