measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2014-04-20 00:00:00,0.0,-6.915,121.73,10.514,13.924,18.438,0.00019,0.21189,0.0,-0.0025999999999999,-6.915,4e-05,18.768,1.5098,-26.97,8.3002,-1.6074,51
2014-04-20 00:15:00,0.0,-8.429999999999998,121.87,9.8282,13.924,18.411,0.0001299999999999,0.1988699999999999,0.0,-0.0027399999999999,-8.429999999999998,3e-05,18.817,3.1102,-26.97,7.0809,-2.3555,51
2014-04-20 00:30:00,0.0,-0.89963,121.74,9.8178,13.925,18.383,0.00027,0.21609,-6e-05,-0.0027399999999999,-0.89963,6e-05,18.967,1.163,-26.97,6.9771,-1.5793,51
2014-04-20 00:45:00,0.0,-4.7067,121.89,9.8273,13.925,18.354,0.0001299999999999,0.2145,-7e-05,-0.00318,-4.7067,3e-05,18.918,1.4209,-26.97,7.1911,-1.5153,51
2014-04-20 01:00:00,0.0,-4.6207,121.91,9.7291,13.926,18.323,0.00022,0.2107499999999999,0.0,-0.00318,-4.6207,5e-05,18.822,1.4731,-26.97,7.0139,-1.5502,51
2014-04-20 01:15:00,0.0,-8.2986,122.02,9.7705,13.927,18.294,0.00012,0.1941199999999999,4e-05,-0.00332,-8.2986,2e-05,18.903,1.3255,-26.97,7.0661,-1.6311,51
2014-04-20 01:30:00,0.0,-8.574099999999998,121.97,9.6491,13.928,18.265,0.00016,0.2700699999999999,0.0,-0.00217,-8.574099999999998,5e-05,18.625,5.1222,-26.97,6.593,-2.4331,51
2014-04-20 01:45:00,0.0,-5.39,121.74,9.8331,13.929,18.235,0.0001399999999999,0.29379,0.0,-0.0037599999999999,-5.39,4e-05,18.592,7.6595,-26.97,6.9782,-1.9872,51
2014-04-20 02:00:00,0.0,-5.6731,121.51,9.4363,13.93,18.209,0.0001499999999999,0.3092699999999999,-0.00012,-0.00144,-5.6731,5e-05,18.538,-2.3403,-26.97,6.3524,-2.7927,51
2014-04-20 02:15:00,0.0,-4.7963,121.52,9.7124,13.932,18.147,0.0001,0.30667,-0.00034,-0.0012999999999999,-4.7963,3e-05,18.659,1.2622,-26.97,6.3053,-2.8737,51
2014-04-20 02:30:00,0.0,-5.287,121.51,9.1692,13.934,18.072,0.00018,0.3159299999999999,-0.00012,-0.0024599999999999,-5.287,6e-05,18.733,6.0763,-26.97,5.6872,-2.4615,51
2014-04-20 02:45:00,0.0,-7.196,121.53,9.2997,13.936,17.992,0.00012,0.31202,-7e-05,-0.00217,-7.196,4e-05,18.618,8.8215,-26.97,5.8039,-2.1076,51
2014-04-20 03:00:00,0.0,-11.842,121.54,10.25,13.938,17.907,0.0001,0.3280699999999999,-6e-05,-0.0037599999999999,-11.842,3e-05,18.295,8.9846,-26.97,7.0973,-2.0818,51
2014-04-20 03:15:00,0.0,5.8423,121.13,10.519,13.941,17.806,0.00025,0.31896,-6e-05,-0.00202,5.8423,8e-05,18.596,7.981,-26.97,8.0882,-2.3245,51
2014-04-20 03:30:00,0.0,-7.236,121.42,10.073,13.945,17.722,0.0002599999999999,0.33343,-0.00012,-0.00202,-7.236,9e-05,18.199,9.553400000000002,-26.97,7.6508,-2.5481,51
2014-04-20 03:45:00,0.0,-10.544,121.36,9.9863,13.947,17.636,5e-05,0.38305,-0.00011,-0.00159,-10.544,2e-05,18.101,9.3767,-26.97,7.5293,-2.5076,51
2014-04-20 04:00:00,0.0,-6.6907,121.42,10.34,13.949,17.557,0.0001299999999999,0.3904599999999999,0.0,-0.0038999999999999,-6.6907,5e-05,18.178,10.014,-26.97,8.0171,-2.2301,51
2014-04-20 04:15:00,0.0,-3.4786,121.19,10.464,13.952,17.476,-2e-05,0.39106,-0.0002,-0.00087,-3.4786,0.0,18.353,10.379,-26.97,8.1782,-2.2347,51
2014-04-20 04:30:00,0.0,-7.3356,121.31,10.444,13.954,17.401,0.00025,0.4314299999999999,-0.0001299999999999,-0.00159,-7.3356,0.00011,18.057,10.259,-26.97,8.093,-2.2359,51
2014-04-20 04:45:00,0.0,-5.5941,121.28,10.161,13.952,17.347,0.0002599999999999,1.1438,-0.00011,0.08337,-5.5941,0.0002999999999999,18.432,9.575500000000002,-26.97,7.703299999999999,-2.3078,51
2014-04-20 05:00:00,0.0,-0.58925,121.09,9.6934,13.951,17.319,0.0001299999999999,16.774,-0.00029,15.596,-0.58925,-0.00453,18.053,8.8961,-26.97,7.0621,-2.4258,51
2014-04-20 05:15:00,0.0,-5.111,121.15,10.028,13.952,17.277,7e-05,110.32,-0.0004299999999999,109.78,-5.111,-0.03837,17.859,9.5772,-26.97,7.5087,-0.9674,51
2014-04-20 05:30:00,0.0,-8.665,121.42,9.9963,13.952,17.236,0.0467899999999999,157.88,0.02672,155.46,-8.665,11.955,17.874,9.3952,-26.97,7.673199999999999,3.8944,51
2014-04-20 05:45:00,0.0,6.6648,121.5,10.258,13.953,17.19,0.10203,224.16,0.07681,218.01,6.6648,36.564,17.77,9.9737,-26.97,8.099299999999998,15.041,51
2014-04-20 06:00:00,0.0,101.19,121.49,10.162,13.954,17.152,0.4225599999999999,188.46,0.39494,184.6,101.19,153.76,17.938,9.7122,-26.97,8.448,34.497,51
2014-04-20 06:15:00,0.0,326.59,121.35,10.28,13.954,17.159,0.94056,212.14,0.90158,216.72,326.59,396.32,17.866,10.134,-26.97,9.2989,82.45699999999998,51
2014-04-20 06:30:00,0.0,682.56,121.37,10.807,13.954,17.252,1.7339,229.83,1.6487,233.89,682.56,783.98,17.731,10.915,-26.97,11.256,147.8,51
2014-04-20 06:45:00,0.0,582.5,121.18,10.857,13.951,17.411,1.5012,227.53,1.4757,220.94,582.5,665.22,17.958,10.915,-26.97,11.825,119.65,51
2014-04-20 07:00:00,0.0,1857.9,121.2,11.213,13.947,17.603,4.2726,242.87,4.3314,230.61,1857.9,2035.5,18.169,5.3239,-26.97,16.275,333.56,51
2014-04-20 07:15:00,0.0,995.6400000000002,120.94,11.84,13.942,17.869,2.44,232.15,2.4044,226.27,995.6400000000002,1113.6,18.031,8.370599999999998,-26.97,18.304,181.13,51
2014-04-20 07:30:00,0.0,921.98,120.96,10.825,13.935,18.132,2.2547,235.35,2.217,229.71,921.98,1040.4,18.479,3.0579,-26.97,15.261,161.82,51
2014-04-20 07:45:00,0.0,1191.9,120.89,10.901,13.93,18.315,2.854,236.88,2.8159,231.05,1191.9,1326.6,18.618,3.0975,-26.97,16.777,204.16,51
2014-04-20 08:00:00,0.0,1358.7,120.94,11.455,13.926,18.449,3.2438,236.06,3.2004,230.95,1358.7,1504.8,18.879,5.1451,-26.97,18.778,231.02,51
2014-04-20 08:15:00,0.0,1491.3,120.78,12.242,13.924,18.568,3.5707,234.23,3.5313,228.87,1491.3,1644.5,19.177,1.1537,-26.97,21.168,253.32,51
2014-04-20 08:30:00,0.0,1733.1,120.85,13.002,13.921,18.7,4.1566,233.74,4.1332,227.56,1733.1,1911.5,19.263,7.5936,-26.97,23.707,294.47,51
2014-04-20 08:45:00,0.0,2120.7,120.74,14.181,13.916,18.853,5.1225,229.87,5.0846,224.84,2120.7,2319.8,19.433,6.8222,-26.97,27.709,358.66,51
2014-04-20 09:00:00,0.0,2291.0,121.77,15.023,13.91,19.04,5.6158,226.32,5.5712,221.47,2291.0,2504.1,19.449,-26.97,-26.97,30.721,392.99,51
2014-04-20 09:15:00,0.0,2889.9,121.93,16.113,13.902,19.278,7.1978,222.38,7.0683,219.79,2889.9,3146.8,19.449,-26.97,-26.97,34.306,503.97,51
