measured_on,ac_current__633,ac_current__779,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2012-07-11 02:30:00,,0.0,,-5.7533,,119.73,,17.712,13.811,,23.508,,0.0002,0.0829,-0.0001,-0.0011999999999999,-5.7533,,0.0,,,22.852,,,,,,,,,,,,,,,,,,,17.813,-26.97,14.817,,,,,,,,,-2.3456,,51
2012-07-11 02:45:00,,0.0,,-14.615,,119.72,,17.611,13.815,,23.365,,0.0002,0.0936,0.0,-0.0011999999999999,-14.615,,0.0,,,22.289,,,,,,,,,,,,,,,,,,,17.307,-26.97,14.783,,,,,,,,,-2.6439,,51
2012-07-11 03:00:00,,0.0,,-19.382,,119.69,,17.017,13.82,,23.248,,0.0001,0.1029999999999999,0.0,-0.0016,-19.382,,0.0,,,22.226,,,,,,,,,,,,,,,,,,,16.49,-26.97,13.71,,,,,,,,,-3.6669,,51
2012-07-11 03:15:00,,0.0,,-3.5405,,119.4,,17.427,13.824,,23.136,,0.0002,0.0998,-0.0001,-0.0002999999999999,-3.5405,,0.0,,,22.351,,,,,,,,,,,,,,,,,,,17.269,-26.97,13.76,,,,,,,,,-2.8583,,51
2012-07-11 03:30:00,,0.0,,-7.867499999999999,,119.45,,17.559,13.827,,23.02,,0.0001,0.1031,-0.0001,-0.0008999999999999,-7.867499999999999,,0.0,,,22.455,,,,,,,,,,,,,,,,,,,16.718,-26.97,13.9,,,,,,,,,-2.8563,,51
2012-07-11 03:45:00,,0.0,,-6.0691,,119.4,,17.05,13.829,,22.911,,0.0002999999999999,0.152,-0.0001,-0.0011999999999999,-6.0691,,0.0001,,,22.411,,,,,,,,,,,,,,,,,,,16.495,-26.97,13.382,,,,,,,,,-2.8149,,51
2012-07-11 04:00:00,,0.0,,-9.1077,,119.39,,17.539,13.832,,22.803,,0.0002,0.5051999999999999,0.0,-0.0005999999999999,-9.1077,,0.0001,,,22.347,,,,,,,,,,,,,,,,,,,16.514,-26.97,13.592,,,,,,,,,-2.7869,,51
2012-07-11 04:15:00,,0.0,,-0.6652,,118.77,,17.03,13.836,,22.704,,0.0002999999999999,5.0692,-0.0001,3.6148,-0.6652,,0.001,,,22.354,,,,,,,,,,,,,,,,,,,16.495,-26.97,13.258,,,,,,,,,-3.0853,,51
2012-07-11 04:30:00,,0.0,,-6.1599,,119.81,,16.606,13.838,,22.6,,0.0,57.8,-0.0002999999999999,57.724,-6.1599,,-0.0258,,,22.33,,,,,,,,,,,,,,,,,,,15.853,-26.97,12.78,,,,,,,,,-2.6343,,51
2012-07-11 04:45:00,,0.0,,-6.5981,,120.18,,17.567,13.841,,22.475,,0.0189,130.48,0.0134,131.02,-6.5981,,4.1322,,,22.081,,,,,,,,,,,,,,,,,,,16.995,-26.97,14.499,,,,,,,,,0.9189,,51
2012-07-11 05:00:00,,0.0,,-6.4494,,120.47,,17.512,13.843,,22.352,,0.0507,213.5,0.0357,206.15,-6.4494,,18.098,,,22.222,,,,,,,,,,,,,,,,,,,17.027,-26.97,14.599,,,,,,,,,7.567999999999999,,51
2012-07-11 05:15:00,,0.0,,41.909,,120.46,,17.504,13.846,,22.255,,0.2545999999999999,188.82,0.2328,183.82,41.909,,87.697,,,21.913,,,,,,,,,,,,,,,,,,,17.126,-26.97,15.179,,,,,,,,,17.888,,51
2012-07-11 05:30:00,,0.0,,94.856,,120.43,,17.521,13.848,,22.172,,0.4247,185.78,0.4087,176.37,94.856,,151.02,,,21.824,,,,,,,,,,,,,,,,,,,17.648,-26.97,15.924,,,,,,,,,28.663,,51
2012-07-11 05:45:00,,0.0,,165.27,,120.09,,17.631,13.85,,22.151,,0.5847,199.5,0.5648999999999998,192.88,165.27,,226.38,,,21.827,,,,,,,,,,,,,,,,,,,18.089,-26.97,16.756,,,,,,,,,61.309,,51
2012-07-11 06:00:00,,0.0,,319.62,,119.81,,17.883,13.851,,22.249,,0.9131,219.4,0.8899,212.22,319.62,,389.91,,,21.527,,,,,,,,,,,,,,,,,,,18.201,-26.97,17.86,,,,,,,,,102.13,,51
2012-07-11 06:15:00,,0.0,,556.5,,119.83,,18.35,13.847,,22.488,,1.4691,225.61,1.4314,220.67,556.5,,647.53,,,21.263,,,,,,,,,,,,,,,,,,,18.493,-26.97,19.655,,,,,,,,,147.94,,51
2012-07-11 06:30:00,,0.0,,864.15,,120.12,,18.929,13.839,,22.868,,2.1831,228.29,2.1533,222.44,864.15,,977.52,,,20.896,,,,,,,,,,,,,,,,,,,19.823,-26.97,22.146,,,,,,,,,199.35,,51
2012-07-11 06:45:00,,0.0,,1211.1,,119.98,,19.51,13.828,,23.358,,2.9835,229.34,2.9505,224.43,1211.1,,1346.5,,,20.841,,,,,,,,,,,,,,,,,,,21.078,-26.97,24.297,,,,,,,,,252.92,,51
2012-07-11 07:00:00,,0.0,,1576.8,,119.6,,19.515,13.816,,23.909,,3.8397,229.27,3.8157,224.37,1576.8,,1736.1,,,20.571,,,,,,,,,,,,,,,,,,,21.179,-26.97,26.397,,,,,,,,,308.79,,51
2012-07-11 07:15:00,,0.0,,1932.6,,119.67,,19.98,13.802,,24.478,,4.7226,227.28,4.697,222.75,1932.6,,2119.0,,,20.479,,,,,,,,,,,,,,,,,,,21.991,-26.97,29.382,,,,,,,,,364.55,,51
2012-07-11 07:30:00,,0.0,,2269.3,,120.49,,20.795,13.786,,25.059,,5.617,224.08,5.5999,219.11,2269.3,,2485.0,,,19.942,,,,,,,,,,,,,,,,,,,23.703,-26.97,33.234,,,,,,,,,421.7,,51
2012-07-11 07:45:00,,0.0,,2584.3,,119.77,,21.669,13.772,,25.654,,6.4788,220.34,6.4691,215.52,2584.3,,2821.0,,,20.022,,,,,,,,,,,,,,,,,,,25.252,-26.97,37.003,,,,,,,,,477.14,,51
2012-07-11 08:00:00,,0.0,,2862.2,,119.65,,22.309,13.758,,26.242,,7.3228,216.08,7.3004,211.91,2862.2,,3128.8,,,19.801,,,,,,,,,,,,,,,,,,,26.358,-26.97,40.571,,,,,,,,,531.83,,51
2012-07-11 08:15:00,,0.0,,3117.6,,119.6,,22.765,13.743,,26.823,,8.0861,212.97,8.0715,208.9,3117.6,,3407.6,,,19.223,,,,,,,,,,,,,,,,,,,-7.5335,-26.97,43.57,,,,,,,,,584.1,,51
2012-07-11 08:30:00,,0.0,,3362.6,,119.21,,23.626,13.729,,27.394,,8.8374,209.22,8.8245,205.25,3362.6,,3659.5,,,19.202,,,,,,,,,,,,,,,,,,,-26.97,-26.97,46.325,,,,,,,,,633.44,,51
2012-07-11 08:45:00,,0.0,,3567.7,,119.02,,24.134,13.716,,27.958,,9.5545,206.55,9.5369,203.17,3567.7,,3910.7,,,18.814,,,,,,,,,,,,,,,,,,,-26.97,-26.97,48.442,,,,,,,,,684.4,,51
2012-07-11 09:00:00,,0.0,,3725.6,,119.14,,24.683,13.702,,28.489,,10.175,203.9,9.9803,202.38,3725.6,,4092.8,,,18.474,,,,,,,,,,,,,,,,,,,-26.97,-26.97,50.781,,,,,,,,,729.33,,51
2012-07-11 09:15:00,,0.0,,3832.3,,119.35,,25.052,13.688,,29.002,,10.297,206.67,10.229,203.86,3832.3,,4201.1,,,18.225,,,,,,,,,,,,,,,,,,,-26.97,-26.97,52.828,,,,,,,,,770.95,,51
2012-07-11 09:30:00,,0.0,,3965.4,,119.01,,24.987,13.677,,29.503,,10.739,206.32,10.581,204.79,3965.4,,4380.8,,,18.159,,,,,,,,,,,,,,,,,,,-26.97,-26.97,54.845,,,,,,,,,809.7,,51
2012-07-11 09:45:00,,0.0,,4086.8,,118.68,,25.61,13.666,,29.975,,10.878,206.78,10.684,205.89,4086.8,,4441.7,,,17.984,,,,,,,,,,,,,,,,,,,-26.97,-26.97,57.014,,,,,,,,,844.63,,51
2012-07-11 10:00:00,,0.0,,4156.6,,118.99,,26.808,13.654,,30.474,,11.037,207.56,10.844,205.75,4156.6,,4507.9,,,17.098,,,,,,,,,,,,,,,,,,,-26.97,-26.97,58.389,,,,,,,,,878.2899999999998,,51
2012-07-11 10:15:00,,0.0,,4272.9,,118.56,,26.908,13.643,,30.964,,11.321,207.41,11.141,206.28,4272.9,,4631.3,,,16.966,,,,,,,,,,,,,,,,,,,-26.97,-26.97,58.522,,,,,,,,,905.84,,51
2012-07-11 10:30:00,,0.0,,4289.5,,119.0,,27.285,13.633,,31.369,,11.524,206.79,11.39,205.02,4289.5,,4705.6,,,17.05,,,,,,,,,,,,,,,,,,,-26.97,-26.97,58.994,,,,,,,,,925.23,,51
2012-07-11 10:45:00,,0.0,,4362.3,,118.91,,28.297,13.623,,31.715,,12.862,193.0,11.418,205.29,4362.3,,4823.8,,,16.906,,,,,,,,,,,,,,,,,,,-26.97,-26.97,61.166,,,,,,,,,943.25,,51
2012-07-11 11:00:00,,0.0,,4386.7,,118.86,,28.454,13.616,,32.019,,12.998,192.27,11.623,202.89,4386.7,,4845.9,,,17.104,,,,,,,,,,,,,,,,,,,-26.97,-26.97,62.158,,,,,,,,,956.49,,51
2012-07-11 11:15:00,,0.0,,4444.3,,118.84,,29.112,13.61,,32.259,,12.978,191.61,13.402,183.17,4444.3,,4941.2,,,16.776,,,,,,,,,,,,,,,,,,,-26.97,-26.97,63.239,,,,,,,,,964.7,,51
2012-07-11 11:30:00,,0.0,,4449.2,,119.2,,29.849,13.604,,32.502,,13.047,191.84,13.528,182.51,4449.2,,4971.7,,,17.008,,,,,,,,,,,,,,,,,,,-26.97,-26.97,62.985,,,,,,,,,970.59,,51
2012-07-11 11:45:00,,0.0,,4577.7,,118.87,,30.683,13.599,,32.686,,13.59,188.56,14.078,179.54,4577.7,,5088.6,,,16.945,,,,,,,,,,,,,,,,,,,-26.97,-26.97,65.371,,,,,,,,,1019.1,,51
2012-07-11 12:00:00,,0.0,,3596.9,,118.9,,29.778,13.594,,32.86,,10.619,189.65,10.605,188.48,3596.9,,4013.4,,,17.092,,,,,,,,,,,,,,,,,,,-26.97,-26.97,58.731,,,,,,,,,756.25,,51
2012-07-11 12:15:00,,0.0,,3439.7,,118.87,,30.795,13.59,,33.018,,10.251,189.71,10.26,186.56,3439.7,,3858.9,,,16.993,,,,,,,,,,,,,,,,,,,-26.97,-26.97,57.381,,,,,,,,,719.52,,51
2012-07-11 12:30:00,,0.0,,3866.8,,118.75,,29.725,13.588,,33.136,,10.687,201.74,11.025,194.16,3866.8,,4301.5,,,16.912,,,,,,,,,,,,,,,,,,,-26.97,-26.97,57.076,,,,,,,,,819.4099999999999,,51
2012-07-11 12:45:00,,0.0,,2236.0,,118.37,,28.57,13.586,,33.224,,6.1228,205.47,6.0599,204.25,2236.0,,2485.0,,,17.358,,,,,,,,,,,,,,,,,,,-26.97,-26.97,45.416,,,,,,,,,423.79,,51
2012-07-11 13:00:00,,0.0,,2274.9,,118.3,,27.955,13.585,,33.244,,5.8605,215.03,5.848,210.6,2274.9,,2491.8,,,18.294,,,,,,,,,,,,,,,,,,,-26.97,-26.97,40.783,,,,,,,,,408.72,,51
2012-07-11 13:15:00,,0.0,,1553.5,,118.53,,27.146,13.585,,33.195,,3.9935,216.21,4.0034,211.15,1553.5,,1708.2,,,19.051,,,,,,,,,,,,,,,,,,,-26.97,-26.97,36.563,,,,,,,,,269.42,,51
2012-07-11 13:30:00,,0.0,,1507.3,,118.69,,27.068,13.586,,33.082,,3.8875,217.69,3.8714,213.75,1507.3,,1673.1,,,19.269,,,,,,,,,,,,,,,,,,,-26.97,-26.97,34.896,,,,,,,,,262.2,,51
2012-07-11 13:45:00,,0.0,,1847.7,,118.79,,27.02,13.588,,32.936,,4.7462,218.06,4.7149,214.31,1847.7,,2042.8,,,19.946,,,,,,,,,,,,,,,,,,,-26.97,-26.97,36.053,,,,,,,,,326.77,,51
2012-07-11 14:00:00,,0.0,,2260.0,,118.74,,27.44,13.591,,32.777,,5.7118,218.66,5.8506,208.65,2260.0,,2470.2,,,19.774,,,,,,,,,,,,,,,,,,,-26.97,-26.97,40.241,,,,,,,,,412.96,,51
2012-07-11 14:15:00,,0.0,,1484.7,,118.33,,27.449,13.594,,32.63,,3.8391,216.33,3.8338,211.48,1484.7,,1641.3,,,20.279,,,,,,,,,,,,,,,,,,,-26.97,-26.97,36.759,,,,,,,,,264.16,,51
2012-07-11 14:30:00,,0.0,,1524.2,,119.24,,28.011,13.597,,32.492,,3.9472,216.57,3.9445,211.63,1524.2,,1689.6,,,20.055,,,,,,,,,,,,,,,,,,,-26.97,-26.97,36.942,,,,,,,,,273.15,,51
2012-07-11 14:45:00,,0.0,,3447.0,,119.69,,29.564,13.598,,32.376,,9.0297,210.98,8.9801,208.45,3447.0,,3756.9,,,20.13,,,,,,,,,,,,,,,,,,,-26.97,-26.97,46.759,,,,,,,,,671.29,,51
2012-07-11 15:00:00,,0.0,,3486.7,,119.13,,31.946,13.6,,32.318,,9.8396,198.87,9.4767,199.83,3486.7,,3845.2,,,19.633,,,,,,,,,,,,,,,,,,,-26.97,-26.97,57.692,,,,,,,,,729.99,,51
2012-07-11 15:15:00,,0.0,,2841.8,,118.94,,30.312,13.601,,32.325,,7.8266,203.03,7.5704,205.16,2841.8,,3132.0,,,19.121,,,,,,,,,,,,,,,,,,,-26.97,-26.97,51.282,,,,,,,,,572.57,,51
2012-07-11 15:30:00,,0.0,,1627.9,,119.01,,29.395,13.601,,32.354,,4.4062,207.79,4.2806,208.78,1627.9,,1807.3,,,18.774,,,,,,,,,,,,,,,,,,,-26.97,-26.97,43.217,,,,,,,,,308.52,,51
2012-07-11 15:45:00,,0.0,,1452.0,,119.28,,29.107,13.601,,32.366,,3.7575,215.83,3.7338,212.91,1452.0,,1605.9,,,18.648,,,,,,,,,,,,,,,,,,,-26.97,-26.97,38.3,,,,,,,,,269.33,,51
2012-07-11 16:00:00,,0.0,,1225.2,,119.3,,29.125,13.601,,32.35,,3.1403,218.46,3.1996,210.59,1225.2,,1361.2,,,19.796,,,,,,,,,,,,,,,,,,,-26.97,-26.97,37.064,,,,,,,,,231.98,,51
2012-07-11 16:15:00,,0.0,,1031.8,,119.33,,29.399,13.601,,32.311,,2.6902,215.18,2.7241,209.53,1031.8,,1150.1,,,19.875,,,,,,,,,,,,,,,,,,,-26.97,-26.97,35.623,,,,,,,,,201.61,,51
2012-07-11 16:30:00,,0.0,,1293.0,,119.58,,30.457,13.601,,32.265,,3.3001,216.88,3.3958,211.61,1293.0,,1435.0,,,19.991,,,,,,,,,,,,,,,,,,,-26.97,-26.97,37.862,,,,,,,,,265.15,,51
2012-07-11 16:45:00,,0.0,,768.39,,119.68,,30.553,13.602,,32.212,,2.0928,211.02,2.0971,206.05,768.39,,873.6699999999998,,,20.048,,,,,,,,,,,,,,,,,,,-26.97,-26.97,35.403,,,,,,,,,155.23,,51
2012-07-11 17:00:00,,0.0,,653.96,,120.09,,30.366,13.602,,32.158,,1.8107,209.67,1.795,206.85,653.96,,751.1599999999999,,,20.352,,,,,,,,,,,,,,,,,,,-26.97,-26.97,33.154,,,,,,,,,145.55,,51
2012-07-11 17:15:00,,0.0,,450.52,,119.98,,29.985,13.604,,32.089,,1.3123,208.81,1.3344,198.65,450.52,,539.11,,,20.256,,,,,,,,,,,,,,,,,,,-26.97,-26.97,30.997,,,,,,,,,101.23,,51
2012-07-11 17:30:00,,0.0,,388.02,,120.2,,28.842,13.605,,32.01,,1.1555,206.07,1.152,200.69,388.02,,469.19,,,20.914,,,,,,,,,,,,,,,,,,,-26.97,-26.97,29.169,,,,,,,,,83.995,,51
2012-07-11 17:45:00,,0.0,,410.69,,120.29,,29.03,13.606,,31.908,,1.2005,207.8,1.204,201.32,410.69,,491.87,,,21.24,,,,,,,,,,,,,,,,,,,-26.97,-26.97,28.604,,,,,,,,,86.095,,51
2012-07-11 18:00:00,,0.0,,308.24,,119.85,,29.081,13.609,,31.797,,0.9775,201.47,0.971,196.79,308.24,,388.13,,,21.265,,,,,,,,,,,,,,,,,,,-26.97,-26.97,27.91,,,,,,,,,67.625,,51
2012-07-11 18:15:00,,0.0,,211.25,,119.73,,28.539,13.612,,31.683,,0.7228999999999999,193.17,0.7215,186.89,211.25,,274.85,,,21.399,,,,,,,,,,,,,,,,,,,-26.97,-26.97,26.711,,,,,,,,,49.075,,51
2012-07-11 18:30:00,,0.0,,141.81,,119.79,,28.124,13.616,,31.575,,0.5626999999999999,185.73,0.5605999999999999,180.33,141.81,,205.64,,,21.417,,,,,,,,,,,,,,,,,,,-26.97,-26.97,25.548,,,,,,,,,37.286,,51
2012-07-11 18:45:00,,0.0,,99.372,,119.79,,27.198,13.618,,31.46,,0.4346999999999999,182.48,0.4319,177.48,99.372,,155.98,,,21.738,,,,,,,,,,,,,,,,,,,-26.97,-26.97,24.384,,,,,,,,,27.411,,51
2012-07-11 19:00:00,,0.0,,56.152,,119.85,,26.068,13.621,,31.311,,0.2997,178.16,0.2983,172.67,56.152,,104.75,,,22.338,,,,,,,,,,,,,,,,,,,-26.957,-26.97,23.518,,,,,,,,,18.475,,51
2012-07-11 19:15:00,,0.0,,15.146,,120.15,,25.479,13.624,,31.115,,0.1353999999999999,186.68,0.1328,181.16,15.146,,48.122,,,22.743,,,,,,,,,,,,,,,,,,,-20.915,-26.97,22.855,,,,,,,,,9.224900000000002,,51
2012-07-11 19:30:00,,0.0,,-7.69,,120.43,,24.512,13.627,,30.885,,0.0284,139.77,0.0361,138.46,-7.69,,9.2663,,,22.86,,,,,,,,,,,,,,,,,,,23.889,-26.97,21.595,,,,,,,,,0.4344,,51
2012-07-11 19:45:00,,0.0,,-6.2795,,120.43,,23.731,13.633,,30.635,,0.0001,107.94,-0.0005,107.28,-6.2795,,-0.0393999999999999,,,23.35,,,,,,,,,,,,,,,,,,,22.959,-26.97,20.4,,,,,,,,,-3.1959,,51
2012-07-11 20:00:00,,0.0,,-3.5909,,120.32,,23.734,13.639,,30.35,,0.0002,20.704,-0.0001,20.146,-3.5909,,0.0032,,,23.585,,,,,,,,,,,,,,,,,,,22.89,-26.97,20.149,,,,,,,,,-3.5085,,51
2012-07-11 20:15:00,,0.0,,-7.849199999999998,,120.66,,23.405,13.644,,30.082,,0.0001,1.6853,-0.0001,0.5766999999999999,-7.849199999999998,,0.0001,,,23.482,,,,,,,,,,,,,,,,,,,20.809,-26.97,19.993,,,,,,,,,-3.4482,,51
2012-07-11 20:30:00,,0.0,,-0.561,,120.02,,23.163,13.651,,29.844,,0.0002999999999999,0.2671999999999999,0.0,0.0,-0.561,,0.0001,,,23.859,,,,,,,,,,,,,,,,,,,21.692,-26.97,19.794,,,,,,,,,-3.4865,,51
2012-07-11 20:45:00,,0.0,,-7.8701,,119.67,,22.086,13.657,,29.605,,0.0002999999999999,0.1603999999999999,-0.0001,-0.0002999999999999,-7.8701,,0.0001,,,23.827,,,,,,,,,,,,,,,,,,,21.388,-26.97,19.126,,,,,,,,,-3.4521,,51
2012-07-11 21:00:00,,0.0,,-9.967,,119.3,,23.098,13.664,,29.365,,0.0002,0.1867999999999999,-0.0001,-0.0005999999999999,-9.967,,0.0,,,23.603,,,,,,,,,,,,,,,,,,,21.298,-26.97,19.756,,,,,,,,,-2.1461,,51
2012-07-11 21:15:00,,0.0,,-8.3156,,120.0,,22.082,13.669,,29.151,,0.0002,0.1135,-0.0001,-0.0001,-8.3156,,0.0,,,23.588,,,,,,,,,,,,,,,,,,,21.258,-26.97,18.798,,,,,,,,,-3.4165,,51
2012-07-11 21:30:00,,0.0,,-4.9064,,119.62,,21.892,13.674,,28.924,,0.0004,0.1144,-0.0001,-0.001,-4.9064,,0.0,,,24.138,,,,,,,,,,,,,,,,,,,21.371,-26.97,18.795,,,,,,,,,-2.8366,,51
2012-07-11 21:45:00,,0.0,,-4.2043,,119.68,,21.85,13.679,,28.69,,0.0002999999999999,0.1044,0.0,-0.0005999999999999,-4.2043,,0.0,,,24.337,,,,,,,,,,,,,,,,,,,21.481,-26.97,19.364,,,,,,,,,-2.0938,,51
2012-07-11 22:00:00,,0.0,,-8.386,,119.93,,22.877,13.685,,28.437,,0.0002999999999999,0.1155,0.0,-0.0001,-8.386,,0.0,,,24.17,,,,,,,,,,,,,,,,,,,22.9,-26.97,20.512,,,,,,,,,-1.7422,,51
2012-07-11 22:15:00,,0.0,,-1.2457,,120.06,,22.555,13.69,,28.206,,0.0002999999999999,0.1247999999999999,-0.0001,-0.0004,-1.2457,,0.0,,,24.351,,,,,,,,,,,,,,,,,,,22.904,-26.97,20.744,,,,,,,,,-1.7132,,51
2012-07-11 22:30:00,,0.0,,-5.4416,,120.18,,22.332,13.694,,28.004,,0.0004,0.0848,0.0,-0.0027,-5.4416,,0.0,,,24.083,,,,,,,,,,,,,,,,,,,22.196,-26.97,20.523,,,,,,,,,-1.9855,,51
2012-07-11 22:45:00,,0.0,,-5.6137,,120.31,,22.274,13.699,,27.818,,0.0005,0.0395,0.0,-0.0011999999999999,-5.6137,,0.0,,,23.921,,,,,,,,,,,,,,,,,,,21.955,-26.97,19.693,,,,,,,,,-2.8585,,51
2012-07-11 23:00:00,,0.0,,-6.7247,,120.3,,21.41,13.703,,27.644,,0.0004,0.0557,0.0,-0.0008999999999999,-6.7247,,0.0,,,23.848,,,,,,,,,,,,,,,,,,,20.914,-26.97,18.494,,,,,,,,,-3.3518,,51
2012-07-11 23:15:00,,0.0,,-7.7607,,119.79,,20.863,13.709,,27.493,,0.0001,0.0879999999999999,-0.0001,-0.0001,-7.7607,,0.0,,,23.921,,,,,,,,,,,,,,,,,,,19.803,-26.97,17.84,,,,,,,,,-3.1648,,51
2012-07-11 23:30:00,,0.0,,-4.6155,,119.72,,20.982,13.712,,27.356,,0.0004,0.1105,0.0,0.0002999999999999,-4.6155,,0.0,,,23.828,,,,,,,,,,,,,,,,,,,21.061,-26.97,18.086,,,,,,,,,-1.7427,,51
2012-07-11 23:45:00,,0.0,,-5.217,,119.89,,21.206,13.715,,27.218,,0.0004,0.0293999999999999,0.0,-0.0008999999999999,-5.217,,0.0,,,24.056,,,,,,,,,,,,,,,,,,,21.017,-26.97,17.751,,,,,,,,,-2.7334,,51
