measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2013-02-15 00:00:00,0.0,-2.0871,119.94,-6.6925,14.313,4.8757,0.0149999999999999,0.2934999999999999,-0.0001,-0.0012999999999999,-2.0871,0.0044,5.567,-6.9773,-26.97,-8.7643,-1.2876,51
2013-02-15 00:15:00,0.0,-4.6912,119.73,-6.8248,14.317,4.7729,0.0151,0.2802999999999999,-0.0002,-0.0002999999999999,-4.6912,0.0041999999999999,5.5349,-6.9773,-26.97,-9.0344,-1.4037,51
2013-02-15 00:30:00,0.0,-4.5524,120.1,-7.1954,14.317,4.6846,0.0148,0.2903999999999999,-0.0001,-0.0019,-4.5524,0.0043,5.4324,-6.9773,-26.97,-9.5919,-1.7575,51
2013-02-15 00:45:00,0.0,-7.1012,120.16,-7.9376,14.318,4.6046,0.0147,0.2812999999999999,0.0,-0.0033,-7.1012,0.0041,5.4246,-7.4945,-26.984,-10.138,-2.3173,51
2013-02-15 01:00:00,0.0,-6.4164,120.18,-9.2627,14.32,4.4856,0.0149999999999999,0.2626,0.0,-0.0028,-6.4164,0.0038999999999999,5.4148,-8.630499999999998,-26.97,-10.794,-2.2261,51
2013-02-15 01:15:00,0.0,-4.2812,120.16,-9.9064,14.325,4.2992,0.0152999999999999,0.2469,-0.0002,-0.0002999999999999,-4.2812,0.0038,5.0988,-9.3881,-26.97,-11.45,-2.4154,51
2013-02-15 01:30:00,0.0,0.7682999999999999,120.09,-9.0155,14.33,4.0732,0.0156999999999999,0.2442999999999999,-0.0002999999999999,-0.0025,0.7682999999999999,0.0038,5.1581,-8.2085,-26.97,-11.354,-2.189,51
2013-02-15 01:45:00,0.0,-5.1639,120.07,-9.0304,14.335,3.8707,0.0158,0.2387,-0.0002,-0.0015,-5.1639,0.0038,4.8406,-8.637399999999998,-26.97,-10.715,-2.1689,51
2013-02-15 02:00:00,0.0,-3.7138,120.13,-10.254,14.341,3.6712,0.0161,0.2454,-0.0002999999999999,-0.0008999999999999,-3.7138,0.004,4.607,-9.4462,-26.97,-11.721,-2.321,51
2013-02-15 02:15:00,0.0,-8.6937,120.2,-7.9511,14.348,3.4648,0.0165,0.2589,-0.0002,-0.0012999999999999,-8.6937,0.0043,4.2551,-7.0021,-26.97,-10.615,-1.822,51
2013-02-15 02:30:00,0.0,4.1061,119.99,-8.6973,14.355,3.2972,0.0161,0.2576,0.0,-0.0028999999999999,4.1061,0.0041999999999999,4.3277,-8.2042,-26.97,-10.516,-2.2558,51
2013-02-15 02:45:00,0.0,-1.0894,120.13,-10.376,14.362,3.0772,0.0164,0.2535,0.0,-0.0041999999999999,-1.0894,0.0041999999999999,3.9578,-9.806,-26.97,-11.35,-1.7928,51
2013-02-15 03:00:00,0.0,0.0706999999999999,119.99,-9.3431,14.369,2.8176,0.0167,0.2587999999999999,-0.0002999999999999,-0.0011999999999999,0.0706999999999999,0.0043,3.4922,-8.6345,-26.97,-10.984,-1.7704,51
2013-02-15 03:15:00,0.0,-5.6193,120.07,-9.4081,14.375,2.6251,0.017,0.2636,-0.0002,-0.0012999999999999,-5.6193,0.0044999999999999,3.2248,-8.6345,-26.97,-11.162,-2.201,51
2013-02-15 03:30:00,0.0,-5.5159,120.04,-9.3552,14.379,2.469,0.0172999999999999,0.265,-0.0001,-0.0002999999999999,-5.5159,0.0045999999999999,3.0513,-8.6341,-26.97,-11.029,-2.0432,51
2013-02-15 03:45:00,0.0,-10.669,120.0,-9.1878,14.383,2.3384,0.0176,0.2686999999999999,-0.0001,-0.0016,-10.669,0.0047,3.0798,-8.6325,-26.97,-10.966,-1.943,51
2013-02-15 04:00:00,0.0,-5.859,119.86,-9.2419,14.386,2.2453,0.0173999999999999,0.2813999999999999,-0.0001,-0.0015,-5.859,0.0048999999999999,2.6939,-8.6319,-26.97,-11.383,-2.5529,51
2013-02-15 04:15:00,0.0,-3.5268,119.66,-9.476400000000002,14.388,2.1924,0.0175,0.2833,-0.0002,0.0015,-3.5268,0.005,2.7856,-8.6607,-26.97,-11.694,-2.4166,51
2013-02-15 04:30:00,0.0,-3.6504,119.7,-8.679,14.391,2.1214,0.0176,0.2912,-0.0001,-0.0011999999999999,-3.6504,0.0051,2.8182,-8.4654,-26.97,-10.947,-1.8666,51
2013-02-15 04:45:00,0.0,-4.9904,119.67,-8.503299999999998,14.392,2.0673,0.0177,0.3246999999999999,-0.0002,0.0004,-4.9904,0.0057999999999999,2.5194,-7.9019,-26.97,-10.483,-1.8508,51
2013-02-15 05:00:00,0.0,-5.2714,119.55,-8.1017,14.394,2.0594,0.0173999999999999,0.3256,-0.0002,-0.0004,-5.2714,0.0057,2.5858,-7.1259,-26.97,-10.357,-1.9534,51
2013-02-15 05:15:00,0.0,-0.7579,119.34,-8.2233,14.394,2.0816,0.0177,0.3224,-0.0002,-0.0025,-0.7579,0.0057,2.8198,-7.6062,-26.97,-10.755,-2.1067,51
2013-02-15 05:30:00,0.0,-2.2336,119.3,-7.8228,14.394,2.1069,0.0179999999999999,0.3338999999999999,-0.0002,0.0002999999999999,-2.2336,0.006,2.7155,-7.0519,-26.97,-10.503,-2.1393,51
2013-02-15 05:45:00,0.0,-7.19,119.42,-7.6542,14.394,2.1515,0.0179999999999999,0.3600999999999999,-0.0002,-0.0011999999999999,-7.19,0.0064999999999999,2.7509,-6.9872,-26.97,-10.244,-1.5521,51
2013-02-15 06:00:00,0.0,-3.8172,119.57,-8.053499999999998,14.391,2.192,0.0177,0.3748,-0.0002,-0.0022,-3.8172,0.0066,2.807,-6.9872,-26.97,-9.7799,-1.5194,51
2013-02-15 06:15:00,0.0,-4.8096,119.23,-8.3187,14.391,2.2248,0.0176,0.4401999999999999,-0.0002999999999999,0.0006999999999999,-4.8096,0.0077,2.6262,-7.883499999999999,-26.97,-9.9683,-1.7381,51
2013-02-15 06:30:00,0.0,-5.427,119.79,-8.9498,14.389,2.2383,0.0177,1.548,-0.0001,0.3808,-5.427,0.0275,2.8402,-8.6225,-26.97,-10.214,-1.3853,51
2013-02-15 06:45:00,0.0,-5.1846,119.89,-8.7135,14.388,2.2504,0.0182,21.898,-0.0001,24.5,-5.1846,0.4027,2.7249,-8.6318,-26.97,-10.144,-0.7045,51
2013-02-15 07:00:00,0.0,-6.2081,119.96,-8.6674,14.388,2.2534,0.0195999999999999,106.65,-0.0001,113.35,-6.2081,2.0902,2.7334,-8.4932,-26.957,-9.9945,1.5848,51
2013-02-15 07:15:00,0.0,-5.5196,119.71,-8.748599999999998,14.388,2.2307,0.0563,126.2,0.0147,132.55,-5.5196,8.9958,2.7327,-8.511599999999998,-26.97,-10.032,11.802,51
