measured_on,ac_current__779,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__788,ac_power_2__789,ac_power__1137,ac_power__773,ac_power_metered_kw__1040,ac_volts__778,ambient_temp__1053,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1136,dc_power__772,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,module_temp__1056,poa_irradiance__1055,poa_irradiance__771,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2011-09-25 00:00:00,0.0,,,-4.0545,-3.2711,,-7.325599999999999,,120.85,,17.96,13.812,23.501,0.0001,0.0671999999999999,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.442,22.919,16.49,-26.97,15.433,,,-99999.0,,,,51
2011-09-25 00:01:00,0.0,,,-0.0459999999999999,-1.3131,,-1.3591,,120.93,,17.916,13.81,23.495,0.0001,0.065,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.348,22.604,16.49,-26.97,15.396,,,-99999.0,,,,51
2011-09-25 00:02:00,0.0,,,-6.7729,-6.4503,,-13.223,,120.95,,17.845,13.813,23.484,0.0001,0.065,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.66,23.207,16.49,-26.97,15.35,,,-99999.0,,,,51
2011-09-25 00:03:00,0.0,,,-1.3363,-1.82,,-3.1563,,120.78,,17.726,13.814,23.479,0.0001,0.065,-0.0002999999999999,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.593,22.5,16.49,-26.97,15.294,,,-99999.0,,,,51
2011-09-25 00:04:00,0.0,,,-2.9951,-4.93,,-7.925099999999999,,120.95,,17.644,13.814,23.469,0.0,0.0714999999999999,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.366,23.142,16.49,-26.97,15.244,,,-99999.0,,,,51
2011-09-25 00:05:00,0.0,,,-0.9214,-1.797,,-2.7184,,120.92,,17.661,13.813,23.464,0.0,0.0671999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.623,22.899,16.49,-26.97,15.278,,,-99999.0,,,,51
2011-09-25 00:06:00,0.0,,,-2.4652,-0.1613999999999999,,-2.6267,,120.92,,17.768,13.814,23.454,0.0001,0.0693,-0.0002999999999999,0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.675,23.039,16.49,-26.97,15.318,,,-99999.0,,,,51
2011-09-25 00:07:00,0.0,,,-5.2526,-7.4869,,-12.74,,121.2,,17.776,13.814,23.444,-0.0001,0.0606999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.221,23.03,16.49,-26.97,15.326,,,-99999.0,,,,51
2011-09-25 00:08:00,0.0,,,1.4974,-1.9812,,-0.4838,,120.97,,17.813,13.813,23.437,0.0,0.0671999999999999,0.0,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,15.308,23.421,16.49,-26.97,15.341,,,-99999.0,,,,51
2011-09-25 00:09:00,0.0,,,-5.3218,-5.1835,,-10.505,,121.02,,17.867,13.814,23.428,0.0002999999999999,0.0606999999999999,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.284,22.961,16.49,-26.97,15.378,,,-99999.0,,,,51
2011-09-25 00:10:00,0.0,,,-8.0403,-4.8611,,-12.901,,120.99,,17.913,13.814,23.42,0.0,0.065,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.249,22.903,16.49,-26.97,15.433,,,-99999.0,,,,51
2011-09-25 00:11:00,0.0,,,-3.1332,-0.8294,,-3.9626,,120.8,,17.911,13.814,23.412,0.0,0.0671999999999999,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.743,22.812,16.49,-26.97,15.45,,,-99999.0,,,,51
2011-09-25 00:12:00,0.0,,,6.059,-5.9208,,0.1381999999999999,,121.07,,17.915,13.814,23.401,0.0001,0.0693,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,15.264,23.585,16.49,-26.97,15.46,,,-99999.0,,,,51
2011-09-25 00:13:00,0.0,,,6.9574,6.727,,13.685,,120.52,,17.89,13.814,23.397,0.0002999999999999,0.0563,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,15.63,23.223,16.49,-26.97,15.464,,,-99999.0,,,,51
2011-09-25 00:14:00,0.0,,,-1.797,-6.704,,-8.5011,,121.1,,17.945,13.815,23.387,-0.0001,0.0541999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.712,22.72,16.49,-26.97,15.496,,,-99999.0,,,,51
2011-09-25 00:15:00,0.0,,,-10.206,-16.357,,-26.563,,121.53,,18.041,13.815,23.38,-0.0002999999999999,0.0519999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,13.667,22.785,16.49,-26.97,15.526,,,-99999.0,,,,51
