measured_on,ac_current__379,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__375,ac_power__773,ac_voltage__378,ac_volts__778,ambient_temp__380,ambient_temp__780,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__386,das_battery_voltage__790,das_temp__385,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__374,dc_power__772,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__791,inverter_temp__384,inveter_temp__784,module_temp_1__381,module_temp_1__781,module_temp_2__382,module_temp_2__782,module_temp_3__383,module_temp_3__783,module_temp_5_1__4821,poa_irradiance__373,poa_irradiance__771,power_factor__387,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2011-08-04 00:19:00,,0.0,-1.865,-4.4896,,-6.3545,,120.61,,21.904,,,,,,,,,,,,,,,,13.754,,25.864,0.0001,0.0497999999999999,,-0.0001,,-0.0043,0.0,0.0,,0.0,,,,14.955,,23.16,,21.39,,-26.97,,19.517,,,-99999.0,,,,,,,,51
2011-08-04 00:20:00,,0.0,-1.888,-4.9041,,-6.792,,120.64,,21.855,,,,,,,,,,,,,,,,13.754,,25.863,0.0,0.0476,,0.0,,-0.0043,0.0,0.0,,0.0,,,,14.446,,23.214,,21.39,,-26.97,,19.426,,,-99999.0,,,,,,,,51
2011-08-04 00:21:00,,0.0,-2.4866,-4.3976,,-6.8842,,120.58,,21.796,,,,,,,,,,,,,,,,13.755,,25.862,-0.0002999999999999,0.0432999999999999,,-0.0002999999999999,,-0.0064999999999999,0.0,0.0,,0.0,,,,15.274,,23.364,,21.39,,-26.97,,19.332,,,-99999.0,,,,,,,,51
2011-08-04 00:22:00,,0.0,-3.0393,-2.6478,,-5.687,,120.56,,21.725,,,,,,,,,,,,,,,,13.755,,25.848,0.0004,0.0454999999999999,,-0.0001,,0.0,0.0,0.0,,0.0,,,,14.776,,23.479,,21.13,,-26.97,,19.205,,,-99999.0,,,,,,,,51
2011-08-04 00:23:00,,0.0,2.4406,3.3845,,5.8251,,120.3,,21.64,,,,,,,,,,,,,,,,13.754,,25.848,0.0004,0.0476,,-0.0001,,0.0,0.0,0.0,,0.0,,,,14.968,,23.899,,20.21,,-26.97,,19.161,,,-99999.0,,,,,,,,51
2011-08-04 00:24:00,,0.0,-4.8811,-7.621,,-12.502,,120.71,,21.572,,,,,,,,,,,,,,,,13.754,,25.849,0.0,0.0476,,-0.0002999999999999,,0.0064999999999999,0.0,0.0,,0.0,,,,14.959,,23.41,,19.813,,-26.97,,19.128,,,-99999.0,,,,,,,,51
2011-08-04 00:25:00,,0.0,6.0783,-7.7591,,-1.6808,,120.75,,21.552,,,,,,,,,,,,,,,,13.755,,25.848,0.0001,0.0454999999999999,,0.0,,-0.0064999999999999,0.0,0.0,,0.0,,,,15.33,,23.317,,19.813,,-26.97,,19.071,,,-99999.0,,,,,,,,51
2011-08-04 00:26:00,,0.0,8.7722,8.679999999999998,,17.452,,120.06,,21.511,,,,,,,,,,,,,,,,13.755,,25.841,0.0006999999999999,0.0497999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,15.638,,23.629,,19.813,,-26.97,,19.001,,,-99999.0,,,,,,,,51
2011-08-04 00:27:00,,0.0,6.2165,4.4667,,10.683,,120.22,,21.49,,,,,,,,,,,,,,,,13.755,,25.833,0.0004,0.0541,,-0.0001,,0.0043,0.0,0.0,,0.0,,,,15.498,,23.661,,19.813,,-26.97,,18.948,,,-99999.0,,,,,,,,51
2011-08-04 00:28:00,,0.0,12.18,4.9271,,17.107,,120.24,,21.513,,,,,,,,,,,,,,,,13.755,,25.836,0.001,0.0519999999999999,,0.0,,-0.0022,0.0,0.0001,,0.0001,,,,16.693,,23.971,,19.813,,-26.97,,18.911,,,-99999.0,,,,,,,,51
2011-08-04 00:29:00,,0.0,11.42,6.8842,,18.304,,120.07,,21.512,,,,,,,,,,,,,,,,13.755,,25.834,0.0012999999999999,0.0519999999999999,,0.0,,0.0,0.0,0.0001,,0.0001,,,,16.112,,23.884,,19.812,,-26.97,,18.91,,,-99999.0,,,,,,,,51
2011-08-04 00:30:00,,0.0,-2.0952,8.6341,,6.5388,,119.83,,21.501,,,,,,,,,,,,,,,,13.754,,25.831,0.0002999999999999,0.0627999999999999,,-0.0004,,0.0043,0.0,0.0,,0.0,,,,15.185,,23.325,,19.813,,-26.97,,18.904,,,-99999.0,,,,,,,,51
2011-08-04 00:31:00,,0.0,-12.088,-11.973,,-24.06,,120.66,,21.516,,,,,,,,,,,,,,,,13.755,,25.82,0.0,0.0585,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,14.128,,23.049,,19.813,,-26.97,,18.907,,,-99999.0,,,,,,,,51
2011-08-04 00:32:00,,0.0,-5.4337,-15.449,,-20.883,,120.97,,21.602,,,,,,,,,,,,,,,,13.755,,25.822,0.0001,0.0714999999999999,,0.0001,,0.0022,0.0,0.0,,0.0,,,,14.875,,23.139,,19.813,,-26.97,,19.01,,,-99999.0,,,,,,,,51
2011-08-04 00:33:00,,0.0,-9.002499999999998,-15.933,,-24.935,,120.89,,21.682,,,,,,,,,,,,,,,,13.755,,25.82,0.0,0.0671,,0.0,,0.0,0.0,0.0,,0.0,,,,14.679,,22.84,,19.813,,-26.97,,19.112,,,-99999.0,,,,,,,,51
2011-08-04 00:34:00,,0.0,-0.8749,-4.2825,,-5.1574,,120.26,,21.934,,,,,,,,,,,,,,,,13.755,,25.818,0.0002999999999999,0.0671,,-0.0001,,0.0022,0.0,0.0,,0.0,,,,14.874,,23.078,,21.194,,-26.97,,19.294,,,-99999.0,,,,,,,,51
2011-08-04 00:35:00,,0.0,0.2301999999999999,-5.9402,,-5.71,,120.31,,22.007,,,,,,,,,,,,,,,,13.755,,25.812,0.0,0.0735999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,15.676,,23.54,,20.736,,-26.97,,19.34,,,-99999.0,,,,,,,,51
2011-08-04 00:36:00,,0.0,-6.3316,-1.7498,,-8.0814,,119.96,,22.101,,,,,,,,,,,,,,,,13.755,,25.807,0.0,0.0735999999999999,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,14.778,,23.332,,21.39,,-26.97,,19.483,,,-99999.0,,,,,,,,51
2011-08-04 00:37:00,,0.0,7.0684,7.0454,,14.114,,119.58,,22.215,,,,,,,,,,,,,,,,13.756,,25.807,0.0001,0.078,,0.0,,-0.0043,0.0,0.0,,0.0,,,,15.8,,24.097,,21.39,,-26.97,,19.6,,,-99999.0,,,,,,,,51
2011-08-04 00:38:00,,0.0,-4.7199,7.9894,,3.2694,,119.6,,22.302,,,,,,,,,,,,,,,,13.757,,25.807,0.0001,0.078,,-0.001,,0.0043,0.0,0.0,,0.0,,,,14.553,,22.857,,21.39,,-26.97,,19.754,,,-99999.0,,,,,,,,51
2011-08-04 00:39:00,,0.0,-15.795,-3.1313,,-18.926,,120.12,,22.404,,,,,,,,,,,,,,,,13.757,,25.8,0.0,0.0758,,-0.0001,,0.0022,0.0,0.0,,0.0,,,,13.56,,22.779,,21.39,,-26.97,,19.886,,,-99999.0,,,,,,,,51
2011-08-04 00:40:00,,0.0,-9.1636,4.0983,,-5.0653,,119.75,,22.516,,,,,,,,,,,,,,,,13.757,,25.798,0.0001,0.078,,-0.0005999999999999,,0.0022,0.0,0.0,,0.0,,,,14.431,,22.553,,21.39,,-26.97,,20.032,,,-99999.0,,,,,,,,51
2011-08-04 00:41:00,,0.0,-12.226,-9.9004,,-22.126,,120.28,,22.587,,,,,,,,,,,,,,,,13.758,,25.794,0.0001,0.0693,,-0.0001,,0.0,0.0,0.0,,0.0,,,,13.941,,22.832,,21.39,,-26.97,,20.112,,,-99999.0,,,,,,,,51
2011-08-04 00:42:00,,0.0,-6.1244,-15.841,,-21.965,,120.54,,22.611,,,,,,,,,,,,,,,,13.758,,25.794,0.0,0.078,,0.0,,0.0,0.0,0.0,,0.0,,,,14.943,,23.33,,21.39,,-26.97,,20.149,,,-99999.0,,,,,,,,51
2011-08-04 00:43:00,,0.0,-15.219,-15.518,,-30.737,,120.55,,22.605,,,,,,,,,,,,,,,,13.758,,25.795,0.0,0.0519999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,13.942,,23.094,,21.39,,-26.97,,20.269,,,-99999.0,,,,,,,,51
2011-08-04 00:44:00,,0.0,-14.989,-11.259,,-26.248,,120.31,,22.671,,,,,,,,,,,,,,,,13.758,,25.791,0.0,0.0585,,0.0,,0.0,0.0,0.0,,0.0,,,,14.033,,22.619,,21.39,,-26.97,,20.318,,,-99999.0,,,,,,,,51
2011-08-04 00:45:00,,0.0,-1.7268,-12.824,,-14.551,,120.36,,22.758,,,,,,,,,,,,,,,,13.757,,25.781,0.0,0.0714999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,15.163,,23.37,,21.39,,-26.97,,20.444,,,-99999.0,,,,,,,,51
2011-08-04 00:46:00,,0.0,1.4505,6.9993,,8.449899999999998,,119.58,,22.817,,,,,,,,,,,,,,,,13.757,,25.784,0.0,0.0714999999999999,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,,,,15.302,,23.824,,21.39,,-26.97,,20.505,,,-99999.0,,,,,,,,51
2011-08-04 00:47:00,,0.0,-11.144,2.855,,-8.2886,,119.71,,22.785,,,,,,,,,,,,,,,,13.757,,25.785,0.0,0.078,,-0.001,,0.0064999999999999,0.0,0.0,,0.0,,,,13.661,,22.883,,21.39,,-26.97,,20.533,,,-99999.0,,,,,,,,51
2011-08-04 00:48:00,,0.0,-16.6,-12.065,,-28.665,,120.35,,22.758,,,,,,,,,,,,,,,,13.758,,25.783,0.0,0.0563,,0.0,,0.0,0.0,0.0,,0.0,,,,13.761,,22.753,,21.39,,-26.97,,20.607,,,-99999.0,,,,,,,,51
2011-08-04 00:49:00,,0.0,-17.729,-4.6508,,-22.38,,119.98,,22.769,,,,,,,,,,,,,,,,13.758,,25.779,0.0,0.0714999999999999,,-0.0006999999999999,,0.0022,0.0,0.0,,0.0,,,,13.516,,22.113,,21.39,,-26.97,,20.633,,,-99999.0,,,,,,,,51
2011-08-04 00:50:00,,0.0,4.4667,-0.6906999999999999,,3.7759,,119.83,,22.764,,,,,,,,,,,,,,,,13.758,,25.77,0.0,0.0758,,0.0,,0.0022,0.0,0.0,,0.0,,,,16.042,,22.851,,21.39,,-26.97,,20.643,,,-99999.0,,,,,,,,51
2011-08-04 00:51:00,,0.0,-13.469,-3.2004,,-16.67,,119.98,,22.706,,,,,,,,,,,,,,,,13.758,,25.767,0.0001,0.078,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,13.256,,22.52,,21.39,,-26.97,,20.664,,,-99999.0,,,,,,,,51
2011-08-04 00:52:00,,0.0,-14.643,-1.6808,,-16.324,,119.98,,22.686,,,,,,,,,,,,,,,,13.758,,25.768,0.0001,0.078,,-0.0005999999999999,,0.0043,0.0,0.0,,0.0,,,,14.72,,22.325,,21.39,,-26.97,,20.688,,,-99999.0,,,,,,,,51
2011-08-04 00:53:00,,0.0,-7.736,-14.574,,-22.31,,120.49,,22.72,,,,,,,,,,,,,,,,13.758,,25.768,0.0002999999999999,0.0952999999999999,,-0.0001,,0.0022,0.0,0.0,,0.0,,,,13.223,,23.645,,21.39,,-26.97,,20.751,,,-99999.0,,,,,,,,51
2011-08-04 00:54:00,,0.0,9.0255,-2.0031,,7.0223,,120.0,,22.839,,,,,,,,,,,,,,,,13.758,,25.77,0.0,0.0888,,-0.0001,,-0.0064999999999999,0.0,0.0,,0.0,,,,14.538,,23.598,,21.968,,-26.97,,20.905,,,-99999.0,,,,,,,,51
2011-08-04 00:55:00,,0.0,-1.6577,0.1381999999999999,,-1.5196,,119.94,,22.901,,,,,,,,,,,,,,,,13.758,,25.771,0.0001,0.0995999999999999,,0.0,,0.0043,0.0,0.0,,0.0,,,,13.811,,24.653,,22.54,,-26.97,,20.957,,,-99999.0,,,,,,,,51
2011-08-04 00:56:00,,0.0,-2.7399,-5.9172,,-8.657,,120.21,,22.891,,,,,,,,,,,,,,,,13.758,,25.763,0.0001,0.0952999999999999,,0.0001,,0.0,0.0,0.0,,0.0,,,,15.619,,24.989,,22.223,,-26.97,,20.921,,,-99999.0,,,,,,,,51
2011-08-04 00:57:00,,0.0,-9.7853,0.6906999999999999,,-9.0945,,119.92,,22.821,,,,,,,,,,,,,,,,13.759,,25.755,0.0001,0.0974,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,15.163,,22.199,,21.775,,-26.97,,20.901,,,-99999.0,,,,,,,,51
2011-08-04 00:58:00,,0.0,0.8288999999999999,-2.6017,,-1.7729,,120.05,,22.806,,,,,,,,,,,,,,,,13.758,,25.757,0.0005999999999999,0.0974,,0.0,,-0.0022,0.0,0.0001,,0.0001,,,,15.221,,24.269,,21.775,,-26.97,,20.929,,,-99999.0,,,,,,,,51
2011-08-04 00:59:00,,0.0,-12.986,-2.5327,,-15.518,,120.04,,22.768,,,,,,,,,,,,,,,,13.759,,25.755,0.0001,0.0888,,-0.0005999999999999,,0.0064999999999999,0.0,0.0,,0.0,,,,13.351,,22.886,,21.647,,-26.97,,20.916,,,-99999.0,,,,,,,,51
2011-08-04 01:00:00,,0.0,1.3124,-6.0323,,-4.7199,,120.17,,22.767,,,,,,,,,,,,,,,,13.759,,25.758,0.0,0.0888,,0.0002999999999999,,-0.0022,0.0,0.0,,0.0,,,,15.571,,23.711,,21.839,,-26.97,,20.918,,,-99999.0,,,,,,,,51
2011-08-04 01:01:00,,0.0,2.5327,9.1406,,11.673,,119.58,,22.784,,,,,,,,,,,,,,,,13.759,,25.759,0.0002999999999999,0.0931,,-0.0004,,0.0,0.0,0.0,,0.0,,,,15.232,,23.129,,22.031,,-26.97,,20.903,,,-99999.0,,,,,,,,51
2011-08-04 01:02:00,,0.0,3.2464,-3.4766,,-0.2301999999999999,,120.06,,22.759,,,,,,,,,,,,,,,,13.759,,25.752,0.0008999999999999,0.0908999999999999,,-0.0004,,0.0,0.0,0.0001,,0.0001,,,,15.69,,23.335,,21.647,,-26.97,,20.871,,,-99999.0,,,,,,,,51
2011-08-04 01:03:00,,0.0,-8.4269,-14.805,,-23.231,,120.56,,22.742,,,,,,,,,,,,,,,,13.76,,25.749,0.0,0.0865999999999999,,0.0001,,0.0,0.0,0.0,,0.0,,,,14.46,,23.123,,21.519,,-26.97,,20.839,,,-99999.0,,,,,,,,51
2011-08-04 01:04:00,,0.0,-8.8642,-16.232,,-25.096,,120.63,,22.748,,,,,,,,,,,,,,,,13.76,,25.74,0.0001,0.078,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,14.808,,22.819,,21.583,,-26.97,,20.827,,,-99999.0,,,,,,,,51
2011-08-04 01:05:00,,0.0,-16.946,-9.4859,,-26.432,,120.35,,22.767,,,,,,,,,,,,,,,,13.76,,25.743,0.0,0.0693,,0.0,,0.0,0.0,0.0,,0.0,,,,13.406,,22.65,,21.454,,-26.97,,20.872,,,-99999.0,,,,,,,,51
2011-08-04 01:06:00,,0.0,-11.973,-3.7069,,-15.679,,120.12,,22.786,,,,,,,,,,,,,,,,13.759,,25.741,0.0001,0.0714999999999999,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,,,,13.805,,22.496,,21.583,,-26.97,,20.903,,,-99999.0,,,,,,,,51
2011-08-04 01:07:00,,0.0,-3.2694,-3.1313,,-6.4007,,120.11,,22.804,,,,,,,,,,,,,,,,13.76,,25.742,0.0,0.0735999999999999,,-0.0001,,0.0022,0.0,0.0,,0.0,,,,14.827,,22.986,,21.904,,-26.97,,20.898,,,-99999.0,,,,,,,,51
2011-08-04 01:08:00,,0.0,-2.5787,-5.779,,-8.357699999999998,,120.19,,22.784,,,,,,,,,,,,,,,,13.76,,25.743,0.0001,0.0693,,-0.0001,,0.0,0.0,0.0,,0.0,,,,14.622,,23.136,,21.84,,-26.97,,20.88,,,-99999.0,,,,,,,,51
2011-08-04 01:09:00,,0.0,1.2203,-1.934,,-0.7137,,120.02,,22.794,,,,,,,,,,,,,,,,13.76,,25.739,0.0,0.0735999999999999,,-0.0001,,-0.0043,0.0,0.0,,0.0,,,,15.395,,23.111,,22.349,,-26.97,,20.913,,,-99999.0,,,,,,,,51
2011-08-04 01:10:00,,0.0,-3.4996,-6.1244,,-9.624,,120.22,,22.843,,,,,,,,,,,,,,,,13.76,,25.729,0.0001,0.0693,,-0.0001,,0.0,0.0,0.0,,0.0,,,,14.591,,23.342,,22.477,,-26.97,,20.914,,,-99999.0,,,,,,,,51
2011-08-04 01:11:00,,0.0,-3.2694,-1.3815,,-4.6508,,119.99,,22.861,,,,,,,,,,,,,,,,13.761,,25.727,0.0002999999999999,0.065,,0.0,,-0.0064999999999999,0.0,0.0,,0.0,,,,14.598,,23.524,,22.539,,-26.97,,20.871,,,-99999.0,,,,,,,,51
2011-08-04 01:12:00,,0.0,-7.0915,-5.8481,,-12.94,,120.14,,22.824,,,,,,,,,,,,,,,,13.76,,25.729,0.0001,0.0606,,0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,14.748,,22.749,,21.84,,-26.97,,20.849,,,-99999.0,,,,,,,,51
2011-08-04 01:13:00,,0.0,-4.7199,-1.6117,,-6.3316,,120.0,,22.821,,,,,,,,,,,,,,,,13.76,,25.729,0.0,0.0627999999999999,,0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,14.427,,22.893,,21.583,,-26.97,,20.831,,,-99999.0,,,,,,,,51
2011-08-04 01:14:00,,0.0,3.6378,-1.2203,,2.4175,,120.0,,22.812,,,,,,,,,,,,,,,,13.76,,25.729,0.0005999999999999,0.0563,,0.0,,0.0,0.0,0.0,,0.0,,,,15.628,,23.167,,21.39,,-26.97,,20.819,,,-99999.0,,,,,,,,51
2011-08-04 01:15:00,,0.0,-12.157,1.7498,,-10.407,,119.85,,22.809,,,,,,,,,,,,,,,,13.76,,25.726,-0.0001,0.0693,,-0.0006999999999999,,0.0022,0.0,0.0,,0.0,,,,14.083,,22.612,,21.39,,-26.97,,20.769,,,-99999.0,,,,,,,,51
2011-08-04 01:16:00,,0.0,-9.3017,-4.6508,,-13.953,,120.14,,22.77,,,,,,,,,,,,,,,,13.761,,25.718,0.0001,0.0541,,-0.0004,,0.0,0.0,0.0,,0.0,,,,14.301,,22.748,,21.39,,-26.97,,20.712,,,-99999.0,,,,,,,,51
2011-08-04 01:17:00,,0.0,-5.5027,-3.1313,,-8.6341,,120.11,,22.732,,,,,,,,,,,,,,,,13.76,,25.715,0.0001,0.0519999999999999,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,14.755,,22.987,,21.39,,-26.97,,20.664,,,-99999.0,,,,,,,,51
2011-08-04 01:18:00,,0.0,-12.617,-7.2065,,-19.824,,120.27,,22.715,,,,,,,,,,,,,,,,13.76,,25.715,0.0,0.0519999999999999,,-0.0006999999999999,,-0.0022,0.0,0.0,,0.0,,,,13.656,,23.406,,21.39,,-26.97,,20.636,,,-99999.0,,,,,,,,51
2011-08-04 01:19:00,,0.0,6.4007,6.9993,,13.4,,119.75,,22.697,,,,,,,,,,,,,,,,13.76,,25.715,0.0001,0.0476,,-0.0001,,-0.0022,0.0,0.0,,0.0,,,,15.208,,23.465,,21.39,,-26.97,,20.601,,,-99999.0,,,,,,,,51
2011-08-04 01:20:00,,0.0,-13.745,0.4375,,-13.308,,120.01,,22.682,,,,,,,,,,,,,,,,13.76,,25.714,0.0,0.039,,-0.0012999999999999,,-0.0043,0.0,0.0,,0.0,,,,13.326,,22.522,,21.39,,-26.97,,20.565,,,-99999.0,,,,,,,,51
2011-08-04 01:21:00,,0.0,-11.236,-14.045,,-25.281,,120.6,,22.666,,,,,,,,,,,,,,,,13.761,,25.715,0.0,0.0497999999999999,,-0.0001,,-0.0022,0.0,0.0,,0.0,,,,14.173,,23.149,,21.39,,-26.97,,20.518,,,-99999.0,,,,,,,,51
