measured_on,ac_current__633,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inverter_temp_2__791,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2011-05-31 00:00:00,,0.0,-15.688,-7.59,,-23.278,,120.41,,10.29,13.977,,17.78,,0.0,0.1345,-0.0001,0.0,0.0,0.0,,0.0,,,9.4163,18.217,,,,,,,,,,,,,,,,,,,7.735,-26.97,5.9447,,,,,,,,,-99999.0,,51
2011-05-31 00:01:00,,0.0,-3.968,-7.336299999999999,,-11.304,,120.43,,10.464,13.973,,17.769,,-0.0001,0.1409999999999999,-0.0001,-0.0022,0.0,0.0,,0.0,,,9.9036,18.685,,,,,,,,,,,,,,,,,,,8.3701,-26.97,6.133,,,,,,,,,-99999.0,,51
2011-05-31 00:02:00,,0.0,-3.645,-3.6912,,-7.336299999999999,,120.31,,10.664,13.977,,17.76,,0.0001,0.1388,-0.0001,0.0,0.0,0.0,,0.0,,,10.183,18.909,,,,,,,,,,,,,,,,,,,8.824099999999998,-26.97,6.3143,,,,,,,,,-99999.0,,51
2011-05-31 00:03:00,,0.0,0.0,1.5226,,1.5226,,120.1,,10.842,13.977,,17.753,,0.0002999999999999,0.1345,-0.0002999999999999,-0.0022,0.0,0.0,,0.0,,,10.439,19.164,,,,,,,,,,,,,,,,,,,8.823299999999998,-26.97,6.5003,,,,,,,,,-99999.0,,51
2011-05-31 00:04:00,,0.0,-3.5527,-4.1756,,-7.7285,,120.3,,10.863,13.977,,17.746,,0.0001,0.1366999999999999,-0.0001,-0.0022,0.0,0.0,,0.0,,,10.2,18.918,,,,,,,,,,,,,,,,,,,8.8246,-26.97,6.5745,,,,,,,,,-99999.0,,51
2011-05-31 00:05:00,,0.0,-0.7381999999999999,-2.8607,,-3.5989,,120.26,,10.898,13.977,,17.739,,0.0,0.1323,-0.0004,-0.0043,0.0,0.0,,0.0,,,10.435,19.027,,,,,,,,,,,,,,,,,,,8.824099999999998,-26.97,6.6033,,,,,,,,,-99999.0,,51
2011-05-31 00:06:00,,0.0,-1.1074,-2.0071,,-3.1145,,120.21,,10.964,13.977,,17.735,,0.0004,0.1345,-0.0004,0.0,0.0,0.0001,,0.0001,,,10.339,19.246,,,,,,,,,,,,,,,,,,,8.8251,-26.97,6.7337,,,,,,,,,-99999.0,,51
2011-05-31 00:07:00,,0.0,-4.637,-2.5377,,-7.1747,,120.2,,11.019,13.977,,17.723,,0.0,0.1302,-0.0001,0.0,0.0,0.0,,0.0,,,10.134,18.894,,,,,,,,,,,,,,,,,,,8.8246,-26.97,6.8447,,,,,,,,,-99999.0,,51
2011-05-31 00:08:00,,0.0,-3.9911,-4.1064,,-8.0975,,120.26,,11.123,13.977,,17.719,,-0.0002999999999999,0.1345,0.0001,-0.0022,0.0,0.0,,0.0,,,10.419,18.828,,,,,,,,,,,,,,,,,,,8.8254,-26.97,6.9818,,,,,,,,,-99999.0,,51
2011-05-31 00:09:00,,0.0,-0.8305,-1.9379,,-2.7684,,120.18,,11.206,13.977,,17.71,,0.0002999999999999,0.1345,-0.0002999999999999,0.0,0.0,0.0,,0.0,,,10.114,19.174,,,,,,,,,,,,,,,,,,,8.825699999999998,-26.97,7.1682,,,,,,,,,-99999.0,,51
