measured_on,ac_current__411,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__407,ac_power__773,ac_voltage__410,ac_volts__778,ambient_temp__412,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__409,dc_pos_current__775,dc_pos_voltage__408,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__406,dc_power__772,inverter_temp_2__791,inverter_temp__416,inveter_temp__784,module_temp_1__413,module_temp_1__781,module_temp_2__414,module_temp_2__782,module_temp_3__415,module_temp_3__783,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__771,system_id
2011-08-25 00:00:00,,0.0,2.5538,6.6258,,9.1796,,119.8,,22.501,13.684,28.643,0.0002999999999999,0.0086999999999999,,-0.001,,0.0,0.0,0.0,,0.0,16.182,,24.361,,20.523,,-26.97,,19.039,,,,,,-99999.0,51
2011-08-25 00:01:00,,0.0,-4.4404,-7.545899999999999,,-11.986,,120.2,,22.457,13.681,28.633,0.0002999999999999,0.0022,,-0.0001,,-0.0022,0.0,0.0,,0.0,16.787,,24.467,,20.39,,-26.97,,19.013,,,,,,-99999.0,51
2011-08-25 00:02:00,,0.0,1.9095,9.4557,,11.365,,119.67,,22.395,13.685,28.625,0.0001,0.0022,,-0.0004,,0.0,0.0,0.0,,0.0,16.202,,24.556,,20.39,,-26.97,,18.98,,,,,,-99999.0,51
2011-08-25 00:03:00,,0.0,-7.6153,2.7378,,-4.8775,,120.01,,22.307,13.684,28.61,0.0002999999999999,0.0022,,0.0001,,0.0,0.0,0.0,,0.0,15.642,,23.665,,20.191,,-26.97,,18.918,,,,,,-99999.0,51
2011-08-25 00:04:00,,0.0,-0.1841,-3.2441,,-3.4281,,120.31,,22.241,13.685,28.604,0.0,0.0,,-0.0001,,-0.0043,0.0,0.0,,0.0,15.965,,24.711,,20.523,,-26.97,,18.869,,,,,,-99999.0,51
2011-08-25 00:05:00,,0.0,-3.0138,1.4724,,-1.5414,,120.12,,22.149,13.686,28.594,0.0001,0.0,,-0.0001,,0.0,0.0,0.0,,0.0,15.982,,24.115,,20.589,,-26.97,,18.856,,,,,,-99999.0,51
2011-08-25 00:06:00,,0.0,-6.7411,-5.0155,,-11.757,,120.37,,22.131,13.685,28.582,0.0001,0.0043,,0.0,,-0.0022,0.0,0.0,,0.0,15.368,,24.498,,20.523,,-26.97,,18.859,,,,,,-99999.0,51
2011-08-25 00:07:00,,0.0,-4.5095,-6.1198,,-10.629,,120.45,,22.188,13.685,28.577,0.0,0.0022,,-0.0001,,-0.0022,0.0,0.0,,0.0,16.282,,23.959,,19.992,,-26.97,,18.853,,,,,,-99999.0,51
2011-08-25 00:08:00,,0.0,-1.7484,-3.1749,,-4.9233,,120.36,,22.195,13.685,28.562,0.0001,0.0,,0.0,,0.0,0.0,0.0,,0.0,17.778,,22.807,,19.926,,-26.97,,18.817,,,,,,-99999.0,51
2011-08-25 00:09:00,,0.0,-9.6862,-4.4176,,-14.104,,120.44,,22.171,13.686,28.552,0.0,0.0043,,-0.0005999999999999,,-0.0022,0.0,0.0,,0.0,16.463,,23.086,,19.794,,-26.97,,18.804,,,,,,-99999.0,51
