measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2004-03-27 00:00:00,5.6141,-22.023,120.97,14.596,0.0,24.566,0.0,-171.35,-0.0001399999999999,170.69,-0.02,0.0,-0.02248,23.821,11.877,-26.97,13.985,-2.6391,51
2004-03-27 00:15:00,5.6076,-22.51,120.83,14.037,0.0,24.402,-5e-05,-171.15,-0.0001299999999999,170.47,-0.02,0.01,-0.0131299999999999,23.662,11.448,-26.97,13.352,-1.4109,51
2004-03-27 00:30:00,5.6324,-22.7,121.02,13.793,0.0,24.307,-1e-05,-171.44,-0.0001499999999999,170.77,-0.0299999999999999,0.0,-0.0237699999999999,23.67,6.1408,-26.97,13.352,-1.5834,51
2004-03-27 00:45:00,5.6258,-22.63,121.13,13.388,0.0,24.186,2e-05,-171.54,-0.0001299999999999,170.86,-0.02,0.0,-0.02576,23.557,10.186,-26.97,13.283,-1.8334,51
2004-03-27 01:00:00,5.6302,-22.582,121.21,13.226,0.0,24.039,2e-05,-171.66,-0.0001399999999999,170.99,-0.02,0.0,-0.0276899999999999,23.306,11.274,-26.97,12.932,-1.4078,51
2004-03-27 01:15:00,5.6021,-22.569,120.56,13.556,0.0,23.806,5e-05,-170.85,-0.0001499999999999,170.16,-0.0299999999999999,-0.01,-0.03468,23.014,11.437,-26.97,13.348,-0.48065,51
2004-03-27 01:30:00,5.59,-23.215,120.44,13.523,0.0,23.678,2e-05,-170.68,-0.0001499999999999,170.0,-0.0299999999999999,0.0,-0.03041,22.985,11.46,-26.97,13.342,-1.4233,51
2004-03-27 01:45:00,5.5883,-22.388,120.52,13.12,0.0,23.625,2e-05,-170.75,-0.0001499999999999,170.06,-0.0299999999999999,0.0,-0.02917,22.921,11.848,-26.97,12.792,-1.6242,51
2004-03-27 02:00:00,5.5941,-22.779,120.53,12.047,0.0,23.468,0.0,-170.77,-0.00016,170.08,-0.0299999999999999,0.0,-0.0291399999999999,22.717,10.72,-26.968,11.689,-1.5389,51
2004-03-27 02:15:00,5.5886,-22.698,120.2,10.953,0.0,23.237,4e-05,-170.26,-0.00018,169.55,-0.0299999999999999,-0.01,-0.0373399999999999,22.432,9.4997,-26.97,10.476,-1.8166,51
