measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__1132,dc_power__772,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2012-03-14 12:45:00,0.0,,,5356.3,,,119.63,21.426,13.837,23.073,13.875,208.96,14.27,205.25,5356.3,,5812.1,,,,,,,,,,,21.912,24.5,-26.97,51.737,1105.5,51
2012-03-14 13:00:00,0.0,,,5290.1,,,119.31,21.591,13.83,23.325,13.759,208.62,14.202,203.88,5290.1,,5747.7,,,,,,,,,,,22.313,20.089,-26.97,50.387,1078.3,51
2012-03-14 13:15:00,0.0,,,5018.4,,,119.29,21.492,13.824,23.551,13.037,209.45,13.459,204.37,5018.4,,5463.1,,,,,,,,,,,22.58,4.3925,-26.97,53.72,1041.4,51
2012-03-14 13:30:00,0.0,,,4956.3,,,119.34,21.659,13.818,23.743,13.218,207.62,13.358,204.16,4956.3,,5457.8,,,,,,,,,,,22.493,24.195,-26.97,50.339,1000.9,51
2012-03-14 13:45:00,0.0,,,4837.8,,,119.24,21.544,13.813,23.903,12.871,205.81,13.142,201.63,4837.8,,5297.2,,,,,,,,,,,22.322,26.391,-26.97,50.48,956.48,51
2012-03-14 14:00:00,0.0,,,4587.9,,,119.14,21.792,13.809,24.054,12.28,206.02,12.43,202.82,4587.9,,5044.1,,,,,,,,,,,22.931,24.744,-26.97,50.763,908.37,51
2012-03-14 14:15:00,0.0,,,4497.2,,,119.28,22.048,13.806,24.194,11.911,206.41,11.993,204.48,4497.2,,4909.8,,,,,,,,,,,22.77,24.39,-26.97,47.008,859.9099999999999,51
2012-03-14 14:30:00,0.0,,,4324.0,,,119.09,21.688,13.801,24.318,11.251,209.16,11.226,208.41,4324.0,,4693.0,,,,,,,,,,,22.978,25.484,-26.97,44.134,803.48,51
2012-03-14 14:45:00,0.0,,,3970.8,,,119.13,21.987,13.798,24.419,10.403,209.18,10.388,208.11,3970.8,,4336.3,,,,,,,,,,,23.165,25.841,-26.97,45.334,745.6799999999998,51
2012-03-14 15:00:00,0.0,,,3293.1,,,119.0,22.812,13.795,24.512,8.532199999999998,213.03,8.4668,212.13,3293.1,,3608.4,,,,,,,,,,,22.86,26.487,-26.97,42.292,607.5,51
2012-03-14 15:15:00,0.0,,,3441.1,,,119.15,22.982,13.792,24.611,8.818799999999998,214.52,8.8102,211.84,3441.1,,3752.8,,,,,,,,,,,22.966,25.563,-26.97,39.39,630.44,51
2012-03-14 15:30:00,0.0,,,2977.4,,,119.18,22.535,13.789,24.723,7.5099,220.31,7.4996,215.52,2977.4,,3271.1,,,,,,,,,,,23.143,24.403,-26.97,36.847,540.91,51
2012-03-14 15:45:00,0.0,,,2745.2,,,118.92,22.957,13.787,24.827,6.8925,221.46,6.8033,219.77,2745.2,,3021.6,,,,,,,,,,,23.044,24.423,-26.97,34.056,496.53,51
2012-03-14 16:00:00,0.0,,,2317.6,,,118.84,22.856,13.786,24.904,5.7351,223.48,5.6912,220.17,2317.6,,2534.3,,,,,,,,,,,23.503,24.386,-26.97,32.17,420.31,51
2012-03-14 16:15:00,0.0,,,1687.6,,,119.05,21.606,13.783,24.963,4.1693,224.63,4.104,224.05,1687.6,,1857.9,,,,,,,,,,,23.36,22.196,-26.97,27.523,319.71,51
2012-03-14 16:30:00,0.0,,,1396.5,,,118.98,20.62,13.782,24.983,3.5396,222.45,3.47,220.48,1396.5,,1552.5,,,,,,,,,,,23.44,21.397,-26.97,24.236,283.84,51
2012-03-14 16:45:00,0.0,,,794.01,,,119.2,20.463,13.782,24.954,2.0105,226.45,1.9801,224.29,794.01,,900.5299999999999,,,,,,,,,,,23.634,20.897,-26.97,22.803,161.24,51
2012-03-14 17:00:00,0.0,,,654.39,,,119.49,19.76,13.782,24.892,1.717,220.29,1.6921,220.84,654.39,,751.5399999999998,,,,,,,,,,,23.661,19.823,-26.97,20.376,167.64,51
2012-03-14 17:15:00,0.0,,,317.33,,,119.92,19.556,13.783,24.785,0.8972,215.36,0.9041,217.37,317.33,,390.94,,,,,,,,,,,23.72,19.824,-26.97,18.19,91.824,51
2012-03-14 17:30:00,0.0,,,131.91,,,120.01,19.065,13.785,24.658,0.4786,202.13,0.4748999999999999,199.51,131.91,,192.12,,,,,,,,,,,23.813,18.55,-26.97,15.606,31.338,51
2012-03-14 17:45:00,0.0,,,64.802,,,120.08,17.904,13.788,24.513,0.3151999999999999,191.25,0.3085999999999999,187.55,64.802,,118.01,,,,,,,,,,,23.685,17.295,-26.97,13.458,18.364,51
2012-03-14 18:00:00,0.0,,,1.683,,,120.06,16.452,13.792,24.332,0.0964,197.82,0.0966,190.57,1.683,,37.018,,,,,,,,,,,23.696,15.794,-26.97,11.407,5.1316,51
2012-03-14 18:15:00,0.0,,,-4.4725,,,120.24,17.151,13.796,24.104,0.0185999999999999,130.44,0.0212999999999999,127.93,-4.4725,,4.9059,,,,,,,,,,,23.874,16.174,-26.97,11.389,-1.6557,51
2012-03-14 18:30:00,0.0,,,-7.948699999999999,,,120.03,16.61,13.803,23.86,0.0001,60.801,-0.0001,61.15,-7.948699999999999,,-0.0011999999999999,,,,,,,,,,,23.386,15.545,-26.97,10.524,-5.4744,51
2012-03-14 18:45:00,0.0,,,-5.307,,,119.74,15.405,13.811,23.591,0.0001,3.8725,0.0,2.5974,-5.307,,0.0005,,,,,,,,,,,23.495,14.607,-26.97,10.452,-5.2558,51
2012-03-14 19:00:00,0.0,,,-4.5747,,,119.8,14.67,13.819,23.228,0.0001,0.4711,-0.0001,-0.0011999999999999,-4.5747,,0.0001,,,,,,,,,,,23.373,14.39,-26.97,10.653,-4.325,51
2012-03-14 19:15:00,0.0,,,-9.2839,,,120.3,14.15,13.828,22.835,0.0,0.3279,-0.0001,-0.0011999999999999,-9.2839,,0.0,,,,,,,,,,,23.325,13.632,-26.97,10.225,-4.2322,51
2012-03-14 19:30:00,0.0,,,-7.9385,,,120.27,14.235,13.838,22.431,0.0002,0.3030999999999999,0.0,0.0004,-7.9385,,0.0001,,,,,,,,,,,22.786,13.877,-26.97,10.307,-3.7792,51
2012-03-14 19:45:00,0.0,,,-4.648,,,119.67,14.546,13.849,22.052,0.0001,0.2962,0.0,-0.001,-4.648,,0.0,,,,,,,,,,,22.655,14.703,-26.97,10.681,-3.6191,51
2012-03-14 20:00:00,0.0,,,-6.2175,,,119.52,13.979,13.86,21.689,0.0002,0.2990999999999999,0.0,-0.001,-6.2175,,0.0001,,,,,,,,,,,22.511,13.02,-26.97,10.303,-3.6712,51
2012-03-14 20:15:00,0.0,,,-7.0235,,,119.84,14.05,13.87,21.344,0.0002,0.3236999999999999,0.0,-0.0014,-7.0235,,0.0001,,,,,,,,,,,22.096,13.187,-26.97,10.432,-3.3829,51
2012-03-14 20:30:00,0.0,,,-2.7265,,,119.91,14.133,13.878,21.026,0.0002,0.3194,-0.0001,-0.0008999999999999,-2.7265,,0.0001,,,,,,,,,,,22.028,13.93,-26.97,10.949,-3.1935,51
2012-03-14 20:45:00,0.0,,,-8.5921,,,120.15,13.858,13.885,20.753,0.0002,0.3227999999999999,-0.0001,-0.0008999999999999,-8.5921,,0.0001,,,,,,,,,,,21.578,12.862,-26.97,10.802,-3.287,51
2012-03-14 21:00:00,0.0,,,-7.4661,,,119.95,13.626,13.893,20.491,0.0001,0.3075999999999999,-0.0001,-0.0008999999999999,-7.4661,,0.0,,,,,,,,,,,21.337,12.866,-26.97,10.571,-3.2399,51
2012-03-14 21:15:00,0.0,,,-7.0221,,,119.71,13.07,13.901,20.248,0.0001,0.2601999999999999,-0.0002,0.0,-7.0221,,0.0,,,,,,,,,,,21.155,12.866,-26.97,9.9104,-3.4289,51
2012-03-14 21:30:00,0.0,,,-7.812999999999999,,,119.7,13.194,13.909,20.0,0.0002,0.2439,-0.0001,-0.0002999999999999,-7.812999999999999,,0.0,,,,,,,,,,,20.937,12.866,-26.97,10.135,-2.9462,51
2012-03-14 21:45:00,0.0,,,-2.2047,,,119.8,13.25,13.915,19.77,0.0004,0.2571999999999999,0.0,-0.0016999999999999,-2.2047,,0.0001,,,,,,,,,,,20.85,12.868,-26.97,10.691,-2.5881,51
2012-03-14 22:00:00,0.0,,,-7.7981,,,120.02,13.11,13.92,19.575,0.0001,0.2487,-0.0001,-0.0014,-7.7981,,0.0,,,,,,,,,,,20.447,12.871,-26.97,10.808,-2.5378,51
2012-03-14 22:15:00,0.0,,,-5.9797,,,120.09,12.86,13.924,19.402,0.0,0.2358,-0.0002,-0.0002999999999999,-5.9797,,0.0,,,,,,,,,,,20.208,12.871,-26.97,10.539,-2.3313,51
2012-03-14 22:30:00,0.0,,,-8.1113,,,120.11,12.761,13.93,19.219,0.0001,0.2356,-0.0001,-0.001,-8.1113,,0.0,,,,,,,,,,,20.177,12.871,-26.97,10.747,-2.0248,51
2012-03-14 22:45:00,0.0,,,-4.0365,,,119.98,12.767,13.935,19.034,0.0002999999999999,0.247,0.0,-0.0008999999999999,-4.0365,,0.0001,,,,,,,,,,,20.09,12.873,-26.97,10.734,-2.0878,51
2012-03-14 23:00:00,0.0,,,-3.5398,,,120.02,12.514,13.94,18.855,0.0002,0.2454,0.0,-0.0011999999999999,-3.5398,,0.0,,,,,,,,,,,20.025,12.744,-26.97,10.447,-2.1519,51
2012-03-14 23:15:00,0.0,,,-6.3882,,,120.16,12.205,13.945,18.681,0.0001,0.2548,-0.0002,-0.0002999999999999,-6.3882,,0.0,,,,,,,,,,,19.743,11.932,-26.97,10.241,-2.0216,51
2012-03-14 23:30:00,0.0,,,-8.6524,,,120.2,11.585,13.95,18.503,0.0002,0.271,0.0,-0.0002999999999999,-8.6524,,0.0,,,,,,,,,,,19.545,10.912,-26.97,9.353,-2.6327,51
2012-03-14 23:45:00,0.0,,,-5.1907,,,120.33,10.912,13.955,18.358,0.0002,0.2616,0.0,-0.0011999999999999,-5.1907,,0.0001,,,,,,,,,,,19.397,10.895,-26.97,7.59,-3.8415,51
