measured_on,ac_current__1089,ac_current__779,ac_power__1085,ac_power__773,ac_voltage__1088,ac_volts__778,ambient_temp__1090,ambient_temp__780,das_battery_voltage__1096,das_battery_voltage__790,das_temp__1095,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__1087,dc_pos_current__775,dc_pos_voltage__1086,dc_pos_voltage__774,dc_power_1__786,dc_power__1084,dc_power__772,inverter_temp__1094,inveter_temp__784,module_temp_1__1091,module_temp_1__781,module_temp_2__1092,module_temp_2__782,module_temp_3__1093,module_temp_3__783,poa_irradiance__1083,poa_irradiance__771,power_factor__1097,system_id
2013-04-21 04:00:00,,0.0,,-8.670899999999998,,120.43,,4.2752,,14.082,,12.727,0.0001,0.3075999999999999,,-0.0002,,-0.001,-8.670899999999998,,0.0001,,13.959,,4.0781,,-26.97,,1.5648,,-2.2988,,51
2013-04-21 04:15:00,,0.0,,-9.2916,,120.45,,4.2513,,14.087,,12.569,0.0001,0.3149,,-0.0001,,-0.0011999999999999,-9.2916,,0.0,,13.619,,3.3463,,-26.97,,0.8039,,-3.4371,,51
2013-04-21 04:30:00,,0.0,,0.4112,,120.19,,2.813,,14.089,,12.463,0.0002,0.4199,,-0.0002999999999999,,-0.0028,0.4112,,0.0001,,13.57,,1.771,,-26.97,,-1.0029,,-3.9916,,51
2013-04-21 04:45:00,,0.0,,-2.897,,120.17,,3.1313,,14.092,,12.337,0.0001,2.2292,,-0.0002999999999999,,0.7825999999999999,-2.897,,-0.0001,,13.389,,2.6344,,-26.97,,-0.0696999999999999,,-2.6747,,51
2013-04-21 05:00:00,,0.0,,-5.2919,,120.25,,3.9813,,14.098,,12.168,0.0,33.945,,-0.0002,,33.121,-5.2919,,-0.0063,,13.283,,3.5992,,-26.97,,1.1014,,-2.0584,,51
2013-04-21 05:15:00,,0.0,,-7.7301,,120.41,,3.7552,,14.105,,11.997,0.0234,129.85,,0.0080999999999999,,129.88,-7.7301,,4.4422,,13.079,,3.3097,,-26.97,,1.1784,,0.3341,,51
2013-04-21 05:30:00,,0.0,,11.313,,120.5,,4.6828,,14.111,,11.818,0.1293,219.84,,0.0935,,212.34,11.313,,44.791,,12.793,,4.2815,,-26.97,,2.1063,,16.399,,51
2013-04-21 05:45:00,,0.0,,135.38,,120.55,,4.8131,,14.117,,11.703,0.5169,196.91,,0.4732,,195.36,135.38,,195.56,,12.688,,4.2823,,-26.97,,3.0431,,52.796,,51
2013-04-21 06:00:00,,0.0,,370.08,,120.59,,5.4901,,14.112,,11.753,0.9914,232.54,,0.9461,,227.84,370.08,,447.51,,12.757,,5.1933,,-26.97,,4.4677,,101.84,,51
2013-04-21 06:15:00,,0.0,,735.95,,120.67,,6.3482,,14.107,,11.932,1.776,243.53,,1.7337,,236.89,735.95,,843.63,,12.932,,6.6294,,-26.97,,6.7087,,167.19,,51
2013-04-21 06:30:00,,0.0,,1182.7,,121.26,,7.2302,,14.1,,12.206,2.7321,246.52,,2.6939,,239.55,1182.7,,1318.6,,13.25,,7.328999999999998,,-26.97,,9.2507,,238.22,,51
2013-04-21 06:45:00,,0.0,,1476.8,,121.57,,7.8136,,14.092,,12.546,3.3861,245.88,,3.3647,,237.4,1476.8,,1630.9,,13.536,,8.1296,,-26.97,,12.072,,278.59,,51
2013-04-21 07:00:00,,0.0,,2133.5,,121.48,,8.1484,,14.083,,12.933,4.8646,243.84,,4.8234,,237.91,2133.5,,2332.6,,13.739,,8.8557,,-26.97,,15.042,,383.9,,51
2013-04-21 07:15:00,,0.0,,2672.5,,121.41,,8.580999999999998,,14.073,,13.359,6.1332,240.4,,6.0725,,235.53,2672.5,,2902.9,,14.327,,9.2685,,-26.97,,18.188,,469.98,,51
2013-04-21 07:30:00,,0.0,,3316.1,,121.36,,9.2194,,14.059,,13.835,7.771099999999999,234.99,,7.7093,,230.56,3316.1,,3602.9,,14.659,,10.674,,-26.97,,22.64,,581.92,,51
2013-04-21 07:45:00,,0.0,,2588.7,,121.13,,9.4643,,14.046,,14.336,6.0759,235.11,,6.0131,,230.55,2588.7,,2814.2,,15.135,,10.932,,-26.97,,22.632,,444.35,,51
2013-04-21 08:00:00,,0.0,,2056.8,,121.05,,10.079,,14.033,,14.788,4.8318,236.77,,4.7343,,232.64,2056.8,,2244.8,,15.709,,11.148,,-26.97,,20.431,,350.14,,51
2013-04-21 08:15:00,0.0,0.0,0.0,1888.9,244.4896,120.88,5.293525,9.7513,13.58709,14.02,5.031128,15.164,4.38,240.18,-0.01698712,4.3215,0.0798421099999999,234.92,1888.9,-0.002046057,2067.2,-7999.0,16.043,3.323154,10.814,3.199918,-26.97,3.391209,17.264,-2.643469,318.86,1.0,51
2013-04-21 08:30:00,,0.0,,2046.8,,121.01,,9.844,,14.009,,15.474,4.7141,240.82,,4.6603,,235.29,2046.8,,2231.7,,16.386,,10.928,,-26.97,,17.421,,343.99,,51
2013-04-21 08:45:00,,0.0,,2669.3,,121.25,,9.7981,,14.003,,15.718,6.1768,240.19,,6.1427,,233.83,2669.3,,2918.1,,16.597,,10.799,,-26.984,,18.507,,451.39,,51
2013-04-21 09:00:00,,0.0,,3636.0,,121.21,,10.25,,14.0,,15.905,8.4841,236.2,,8.4306,,231.54,3636.0,,3950.7,,16.832,,10.973,,-26.97,,22.236,,625.3,,51
2013-04-21 09:15:00,,0.0,,3771.4,,121.16,,10.668,,13.996,,16.11,9.0379,230.06,,9.0649,,222.96,3771.4,,4095.4,,16.894,,11.688,,-26.97,,24.458,,655.5,,51
2013-04-21 09:30:00,,0.0,,4243.6,,121.1,,10.992,,13.992,,16.342,10.127,229.64,,10.164,,223.91,4243.6,,4597.8,,17.071,,12.525,,-26.97,,26.625,,744.5599999999998,,51
2013-04-21 09:45:00,,0.0,,3677.1,,121.04,,11.278,,13.985,,16.657,9.0166,223.87,,8.9671,,219.65,3677.1,,3988.4,,17.433,,12.892,,-26.97,,27.986,,647.43,,51
2013-04-21 10:00:00,,0.0,,3838.1,,121.14,,11.958,,13.975,,16.993,9.5189,222.95,,9.3507,,220.14,3838.1,,4159.3,,17.645,,14.856,,-26.97,,31.026,,685.07,,51
2013-04-21 10:15:00,,0.0,,5190.9,,121.07,,14.275,,13.966,,17.312,13.349,212.72,,13.232,,209.93,5190.9,,5616.5,,17.793,,17.507,,-26.97,,39.992,,983.11,,51
2013-04-21 10:30:00,,0.0,,5352.0,,120.96,,14.614,,13.955,,17.666,14.167,206.82,,13.86,,206.86,5352.0,,5790.9,,18.254,,-12.239,,-26.97,,45.209,,1049.3,,51
2013-04-21 10:45:00,,0.0,,5344.2,,121.07,,15.709,,13.945,,18.064,14.401,206.17,,14.11,,204.76,5344.2,,5847.7,,18.324,,-25.482,,-26.97,,50.453,,1099.6,,51
2013-04-21 11:00:00,,0.0,,5002.9,,121.06,,16.226,,13.933,,18.498,13.604,206.1,,13.198,,205.09,5002.9,,5504.1,,18.706,,-26.97,,-26.97,,53.827,,1049.7,,51
2013-04-21 11:15:00,,0.0,,5121.1,,120.85,,14.88,,13.92,,18.922,13.692,206.99,,13.616,,204.53,5121.1,,5614.7,,19.344,,-26.97,,-26.97,,52.441,,1065.2,,51
2013-04-21 11:30:00,,0.0,,5160.6,,121.07,,14.197,,13.909,,19.296,13.589,208.07,,13.516,,207.68,5160.6,,5618.6,,19.74,,-22.472,,-26.97,,45.542,,1013.3,,51
2013-04-21 11:45:00,,0.0,,5213.5,,120.93,,15.368,,13.9,,19.589,14.131,206.52,,14.085,,204.42,5213.5,,5795.9,,20.06,,-25.392,,-26.97,,51.114,,1085.2,,51
2013-04-21 12:00:00,,0.0,,5020.1,,120.82,,15.611,,13.893,,19.846,13.413,206.93,,13.184,,205.64,5020.1,,5483.3,,20.233,,-26.97,,-26.97,,50.019,,1009.1,,51
2013-04-21 12:15:00,,0.0,,5406.6,,120.95,,14.841,,13.887,,20.088,14.48,205.75,,14.18,,205.09,5406.6,,5882.1,,20.231,,-25.585,,-26.97,,50.114,,1106.2,,51
2013-04-21 12:30:00,,0.0,,5048.3,,120.85,,17.231,,13.883,,20.292,13.353,207.71,,13.201,,205.42,5048.3,,5468.3,,20.416,,-26.97,,-26.97,,53.924,,1066.4,,51
2013-04-21 12:45:00,,0.0,,4743.4,,120.72,,17.946,,13.878,,20.465,12.5,207.74,,12.373,,206.21,4743.4,,5141.6,,20.532,,-26.97,,-26.97,,49.975,,945.21,,51
2013-04-21 13:00:00,,0.0,,4883.6,,120.9,,16.31,,13.874,,20.581,12.857,208.25,,12.7,,207.48,4883.6,,5310.4,,20.787,,-26.97,,-26.97,,46.638,,957.57,,51
2013-04-21 13:15:00,,0.0,,4580.3,,120.82,,18.202,,13.871,,20.689,12.07,208.92,,11.685,,211.09,4580.3,,4983.7,,20.766,,-26.97,,-26.97,,47.488,,901.96,,51
2013-04-21 13:30:00,,0.0,,3099.8,,120.66,,18.227,,13.867,,20.808,7.724,219.91,,7.8461,,213.88,3099.8,,3377.8,,20.831,,-26.97,,-26.97,,41.184,,582.67,,51
2013-04-21 13:45:00,,0.0,,2943.3,,120.84,,17.196,,13.865,,20.919,6.9881,230.53,,7.316,,220.4,2943.3,,3215.9,,21.01,,-26.97,,-26.97,,34.971,,539.2,,51
2013-04-21 14:00:00,,0.0,,3092.3,,120.89,,16.317,,13.862,,21.003,7.718499999999999,220.23,,7.5446,,221.91,3092.3,,3382.5,,21.245,,-26.97,,-26.97,,33.9,,555.74,,51
2013-04-21 14:15:00,,0.0,,1806.2,,120.83,,16.12,,13.861,,21.061,4.5006,224.85,,4.3837,,225.51,1806.2,,2000.0,,20.887,,-25.033,,-26.97,,27.854,,307.77,,51
2013-04-21 14:30:00,,0.0,,1652.2,,120.69,,15.53,,13.858,,21.091,4.0418,227.87,,3.9489,,227.47,1652.2,,1815.0,,21.384,,17.07,,-26.97,,24.247,,278.72,,51
2013-04-21 14:45:00,,0.0,,1871.2,,120.88,,15.555,,13.851,,21.13,4.4682,232.81,,4.4181,,228.9,1871.2,,2051.1,,21.442,,11.629,,-26.97,,24.363,,316.09,,51
2013-04-21 15:00:00,,0.0,,1587.2,,120.66,,15.073,,13.847,,21.186,3.7298,236.82,,3.7818,,228.79,1587.2,,1749.4,,21.319,,-0.9842,,-26.984,,22.221,,269.58,,51
2013-04-21 15:15:00,,0.0,,1353.3,,120.75,,14.975,,13.844,,21.214,3.2687,233.8,,3.2467,,228.56,1353.3,,1506.3,,21.635,,10.973,,-26.97,,20.929,,232.56,,51
2013-04-21 15:30:00,,0.0,,1096.8,,120.65,,15.087,,13.844,,21.224,2.6896,231.38,,2.6489,,226.77,1096.8,,1223.3,,21.597,,14.905,,-26.97,,20.186,,187.58,,51
2013-04-21 15:45:00,,0.0,,731.73,,120.48,,14.942,,13.845,,21.213,1.8475,227.15,,1.8087,,222.13,731.73,,822.0299999999999,,21.731,,15.476,,-26.97,,18.398,,124.08,,51
2013-04-21 16:00:00,,0.0,,599.56,,120.48,,14.687,,13.844,,21.189,1.5521,227.39,,1.5231,,220.97,599.56,,689.89,,21.687,,12.304,,-26.97,,16.972,,101.86,,51
2013-04-21 16:15:00,,0.0,,575.91,,120.52,,14.215,,13.842,,21.154,1.5125,225.62,,1.4732,,221.45,575.91,,667.91,,21.758,,14.733,,-26.97,,16.041,,100.23,,51
2013-04-21 16:30:00,,0.0,,568.58,,120.4,,14.177,,13.839,,21.134,1.4876,226.7,,1.4506,,222.19,568.58,,659.61,,21.902,,14.733,,-26.97,,15.7,,100.25,,51
2013-04-21 16:45:00,,0.0,,705.86,,120.43,,14.146,,13.835,,21.129,1.7857,229.32,,1.7288,,227.05,705.86,,802.25,,21.739,,14.732,,-26.97,,15.886,,125.37,,51
2013-04-21 17:00:00,,0.0,,662.81,,120.66,,13.945,,13.834,,21.136,1.7162,227.33,,1.684,,221.47,662.81,,764.19,,21.605,,14.731,,-26.97,,15.963,,120.49,,51
2013-04-21 17:15:00,,0.0,,377.22,,120.57,,13.65,,13.837,,21.097,1.0487,219.06,,1.0251,,212.38,377.22,,448.28,,21.736,,13.86,,-26.97,,14.65,,72.24899999999998,,51
2013-04-21 17:30:00,,0.0,,204.02,,120.61,,13.279,,13.84,,20.991,0.6652,211.95,,0.6431,,205.04,204.02,,273.2,,21.53,,12.865,,-26.97,,13.269,,44.091,,51
2013-04-21 17:45:00,,0.0,,242.5,,120.48,,13.29,,13.845,,20.835,0.7476,210.65,,0.7150999999999998,,207.11,242.5,,305.49,,21.756,,12.866,,-26.97,,13.218,,49.465,,51
2013-04-21 18:00:00,,0.0,,164.63,,120.5,,13.065,,13.85,,20.664,0.5746,199.96,,0.5335999999999999,,202.98,164.63,,223.08,,21.497,,12.866,,-26.97,,12.699,,38.673,,51
2013-04-21 18:15:00,,0.0,,209.28,,120.72,,12.706,,13.855,,20.497,0.6675999999999999,214.35,,0.6548,,202.74,209.28,,276.0,,21.273,,12.85,,-26.97,,12.282,,46.784,,51
2013-04-21 18:30:00,,0.0,,110.58,,120.67,,11.927,,13.86,,20.296,0.4210999999999999,201.69,,0.3917999999999999,,198.37,110.58,,165.96,,21.229,,11.594,,-26.97,,11.075,,29.141,,51
2013-04-21 18:45:00,,0.0,,-8.5682,,120.44,,11.477,,13.866,,20.057,0.0453,153.24,,0.0285,,149.96,-8.5682,,11.893,,21.089,,10.9,,-26.97,,9.1274,,2.0604,,51
2013-04-21 19:00:00,,0.0,,-8.9696,,120.18,,10.806,,13.873,,19.827,-0.0001,112.0,,-0.0002999999999999,,111.76,-8.9696,,-0.0483999999999999,,20.659,,10.212,,-26.97,,7.3521,,-3.2912,,51
2013-04-21 19:15:00,,0.0,,-5.8979,,120.03,,10.386,,13.88,,19.625,0.0001,21.829,,-0.0001,,21.045,-5.8979,,-0.0008,,20.565,,9.2757,,-26.97,,6.4212,,-3.5967,,51
2013-04-21 19:30:00,,0.0,,1.1426,,119.87,,9.2347,,13.885,,19.427,0.0001,1.778,,-0.0002,,0.4011,1.1426,,0.0001,,20.719,,8.5951,,-26.97,,5.1611,,-3.9023,,51
2013-04-21 19:45:00,,0.0,,-6.8552,,120.1,,9.056,,13.89,,19.21,0.0002,0.7404,,-0.0002,,-0.0004,-6.8552,,0.0002,,20.188,,8.5601,,-26.97,,5.0716,,-3.0512,,51
2013-04-21 20:00:00,,0.0,,-5.7127,,120.12,,9.9988,,13.896,,18.968,0.0002,0.6636999999999998,,-0.0001,,-0.0004,-5.7127,,0.0001,,20.13,,8.8351,,-26.97,,6.0725,,-2.82,,51
2013-04-21 20:15:00,,0.0,,-7.6816,,120.2,,9.2282,,13.903,,18.74,0.0001,0.6158,,0.0001,,-0.0028999999999999,-7.6816,,0.0001,,19.825,,8.338599999999998,,-26.97,,5.0745,,-3.5221,,51
2013-04-21 20:30:00,,0.0,,-8.478899999999998,,120.41,,7.6191,,13.908,,18.5,0.0001,0.628,,0.0,,-0.0014,-8.478899999999998,,0.0001,,19.661,,6.7476,,-26.97,,4.6173,,-2.8878,,51
2013-04-21 20:45:00,,0.0,,-8.717399999999998,,120.57,,7.4488,,13.915,,18.185,0.0002,0.6272999999999999,,0.0,,-0.0035,-8.717399999999998,,0.0001,,19.365,,6.756,,-26.97,,4.7573,,-2.478,,51
2013-04-21 21:00:00,,0.0,,-8.439899999999998,,120.8,,7.4313,,13.924,,17.832,0.0002,0.6281999999999999,,0.0001,,-0.0032,-8.439899999999998,,0.0001,,18.959,,6.6143,,-26.97,,4.538,,-2.7724,,51
2013-04-21 21:15:00,,0.0,,-8.2035,,121.22,,6.5682,,13.931,,17.553,0.0002,0.6412999999999999,,0.0,,-0.0035999999999999,-8.2035,,0.0001,,18.825,,5.6606,,-26.97,,2.6529,,-4.0342,,51
2013-04-21 21:30:00,,0.0,,-8.8496,,121.1,,6.1372,,13.936,,17.316,0.0001,0.6479,,0.0,,-0.0016999999999999,-8.8496,,0.0001,,18.579,,5.7088,,-26.97,,2.4337,,-3.1064,,51
2013-04-21 21:45:00,,0.0,,-7.8231,,120.72,,7.226,,13.948,,17.032,0.0002999999999999,0.6541,,0.0001,,-0.0033,-7.8231,,0.0002,,18.402,,6.6182,,-26.97,,3.7577,,-2.3628,,51
2013-04-21 22:00:00,,0.0,,-8.5343,,120.75,,7.011,,13.958,,16.74,0.0002999999999999,0.634,,0.0,,-0.0032,-8.5343,,0.0002,,18.01,,6.5926,,-26.97,,3.5159,,-3.0956,,51
2013-04-21 22:15:00,,0.0,,-7.476,,120.42,,7.023,,13.969,,16.462,0.0002,0.6135,,0.0,,-0.0028999999999999,-7.476,,0.0001,,17.759,,6.6217,,-26.97,,3.6977,,-2.6058,,51
2013-04-21 22:30:00,,0.0,,-6.8677,,120.5,,6.4654,,13.978,,16.193,0.0001,0.5866,,0.0001,,-0.0022,-6.8677,,0.0001,,17.419,,6.0032,,-26.97,,2.9841,,-2.9702,,51
2013-04-21 22:45:00,,0.0,,-6.8553,,120.48,,6.6709,,13.986,,15.95,0.0002,0.5816999999999999,,0.0001,,-0.0051,-6.8553,,0.0001,,17.292,,6.4549,,-26.97,,3.0497,,-2.1893,,51
2013-04-21 23:00:00,,0.0,,-6.1726,,120.22,,6.8622,,13.994,,15.727,0.0001,0.6423999999999999,,0.0,,-0.0028,-6.1726,,0.0001,,16.978,,6.6192,,-26.97,,3.7124,,-2.3242,,51
2013-04-21 23:15:00,,0.0,,-5.299,,120.09,,6.5576,,14.001,,15.521,0.0002,0.5141,,-0.0001,,-0.0044999999999999,-5.299,,0.0001,,16.898,,6.1361,,-26.97,,3.091,,-3.1145,,51
2013-04-21 23:30:00,,0.0,,-8.021599999999998,,120.22,,6.5565,,14.006,,15.328,0.0001,0.4848,,0.0,,-0.0028999999999999,-8.021599999999998,,0.0001,,16.484,,6.0134,,-26.97,,3.0498,,-2.9472,,51
2013-04-21 23:45:00,,0.0,,-7.758499999999999,,120.27,,6.4332,,14.01,,15.149,0.0002,0.4718,,0.0001,,-0.0033,-7.758499999999999,,0.0001,,16.34,,5.6652,,-26.97,,2.4538,,-3.2238,,51
