measured_on,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__773,ac_volts__778,ambient_temp__1222,ambient_temp__780,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,gh_irradiance__1217,inverter_temp_2__791,inveter_temp__784,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2011-06-07 00:10:00,0.0,-2.4853,-4.0041,-6.4894,120.68,,19.907,,,,,,,,,,13.705,27.744,0.0001,0.0432999999999999,-0.0002999999999999,0.0022,0.0,0.0,0.0,,17.108,24.912,,,,,,,,,,,18.164,-26.97,16.455,-99999.0,,,,,,,,,51
2011-06-07 00:11:00,0.0,-4.8325,-3.9351,-8.767699999999998,120.7,,19.885,,,,,,,,,,13.705,27.731,0.0004,0.0367999999999999,0.0001,0.0,0.0,0.0,0.0,,16.773,24.969,,,,,,,,,,,18.164,-26.97,16.423,-99999.0,,,,,,,,,51
2011-06-07 00:12:00,0.0,-2.8305,-2.2552,-5.0857,120.73,,19.868,,,,,,,,,,13.705,27.719,0.0004,0.0410999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,17.013,25.247,,,,,,,,,,,18.164,-26.97,16.409,-99999.0,,,,,,,,,51
2011-06-07 00:13:00,0.0,-3.2907,-3.3828,-6.6735,120.71,,19.972,,,,,,,,,,13.705,27.707,0.0,0.0367999999999999,-0.0004,-0.0022,0.0,0.0,0.0,,17.305,24.945,,,,,,,,,,,18.439,-26.97,16.534,-99999.0,,,,,,,,,51
2011-06-07 00:14:00,0.0,-1.0816,-2.9226,-4.0041,120.76,,20.098,,,,,,,,,,13.705,27.692,0.0002999999999999,0.039,-0.0001,0.0022,0.0,0.0,0.0,,16.502,26.463,,,,,,,,,,,18.783,-26.97,16.558,-99999.0,,,,,,,,,51
2011-06-07 00:15:00,0.0,-2.1632,-2.9916,-5.1547,120.75,,20.13,,,,,,,,,,13.707,27.67,0.0004,0.0432999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,16.39,26.388,,,,,,,,,,,18.575,-26.97,16.584,-99999.0,,,,,,,,,51
2011-06-07 00:16:00,0.0,-4.9017,-3.3597,-8.2614,120.78,,20.174,,,,,,,,,,13.707,27.654,0.0002999999999999,0.0410999999999999,0.0001,0.0022,0.0,0.0,0.0,,16.901,24.858,,,,,,,,,,,18.781,-26.97,16.624,-99999.0,,,,,,,,,51
2011-06-07 00:17:00,0.0,-7.7782,-7.8471,-15.625,120.98,,20.121,,,,,,,,,,13.708,27.639,0.0002999999999999,0.0345999999999999,0.0004,-0.0022,0.0,0.0,0.0,,16.961,25.122,,,,,,,,,,,18.508,-26.97,16.619,-99999.0,,,,,,,,,51
2011-06-07 00:18:00,0.0,-4.4873,-2.3242,-6.8116,120.71,,20.05,,,,,,,,,,13.708,27.626,0.0,0.0367999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.281,24.937,,,,,,,,,,,18.302,-26.97,16.626,-99999.0,,,,,,,,,51
2011-06-07 00:19:00,0.0,-6.0292,-4.0272,-10.056,120.82,,20.086,,,,,,,,,,13.707,27.609,0.0002999999999999,0.0325,0.0001,0.0022,0.0,0.0,0.0,,16.553,25.239,,,,,,,,,,,18.986,-26.97,16.716,-99999.0,,,,,,,,,51
2011-06-07 00:20:00,0.0,-2.0253,-2.048,-4.0733,120.69,,20.109,,,,,,,,,,13.707,27.595,0.0002999999999999,0.0367999999999999,0.0001,0.0,0.0,0.0,0.0,,17.347,25.282,,,,,,,,,,,18.782,-26.97,16.683,-99999.0,,,,,,,,,51
2011-06-07 00:21:00,0.0,-6.9039,-3.498,-10.402,120.73,,20.063,,,,,,,,,,13.708,27.578,0.0,0.0325,-0.0005999999999999,0.0022,0.0,0.0,0.0,,16.588,25.075,,,,,,,,,,,18.439,-26.97,16.647,-99999.0,,,,,,,,,51
2011-06-07 00:22:00,0.0,-0.9898,-3.7742,-4.7639,120.72,,20.078,,,,,,,,,,13.708,27.564,0.0002999999999999,0.0325,0.0,0.0,0.0,0.0,0.0,,17.408,25.463,,,,,,,,,,,18.372,-26.97,16.613,-99999.0,,,,,,,,,51
2011-06-07 00:23:00,0.0,-5.6381,-3.0839,-8.722099999999998,120.77,,19.957,,,,,,,,,,13.709,27.545,0.0,0.039,-0.0001,-0.0022,0.0,0.0,0.0,,16.783,25.441,,,,,,,,,,,18.167,-26.97,16.533,-99999.0,,,,,,,,,51
2011-06-07 00:24:00,0.0,-5.247,-8.0317,-13.279,120.91,,19.996,,,,,,,,,,13.711,27.53,0.0002999999999999,0.0325,0.0001,-0.0022,0.0,0.0,0.0,,17.192,25.224,,,,,,,,,,,18.165,-26.97,16.583,-99999.0,,,,,,,,,51
2011-06-07 00:25:00,0.0,-0.9896,-5.1552,-6.1448,120.84,,20.226,,,,,,,,,,13.71,27.514,0.0001,0.0325,0.0,-0.0043,0.0,0.0,0.0,,17.649,25.107,,,,,,,,,,,19.125,-26.97,16.634,-99999.0,,,,,,,,,51
2011-06-07 00:26:00,0.0,-4.9478,-6.1444,-11.092,120.89,,20.341,,,,,,,,,,13.711,27.498,0.0001,0.0367999999999999,0.0,-0.0043,0.0,0.0,0.0,,17.131,25.41,,,,,,,,,,,19.665,-26.97,16.789,-99999.0,,,,,,,,,51
2011-06-07 00:27:00,0.0,-6.8122,-4.0275,-10.84,120.85,,20.314,,,,,,,,,,13.71,27.479,0.0001,0.0367999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,16.341,25.514,,,,,,,,,,,19.802,-26.97,16.871,-99999.0,,,,,,,,,51
2011-06-07 00:28:00,0.0,0.4142,-3.7281,-3.3139,120.86,,20.186,,,,,,,,,,13.711,27.464,0.0002999999999999,0.0303,0.0,0.0,0.0,0.0,0.0,,16.765,25.232,,,,,,,,,,,19.666,-26.97,16.873,-99999.0,,,,,,,,,51
2011-06-07 00:29:00,0.0,-4.6486,-3.7513,-8.4,120.78,,20.281,,,,,,,,,,13.711,27.446,0.0004,0.0410999999999999,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,16.779,25.612,,,,,,,,,,,19.802,-26.97,16.928,-99999.0,,,,,,,,,51
2011-06-07 00:30:00,0.0,-5.8916,-5.7994,-11.691,120.84,,20.181,,,,,,,,,,13.711,27.43,0.0,0.039,-0.0001,0.0,0.0,0.0,0.0,,16.928,25.307,,,,,,,,,,,19.666,-26.97,16.867,-99999.0,,,,,,,,,51
2011-06-07 00:31:00,0.0,-6.6509,-4.4417,-11.093,120.84,,20.024,,,,,,,,,,13.711,27.411,0.0002999999999999,0.039,0.0,-0.0022,0.0,0.0,0.0,,16.837,24.859,,,,,,,,,,,19.533,-26.97,16.874,-99999.0,,,,,,,,,51
2011-06-07 00:32:00,0.0,-8.6075,-7.571799999999999,-16.179,121.03,,19.914,,,,,,,,,,13.713,27.393,0.0001,0.0367999999999999,-0.0001,0.0,0.0,0.0,0.0,,16.917,25.069,,,,,,,,,,,19.058,-26.97,16.856,-99999.0,,,,,,,,,51
2011-06-07 00:33:00,0.0,-1.0125,-0.5292999999999999,-1.5417,120.75,,19.801,,,,,,,,,,13.714,27.377,0.0001,0.0325,-0.0004,0.0,0.0,0.0,0.0,,17.616,25.541,,,,,,,,,,,18.168,-26.97,16.795,-99999.0,,,,,,,,,51
2011-06-07 00:34:00,0.0,-2.4857,-4.0735,-6.5592,120.86,,19.844,,,,,,,,,,13.714,27.359,0.0005999999999999,0.0410999999999999,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,17.263,25.375,,,,,,,,,,,18.306,-26.97,16.801,-99999.0,,,,,,,,,51
2011-06-07 00:35:00,0.0,-7.1806,-6.4901,-13.671,120.94,,19.804,,,,,,,,,,13.715,27.343,0.0002999999999999,0.0410999999999999,0.0001,-0.0022,0.0,0.0,0.0,,16.753,25.681,,,,,,,,,,,18.306,-26.97,16.791,-99999.0,,,,,,,,,51
2011-06-07 00:36:00,0.0,-2.9917,-2.2554,-5.247,120.75,,19.676,,,,,,,,,,13.714,27.324,0.0004,0.0410999999999999,-0.0002999999999999,0.0022,0.0,0.0,0.0,,17.329,25.334,,,,,,,,,,,18.168,-26.97,16.709,-99999.0,,,,,,,,,51
2011-06-07 00:37:00,0.0,-3.7973,-5.7077,-9.5051,120.87,,19.633,,,,,,,,,,13.715,27.304,0.0002999999999999,0.0410999999999999,0.0,-0.0022,0.0,0.0,0.0,,17.633,24.998,,,,,,,,,,,18.168,-26.97,16.737,-99999.0,,,,,,,,,51
2011-06-07 00:38:00,0.0,1.0358,-3.199,-2.1632,120.81,,19.695,,,,,,,,,,13.715,27.289,0.0008999999999999,0.0367999999999999,0.0,-0.0064999999999999,0.0,0.0,0.0,,17.505,25.462,,,,,,,,,,,18.168,-26.97,16.701,-99999.0,,,,,,,,,51
2011-06-07 00:39:00,0.0,-4.1195,-7.1347,-11.254,120.99,,19.687,,,,,,,,,,13.715,27.269,0.0002999999999999,0.0345999999999999,0.0,0.0022,0.0,0.0,0.0,,17.089,25.542,,,,,,,,,,,18.168,-26.97,16.649,-99999.0,,,,,,,,,51
2011-06-07 00:40:00,0.0,-6.0069,-5.7998,-11.807,120.96,,19.757,,,,,,,,,,13.716,27.257,0.0001,0.0367999999999999,0.0002999999999999,-0.0043,0.0,0.0,0.0,,18.188,24.099,,,,,,,,,,,18.168,-26.97,16.646,-99999.0,,,,,,,,,51
2011-06-07 00:41:00,0.0,-3.1302,-2.5087,-5.6388,120.88,,19.724,,,,,,,,,,13.717,27.237,0.0001,0.0367999999999999,0.0,0.0,0.0,0.0,0.0,,17.095,25.546,,,,,,,,,,,18.168,-26.97,16.631,-99999.0,,,,,,,,,51
2011-06-07 00:42:00,0.0,-4.0278,-2.6237,-6.6514,120.9,,19.784,,,,,,,,,,13.717,27.221,0.0002999999999999,0.0325,-0.0001,-0.0022,0.0,0.0,0.0,,17.398,25.342,,,,,,,,,,,18.168,-26.97,16.642,-99999.0,,,,,,,,,51
2011-06-07 00:43:00,0.0,-4.7643,-5.731,-10.495,121.09,,19.821,,,,,,,,,,13.718,27.203,0.0004,0.0325,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,17.273,25.15,,,,,,,,,,,18.168,-26.97,16.639,-99999.0,,,,,,,,,51
2011-06-07 00:44:00,0.0,-4.281,-2.2096,-6.4905,120.98,,19.919,,,,,,,,,,13.718,27.189,0.0001,0.0303,-0.0001,0.0,0.0,0.0,0.0,,17.323,25.408,,,,,,,,,,,18.168,-26.97,16.654,-99999.0,,,,,,,,,51
2011-06-07 00:45:00,0.0,3.7516,3.1071,6.8587,120.71,,19.976,,,,,,,,,,13.718,27.166,0.0006999999999999,0.0325,-0.0005999999999999,-0.0043,0.0,0.0,0.0,,17.614,25.578,,,,,,,,,,,18.306,-26.97,16.673,-99999.0,,,,,,,,,51
2011-06-07 00:46:00,0.0,-4.5111,-1.8642,-6.3753,120.88,,19.984,,,,,,,,,,13.718,27.15,0.0001,0.0410999999999999,-0.0004,0.0,0.0,0.0,0.0,,17.052,25.513,,,,,,,,,,,18.512,-26.97,16.655,-99999.0,,,,,,,,,51
2011-06-07 00:47:00,0.0,-2.1635,-5.2707,-7.4343,121.01,,19.918,,,,,,,,,,13.718,27.134,0.0004,0.0345999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.531,25.568,,,,,,,,,,,18.168,-26.97,16.57,-99999.0,,,,,,,,,51
2011-06-07 00:48:00,0.0,-5.8001,-5.708,-11.508,121.06,,19.812,,,,,,,,,,13.718,27.116,0.0002999999999999,0.0325,0.0,0.0,0.0,0.0,0.0,,16.815,25.681,,,,,,,,,,,18.168,-26.97,16.456,-99999.0,,,,,,,,,51
2011-06-07 00:49:00,0.0,-2.0945,-2.762,-4.8564,120.94,,19.737,,,,,,,,,,13.719,27.102,0.0001,0.0325,-0.0002999999999999,0.0,0.0,0.0,0.0,,17.329,25.417,,,,,,,,,,,18.168,-26.97,16.411,-99999.0,,,,,,,,,51
2011-06-07 00:50:00,0.0,-3.0842,-3.2452,-6.3293,120.96,,19.766,,,,,,,,,,13.721,27.083,0.0001,0.0303,-0.0001,0.0043,0.0,0.0,0.0,,17.337,25.376,,,,,,,,,,,18.168,-26.97,16.409,-99999.0,,,,,,,,,51
2011-06-07 00:51:00,0.0,-1.6572,0.2762,-1.381,120.88,,19.86,,,,,,,,,,13.72,27.068,0.0,0.0345999999999999,0.0,0.0022,0.0,0.0,0.0,,16.911,25.698,,,,,,,,,,,18.168,-26.97,16.465,-99999.0,,,,,,,,,51
2011-06-07 00:52:00,0.0,-2.785,-5.8001,-8.5851,121.14,,19.863,,,,,,,,,,13.721,27.052,0.0004,0.0345999999999999,0.0,0.0022,0.0,0.0,0.0,,16.119,25.7,,,,,,,,,,,18.168,-26.97,16.445,-99999.0,,,,,,,,,51
2011-06-07 00:53:00,0.0,-4.281,-4.7643,-9.0453,121.12,,19.915,,,,,,,,,,13.721,27.038,0.0002999999999999,0.0325,-0.0002999999999999,0.0,0.0,0.0,0.0,,16.661,25.719,,,,,,,,,,,18.168,-26.97,16.439,-99999.0,,,,,,,,,51
2011-06-07 00:54:00,0.0,-6.4905,-2.3477,-8.8383,121.06,,19.892,,,,,,,,,,13.721,27.023,0.0,0.0367999999999999,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,16.87,25.503,,,,,,,,,,,18.168,-26.97,16.389,-99999.0,,,,,,,,,51
2011-06-07 00:55:00,0.0,-4.2349,-6.8358,-11.071,121.2,,19.733,,,,,,,,,,13.723,27.006,0.0004,0.0325,0.0001,0.0,0.0,0.0,0.0,,17.066,25.51,,,,,,,,,,,18.168,-26.97,16.303,-99999.0,,,,,,,,,51
2011-06-07 00:56:00,0.0,-1.9794,-1.0127,-2.9921,121.03,,19.574,,,,,,,,,,13.723,26.993,0.0,0.0410999999999999,-0.0001,0.0043,0.0,0.0,0.0,,17.599,24.879,,,,,,,,,,,18.168,-26.97,16.256,-99999.0,,,,,,,,,51
2011-06-07 00:57:00,0.0,-7.0429,-5.1096,-12.153,121.18,,19.485,,,,,,,,,,13.723,26.973,0.0004,0.0367999999999999,0.0001,0.0,0.0,0.0,0.0,,16.798,25.021,,,,,,,,,,,18.168,-26.97,16.248,-99999.0,,,,,,,,,51
2011-06-07 00:58:00,0.0,-0.2301999999999999,-1.7953,-2.0254,121.04,,19.462,,,,,,,,,,13.723,26.962,0.0004,0.039,-0.0001,0.0043,0.0,0.0,0.0,,17.59,25.583,,,,,,,,,,,18.168,-26.97,16.201,-99999.0,,,,,,,,,51
2011-06-07 00:59:00,0.0,-3.2913,-1.0357,-4.327,121.0,,19.446,,,,,,,,,,13.723,26.943,0.0001,0.039,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,17.46,25.325,,,,,,,,,,,18.168,-26.97,16.183,-99999.0,,,,,,,,,51
2011-06-07 01:00:00,0.0,3.1993,-8.0327,-4.8334,121.21,,19.49,,,,,,,,,,13.723,26.927,0.001,0.0303,0.0004,-0.0064999999999999,0.0,0.0,0.0,,17.873,25.805,,,,,,,,,,,18.168,-26.97,16.178,-99999.0,,,,,,,,,51
2011-06-07 01:01:00,0.0,-8.2398,-6.5366,-14.776,121.19,,19.55,,,,,,,,,,13.723,26.907,0.0,0.0410999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.074,25.605,,,,,,,,,,,18.168,-26.97,16.212,-99999.0,,,,,,,,,51
2011-06-07 01:02:00,0.0,-7.664399999999999,-11.462,-19.127,121.38,,19.46,,,,,,,,,,13.724,26.892,0.0002999999999999,0.0367999999999999,-0.0004,-0.0064999999999999,0.0,0.0,0.0,,17.315,25.256,,,,,,,,,,,18.168,-26.97,16.184,-99999.0,,,,,,,,,51
2011-06-07 01:03:00,0.0,-0.3221999999999999,-3.4984,-3.8207,121.09,,19.429,,,,,,,,,,13.724,26.874,0.0004,0.039,-0.0001,-0.0022,0.0,0.0,0.0,,17.182,26.747,,,,,,,,,,,18.168,-26.97,16.127,-99999.0,,,,,,,,,51
2011-06-07 01:04:00,0.0,-3.3833,-0.7135,-4.0968,121.01,,19.394,,,,,,,,,,13.724,26.857,0.0004,0.039,0.0,0.0,0.0,0.0,0.0,,17.158,25.364,,,,,,,,,,,18.168,-26.97,16.04,-99999.0,,,,,,,,,51
2011-06-07 01:05:00,0.0,-0.5524,3.2453,2.6929,120.88,,19.404,,,,,,,,,,13.726,26.84,0.0006999999999999,0.0303,-0.0005999999999999,0.0,0.0,0.0,0.0,,17.081,25.301,,,,,,,,,,,18.168,-26.97,16.072,-99999.0,,,,,,,,,51
2011-06-07 01:06:00,0.0,-4.327,-3.8207,-8.1477,121.17,,19.441,,,,,,,,,,13.726,26.821,0.0002999999999999,0.0410999999999999,0.0,-0.0043,0.0,0.0,0.0,,16.642,25.254,,,,,,,,,,,18.168,-26.97,16.059,-99999.0,,,,,,,,,51
2011-06-07 01:07:00,0.0,-2.0255,-4.6723,-6.6978,121.22,,19.404,,,,,,,,,,13.726,26.805,0.0002999999999999,0.039,-0.0002999999999999,0.0,0.0,0.0,0.0,,17.355,25.639,,,,,,,,,,,18.168,-26.97,16.107,-99999.0,,,,,,,,,51
2011-06-07 01:08:00,0.0,-4.5342,-4.7412,-9.2755,121.21,,19.438,,,,,,,,,,13.727,26.787,0.0002999999999999,0.039,0.0001,0.0,0.0,0.0,0.0,,17.024,25.647,,,,,,,,,,,18.168,-26.97,16.147,-99999.0,,,,,,,,,51
2011-06-07 01:09:00,0.0,-4.12,-7.8486,-11.969,121.35,,19.352,,,,,,,,,,13.727,26.768,0.0001,0.0367999999999999,-0.0004,0.0022,0.0,0.0,0.0,,16.895,25.803,,,,,,,,,,,18.168,-26.97,16.106,-99999.0,,,,,,,,,51
2011-06-07 01:10:00,0.0,-5.3169,-4.0738,-9.3908,121.16,,19.267,,,,,,,,,,13.726,26.749,0.0004,0.0367999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.356,25.387,,,,,,,,,,,18.168,-26.97,16.151,-99999.0,,,,,,,,,51
2011-06-07 01:11:00,0.0,-2.7392,-2.8312,-5.5703,121.17,,19.518,,,,,,,,,,13.727,26.734,0.0005999999999999,0.0367999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.057,25.759,,,,,,,,,,,18.168,-26.97,16.214,-99999.0,,,,,,,,,51
2011-06-07 01:12:00,0.0,-3.5677,-5.4092,-8.9771,121.31,,19.548,,,,,,,,,,13.728,26.715,0.0001,0.0367999999999999,-0.0002999999999999,-0.0043,0.0,0.0,0.0,,17.102,25.039,,,,,,,,,,,18.168,-26.97,16.134,-99999.0,,,,,,,,,51
2011-06-07 01:13:00,0.0,-6.1914,-6.8361,-13.028,121.38,,19.398,,,,,,,,,,13.729,26.696,0.0002999999999999,0.0367999999999999,-0.0001,0.0,0.0,0.0,0.0,,16.893,25.307,,,,,,,,,,,18.168,-26.97,16.07,-99999.0,,,,,,,,,51
2011-06-07 01:14:00,0.0,-1.8643,0.0691999999999999,-1.7951,121.12,,19.312,,,,,,,,,,13.729,26.681,0.0004,0.0476,-0.0001,0.0022,0.0,0.0,0.0,,17.01,25.667,,,,,,,,,,,18.168,-26.97,16.064,-99999.0,,,,,,,,,51
2011-06-07 01:15:00,0.0,-1.6113,-4.2812,-5.8925,121.21,,19.352,,,,,,,,,,13.73,26.663,0.0001,0.039,-0.0001,0.0022,0.0,0.0,0.0,,16.834,24.982,,,,,,,,,,,18.169,-26.97,16.039,-99999.0,,,,,,,,,51
2011-06-07 01:16:00,0.0,-1.9336,-3.1995,-5.1331,121.2,,19.312,,,,,,,,,,13.73,26.648,0.0001,0.0345999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.442,25.173,,,,,,,,,,,18.168,-26.97,15.983,-99999.0,,,,,,,,,51
2011-06-07 01:17:00,0.0,-1.1739,-5.064,-6.2379,121.29,,19.349,,,,,,,,,,13.731,26.632,0.0008999999999999,0.0410999999999999,-0.0001,0.0,0.0,0.0,0.0,,17.286,25.368,,,,,,,,,,,18.169,-26.97,15.928,-99999.0,,,,,,,,,51
2011-06-07 01:18:00,0.0,-3.8671,-3.5908,-7.4578,121.26,,19.253,,,,,,,,,,13.73,26.613,0.0004,0.039,-0.0001,0.0,0.0,0.0,0.0,,16.884,24.866,,,,,,,,,,,18.169,-26.97,15.826,-99999.0,,,,,,,,,51
2011-06-07 01:19:00,0.0,-4.2354,-3.4297,-7.665199999999999,121.28,,19.147,,,,,,,,,,13.731,26.599,0.0002999999999999,0.0367999999999999,0.0,-0.0022,0.0,0.0,0.0,,16.892,25.059,,,,,,,,,,,18.17,-26.97,15.785,-99999.0,,,,,,,,,51
2011-06-07 01:20:00,0.0,-1.1969,-3.2916,-4.4884,121.26,,19.123,,,,,,,,,,13.731,26.581,0.0004,0.0345999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,17.039,25.2,,,,,,,,,,,18.169,-26.97,15.724,-99999.0,,,,,,,,,51
2011-06-07 01:21:00,0.0,-3.2916,-3.3838,-6.6755,121.31,,19.124,,,,,,,,,,13.733,26.566,0.0005999999999999,0.039,0.0,-0.0043,0.0,0.0,0.0,,17.161,24.998,,,,,,,,,,,18.17,-26.97,15.71,-99999.0,,,,,,,,,51
2011-06-07 01:22:00,0.0,-2.4172,-0.0231999999999999,-2.4404,121.19,,19.245,,,,,,,,,,13.733,26.55,0.0001,0.0410999999999999,-0.0001,0.0,0.0,0.0,0.0,,17.26,25.126,,,,,,,,,,,18.17,-26.97,15.754,-99999.0,,,,,,,,,51
2011-06-07 01:23:00,0.0,-2.8773,-3.3609,-6.2381,121.3,,19.307,,,,,,,,,,13.733,26.53,0.0002999999999999,0.0345999999999999,0.0,0.0,0.0,0.0,0.0,,17.049,25.577,,,,,,,,,,,18.17,-26.97,15.754,-99999.0,,,,,,,,,51
2011-06-07 01:24:00,0.0,-4.4429,-3.5219,-7.9648,121.34,,19.349,,,,,,,,,,13.734,26.516,0.0002999999999999,0.0345999999999999,0.0,0.0043,0.0,0.0,0.0,,16.784,25.241,,,,,,,,,,,18.171,-26.97,15.757,-99999.0,,,,,,,,,51
2011-06-07 01:25:00,0.0,-5.3635,-4.4659,-9.8295,121.37,,19.34,,,,,,,,,,13.733,26.5,0.0002999999999999,0.0367999999999999,0.0,0.0,0.0,0.0,0.0,,17.333,24.993,,,,,,,,,,,18.171,-26.97,15.787,-99999.0,,,,,,,,,51
2011-06-07 01:26:00,0.0,-2.0718,-1.9107,-3.9825,121.27,,19.278,,,,,,,,,,13.734,26.486,0.0005999999999999,0.039,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,16.852,26.224,,,,,,,,,,,18.172,-26.97,15.839,-99999.0,,,,,,,,,51
