measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2012-08-15 00:00:00,0.0,-3.7832,119.59,23.722,13.696,27.998,0.0002,0.0906,-0.0001,0.0001,-3.7832,0.0,23.136,9.8634,-26.97,20.653,-3.3996,51
2012-08-15 00:15:00,0.0,-4.4062,119.7,23.804,13.699,27.881,0.0002999999999999,0.0937999999999999,0.0,0.0001,-4.4062,0.0,23.107,10.809,-26.97,20.795,-3.3403,51
2012-08-15 00:30:00,0.0,-0.5507999999999998,119.76,23.761,13.701,27.773,0.0002999999999999,0.0957999999999999,0.0,-0.0002999999999999,-0.5507999999999998,0.0,23.169,10.602,-26.97,20.836,-3.2353,51
2012-08-15 00:45:00,0.0,-7.7236,119.99,23.525,13.704,27.666,0.0004,0.0873,-0.0001,-0.0005999999999999,-7.7236,0.0,23.284,15.004,-26.97,20.693,-3.3116,51
2012-08-15 01:00:00,0.0,-3.3189,119.98,23.47,13.707,27.564,0.0004,0.0924999999999999,0.0,-0.0004,-3.3189,0.0,23.173,11.765,-26.97,20.491,-3.4147,51
2012-08-15 01:15:00,0.0,-4.6922,120.05,23.389,13.708,27.474,0.0002,0.0899999999999999,-0.0001,-0.001,-4.6922,0.0,23.108,13.581,-26.97,20.36,-3.4001,51
2012-08-15 01:30:00,0.0,-6.6717,120.07,23.403,13.711,27.39,0.0002,0.0865999999999999,0.0,0.0,-6.6717,0.0,23.342,17.025,-26.97,20.431,-3.2108,51
2012-08-15 01:45:00,0.0,-3.2943,120.17,23.488,13.713,27.304,0.0004,0.0893,-0.0001,0.0004,-3.2943,0.0,23.265,20.893,-26.97,20.471,-3.2914,51
2012-08-15 02:00:00,0.0,-8.2369,120.3,23.531,13.714,27.227,0.0005,0.0872,0.0,-0.0006999999999999,-8.2369,0.0,23.015,20.694,-26.97,20.555,-3.3251,51
2012-08-15 02:15:00,0.0,-4.8381,120.11,23.591,13.716,27.157,0.0002,0.0815,-0.0001,0.0,-4.8381,0.0,23.334,20.217,-26.97,20.54,-3.3387,51
2012-08-15 02:30:00,0.0,-5.5227,120.19,23.586,13.719,27.092,0.0005,0.0932,-0.0001,-0.002,-5.5227,0.0001,23.203,20.077,-26.97,20.497,-3.3557,51
2012-08-15 02:45:00,0.0,-4.4732,120.23,23.285,13.72,27.029,0.0005,0.0943999999999999,0.0,-0.0006999999999999,-4.4732,0.0001,23.036,19.604,-26.97,20.266,-3.5867,51
2012-08-15 03:00:00,0.0,-4.0466,119.88,23.3,13.723,26.971,0.0002999999999999,0.0924999999999999,-0.0001,-0.0002999999999999,-4.0466,0.0,23.039,22.911,-26.97,20.125,-3.5621,51
2012-08-15 03:15:00,0.0,-4.7219,119.71,23.236,13.725,26.911,0.0001,0.0956999999999999,-0.0001,0.0,-4.7219,0.0,22.964,22.913,-26.97,20.111,-3.5306,51
2012-08-15 03:30:00,0.0,-6.1801,119.78,23.256,13.726,26.854,0.0001,0.0952999999999999,-0.0001,-0.0001,-6.1801,0.0,22.912,22.914,-26.97,20.155,-3.4388,51
