measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2017-05-16 00:00:00,0.0,18.881,120.74,13.778,13.83,22.096,0.00058,0.0780499999999999,0.0001399999999999,0.0,18.881,4e-05,21.17,12.861,-26.97,8.7908,-1.4817,51
2017-05-16 00:01:00,0.0,-6.8523,121.45,13.833,13.831,22.077,0.0004,0.0780499999999999,0.0001299999999999,-0.004,-6.8523,3e-05,21.259,12.862,-26.97,8.9264,-0.93254,51
2017-05-16 00:02:00,0.0,-12.933,121.21,13.854,13.831,22.067,0.0,0.0780499999999999,-0.0001399999999999,0.0,-12.933,0.0,21.056,12.861,-26.97,8.957499999999998,-0.5388199999999999,51
2017-05-16 00:03:00,0.0,-5.9479,121.06,13.823,13.832,22.049,0.0,0.0780499999999999,-0.0001399999999999,0.00217,-5.9479,0.0,21.361,12.781,-26.97,8.8991,-0.6061699999999999,51
2017-05-16 00:04:00,0.0,-12.933,121.4,13.79,13.832,22.036,-0.0001399999999999,0.0780499999999999,-0.00072,0.0,-12.933,0.0,21.939,12.213,-26.97,8.895799999999998,-0.62301,51
2017-05-16 00:05:00,0.0,-11.665,121.38,13.732,13.832,22.024,0.0,0.07588,-0.00029,0.0,-11.665,0.0,21.395,11.642,-26.97,8.7946,-0.70721,51
2017-05-16 00:06:00,0.0,-8.9218,121.35,13.647,13.833,22.01,-0.0001399999999999,0.0780499999999999,0.0001399999999999,-0.00217,-8.9218,-1e-05,20.82,11.64,-26.97,8.7008,-1.1282,51
2017-05-16 00:07:00,0.0,-12.219,121.27,13.609,13.833,21.997,0.0001399999999999,0.0780499999999999,0.0,0.00217,-12.219,1e-05,21.196,12.214,-26.97,8.654199999999998,-1.6333,51
2017-05-16 00:08:00,0.0,13.74,120.97,13.549,13.834,21.983,0.0004299999999999,0.08021,-0.0001399999999999,-0.0043299999999999,13.74,4e-05,21.61,11.143,-26.97,8.5747,-2.5257,51
2017-05-16 00:09:00,0.0,-15.677,121.33,13.49,13.834,21.969,-0.0004299999999999,0.09539,0.0,-0.0043299999999999,-15.677,-4e-05,21.337,10.977,-26.97,8.5121,-2.2057,51
2017-05-16 00:10:00,0.0,-0.8529999999999999,121.18,13.443,13.835,21.955,0.0,0.13008,0.0001399999999999,0.0,-0.8529999999999999,0.0,20.996,10.894,-26.97,8.4923,-2.4415,51
2017-05-16 00:11:00,0.0,4.6568,121.11,13.408,13.835,21.941,0.00029,0.13008,0.00029,-0.0043299999999999,4.6568,3e-05,20.935,10.894,-26.97,8.3641,-2.2394,51
2017-05-16 00:12:00,0.0,-13.648,121.5,13.399,13.836,21.926,0.0001399999999999,0.13008,0.00029,-0.0043299999999999,-13.648,1e-05,20.948,10.894,-26.97,8.3323,-1.9533,51
2017-05-16 00:13:00,0.0,17.475,120.79,13.416,13.836,21.913,0.00029,0.13008,0.0,0.0,17.475,4e-05,22.274,10.894,-26.97,8.349299999999998,-2.3405,51
2017-05-16 00:14:00,0.0,-18.697,121.29,13.402,13.836,21.897,0.0,0.13658,0.0,0.0,-18.697,0.0,20.856,11.06,-26.97,8.3496,-2.0374,51
2017-05-16 00:15:00,0.0,-8.6917,121.51,13.384,13.837,21.882,0.0001399999999999,0.13008,0.0,0.0,-8.6917,2e-05,20.431,10.977,-26.97,8.2386,-2.4078,51
2017-05-16 00:16:00,0.0,7.3086,121.21,13.34,13.838,21.869,0.00058,0.13008,0.0,-0.0043299999999999,7.3086,7e-05,21.023,10.894,-26.97,8.2088,-2.6604,51
2017-05-16 00:17:00,0.0,1.9137,121.35,13.33,13.837,21.853,0.0001399999999999,0.13008,0.0,-0.0086599999999999,1.9137,2e-05,20.627,10.894,-26.97,8.144999999999998,-2.4416,51
