measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__788,ac_power_2__789,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__772,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2011-05-21 00:00:00,0.0,,,-6.6499,-14.962,-21.612,,,121.32,6.8897,14.07,14.478,0.0,0.4385999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,6.9615,15.849,6.6275,-26.97,5.3638,-99999.0,51
2011-05-21 00:01:00,0.0,,,-3.9484,-2.9093,-6.8578,,,120.76,6.9569,14.068,14.47,0.0,0.4495,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,7.787,16.052,6.4353,-26.97,5.4041,-99999.0,51
2011-05-21 00:02:00,0.0,,,-7.2965,-3.3711,-10.668,,,120.88,7.0784,14.07,14.469,0.0,0.4451,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,7.2344,15.803,6.6278,-26.97,5.4619,-99999.0,51
2011-05-21 00:03:00,0.0,,,1.0389,-1.1314,-0.0924999999999999,,,120.86,7.2042,14.069,14.459,0.0,0.4625,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,7.394199999999999,15.913,6.6278,-26.97,5.5119,-99999.0,51
2011-05-21 00:04:00,0.0,,,-3.5557,-4.9181,-8.4739,,,120.98,7.3601,14.07,14.459,0.0001,0.4602999999999999,0.0,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,6.86,15.587,6.6285,-26.97,5.5787,-99999.0,51
2011-05-21 00:05:00,0.0,,,-7.1807,-4.0407,-11.222,,,120.89,7.6045,14.07,14.452,0.0001,0.456,0.0001,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,6.8397,15.785,6.6278,-26.97,5.6989,-99999.0,51
2011-05-21 00:06:00,0.0,,,-7.1578,-2.2397,-9.3976,,,120.82,7.8323,14.07,14.447,0.0,0.4712,0.0,0.0022,0.0,0.0,,0.0,,,,,,,,,,,7.067,15.61,6.6285,-26.97,5.8229,-99999.0,51
2011-05-21 00:07:00,0.0,,,9.1666,1.824,10.991,,,120.64,7.9831,14.07,14.444,0.0002999999999999,0.4689999999999999,0.0,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,8.231899999999998,16.358,6.6288,-26.97,5.9372,-99999.0,51
2011-05-21 00:08:00,0.0,,,5.1028,4.3871,9.4899,,,120.53,8.0651,14.07,14.436,0.0004,0.4733,-0.0001,0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,7.960499999999999,16.372,6.6285,-26.97,6.0127,-99999.0,51
2011-05-21 00:09:00,0.0,,,-1.547,1.801,0.254,,,120.62,8.1172,14.07,14.436,0.0,0.4689999999999999,-0.0005999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,7.0923,15.959,6.6295,-26.97,6.0859,-99999.0,51
2011-05-21 00:10:00,0.0,,,1.8703,-2.4938,-0.6235,,,120.79,8.1708,14.071,14.432,0.0002999999999999,0.4842,-0.0001,-0.0086999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,7.463599999999999,15.823,6.629,-26.97,6.1441,-99999.0,51
2011-05-21 00:11:00,0.0,,,-6.7191,-2.9786,-9.6978,,,120.8,8.1952,14.07,14.424,0.0,0.4647,-0.0004,-0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,7.0231,15.769,6.629,-26.97,6.1887,-99999.0,51
2011-05-21 00:12:00,0.0,,,-2.6554,-2.0319,-4.6872,,,120.79,8.1767,14.07,14.424,-0.0001,0.4864,-0.0004,-0.0022,0.0,-0.0001,,-0.0001,,,,,,,,,,,7.258,15.978,6.6295,-26.97,6.1856,-99999.0,51
2011-05-21 00:13:00,0.0,,,-2.7246,-3.2557,-5.9803,,,120.83,8.157299999999998,14.071,14.422,0.0001,0.4884999999999999,-0.0002999999999999,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,7.348,15.905,6.63,-26.97,6.1439,-99999.0,51
2011-05-21 00:14:00,0.0,,,-5.149,-4.2254,-9.3744,,,120.85,8.1127,14.071,14.413,0.0001,0.4864,-0.0002999999999999,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,6.8459,15.566,6.6288,-26.97,6.129,-99999.0,51
2011-05-21 00:15:00,0.0,,,2.7016,-2.1936,0.508,,,120.81,8.1035,14.071,14.413,0.0001,0.5081,-0.0002999999999999,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,7.6527,16.091,6.6298,-26.97,6.1517,-99999.0,51
