measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__788,ac_power_2__789,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-10-22 06:40:00,0.0,,,217.05,3.0466,220.09,,,119.95,10.413,,,,14.028,,15.862,1.1678,226.3,0.0166,281.6,4.6667,262.56,,267.23,,,,,,,,,,,,,,,8.474299999999998,17.058,10.319,-26.97,9.4232,-99999.0,,,,51
2011-10-22 06:41:00,0.0,,,355.94,4.7776,360.72,,,119.89,10.334,,,,14.028,,15.862,1.938,211.26,0.0152999999999999,289.48,4.4264,409.35,,413.78,,,,,,,,,,,,,,,9.099,17.064,9.6217,-26.97,9.7018,-99999.0,,,,51
2011-10-22 06:42:00,0.0,,,194.08,6.8086,200.89,,,119.82,10.191,,,,14.028,,15.862,1.0683,209.48,0.0155999999999999,278.72,4.3376,223.76,,228.1,,,,,,,,,,,,,,,9.6747,17.926,9.3628,-26.97,9.813300000000002,-99999.0,,,,51
2011-10-22 06:43:00,0.0,,,138.67,0.7386,139.41,,,119.98,10.354,,,,14.028,,15.852,0.8479999999999999,215.65,0.0183,274.53,5.0229,184.33,,189.35,,,,,,,,,,,,,,,7.8975,17.387,10.918,-26.97,9.6709,-99999.0,,,,51
2011-10-22 06:44:00,0.0,,,314.19,-3.4389,310.75,,,120.22,10.324,,,,14.028,,15.85,1.5539,229.84,0.0155999999999999,286.34,4.4609,357.1,,361.56,,,,,,,,,,,,,,,9.1786,17.505,10.662,-26.97,9.7576,-99999.0,,,,51
2011-10-22 06:45:00,0.0,,,285.41,2.7234,288.14,,,119.96,10.487,,,,14.028,,15.85,1.5028,225.35,0.0155999999999999,285.49,4.4477,338.4,,342.84,,,,,,,,,,,,,,,7.0377,17.383,10.832,-26.97,10.005,-99999.0,,,,51
2011-10-22 06:46:00,0.0,,,198.77,-2.9543,195.82,,,120.1,10.77,,,,14.029,,15.85,1.1116,221.64,0.0159,280.06,4.4435,246.51,,250.95,,,,,,,,,,,,,,,7.333999999999999,17.107,10.918,-26.97,10.171,-99999.0,,,,51
2011-10-22 06:47:00,0.0,,,219.13,-8.0321,211.09,,,120.38,10.95,,,,14.03,,15.85,1.2147,210.18,0.0161999999999999,281.24,4.5434,255.15,,259.7,,,,,,,,,,,,,,,9.8185,17.501,10.919,-26.97,10.208,-99999.0,,,,51
2011-10-22 06:48:00,0.0,,,381.54,-4.4083,377.13,,,120.27,11.013,,,,14.029,,15.848,1.983,209.66,0.0149999999999999,289.24,4.3383,411.09,,415.43,,,,,,,,,,,,,,,8.868399999999998,17.569,10.919,-26.97,10.434,-99999.0,,,,51
2011-10-22 06:49:00,0.0,,,177.07,-4.4543,172.62,,,120.26,11.003,,,,14.029,,15.839,1.1158,204.75,0.0154,277.99,4.2805,228.43,,232.72,,,,,,,,,,,,,,,8.178,17.435,10.918,-26.97,10.591,-99999.0,,,,51
2011-10-22 06:50:00,0.0,,,196.0,2.0772,198.08,,,119.99,11.073,,,,14.031,,15.838,1.0356,215.19,0.0176,277.9,4.8862,223.82,,228.71,,,,,,,,,,,,,,,10.103,17.946,10.919,-26.97,10.491,-99999.0,,,,51
2011-10-22 06:51:00,0.0,,,342.7,-13.502,329.2,,,120.6,11.26,,,,14.03,,15.838,1.7618,229.25,0.0152999999999999,286.75,4.3822,405.73,,410.11,,,,,,,,,,,,,,,8.254099999999998,17.083,10.919,-26.97,10.729,-99999.0,,,,51
2011-10-22 06:52:00,0.0,,,230.5,-1.8002,228.7,,,120.08,11.625,,,,14.03,,15.838,1.2107,236.02,0.0149,279.75,4.1499,285.86,,290.01,,,,,,,,,,,,,,,8.599299999999998,17.097,10.919,-26.97,11.066,-99999.0,,,,51
2011-10-22 06:53:00,0.0,,,80.45699999999998,-9.8091,70.647,,,120.35,11.901,,,,14.03,,15.838,0.4563999999999999,233.11,0.019,265.15,5.0488,106.36,,111.41,,,,,,,,,,,,,,,9.2839,17.684,10.919,-26.97,10.957,-99999.0,,,,51
2011-10-22 06:54:00,0.0,,,134.61,-2.4928,132.11,,,120.12,12.137,,,,14.029,,15.838,0.7767,220.41,0.019,271.3,5.1658,169.49,,174.65,,,,,,,,,,,,,,,9.2346,17.641,10.919,-26.97,10.88,-99999.0,,,,51
2011-10-22 06:55:00,0.0,,,473.82,0.0459,473.86,,,120.06,12.246,,,,14.03,,15.838,2.6067,204.79,0.0149999999999999,291.79,4.3767,532.98,,537.36,,,,,,,,,,,,,,,9.0902,17.038,11.002,-26.97,11.311,-99999.0,,,,51
2011-10-22 06:56:00,0.0,,,585.11,-1.8465,583.26,,,120.11,12.316,,,,14.03,,15.838,3.072,209.65,0.0144,293.34,4.2293,646.97,,651.2,,,,,,,,,,,,,,,8.899,17.718,11.749,-26.97,11.916,-99999.0,,,,51
2011-10-22 06:57:00,0.0,,,789.24,-4.8469,784.39,,,120.31,12.386,,,,14.03,,15.838,3.8476,225.33,0.0124,296.12,3.6736,867.09,,870.76,,,,,,,,,,,,,,,9.3612,17.752,12.887,-26.97,12.8,-99999.0,,,,51
2011-10-22 06:58:00,0.0,,,840.38,-7.801,832.57,,,120.42,12.557,,,,14.03,,15.838,3.8559,241.84,0.0126999999999999,295.7,3.7538,932.4,,936.15,,,,,,,,,,,,,,,8.7215,16.72,12.887,-26.97,13.639,-99999.0,,,,51
2011-10-22 06:59:00,0.0,,,867.5,-2.6081,864.9,,,120.14,12.811,,,,14.03,,15.838,3.8613,249.38,0.0137,295.2,4.0454,962.78,,966.83,,,,,,,,,,,,,,,8.4113,17.275,12.888,-26.97,14.434,-99999.0,,,,51
2011-10-22 07:00:00,0.0,,,897.62,-1.4775,896.15,,,120.08,12.704,,,,14.03,,15.838,4.0124,247.22,0.0141,295.07,4.1714,991.83,,996.0100000000001,,,,,,,,,,,,,,,8.5213,17.357,12.888,-26.97,15.017,-99999.0,,,,51
2011-10-22 07:01:00,0.0,,,910.6400000000002,-4.1313,906.5,,,120.1,12.508,,,,14.03,,15.839,4.1143,245.9,0.0135999999999999,294.79,3.9974,1011.7,,1015.7,,,,,,,,,,,,,,,8.097099999999998,16.856,12.966,-26.97,15.508,-99999.0,,,,51
2011-10-22 07:02:00,0.0,,,953.78,7.6166,961.41,,,119.67,12.279,,,,14.03,,15.848,4.2335,244.77,0.0138999999999999,294.4,4.0769,1036.2,,1040.3,,,,,,,,,,,,,,,9.8532,17.783,13.672,-26.97,16.046,-99999.0,,,,51
2011-10-22 07:03:00,0.0,,,982.19,6.6703,988.87,,,119.64,12.104,,,,14.03,,15.85,4.375,243.4,0.0132999999999999,294.32,3.906,1064.7,,1068.6,,,,,,,,,,,,,,,10.195,17.967,14.602,-26.97,16.558,-99999.0,,,,51
2011-10-22 07:04:00,0.0,,,996.54,-2.2156,994.33,,,119.96,12.048,,,,14.03,,15.85,4.4637,244.03,0.0143,294.1,4.1999,1089.2,,1093.4,,,,,,,,,,,,,,,8.993399999999998,17.293,14.756,-26.97,17.083,-99999.0,,,,51
2011-10-22 07:05:00,0.0,,,1021.6,0.277,1021.9,,,119.85,12.114,,,,14.031,,15.854,4.5799,242.53,0.0146,293.86,4.2813,1110.7,,1115.0,,,,,,,,,,,,,,,8.8915,17.293,14.756,-26.97,17.731,-99999.0,,,,51
2011-10-22 07:06:00,0.0,,,1025.7,-8.4706,1017.2,,,120.15,12.072,,,,14.029,,15.862,4.7011,240.59,0.0149999999999999,293.48,4.4028,1131.0,,1135.4,,,,,,,,,,,,,,,8.974199999999998,17.014,14.756,-26.97,18.326,-99999.0,,,,51
2011-10-22 07:07:00,0.0,,,1057.8,6.2086,1064.0,,,119.56,12.282,,,,14.03,,15.862,4.73,243.9,0.0149999999999999,293.34,4.4008,1153.6,,1158.0,,,,,,,,,,,,,,,9.822,17.476,14.756,-26.97,18.561,-99999.0,,,,51
2011-10-22 07:08:00,0.0,,,1079.2,-7.1552,1072.1,,,120.09,13.072,,,,14.03,,15.867,4.8497,242.31,0.0152999999999999,293.2,4.4832,1175.1,,1179.6,,,,,,,,,,,,,,,9.5864,17.881,15.13,-26.97,18.898,-99999.0,,,,51
2011-10-22 07:09:00,0.0,,,1101.9,-5.1469,1096.7,,,119.96,13.582,,,,14.03,,15.873,4.9441,242.28,0.0152999999999999,293.26,4.4842,1197.8,,1202.3,,,,,,,,,,,,,,,8.832,16.741,16.242,-26.97,19.173,-99999.0,,,,51
2011-10-22 07:10:00,0.0,,,1127.3,0.5077,1127.8,,,119.73,13.851,,,,14.03,,15.875,5.0957,238.31,0.0154,293.11,4.5242,1214.2,,1218.7,,,,,,,,,,,,,,,8.9307,17.756,16.535,-26.97,19.504,-99999.0,,,,51
2011-10-22 07:11:00,0.0,,,1120.2,-12.325,1107.9,,,120.23,13.92,,,,14.031,,15.885,5.0392,242.59,0.0155999999999999,292.83,4.5622,1222.5,,1227.0,,,,,,,,,,,,,,,8.278399999999998,16.741,16.535,-26.97,19.827,-99999.0,,,,51
2011-10-22 07:12:00,0.0,,,1147.5,1.2002,1148.7,,,119.75,13.824,,,,14.03,,15.888,5.1966,240.07,0.0154,292.78,4.5191,1247.5,,1252.1,,,,,,,,,,,,,,,9.2743,17.181,16.535,-26.97,20.175,-99999.0,,,,51
2011-10-22 07:13:00,0.0,,,1155.1,-1.5696,1153.5,,,119.87,13.698,,,,14.031,,15.897,5.2277,242.56,0.0155999999999999,292.73,4.5605,1268.0,,1272.5,,,,,,,,,,,,,,,8.5701,17.106,16.535,-26.97,20.408,-99999.0,,,,51
2011-10-22 07:14:00,0.0,,,1177.9,-6.2549,1171.6,,,120.03,13.768,,,,14.03,,15.903,5.3495,240.44,0.0155999999999999,292.54,4.5576,1286.2,,1290.8,,,,,,,,,,,,,,,9.5237,17.757,16.535,-26.97,20.693,-99999.0,,,,51
2011-10-22 07:15:00,0.0,,,1190.6,1.7771,1192.4,,,119.69,13.738,,,,14.031,,15.909,5.4104,241.17,0.0154,292.46,4.5141,1304.8,,1309.3,,,,,,,,,,,,,,,9.1307,17.117,16.535,-26.97,20.927,-99999.0,,,,51
2011-10-22 07:16:00,0.0,,,1211.9,-3.5081,1208.4,,,119.94,13.832,,,,14.031,,15.92,5.5225,240.74,0.0155999999999999,292.37,4.5549,1329.4,,1333.9,,,,,,,,,,,,,,,9.057200000000002,16.914,16.535,-26.97,21.331,-99999.0,,,,51
2011-10-22 07:17:00,0.0,,,1245.6,-1.0387,1244.5,,,119.85,13.99,,,,14.03,,15.926,5.6267,240.54,0.0155999999999999,292.15,4.5514,1353.4,,1357.9,,,,,,,,,,,,,,,8.967,17.749,16.535,-26.97,21.793,-99999.0,,,,51
2011-10-22 07:18:00,0.0,,,1249.2,-9.3247,1239.8,,,120.18,14.137,,,,14.03,,15.934,5.7618,239.04,0.0152,292.26,4.4268,1377.2,,1381.6,,,,,,,,,,,,,,,7.5119,16.639,16.535,-26.97,22.101,-99999.0,,,,51
2011-10-22 07:19:00,0.0,,,1291.2,0.5078,1291.8,,,119.8,14.233,,,,14.03,,15.944,5.8494,239.28,0.0155999999999999,292.0,4.5491,1399.6,,1404.2,,,,,,,,,,,,,,,10.321,17.313,16.678,-26.97,22.408,-99999.0,,,,51
2011-10-22 07:20:00,0.0,,,1277.2,-11.217,1266.0,,,120.27,14.26,,,,14.03,,15.956,5.9637,237.15,0.0152999999999999,291.95,4.4642,1414.2,,1418.7,,,,,,,,,,,,,,,7.7068,16.948,18.237,-26.97,22.607,-99999.0,,,,51
2011-10-22 07:21:00,0.0,,,1296.6,-5.3085,1291.2,,,119.99,14.275,,,,14.029,,15.964,6.0056,238.76,0.0152999999999999,291.78,4.4615,1433.7,,1438.2,,,,,,,,,,,,,,,7.7549,16.753,18.238,-26.97,23.029,-99999.0,,,,51
2011-10-22 07:22:00,0.0,,,1350.6,1.3617,1352.0,,,119.81,14.308,,,,14.029,,15.975,6.1361,239.13,0.0155999999999999,291.61,4.5431,1467.3,,1471.8,,,,,,,,,,,,,,,9.625,18.179,18.238,-26.97,23.443,-99999.0,,,,51
2011-10-22 07:23:00,0.0,,,1366.3,-6.6011,1359.7,,,120.13,14.298,,,,14.029,,15.986,6.2595,237.26,0.0155999999999999,291.31,4.5384,1485.1,,1489.6,,,,,,,,,,,,,,,9.9036,17.594,18.237,-26.97,23.748,-99999.0,,,,51
2011-10-22 07:24:00,0.0,,,1381.3,-7.5473,1373.7,,,120.09,14.342,,,,14.029,,16.001,6.3253,237.88,0.0155999999999999,291.43,4.5403,1504.6,,1509.1,,,,,,,,,,,,,,,9.8336,17.619,18.237,-26.97,23.8,-99999.0,,,,51
2011-10-22 07:25:00,0.0,,,1385.7,-4.6621,1381.0,,,119.88,14.435,,,,14.029,,16.01,6.4747,236.06,0.0155999999999999,291.8,4.5459,1528.2,,1532.7,,,,,,,,,,,,,,,8.0999,17.187,18.236,-26.97,23.77,-99999.0,,,,51
2011-10-22 07:26:00,0.0,,,1418.2,-2.8158,1415.4,,,119.8,14.518,,,,14.028,,16.022,6.5442,236.69,0.0155999999999999,291.84,4.5466,1548.9,,1553.4,,,,,,,,,,,,,,,9.6201,17.948,18.238,-26.97,23.751,-99999.0,,,,51
2011-10-22 07:27:00,0.0,,,1440.9,4.1775,1445.1,,,119.59,14.628,,,,14.028,,16.035,6.6285,236.19,0.0155999999999999,292.18,4.5518,1565.5,,1570.1,,,,,,,,,,,,,,,9.5774,17.558,17.815,-26.97,23.478,-99999.0,,,,51
2011-10-22 07:28:00,0.0,,,1446.3,-15.995,1430.3,,,120.32,14.678,,,,14.028,,16.049,6.6581,238.23,0.0155999999999999,292.53,4.5572,1586.1,,1590.7,,,,,,,,,,,,,,,8.4368,17.49,17.465,-26.97,23.461,-99999.0,,,,51
2011-10-22 07:29:00,0.0,,,1467.1,-13.502,1453.6,,,120.2,14.673,,,,14.028,,16.062,6.7501,238.4,0.0155999999999999,292.86,4.5624,1609.2,,1613.7,,,,,,,,,,,,,,,8.76,17.671,17.39,-26.97,23.168,-99999.0,,,,51
2011-10-22 07:30:00,0.0,,,1487.6,-0.8077999999999999,1486.8,,,119.69,14.673,,,,14.028,,16.078,6.8634,237.88,0.0155999999999999,293.01,4.5647,1632.6,,1637.2,,,,,,,,,,,,,,,8.458,17.002,16.822,-26.97,23.14,-99999.0,,,,51
2011-10-22 07:31:00,0.0,,,1490.7,-7.6627,1483.0,,,119.88,14.698,,,,14.028,,16.091,6.9623,236.27,0.0154,293.29,4.5268,1644.9,,1649.5,,,,,,,,,,,,,,,7.6985,17.102,16.819,-26.97,22.954,-99999.0,,,,51
2011-10-22 07:32:00,0.0,,,1523.4,6.1854,1529.6,,,119.35,14.75,,,,14.028,,16.105,6.9796,238.25,0.0155999999999999,293.44,4.5716,1662.9,,1667.4,,,,,,,,,,,,,,,9.8974,17.609,17.034,-26.97,23.04,-99999.0,,,,51
2011-10-22 07:33:00,0.0,,,1532.0,5.0083,1537.0,,,119.35,14.777,,,,14.027,,16.12,7.0835,236.9,0.0155999999999999,293.54,4.5729,1678.0,,1682.6,,,,,,,,,,,,,,,8.8171,17.333,17.461,-26.97,23.182,-99999.0,,,,51
2011-10-22 07:34:00,0.0,,,1540.2,-3.4619,1536.8,,,119.73,14.824,,,,14.027,,16.136,7.1564,237.26,0.0155999999999999,293.45,4.5716,1697.7,,1702.3,,,,,,,,,,,,,,,7.938399999999999,17.211,17.464,-26.97,23.332,-99999.0,,,,51
2011-10-22 07:35:00,0.0,,,1573.8,-10.501,1563.3,,,120.06,14.855,,,,14.026,,16.151,7.2655,236.34,0.0155999999999999,293.07,4.5656,1717.0,,1721.6,,,,,,,,,,,,,,,9.302,17.592,18.235,-26.97,23.881,-99999.0,,,,51
2011-10-22 07:36:00,0.0,,,1586.1,1.5464,1587.6,,,119.58,14.865,,,,14.026,,16.168,7.291299999999999,238.0,0.0155999999999999,292.9,4.563,1735.3,,1739.8,,,,,,,,,,,,,,,9.226,17.483,18.234,-26.97,24.042,-99999.0,,,,51
2011-10-22 07:37:00,0.0,,,1593.2,-2.9081,1590.3,,,119.74,14.883,,,,14.025,,16.186,7.4175,236.64,0.0155999999999999,292.94,4.5637,1755.2,,1759.8,,,,,,,,,,,,,,,8.615199999999998,16.554,18.234,-26.97,24.171,-99999.0,,,,51
2011-10-22 07:38:00,0.0,,,1606.5,-16.04,1590.5,,,120.26,14.884,,,,14.025,,16.2,7.514999999999999,235.59,0.0155999999999999,292.81,4.5617,1770.4,,1775.0,,,,,,,,,,,,,,,8.075599999999998,16.925,18.234,-26.97,24.339,-99999.0,,,,51
2011-10-22 07:39:00,0.0,,,1635.1,-3.3235,1631.7,,,119.74,14.938,,,,14.025,,16.219,7.562999999999999,235.31,0.0155999999999999,292.77,4.5611,1779.6,,1784.1,,,,,,,,,,,,,,,9.9923,17.913,18.234,-26.97,24.248,-99999.0,,,,51
2011-10-22 07:40:00,0.0,,,1651.8,0.4844999999999999,1652.3,,,119.57,14.836,,,,14.025,,16.234,7.619,235.6,0.0155999999999999,292.81,4.5615,1795.0,,1799.5,,,,,,,,,,,,,,,10.273,18.333,18.234,-26.97,24.39,-99999.0,,,,51
2011-10-22 07:41:00,0.0,,,1656.2,-12.44,1643.8,,,120.05,14.404,,,,14.025,,16.254,7.6719,236.04,0.0155999999999999,292.56,4.5577,1810.8,,1815.3,,,,,,,,,,,,,,,9.3879,17.932,18.233,-26.97,24.843,-99999.0,,,,51
2011-10-22 07:42:00,0.0,,,1679.0,-7.2699,1671.7,,,119.88,13.903,,,,14.025,,16.269,7.7668,235.76,0.0155999999999999,292.15,4.5512,1831.1,,1835.7,,,,,,,,,,,,,,,9.7049,18.248,18.234,-26.97,25.304,-99999.0,,,,51
2011-10-22 07:43:00,0.0,,,1689.8,3.5541,1693.4,,,119.48,13.79,,,,14.024,,16.291,7.8875,233.8,0.0155999999999999,291.98,4.5485,1843.9,,1848.4,,,,,,,,,,,,,,,9.796,17.812,18.235,-26.97,25.586,-99999.0,,,,51
2011-10-22 07:44:00,0.0,,,1699.3,2.2155,1701.5,,,119.56,13.974,,,,14.023,,16.307,7.908,235.12,0.0155999999999999,292.01,4.549,1859.3,,1863.8,,,,,,,,,,,,,,,9.162,17.414,18.233,-26.97,25.571,-99999.0,,,,51
2011-10-22 07:45:00,0.0,,,1723.5,-1.431,1722.0,,,119.75,14.149,,,,14.023,,16.326,8.048999999999998,232.97,0.0155999999999999,291.77,4.5453,1875.1,,1879.6,,,,,,,,,,,,,,,9.6622,18.046,18.233,-26.97,25.808,-99999.0,,,,51
2011-10-22 07:46:00,0.0,,,1733.5,-2.6772,1730.8,,,119.7,14.02,,,,14.023,,16.346,8.1233,233.43,0.0155999999999999,291.86,4.5466,1896.2,,1900.7,,,,,,,,,,,,,,,9.2706,17.325,18.234,-26.97,25.953,-99999.0,,,,51
2011-10-22 07:47:00,0.0,,,1747.4,-6.4389,1741.0,,,119.79,14.122,,,,14.022,,16.365,8.2225,233.05,0.0155999999999999,292.13,4.5509,1916.2,,1920.7,,,,,,,,,,,,,,,8.8037,17.19,18.37,-26.97,25.836,-99999.0,,,,51
2011-10-22 07:48:00,0.0,,,1775.0,-5.1003,1769.9,,,119.74,14.4,,,,14.022,,16.386,8.2389,234.1,0.0155999999999999,291.94,4.5478,1928.6,,1933.2,,,,,,,,,,,,,,,9.5368,17.923,19.599,-26.97,26.034,-99999.0,,,,51
2011-10-22 07:49:00,0.0,,,1802.6,-2.7001,1799.9,,,119.66,14.6,,,,14.022,,16.403,8.3033,233.45,0.0159,291.73,4.6287,1938.3,,1943.0,,,,,,,,,,,,,,,10.137,17.945,19.124,-26.97,26.149,-99999.0,,,,51
2011-10-22 07:50:00,0.0,,,1808.3,-5.4926,1802.8,,,119.7,14.707,,,,14.022,,16.421,8.3084,235.29,0.0156999999999999,291.72,4.5865,1954.8,,1959.4,,,,,,,,,,,,,,,9.5697,17.614,19.194,-26.97,26.267,-99999.0,,,,51
2011-10-22 07:51:00,0.0,,,1807.4,-3.577,1803.8,,,119.66,14.792,,,,14.02,,16.44,8.4955,232.18,0.0159,291.79,4.6295,1972.4,,1977.0,,,,,,,,,,,,,,,9.4694,18.043,18.715,-26.97,26.26,-99999.0,,,,51
2011-10-22 07:52:00,0.0,,,1816.2,7.5464,1823.7,,,119.27,14.837,,,,14.02,,16.458,8.5715,231.99,0.0155999999999999,292.02,4.549,1988.4,,1993.0,,,,,,,,,,,,,,,9.6338,18.186,18.712,-26.97,26.309,-99999.0,,,,51
2011-10-22 07:53:00,0.0,,,1819.2,-3.9232,1815.2,,,119.58,14.89,,,,14.019,,16.477,8.593199999999998,233.42,0.0155999999999999,292.01,4.5489,2005.7,,2010.3,,,,,,,,,,,,,,,8.804399999999998,17.387,18.44,-26.97,26.429,-99999.0,,,,51
2011-10-22 07:54:00,0.0,,,1852.6,-1.6155,1851.0,,,119.41,14.958,,,,14.02,,16.498,8.7036,232.17,0.0156999999999999,291.57,4.584,2020.7,,2025.3,,,,,,,,,,,,,,,10.563,18.411,19.529,-26.97,26.814,-99999.0,,,,51
2011-10-22 07:55:00,0.0,,,1865.9,-4.9386,1861.0,,,119.54,15.038,,,,14.02,,16.515,8.740199999999998,233.12,0.016,291.87,4.6728,2037.4,,2042.1,,,,,,,,,,,,,,,8.6068,17.358,19.869,-26.97,26.857,-99999.0,,,,51
2011-10-22 07:56:00,0.0,,,1886.4,-16.178,1870.2,,,120.47,15.105,,,,14.02,,16.534,8.8293,232.43,0.017,291.8,4.9664,2052.1,,2057.1,,,,,,,,,,,,,,,8.4124,16.887,19.869,-26.97,27.047,-99999.0,,,,51
2011-10-22 07:57:00,0.0,,,1894.3,-2.7001,1891.6,,,120.2,15.177,,,,14.019,,16.556,8.958,230.57,0.0172999999999999,291.76,5.0499,2065.4,,2070.4,,,,,,,,,,,,,,,8.9147,17.755,19.869,-26.97,27.173,-99999.0,,,,51
2011-10-22 07:58:00,0.0,,,1897.6,-8.9543,1888.6,,,120.43,15.208,,,,14.017,,16.574,9.0198,230.65,0.0159,291.49,4.6248,2080.4,,2085.0,,,,,,,,,,,,,,,10.027,18.067,19.869,-26.97,27.544,-99999.0,,,,51
2011-10-22 07:59:00,0.0,,,1893.0,-8.8619,1884.1,,,120.37,15.185,,,,14.017,,16.593,9.0718,231.42,0.017,291.84,4.9671,2099.4,,2104.3,,,,,,,,,,,,,,,7.7038,17.8,19.802,-26.97,27.142,-99999.0,,,,51
2011-10-22 08:00:00,0.0,,,1915.7,-15.047,1900.7,,,120.68,15.159,,,,14.016,,16.614,9.1789,230.69,0.0172,291.85,5.0094,2117.4,,2122.4,,,,,,,,,,,,,,,8.065799999999998,17.666,19.667,-26.97,27.316,-99999.0,,,,51
2011-10-22 08:01:00,0.0,,,1960.8,-9.5312,1951.2,,,120.28,15.228,,,,14.013,,16.637,9.2641,229.9,0.0172,291.45,5.0024,2129.8,,2134.8,,,,,,,,,,,,,,,9.2378,17.586,19.869,-26.97,27.809,-99999.0,,,,51
2011-10-22 08:02:00,0.0,,,1975.3,-5.1925,1970.1,,,120.24,15.307,,,,14.015,,16.658,9.2965,230.27,0.0162999999999999,291.17,4.7455,2140.7,,2145.4,,,,,,,,,,,,,,,8.63,17.719,19.869,-26.97,28.22,-99999.0,,,,51
2011-10-22 08:03:00,0.0,,,1978.7,0.1845999999999999,1978.9,,,120.02,15.357,,,,14.014,,16.68,9.4258,228.41,0.0172999999999999,290.94,5.0357,2152.8,,2157.9,,,,,,,,,,,,,,,9.1124,17.684,19.869,-26.97,28.431,-99999.0,,,,51
2011-10-22 08:04:00,0.0,,,1995.7,-10.962,1984.7,,,120.4,15.374,,,,14.014,,16.703,9.4831,229.09,0.0177,290.98,5.1623,2172.3,,2177.5,,,,,,,,,,,,,,,9.328,17.784,19.869,-26.97,28.398,-99999.0,,,,51
2011-10-22 08:05:00,0.0,,,2009.4,-2.5155,2006.9,,,120.03,15.328,,,,14.013,,16.724,9.5359,229.68,0.0168999999999999,291.37,4.9172,2190.2,,2195.1,,,,,,,,,,,,,,,8.872199999999998,17.46,19.869,-26.97,28.052,-99999.0,,,,51
2011-10-22 08:06:00,0.0,,,2023.3,-4.0848,2019.2,,,120.18,15.311,,,,14.011,,16.748,9.5881,229.8,0.0176,291.37,5.1271,2203.2,,2208.3,,,,,,,,,,,,,,,9.343,17.89,19.869,-26.97,27.902,-99999.0,,,,51
2011-10-22 08:07:00,0.0,,,2026.9,-3.254,2023.6,,,120.16,15.341,,,,14.011,,16.771,9.6481,229.08,0.0172,291.24,4.9989,2210.1,,2215.1,,,,,,,,,,,,,,,9.4151,17.822,19.869,-26.97,27.931,-99999.0,,,,51
2011-10-22 08:08:00,0.0,,,2030.8,-3.8771,2026.9,,,120.24,15.368,,,,14.009,,16.793,9.7091,228.55,0.0178999999999999,290.79,5.2009,2219.0,,2224.2,,,,,,,,,,,,,,,8.872999999999998,17.937,19.869,-26.97,28.526,-99999.0,,,,51
2011-10-22 08:09:00,0.0,,,2048.2,-6.808,2041.4,,,120.32,15.426,,,,14.01,,16.817,9.794,227.87,0.0177,290.58,5.1552,2231.7,,2236.9,,,,,,,,,,,,,,,9.3725,18.389,19.869,-26.97,28.744,-99999.0,,,,51
2011-10-22 08:10:00,0.0,,,2048.0,0.9693,2049.0,,,120.0,15.451,,,,14.009,,16.841,9.8074,228.74,0.0183,290.65,5.3242,2243.2,,2248.5,,,,,,,,,,,,,,,8.845399999999998,17.069,19.869,-26.97,29.056,-99999.0,,,,51
2011-10-22 08:11:00,0.0,,,2060.7,-11.885,2048.8,,,120.48,15.499,,,,14.008,,16.864,9.8876,228.1,0.0175,290.27,5.066,2255.3,,2260.4,,,,,,,,,,,,,,,8.8611,17.807,21.253,-26.97,29.415,-99999.0,,,,51
2011-10-22 08:12:00,0.0,,,2095.6,-2.0309,2093.5,,,120.06,15.54,,,,14.008,,16.888,9.9846,227.55,0.0185999999999999,290.13,5.3982,2272.0,,2277.3,,,,,,,,,,,,,,,10.449,18.648,21.253,-26.97,29.387,-99999.0,,,,51
2011-10-22 08:13:00,0.0,,,2098.1,-4.1539,2093.9,,,120.14,15.496,,,,14.007,,16.912,10.058,227.42,0.0188,290.22,5.4417,2287.4,,2292.8,,,,,,,,,,,,,,,9.362100000000002,17.673,20.068,-26.97,29.427,-99999.0,,,,51
2011-10-22 08:14:00,0.0,,,2117.0,-4.9616,2112.1,,,120.26,15.446,,,,14.006,,16.935,10.129,227.26,0.0189,289.99,5.4792,2301.9,,2307.4,,,,,,,,,,,,,,,10.365,18.686,19.936,-26.97,29.819,-99999.0,,,,51
2011-10-22 08:15:00,0.0,,,2128.2,1.0846,2129.3,,,120.02,15.443,,,,14.005,,16.959,10.25,225.78,0.0188,289.87,5.4351,2314.2,,2319.6,,,,,,,,,,,,,,,9.7806,18.03,21.188,-26.97,30.033,-99999.0,,,,51
