measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__788,ac_power_2__789,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__772,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2011-08-01 00:00:00,0.0,,,-0.23,3.289,3.0591,,,120.56,24.647,13.656,29.755,-0.0001,-0.0043,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,15.73,24.323,23.638,-26.97,22.331,-99999.0,51
2011-08-01 00:01:00,0.0,,,-7.107,-9.269100000000002,-16.376,,,120.96,24.597,13.653,29.752,0.0,0.0108,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,15.716,24.503,23.638,-26.97,22.327,-99999.0,51
2011-08-01 00:02:00,0.0,,,-1.656,7.705,6.0491,,,120.41,24.613,13.657,29.736,0.0,0.0,-0.0002999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,15.464,23.379,23.638,-26.97,22.305,-99999.0,51
2011-08-01 00:03:00,0.0,,,-14.835,-4.623,-19.458,,,120.93,24.619,13.657,29.732,0.0,0.0108,-0.0004,0.0022,0.0,0.0,,0.0,,,,,,,,,,,14.517,24.278,23.638,-26.97,22.309,-99999.0,51
2011-08-01 00:04:00,0.0,,,0.3449999999999999,0.529,0.874,,,120.69,24.677,13.656,29.722,0.0002999999999999,0.0043,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,17.205,22.86,23.638,-26.97,22.306,-99999.0,51
2011-08-01 00:05:00,0.0,,,-15.594,-12.65,-28.244,,,121.28,24.662,13.657,29.714,-0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.806,21.817,23.638,-26.97,22.284,-99999.0,51
2011-08-01 00:06:00,0.0,,,-7.613,3.473,-4.14,,,120.28,24.629,13.657,29.704,0.0001,0.0,-0.0001,0.0022,0.0,0.0,,0.0,,,,,,,,,,,15.488,23.742,23.7,-26.97,22.247,-99999.0,51
2011-08-01 00:07:00,0.0,,,3.841,-4.508,-0.667,,,120.24,24.691,13.657,29.701,0.0004,-0.0022,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,15.997,24.256,23.638,-26.97,22.287,-99999.0,51
2011-08-01 00:08:00,0.0,,,2.645,1.38,4.025,,,120.03,24.693,13.657,29.691,0.0002999999999999,0.0022,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,15.976,24.016,23.638,-26.97,22.289,-99999.0,51
2011-08-01 00:09:00,0.0,,,-7.153,-4.232,-11.385,,,120.24,24.641,13.658,29.688,0.0002999999999999,-0.0022,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,14.886,23.931,23.638,-26.97,22.271,-99999.0,51
