measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2018-03-14 00:00:00,0.0,-1.6397,121.23,6.1937,14.026,15.596,-0.0001399999999999,0.24106,0.0,0.00217,-1.6397,-3e-05,15.355,6.0537,-26.97,4.1412,-1.6158,51
2018-03-14 00:01:00,0.0,-1.4087,121.12,6.2315,14.025,15.586,0.0001399999999999,0.23454,-0.0001399999999999,0.0,-1.4087,3e-05,15.101,5.957,-26.97,4.1805,-1.6696,51
2018-03-14 00:02:00,0.0,-6.882,121.17,6.3327,14.026,15.585,-0.0001399999999999,0.2323699999999999,0.00029,0.00217,-6.882,-3e-05,15.003,6.634,-26.97,4.2457,-1.6517,51
2018-03-14 00:03:00,0.0,-7.9904,121.34,6.3643,14.027,15.574,0.0,0.22586,-0.0004299999999999,-0.00434,-7.9904,0.0,15.327,6.634,-26.97,4.2908,-1.5799,51
2018-03-14 00:04:00,0.0,-8.290699999999998,121.22,6.4018,14.027,15.573,0.0,0.22803,-0.0004299999999999,-0.00217,-8.290699999999998,0.0,15.082,6.634,-26.97,4.3206,-1.544,51
2018-03-14 00:05:00,0.0,-2.2632,121.2,6.427,14.027,15.567,0.0,0.23454,-0.00029,0.0,-2.2632,0.0,14.84,6.634,-26.97,4.3496,-1.4901,51
2018-03-14 00:06:00,0.0,-4.3878,121.26,6.4152,14.028,15.562,0.0,0.23454,-0.0004299999999999,-0.00217,-4.3878,0.0,14.52,6.634,-26.97,4.3387,-1.4363,51
2018-03-14 00:07:00,0.0,-3.2101,121.24,6.4189,14.027,15.56,0.0,0.23454,-0.0001399999999999,0.0,-3.2101,0.0,14.946,6.634,-26.97,4.3309,-1.4901,51
2018-03-14 00:08:00,0.0,-4.6649,121.36,6.4145,14.028,15.553,0.0001399999999999,0.23672,-0.00029,-0.00217,-4.6649,4e-05,15.17,6.634,-26.97,4.2885,-1.544,51
2018-03-14 00:09:00,0.0,-6.6049,121.42,6.4086,14.028,15.554,0.0001399999999999,0.2692899999999999,0.0,-0.00217,-6.6049,4e-05,15.074,6.634,-26.97,4.2628,-1.6517,51
2018-03-14 00:10:00,0.0,-4.8035,121.3,6.4176,14.028,15.545,-0.00029,0.26712,-0.0001399999999999,-0.00217,-4.8035,-8e-05,15.082,6.634,-26.97,4.2312,-1.6517,51
2018-03-14 00:11:00,0.0,-8.9143,121.43,6.4015,14.028,15.541,0.0,0.2714599999999999,-0.0001399999999999,-0.00651,-8.9143,0.0,15.217,6.634,-26.97,4.2169,-1.6517,51
