measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-06-11 00:00:00,1.6454,-0.93008,119.62,22.588,13.134,23.527,0.01717,0.92449,0.01491,21.241,19.647,19.677,19.896,10
2022-06-11 00:01:00,1.6446,-0.8968599999999999,119.6,22.744,13.133,23.527,0.01845,0.95546,0.01787,21.307,19.721,19.823,20.08,10
2022-06-11 00:02:00,1.6443,-0.94115,119.61,22.938,13.134,23.505,0.01315,-0.3892599999999999,-0.0106199999999999,21.378,19.72,19.846,20.136,10
2022-06-11 00:03:00,1.6448,-0.91901,119.71,22.969,13.135,23.501,0.0146199999999999,-1.3359,-0.01984,21.426,19.863,19.886,20.113,10
2022-06-11 00:04:00,1.6451,-0.98544,119.69,22.997,13.135,23.49,0.01005,-0.15482,0.0006099999999999,21.443,19.771,19.902,20.224,10
2022-06-11 00:05:00,1.644,-0.94115,119.59,23.069,13.136,23.475,0.0148,0.3052099999999999,0.0069899999999999,21.504,19.956,19.98,20.273,10
2022-06-11 00:06:00,1.6457,-0.94115,119.61,23.119,13.133,23.461,0.0076699999999999,-0.42907,-0.00298,21.549,19.914,19.991,20.34,10
2022-06-11 00:07:00,1.6448,-0.95222,119.64,23.062,13.135,23.448,0.01188,-0.59274,-0.01077,21.572,19.953,19.995,20.319,10
2022-06-11 00:08:00,1.6451,-1.0187,119.66,23.064,13.136,23.433,0.00713,0.06635,-0.0020699999999999,21.595,19.947,20.024,20.385,10
2022-06-11 00:09:00,1.6443,-0.95222,119.67,23.126,13.132,23.422,0.0127899999999999,0.59716,0.0088999999999999,21.646,20.088,20.105,20.43,10
2022-06-11 00:10:00,1.6441,-0.89688,119.73,23.199,13.135,23.423,0.00713,-0.99087,-0.0054099999999999,21.731,20.209,20.205,20.476,10
2022-06-11 00:11:00,1.6457,-0.96333,119.74,23.115,13.134,23.406,0.0148,-0.5131299999999999,-0.0040099999999999,21.758,20.309,20.24,20.502,10
2022-06-11 00:12:00,1.6441,-0.93011,119.82,23.009,13.134,23.398,0.0157099999999999,-0.376,-0.0051399999999999,21.778,20.142,20.231,20.543,10
2022-06-11 00:13:00,1.6455,-0.9412,119.84,23.021,13.133,23.399,0.0180899999999999,0.23003,0.0084499999999999,21.81,20.266,20.311,20.62,10
2022-06-11 00:14:00,1.6444,-0.90799,119.87,23.123,13.134,23.373,0.01443,-0.3715899999999999,0.00016,21.861,20.357,20.4,20.731,10
2022-06-11 00:15:00,1.6455,-0.9855,119.85,23.197,13.134,23.373,0.00859,-0.40255,0.00263,21.933,20.418,20.505,20.824,10
2022-06-11 00:16:00,1.645,-0.9523,119.76,23.231,13.132,23.37,0.0096799999999999,-0.21676,-0.0057499999999999,22.008,20.577,20.649,20.97,10
2022-06-11 00:17:00,1.6455,-0.97445,119.71,23.306,13.134,23.348,0.0159,0.03097,0.00271,22.053,20.62,20.632,20.996,10
2022-06-11 00:18:00,1.6455,-0.9523,119.72,23.288,13.132,23.346,0.0146199999999999,-0.1415599999999999,0.0032299999999999,22.073,20.546,20.654,21.025,10
2022-06-11 00:19:00,1.6447,-0.90799,119.68,23.248,13.132,23.33,0.01754,0.1327099999999999,0.00489,22.036,20.425,20.564,20.91,10
2022-06-11 00:20:00,1.6458,-1.0519,119.71,23.175,13.132,23.321,0.01498,-0.0928999999999999,0.00021,21.998,20.292,20.516,20.872,10
2022-06-11 00:21:00,1.6455,-0.99658,119.71,23.128,13.133,23.321,0.01644,-0.4866099999999999,-0.0065399999999999,22.013,20.46,20.502,20.81,10
2022-06-11 00:22:00,1.6452,-1.0076,119.75,23.231,13.134,23.32,0.00365,-0.5795,-0.00157,22.062,20.591,20.635,20.911,10
2022-06-11 00:23:00,1.6457,-0.96334,119.73,23.472,13.132,23.318,0.0137,0.71221,0.01039,22.132,20.631,20.812,21.141,10
2022-06-11 00:24:00,1.6446,-1.0298,119.87,23.595,13.134,23.3,0.0157099999999999,-0.53969,-0.00348,22.162,20.565,20.741,21.116,10
2022-06-11 00:25:00,1.6461,-0.97444,119.89,23.656,13.133,23.3,0.01754,-0.0575099999999999,-0.00176,22.18,20.681,20.813,21.157,10
2022-06-11 00:26:00,1.6452,-0.91907,119.87,23.715,13.13,23.295,0.02357,-0.00885,0.00024,22.218,20.706,20.751,21.122,10
2022-06-11 00:27:00,1.6458,-0.91908,119.8,23.695,13.134,23.295,0.0137,-0.16811,-0.00237,22.193,20.466,20.725,21.114,10
2022-06-11 00:28:00,1.6458,-0.90802,119.63,23.641,13.132,23.296,0.0140699999999999,-0.18138,-0.00298,22.161,20.493,20.625,20.931,10
2022-06-11 00:29:00,1.6453,-0.95231,119.49,23.523,13.131,23.283,0.01717,-1.1192,-0.02349,22.114,20.386,20.524,20.78,10
2022-06-11 00:30:00,1.6458,-0.98553,119.45,23.406,13.133,23.277,0.019,0.4335399999999999,0.0089999999999999,22.061,20.395,20.458,20.695,10
2022-06-11 00:31:00,1.6458,-0.9191,119.39,23.394,13.133,23.271,0.01316,0.7874499999999999,0.01059,22.035,20.334,20.526,20.839,10
2022-06-11 00:32:00,1.6458,-0.97447,119.4,23.391,13.131,23.271,0.0115099999999999,0.56183,0.0074799999999999,22.027,20.266,20.466,20.777,10
2022-06-11 00:33:00,1.6461,-0.9634,119.45,23.348,13.13,23.271,0.0122399999999999,-1.0175,-0.01169,22.016,20.252,20.448,20.745,10
2022-06-11 00:34:00,1.6464,-0.97448,119.42,23.335,13.132,23.272,0.01133,0.08848,-0.0039399999999999,22.03,20.364,20.419,20.701,10
2022-06-11 00:35:00,1.645,-0.93019,119.4,23.293,13.132,23.272,0.02101,-0.02212,0.00204,22.017,20.277,20.39,20.698,10
2022-06-11 00:36:00,1.6456,-1.0188,119.38,23.235,13.131,23.271,0.0146199999999999,-0.6458899999999999,-0.0058399999999999,21.995,20.146,20.328,20.649,10
2022-06-11 00:37:00,1.6458,-0.90802,119.41,23.148,13.132,23.27,0.01845,0.7387799999999999,0.01726,21.953,20.116,20.232,20.562,10
2022-06-11 00:38:00,1.6458,-0.94124,119.41,23.087,13.131,23.27,0.0159,-0.36718,-0.00282,21.914,19.942,20.153,20.442,10
2022-06-11 00:39:00,1.6461,-0.96339,119.39,22.994,13.131,23.271,0.01535,0.89804,0.0134299999999999,21.852,19.88,20.069,20.357,10
