,ac_power_inv_17314_daily_max,ac_power_inv_17314_daily_mean,ac_energy_inv_17314_daily_sum
2023-01-01,0.387,0.21517142857142854,1.884
2023-01-02,0.034,0.00894736842105262,0.0449999999999999
2023-01-03,0.161,0.06272413793103447,0.456
2023-01-04,1.353,0.46772972972972976,4.33
2023-01-05,1.969,0.6283846153846153,6.133
2023-01-06,1.429,0.7199736842105263,6.846
2023-01-07,3.603,1.7706,17.711
2023-01-08,3.406,1.1407692307692308,11.127
2023-01-09,0.781,0.3318421052631579,3.156
2023-01-10,4.7090000000000005,0.7508947368421053,7.136
2023-01-11,3.795,1.239128205128205,12.086
2023-01-12,3.311,1.8690000000000002,18.226
2023-01-13,3.393,1.7230769230769232,16.805
2023-01-14,3.067,1.0237894736842104,9.733
2023-01-15,3.329,0.8407428571428571,7.36
2023-01-16,1.48,0.4362972972972973,4.039
2023-01-17,1.513,0.683969696969697,5.645
2023-01-18,4.521,1.431825,14.324
2023-01-19,1.402,0.6192051282051282,6.043
2023-01-20,3.862,1.56705,15.675
2023-01-21,4.6850000000000005,1.7318500000000001,17.324
2023-01-22,2.654,0.64435,6.448
2023-01-23,4.053,1.9952750000000001,19.958
2023-01-24,3.667,1.5218780487804877,15.603
2023-01-25,1.587,0.6818918918918919,6.313
2023-01-26,2.081,0.817974358974359,7.977
2023-01-27,2.305,0.8887,8.89
2023-01-28,4.972,1.6022682926829268,16.43
2023-01-29,2.345,0.9692999999999999,9.696
2023-01-30,4.26,2.340829268292683,23.997
2023-01-31,4.179,2.421214285714286,25.427
2023-02-01,4.131,2.389666666666667,25.098
2023-02-02,4.0920000000000005,2.3903333333333334,25.104
2023-02-03,3.886,1.8215,19.132
2023-02-04,4.033,2.263047619047619,23.771
2023-02-05,1.238,0.6921463414634146,7.1
2023-02-06,3.426,1.190658536585366,12.208
2023-02-07,4.233,1.6680714285714284,17.52
2023-02-08,4.554,2.396333333333333,25.17
2023-02-09,4.337,2.5579767441860466,27.506
2023-02-10,4.407,2.593767441860465,27.892
2023-02-11,3.892,1.6752325581395349,18.013
2023-02-12,4.246,2.328931818181818,25.625
2023-02-13,4.337,2.5167727272727274,27.688
2023-02-14,3.772,1.776840909090909,19.549
2023-02-15,4.604,1.827627906976744,19.654
2023-02-16,4.635,2.721840909090909,29.944
2023-02-17,4.682,2.6955,29.655
2023-02-18,4.585,2.6584772727272727,29.248
2023-02-19,5.556,2.6178181818181816,28.799
2023-02-20,2.666,1.0861136363636363,11.954
2023-02-21,1.492,0.5164883720930232,5.558
2023-02-22,0.3059999999999999,0.15041666666666664,1.357
2023-02-23,0.79,0.2736052631578947,2.603
2023-02-24,1.958,0.88085,8.814
2023-02-25,3.601,1.8752272727272727,20.633
2023-02-26,6.6240000000000006,2.0417727272727273,22.467
2023-02-27,2.77,0.9242368421052632,8.782999999999998
2023-02-28,6.308,2.7934666666666668,31.431
2023-03-01,4.385,1.6934666666666667,19.057
2023-03-02,5.428,2.814304347826087,32.368
2023-03-03,5.1000000000000005,1.7210434782608697,19.795
2023-03-04,2.947,1.1880652173913042,13.666
2023-03-05,3.73,1.178179487179487,11.489
2023-03-06,5.0920000000000005,1.6911777777777777,19.032
2023-03-07,5.545,1.95375,23.452
2023-03-08,6.605,2.216717391304348,25.498
2023-03-09,5.4030000000000005,2.5282127659574467,29.711
2023-03-10,4.478,1.152063829787234,13.541
2023-03-11,4.648,2.1291063829787236,25.023
2023-03-12,2.766,1.1589574468085106,13.623
2023-03-13,6.058,2.4063541666666666,28.882
2023-03-14,4.795,1.8824680851063829,22.127
2023-03-15,2.607,1.2124255319148936,14.25
2023-03-16,5.636,3.3337142857142856,40.844
2023-03-17,5.501,3.2664285714285715,40.02
2023-03-18,5.636,3.20432,40.062
2023-03-19,5.928,2.2192448979591837,27.191
2023-03-20,5.005,1.228265306122449,15.052
2023-03-21,3.976,1.7585510204081631,21.552
2023-03-22,5.331,1.5270833333333333,18.328
2023-03-23,6.018,1.05134693877551,12.887
2023-03-24,0.996,0.16147499999999998,1.619
2023-03-25,4.1450000000000005,1.3073265306122448,16.016
2023-03-26,6.743,2.3959200000000003,29.953
2023-03-27,6.347,2.8837450980392156,36.772
2023-03-28,6.132000000000001,3.359509803921569,42.838
2023-03-29,5.816,0.96482,12.07
2023-03-30,4.432,1.28094,16.021
2023-03-31,6.538,1.7890392156862744,22.818
2023-04-01,7.054,2.765826923076923,35.949
2023-04-02,5.836,2.045313725490196,26.086
2023-04-03,2.321,0.8684761904761904,9.124
2023-04-04,4.232,1.3270204081632653,16.264
