,ac_power_inv_17361_daily_max,ac_power_inv_17361_daily_mean
2019-01-01,0.247,0.0968148148148148
2019-01-02,0.154,0.07543269230769228
2019-01-03,1.811,0.9664424778761062
2019-01-04,1.742,0.9357522123893804
2019-01-05,1.783,0.9287130434782608
2019-01-06,0.8690000000000001,0.2908333333333333
2019-01-07,0.703,0.13776344086021503
2019-01-08,1.937,0.9045309734513275
2019-01-09,1.865,0.8751578947368421
2019-01-10,1.853,1.0060353982300885
2019-01-11,0.7199999999999999,0.21347321428571425
2019-01-12,0.0299999999999999,0.013509803921568614
2019-01-13,1.369,0.6019722222222222
2019-01-14,0.466,0.24615929203539821
2019-01-15,0.332,0.17453571428571427
2019-01-16,1.885,0.7656929824561404
2019-01-17,0.436,0.20959090909090905
2019-01-18,0.4189999999999999,0.18548648648648644
2019-01-19,1.6969999999999998,0.5508421052631579
2019-01-20,1.86,0.8886666666666667
2019-01-21,1.856,0.6617931034482759
2019-01-22,0.187,0.08996078431372545
2019-01-23,0.0279999999999999,0.01022499999999999
2019-01-24,0.032,0.01106741573033706
2019-01-25,0.021,0.008835443037974669
2019-01-26,0.019,0.008014492753623169
2019-01-27,0.024,0.015932432432432433
2019-01-28,0.005,0.0022459016393442627
2019-01-29,0.027,0.01613636363636362
2019-01-30,0.0289999999999999,0.020149425287356287
2019-01-31,0.0259999999999999,0.011666666666666657
2019-02-01,0.024,0.014846153846153839
2019-02-02,1.91,0.7248137254901961
2019-02-03,0.492,0.23700862068965514
2019-02-04,0.571,0.20160330578512395
2019-02-05,0.694,0.32213793103448274
2019-02-06,0.625,0.24804166666666663
2019-02-07,0.445,0.14559166666666665
2019-02-08,2.11,1.0340629921259843
2019-02-09,2.13,1.081912
2019-02-10,0.245,0.12469298245614031
2019-02-11,0.417,0.13809565217391304
2019-02-12,0.562,0.2311463414634146
2019-02-13,2.232,1.0398888888888889
2019-02-14,2.026,0.8338125
2019-02-15,2.1790000000000003,0.8652857142857142
2019-02-16,2.053,0.6717109375
2019-02-17,0.1939999999999999,0.06717391304347824
2019-02-18,1.932,0.7017886178861789
2019-02-19,2.023,1.0033700787401574
2019-02-20,0.4729999999999999,0.1796614173228346
2019-02-21,2.187,1.049442748091603
2019-02-22,2.097,1.079090909090909
2019-02-23,0.535,0.1829126984126984
2019-02-24,2.021,0.8737424242424243
2019-02-25,2.1,0.6878106060606061
2019-02-26,1.073,0.37684848484848477
2019-02-27,2.096,0.7104230769230769
2019-02-28,1.165,0.45551492537313426
2019-03-01,1.991,0.9578120300751879
2019-03-02,1.147,0.4552700729927007
2019-03-03,2.242,0.9845294117647058
2019-03-04,2.006,0.9859136690647482
2019-03-05,2.088,0.9791357142857143
2019-03-06,2.2,0.9982919708029196
2019-03-07,1.004,0.4535899280575539
2019-03-08,1.868,0.84375
2019-03-09,0.3689999999999999,0.10286764705882351
2019-03-10,2.218,0.8353695652173913
2019-03-11,2.245,1.0572214285714285
2019-03-12,2.24,0.8267985611510791
2019-03-13,0.902,0.30171851851851844
2019-03-14,1.832,0.46815827338129495
2019-03-15,1.957,0.49970212765957445
2019-03-16,2.2430000000000003,1.1537152777777777
2019-03-17,2.232,1.2113006993006994
2019-03-18,1.507,0.6486689655172413
2019-03-19,2.1,1.016655172413793
2019-03-20,1.355,0.27907092198581557
2019-03-21,1.905,0.6923724137931034
2019-03-22,2.227,1.1664662162162163
2019-03-23,2.23,1.1005675675675677
2019-03-24,0.7,0.1348413793103448
2019-03-25,2.2430000000000003,1.2291148648648649
2019-03-26,2.249,1.2034362416107383
