measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2013-01-20 00:00:00,0.7876999999999998,-0.3768,121.54,2.4753,13.407,7.0007,-0.0304,-0.7039999999999998,0.0264,3.7054,1.4,1.4014,1.1243,-3.1055,10
2013-01-20 00:01:00,0.7858,-0.3547,121.64,2.4336,13.406,6.9675,-0.0330999999999999,-0.1993,0.0086999999999999,3.6748,1.3126,1.4671,1.2467,-3.0501,10
2013-01-20 00:02:00,0.7869,-0.3436,121.56,2.3933,13.407,6.9327,-0.0251,-0.0044,-0.003,3.6602,1.3164,1.3901,1.12,-3.1055,10
2013-01-20 00:03:00,0.7869,-0.3214,121.58,2.3358,13.408,6.8979,-0.0357999999999999,0.6552999999999999,-0.027,3.6463,1.3938,1.3534,1.0358,-3.1333,10
2013-01-20 00:04:00,0.788,-0.4323,121.59,2.2975,13.408,6.8657,-0.0328999999999999,-0.8325,0.0281,3.6364,1.3746,1.3051,0.9471,-2.9115,10
2013-01-20 00:05:00,0.7872,-0.3214,121.62,2.0887,13.408,6.8347,-0.0354999999999999,0.2833999999999999,-0.0067999999999999,3.5876,1.3262,1.2688,0.9547,-3.0779,10
2013-01-20 00:06:00,0.7869,-0.2882,121.68,1.9623,13.41,6.7981,-0.0288999999999999,0.2391,-0.0131,3.5445,1.2532,1.2355,0.9455,-3.0224,10
2013-01-20 00:07:00,0.7872,-0.399,121.65,1.8834,13.41,6.7711,-0.0281999999999999,0.6288,-0.0188,3.4933,1.0778,1.1912,0.9444,-3.2165,10
2013-01-20 00:08:00,0.7883,-0.3104,121.7,1.8265,13.409,6.7295,-0.0269,1.2886,-0.0318,3.4451,1.1336,1.1265,0.8470999999999999,-2.9947,10
2013-01-20 00:09:00,0.7883,-0.3325,121.62,1.7634,13.412,6.7017,-0.0287,0.155,-0.0032,3.422,1.1912,1.0792,0.8238999999999999,-3.2166,10
2013-01-20 00:10:00,0.7885999999999999,-0.3436,121.65,1.7503,13.411,6.6589,-0.0296,0.7661,-0.0217,3.3761,1.0806,1.082,0.8615,-3.2443,10
2013-01-20 00:11:00,0.7883,-0.3104,121.75,1.7218,13.413,6.6225,-0.0313,1.2488,-0.0376999999999999,3.331,0.9934,1.0445,0.8473,-3.3275,10
2013-01-20 00:12:00,0.7876999999999998,-0.3215,121.68,1.6624,13.413,6.5912,-0.0294999999999999,0.7926999999999998,-0.0202999999999999,3.3023,0.9462,0.9789,0.7965999999999999,-3.1889,10
