,ac_power_inv_16567_daily_max,ac_power_inv_16567_daily_mean,ac_energy_inv_16567_daily_sum
2020-01-01,6.2570000000000014,3.0842698412698413,32.38
2020-01-02,5.909,2.6525579710144926,30.508
2020-01-03,5.745,2.579828125,27.516
2020-01-04,5.809,2.4168790322580644,24.984
2020-01-05,6.957999999999999,2.6419012345679014,35.671
2020-01-06,6.585,3.152030769230769,34.146
2020-01-07,6.62,3.1223858267716538,33.044
2020-01-08,6.7090000000000005,2.864744827586207,34.617
2020-01-09,6.665,2.9213488372093024,31.408
2020-01-10,3.2460000000000004,1.2090530303030302,13.297
2020-01-11,6.45,2.3961297709923666,26.164
2020-01-12,6.962000000000001,2.4590155038759693,26.434
2020-01-13,5.382000000000001,2.501488372093023,26.889
2020-01-14,4.462,2.0998818897637794,22.223
2020-01-15,6.567,3.135248062015504,33.704
2020-01-16,7.01,2.8314379562043794,32.313
2020-01-17,6.062,1.9489154929577464,23.058
2020-01-18,6.6930000000000005,2.6401027397260273,32.118
2020-01-19,6.78,3.2723206106870233,35.726
2020-01-20,6.917999999999999,2.649395833333333,31.803
2020-01-21,7.522,3.3038194444444446,39.65
2020-01-22,7.282999999999999,3.207124031007752,34.478
2020-01-23,7.027,3.1385658914728682,33.736
2020-01-24,6.489,2.0915000000000004,23.009
2020-01-25,7.227,2.8348510638297872,33.307
2020-01-26,7.474999999999999,3.5963834586466166,39.859
2020-01-27,5.341,1.2237388535031848,16.021
2020-01-28,7.605,3.214320610687023,35.093
2020-01-29,7.055,3.31669696969697,36.483
2020-01-30,7.394,2.830978102189781,32.323
2020-01-31,6.15,2.2881726618705036,26.506
2020-02-01,1.842,0.4939933333333333,6.168
2020-02-02,7.726,3.8172932330827067,42.31
2020-02-03,7.602,3.7093037037037035,41.733
2020-02-04,7.2429999999999986,3.0982745098039217,39.497
2020-02-05,6.828,2.7626666666666666,33.845
2020-02-06,6.047999999999999,2.15998,26.997
2020-02-07,6.772,2.7089020979020977,32.272
2020-02-08,7.38,2.5125976331360946,35.372
2020-02-09,7.322999999999999,3.675671641791045,41.044
2020-02-10,6.885,2.6458724832214764,32.846
2020-02-11,7.877999999999998,3.1105514705882356,35.253
2020-02-12,7.246,3.0561527777777777,36.679
2020-02-13,6.466,2.697051470588235,30.558
2020-02-14,7.657999999999999,2.503549382716049,33.791
2020-02-15,6.604,2.914373134328358,32.544
2020-02-16,7.683,2.691050314465409,35.655
2020-02-17,7.95,2.86713986013986,34.162
2020-02-18,7.134,2.720751515151515,37.407
2020-02-19,7.591999999999999,2.211061728395062,29.854
2020-02-20,6.392,2.1360254777070065,27.948
2020-02-21,2.548,1.0559926470588237,11.968
2020-02-22,7.772,3.290905109489051,37.57
2020-02-23,7.37,2.973586206896552,35.935
2020-02-24,7.058,3.3424525547445256,38.166
2020-02-25,6.479,2.6854751773049643,31.556
2020-02-26,6.521,2.6511438848920865,30.708
2020-02-27,8.188,3.4637229729729726,42.716
2020-02-28,8.184000000000001,3.9364785714285713,45.921
2020-02-29,8.228,3.8224900662251655,48.093
2020-03-01,7.817,3.4035120481927708,47.091
2020-03-02,7.0920000000000005,2.6228853503184713,34.305
