measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2017-05-04 00:00:00,1.3831,-0.95333,122.1,4.2176,13.506,6.0595,-0.03237,0.0752899999999999,-0.0032499999999999,3.587,1.7552,1.9571,2.1122,-2.5695,10
2017-05-04 00:01:00,1.3826,-0.88682,122.11,4.2295,13.508,6.0473,-0.0320099999999999,-0.0929999999999999,0.00186,3.5748,1.7735,1.9619,2.0886,-2.2932,10
2017-05-04 00:02:00,1.3829,-0.8979,122.03,4.2637,13.508,6.0439,-0.02561,-0.19928,0.0071999999999999,3.5692,1.8005,1.952,2.0696,-2.3208,10
2017-05-04 00:03:00,1.3818,-0.94225,122.08,4.3011,13.508,6.03,-0.0352999999999999,-0.4207099999999999,0.01643,3.5602,1.8134,1.9317,2.0372,-2.5419,10
2017-05-04 00:04:00,1.384,-0.92007,122.11,4.3194,13.507,6.0161,-0.0287199999999999,0.38971,-0.00914,3.5201,1.7456,1.9184,2.0565,-2.6248,10
2017-05-04 00:05:00,1.384,-0.86465,122.12,4.3067,13.509,6.004,-0.03219,-0.11957,0.0087899999999999,3.5143,1.7107,1.9394,2.0386,-2.5695,10
2017-05-04 00:06:00,1.382,-0.90899,122.11,4.3129,13.51,5.9867,-0.03109,0.07086,-0.0076899999999999,3.5103,1.759,1.963,2.0239,-2.5695,10
2017-05-04 00:07:00,1.3831,-0.92007,122.11,4.2381,13.511,5.9815,-0.02963,0.372,-0.00816,3.498,1.7254,1.9061,1.9648,-2.3209,10
2017-05-04 00:08:00,1.3823,-0.88682,122.09,4.0998,13.512,5.9641,-0.03219,-0.2391399999999999,0.00419,3.446,1.6194,1.8213,1.8999,-2.238,10
2017-05-04 00:09:00,1.3826,-0.95333,122.07,4.0282,13.513,5.9641,-0.03109,-0.04429,0.00304,3.4163,1.6357,1.8036,1.9318,-2.4866,10
2017-05-04 00:10:00,1.3834,-0.95333,122.03,4.0415,13.512,5.9485,-0.02908,0.08414,-0.00076,3.4112,1.6043,1.8119,1.9429,-2.459,10
2017-05-04 00:11:00,1.3834,-0.93116,122.04,4.063,13.513,5.9347,-0.02597,0.1594299999999999,-0.0045999999999999,3.3874,1.6137,1.7689,1.9162,-2.5695,10
2017-05-04 00:12:00,1.382,-0.8979,122.04,4.097,13.511,5.9225,-0.03402,-0.341,0.0086499999999999,3.3794,1.6979,1.756,1.875,-2.4038,10
2017-05-04 00:13:00,1.3826,-0.90899,122.07,4.1025,13.515,5.9173,-0.03237,-0.32328,0.01658,3.3629,1.6474,1.7168,1.8542,-2.5695,10
2017-05-04 00:14:00,1.3826,-0.86465,122.08,4.0954,13.514,5.8965,-0.0342,0.2745699999999999,-0.00651,3.3187,1.5931,1.6441,1.8007,-2.5972,10
2017-05-04 00:15:00,1.3826,-0.92007,122.08,4.076,13.514,5.8827,-0.0318299999999999,0.14171,-0.00453,3.2956,1.5848,1.6514,1.7981,-2.6524,10
2017-05-04 00:16:00,1.3826,-0.8757599999999999,122.07,4.1013,13.513,5.877,-0.03475,0.2302899999999999,0.00167,3.302,1.5607,1.6543,1.8023,-2.6524,10
2017-05-04 00:17:00,1.3832,-0.89793,122.07,4.157,13.515,5.8614,-0.0327399999999999,-0.31001,0.01067,3.3266,1.6485,1.7413,1.9254,-2.6524,10
2017-05-04 00:18:00,1.3835,-0.92011,122.1,4.3222,13.515,5.8597,-0.03329,-0.03986,0.0076,3.3976,1.8012,1.8791,2.1028,-2.6524,10
2017-05-04 00:19:00,1.3829,-0.9201,122.1,4.4844,13.516,5.8404,-0.03164,-0.02657,-0.0028,3.4757,1.9283,1.9977,2.2519,-2.5972,10
2017-05-04 00:20:00,1.3823,-0.95336,122.04,4.6204,13.514,5.8283,-0.0349399999999999,0.5270099999999999,-0.0195399999999999,3.5482,1.9912,2.0861,2.3805,-2.6248,10
2017-05-04 00:21:00,1.3829,-0.89793,121.97,4.7384,13.515,5.8178,-0.02597,1.1825,-0.03287,3.5963,1.9884,2.1314,2.447,-2.4591,10
2017-05-04 00:22:00,1.3818,-0.86467,122.02,4.7689,13.515,5.8021,-0.0250599999999999,0.86802,-0.02102,3.6179,2.0425,2.1006,2.3972,-2.4315,10
2017-05-04 00:23:00,1.3832,-0.87575,122.08,4.761,13.515,5.7986,-0.03164,0.94773,-0.02988,3.6292,1.9257,2.0766,2.4008,-2.4315,10
2017-05-04 00:24:00,1.3829,-0.89792,122.04,4.7055,13.516,5.7934,-0.03146,0.47386,-0.01709,3.6501,1.9304,2.0302,2.3459,-2.4038,10
2017-05-04 00:25:00,1.3826,-0.93118,121.97,4.6603,13.517,5.7794,-0.03109,-1.054,0.0352299999999999,3.6692,1.8624,2.0076,2.2519,-2.542,10
2017-05-04 00:26:00,1.3823,-0.90901,121.94,4.6102,13.517,5.7604,-0.03384,1.2976,-0.04249,3.6367,1.9042,2.0232,2.2858,-2.6249,10
2017-05-04 00:27:00,1.3843,-0.96443,121.91,4.6373,13.516,5.7569,-0.03164,0.155,-0.0027499999999999,3.6875,1.9878,2.128,2.3729,-2.5696,10
2017-05-04 00:28:00,1.3834,-0.92009,121.98,4.7,13.516,5.7411,-0.02725,-0.01329,0.0012899999999999,3.7191,2.0647,2.1822,2.4483,-2.542,10
2017-05-04 00:29:00,1.3826,-0.9866,121.97,4.735,13.515,5.7273,-0.03091,0.45615,-0.01453,3.7376,2.1371,2.2405,2.5448,-2.3762,10
2017-05-04 00:30:00,1.3829,-0.96443,122.01,4.7656,13.516,5.7151,-0.0325599999999999,0.06643,-0.0001,3.7784,2.1766,2.2991,2.6224,-2.3209,10
2017-05-04 00:31:00,1.3826,-0.96443,121.98,4.7887,13.514,5.7151,-0.0277999999999999,-0.2391399999999999,0.00544,3.8256,2.3075,2.3747,2.6853,-2.3762,10
2017-05-04 00:32:00,1.3826,-0.96443,122.05,4.7903,13.516,5.7012,-0.0345699999999999,0.2967199999999999,-0.0031099999999999,3.8519,2.3042,2.4358,2.7902,-2.1552,10
2017-05-04 00:33:00,1.3832,-0.96444,122.0,4.8047,13.516,5.6948,-0.03091,0.0797199999999999,-0.0057299999999999,3.8617,2.2524,2.3897,2.7526,-2.3762,10
2017-05-04 00:34:00,1.3824,-0.96446,122.0,4.7824,13.515,5.6851,-0.03091,-0.1594299999999999,0.00864,3.8378,2.1612,2.2787,2.6233,-2.5696,10
