measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-06-12 00:00:00,1.6399,-0.81935,119.41,24.366,13.1,25.917,0.01991,-0.3627199999999999,-0.0064799999999999,23.716,22.025,22.103,22.229,10
2022-06-12 00:01:00,1.6399,-0.85257,119.42,24.418,13.098,25.887,0.01553,0.0884699999999999,8e-05,23.695,22.024,22.059,22.193,10
2022-06-12 00:02:00,1.6396,-0.8414899999999998,119.47,24.399,13.099,25.859,0.01699,-0.05308,-0.00234,23.681,21.987,22.033,22.2,10
2022-06-12 00:03:00,1.6399,-0.8414899999999998,119.22,24.385,13.099,25.837,0.0191799999999999,-0.7431299999999998,-0.01238,23.663,21.898,21.972,22.131,10
2022-06-12 00:04:00,1.6388,-0.8968599999999999,118.94,24.362,13.1,25.823,0.0217399999999999,-0.11501,-0.00745,23.665,21.944,21.938,22.106,10
2022-06-12 00:05:00,1.6404,-0.85257,118.7,24.35,13.1,25.802,0.01845,0.0442299999999999,0.00384,23.664,21.931,21.932,22.087,10
2022-06-12 00:06:00,1.6399,-0.8415,118.66,24.366,13.1,25.779,0.0109599999999999,-0.6059999999999999,-0.0032299999999999,23.642,21.922,21.976,22.192,10
2022-06-12 00:07:00,1.6396,-0.919,118.66,24.475,13.1,25.762,0.0166299999999999,-0.7829399999999999,-0.0114299999999999,23.695,22.154,22.098,22.275,10
2022-06-12 00:08:00,1.6404,-0.94115,118.66,24.622,13.101,25.725,0.01772,-0.8094799999999999,-0.0113799999999999,23.738,22.133,22.109,22.36,10
2022-06-12 00:09:00,1.6396,-0.85257,118.73,24.647,13.1,25.708,0.02119,0.35829,0.0054299999999999,23.754,22.217,22.156,22.395,10
2022-06-12 00:10:00,1.6396,-0.8415,118.76,24.618,13.1,25.687,0.02393,-0.19463,-0.0025799999999999,23.762,22.244,22.122,22.358,10
2022-06-12 00:11:00,1.6402,-0.81935,118.76,24.63,13.101,25.68,0.01626,-0.5352299999999999,-0.01393,23.801,22.294,22.195,22.408,10
2022-06-12 00:12:00,1.6393,-0.83042,118.81,24.659,13.101,25.654,0.01973,0.67678,0.0152,23.841,22.394,22.306,22.552,10
2022-06-12 00:13:00,1.6393,-0.8636399999999999,118.79,24.675,13.102,25.626,0.02211,-0.19905,-0.00282,23.863,22.332,22.269,22.548,10
2022-06-12 00:14:00,1.6396,-0.83042,118.84,24.69,13.1,25.612,0.01845,0.2079,0.0038899999999999,23.882,22.373,22.342,22.64,10
2022-06-12 00:15:00,1.6382,-0.78614,118.82,24.723,13.101,25.598,0.01553,1.1855,0.0188599999999999,23.941,22.386,22.41,22.771,10
2022-06-12 00:16:00,1.6407,-0.8636399999999999,118.78,24.666,13.101,25.575,0.01699,0.0353899999999999,-0.0022599999999999,23.911,22.255,22.287,22.599,10
