,ac_power_inv_16631_daily_max,ac_power_inv_16631_daily_mean,ac_energy_inv_16631_daily_sum
2024-01-01,4.252,2.1544,22.574
2024-01-02,3.16,0.4256186440677966,4.27
2024-01-03,1.424,0.461396694214876,4.697
2024-01-04,1.723,0.557425,5.582
2024-01-05,5.231,2.0296614173228344,21.316
2024-01-06,4.144,2.11616,22.246
2024-01-07,4.521,2.2763015873015875,23.867
2024-01-08,5.016,1.1046333333333334,11.49
2024-01-09,4.426,2.450920634920635,25.789
2024-01-10,4.242,2.3636640000000004,24.67
2024-01-11,4.2,2.334174603174603,24.483
2024-01-12,4.469,2.440692913385827,25.882
2024-01-13,4.237,1.4640078125,15.774
2024-01-14,1.76,0.5690083333333332,5.729
2024-01-15,1.046,0.420176,4.367
2024-01-16,4.62,2.541875,27.129
2024-01-17,4.597,2.54048031496063,26.93
2024-01-18,4.071,2.2810472440944882,24.183
2024-01-19,4.398,2.40978125,25.743
2024-01-20,4.624,1.9871904761904762,21.447
2024-01-21,1.058,0.285260162601626,2.923
2024-01-22,1.666,0.3986198347107438,4.004
2024-01-23,0.92,0.30507999999999996,3.185
2024-01-24,1.478,0.24558823529411763,2.442
2024-01-25,4.844,1.1607154471544716,11.668
2024-01-26,1.504,0.4513543307086614,4.753
2024-01-27,5.695,1.5713798449612404,16.6
2024-01-28,4.3340000000000005,2.4284198473282443,26.536
2024-01-29,4.231,2.338015384615385,25.712
2024-01-30,4.313,2.2445038167938933,24.539
2024-01-31,4.414,2.1788863636363636,23.949
2024-02-01,5.228,1.666563492063492,17.729
2024-02-02,1.89,0.3165887096774193,3.289
2024-02-03,5.4910000000000005,1.6687461538461539,18.648
2024-02-04,4.879,2.2077894736842105,25.155
2024-02-05,5.146,1.1933206106870229,13.717
2024-02-06,4.418,2.4330984848484847,26.743
2024-02-07,5.007,1.557189393939394,17.223
2024-02-08,3.917,0.9513409090909091,10.481
2024-02-09,2.559,0.579251968503937,6.199
2024-02-10,1.298,0.32703333333333334,3.301
2024-02-11,1.421,0.4890992366412214,5.398
2024-02-12,4.723,2.593222222222222,29.258
2024-02-13,4.561,2.5515629629629633,28.747
2024-02-14,5.861,1.613162962962963,18.163
2024-02-15,4.388,1.0659469696969697,11.896
2024-02-16,5.4430000000000005,1.4876259541984733,16.237
2024-02-17,4.7860000000000005,1.3977238805970151,15.675
2024-02-18,4.791,2.6161970802919705,29.936
2024-02-19,4.751,2.5798321167883214,29.509
2024-02-20,4.5280000000000005,2.473210144927536,28.45
2024-02-21,4.925,2.5067664233576643,28.719
2024-02-22,4.421,2.243014814814815,25.434
2024-02-23,4.581,2.4753669064748203,28.681
2024-02-24,4.479,2.4665395683453237,28.601
2024-02-25,4.479,2.4548489208633093,28.396
2024-02-26,4.882,1.9884820143884891,23.418
2024-02-27,5.291,1.4762,15.782
2024-02-28,3.616,1.2874964028776978,14.922
2024-02-29,0.896,0.31625735294117646,3.592
2024-03-01,4.569,2.4609071428571427,28.717
2024-03-02,4.593,2.431581560283688,28.706
2024-03-03,5.023,2.0124014084507045,23.652
2024-03-04,4.968,1.8875395683453238,22.467
2024-03-05,4.43,2.388783216783217,28.502
2024-03-06,4.617,2.320774647887324,27.371
2024-03-07,2.072,0.5781838235294118,6.924
2024-03-08,4.5360000000000005,2.3306312056737593,27.606
2024-03-09,4.916,2.489964285714286,28.98
2024-03-10,4.954,2.4931328671328674,29.86
2024-03-11,4.682,2.4920909090909094,29.733
2024-03-12,5.596,1.37777304964539,16.736
2024-03-13,5.398,1.5940070921985816,19.293
2024-03-14,2.277,0.5879647887323943,6.822
2024-03-15,4.835,0.995125874125874,12.042
2024-03-16,3.165,0.5379179104477613,6.085
2024-03-17,2.362,0.40714084507042253,4.786
2024-03-18,5.248,2.0072123287671233,24.13
2024-03-19,5.356,2.1693287671232877,26.982
2024-03-20,2.39,0.8867260273972603,10.678
2024-03-21,1.132,0.3436901408450704,4.059
2024-03-22,5.0360000000000005,2.277,27.461
2024-03-23,4.783,1.5500402684563757,19.362
2024-03-24,2.513,0.7198041958041959,8.490999999999998
2024-03-25,4.667,2.1065211267605632,24.904
2024-03-26,4.812,2.4713133333333333,30.921
2024-03-27,5.295,1.1962397260273974,14.371
2024-03-28,4.771,2.3787417218543045,30.299
2024-03-29,5.434,1.9804733333333335,24.352
2024-03-30,3.797,0.8701456953642384,10.757
2024-03-31,3.061,0.6698866666666666,8.356
2024-04-01,3.348,1.170027027027027,14.289
2024-04-02,4.708,2.3621250000000003,30.035
2024-04-03,4.614,2.355766233766234,30.29
2024-04-04,4.485,2.2611103896103897,29.058
2024-04-05,5.178,2.383392156862745,30.266
2024-04-06,3.148,0.7034527027027027,8.965
2024-04-07,5.096,1.9772987012987013,25.301
2024-04-08,2.94,0.8323866666666666,10.447
2024-04-09,5.372,1.1228156028368794,13.592
2024-04-10,5.7700000000000005,1.9358300653594773,25.294
2024-04-11,4.633,2.340012738853503,30.672
