measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-07-06 00:00:00,1.619,-1.2844,117.03,20.804,13.148,23.24,0.0096799999999999,-0.90241,-0.01046,20.806,19.51,19.598,19.573,10
2022-07-06 00:01:00,1.6187,-1.2402,117.02,20.766,13.144,23.24,0.0148,0.36273,0.00483,20.771,19.455,19.554,19.58,10
2022-07-06 00:02:00,1.6176,-1.1294,117.01,20.696,13.147,23.24,0.0157099999999999,0.70777,0.0162999999999999,20.735,19.349,19.507,19.583,10
2022-07-06 00:03:00,1.6198,-1.2734,117.04,20.584,13.146,23.237,0.01845,-0.2963799999999999,-0.0083,20.72,19.296,19.468,19.499,10
2022-07-06 00:04:00,1.6187,-1.2401,117.07,20.497,13.147,23.222,0.01188,-0.90683,-0.01142,20.695,19.328,19.378,19.346,10
2022-07-06 00:05:00,1.6185,-1.3066,117.08,20.415,13.147,23.215,0.00932,0.1238699999999999,0.0014,20.657,19.309,19.332,19.335,10
2022-07-06 00:06:00,1.6179,-1.2291,117.13,20.33,13.146,23.215,0.00238,0.81395,0.00142,20.635,19.214,19.328,19.349,10
2022-07-06 00:07:00,1.6182,-1.2512,117.12,20.254,13.146,23.215,0.01443,-0.88031,-0.01259,20.63,19.239,19.3,19.297,10
2022-07-06 00:08:00,1.6188,-1.2845,117.1,20.219,13.15,23.201,0.0106,-0.54412,-0.0053699999999999,20.618,19.314,19.296,19.272,10
2022-07-06 00:09:00,1.6191,-1.2402,117.19,20.195,13.148,23.19,0.0201,-0.07963,-0.00653,20.595,19.24,19.332,19.365,10
2022-07-06 00:10:00,1.6174,-1.2956,117.16,20.2,13.149,23.182,0.01041,-0.62375,-0.00593,20.597,19.26,19.386,19.429,10
2022-07-06 00:11:00,1.6182,-1.2402,117.13,20.225,13.149,23.163,0.01882,-0.6104699999999998,-0.01136,20.598,19.385,19.402,19.421,10
2022-07-06 00:12:00,1.6166,-1.1295,117.16,20.235,13.149,23.161,0.00877,1.2475,0.01184,20.593,19.382,19.467,19.532,10
2022-07-06 00:13:00,1.6182,-1.2623,117.2,20.24,13.15,23.143,0.01443,-0.4246699999999999,-0.00721,20.605,19.362,19.497,19.555,10
2022-07-06 00:14:00,1.6174,-1.2845,117.28,20.251,13.148,23.134,0.01498,-0.36717,-0.00216,20.614,19.483,19.518,19.547,10
2022-07-06 00:15:00,1.6166,-1.3177,117.26,20.253,13.148,23.112,0.0179099999999999,0.19022,-0.0044099999999999,20.611,19.526,19.549,19.572,10
2022-07-06 00:16:00,1.6185,-1.2956,117.22,20.266,13.15,23.112,0.00585,0.15483,-0.00428,20.616,19.487,19.629,19.673,10
2022-07-06 00:17:00,1.6169,-1.2956,117.27,20.258,13.15,23.096,0.00676,-0.4910499999999999,-0.0071399999999999,20.613,19.578,19.602,19.613,10
2022-07-06 00:18:00,1.6158,-1.1738,117.32,20.247,13.15,23.087,0.01115,1.0308,0.00842,20.614,19.581,19.654,19.694,10
2022-07-06 00:19:00,1.6172,-1.3399,117.38,20.249,13.149,23.087,0.01389,0.72109,0.0098899999999999,20.631,19.654,19.671,19.697,10
2022-07-06 00:20:00,1.6172,-1.2292,117.31,20.233,13.152,23.064,0.01535,-0.4512399999999999,-0.0080099999999999,20.616,19.596,19.683,19.713,10
2022-07-06 00:21:00,1.6169,-1.2402,117.28,20.223,13.15,23.057,0.00859,-0.3450599999999999,-0.00338,20.613,19.64,19.694,19.727,10
2022-07-06 00:22:00,1.6161,-1.1738,117.3,20.206,13.149,23.036,0.01553,-0.82727,-0.00847,20.599,19.603,19.682,19.723,10
2022-07-06 00:23:00,1.6175,-1.2181,117.26,20.189,13.149,23.032,0.01553,-0.30968,-0.0041099999999999,20.598,19.622,19.685,19.721,10
2022-07-06 00:24:00,1.6161,-1.2292,117.33,20.164,13.152,23.015,0.01718,-0.1725299999999999,-0.0065799999999999,20.582,19.597,19.692,19.744,10
2022-07-06 00:25:00,1.6158,-1.1074,117.25,20.154,13.152,23.01,0.01005,-0.2389,-0.00594,20.587,19.587,19.724,19.781,10
2022-07-06 00:26:00,1.617,-1.1517,117.25,20.156,13.152,23.011,0.01736,0.5087599999999999,0.0057999999999999,20.59,19.661,19.734,19.794,10
2022-07-06 00:27:00,1.6161,-1.1074,117.26,20.145,13.151,22.987,0.01188,-0.5883899999999999,-0.0064,20.58,19.666,19.725,19.766,10
2022-07-06 00:28:00,1.617,-1.0963,117.29,20.135,13.15,22.974,0.01041,0.0928999999999999,0.00383,20.57,19.655,19.718,19.776,10
2022-07-06 00:29:00,1.6175,-1.1295,117.27,20.131,13.152,22.959,0.00329,-0.17254,-0.00382,20.562,19.667,19.714,19.77,10
2022-07-06 00:30:00,1.6172,-1.1517,117.28,20.131,13.151,22.955,0.0133399999999999,-0.17696,0.00313,20.573,19.702,19.761,19.789,10
