measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,module_temp_1__429,poa_irradiance__421,system_id
2022-11-26 00:19:00,-2.0889,-75.143,-6.3748,6.8545,10.499,20.175,-0.65881,-17.143,11.285,,-11.053,10
2022-11-26 00:20:00,-2.0598,-73.683,-6.1674,6.9249,10.551,20.344,-0.63178,-17.361,10.968,,-11.333,10
2022-11-26 00:21:00,-2.0902,-75.104,-6.3335,6.9469,10.849,20.263,-0.65937,-16.962,11.173,,-11.333,10
2022-11-26 00:22:00,-2.0951,-75.385,-6.1932,6.9574,10.819,20.286,-0.6565199999999999,-16.703,10.958,,-10.903,10
2022-11-26 00:23:00,-2.073,-74.197,-6.2194,6.8955,10.962,20.257,-0.6427,-17.128,10.997,,-10.626,10
2022-11-26 00:24:00,-2.0985,-75.447,-6.0789,6.8837,10.524,20.221,-0.65051,-16.881,10.974,,-10.417,10
2022-11-26 00:25:00,-2.0358,-72.486,-6.2702,6.9126,10.741,20.196,-0.62841,-17.654,11.087,,-10.301,10
2022-11-26 00:26:00,-2.051,-72.946,-6.3438,6.943,10.969,20.228,-0.63424,-17.622,11.168,,-10.159,10
2022-11-26 00:27:00,-2.098,-75.494,-6.2688,7.0204,10.562,20.159,-0.6590099999999999,-16.845,11.098,,-9.7423,10
2022-11-26 00:28:00,-2.0566,-73.215,-6.2274,7.0215,10.718,20.253,-0.6386899999999999,-17.07,10.892,,-9.6012,10
2022-11-26 00:29:00,-2.0699,-74.031,-6.489,6.9663,10.969,20.232,-0.65424,-17.23,11.271,,-9.9572,10
2022-11-26 00:30:00,-2.0594,-73.327,-6.3271,6.9444,10.764,20.209,-0.63177,-17.722,11.192,,-9.9312,10
2022-11-26 00:31:00,-2.0935,-75.26099999999998,-6.2355,6.9054,10.411,20.215,-0.6577899999999999,-16.906,11.116,,-9.9721,10
2022-11-26 00:32:00,-2.0757,-74.467,-6.2105,6.903,10.571,20.273,-0.6485699999999999,-16.838,10.916,,-9.8886,10
2022-11-26 00:33:00,-2.0662,-73.97,-6.1691,6.8484,10.66,20.196,-0.6398399999999999,-16.912,10.809,,-9.940600000000002,10
2022-11-26 00:34:00,-2.0402,-72.58799999999998,-6.3308,6.7627,10.68,20.275,-0.63022,-17.675,11.123,,-9.647,10
2022-11-26 00:35:00,-2.0785,-74.334,-6.0971,6.7238,10.671,20.122,-0.63758,-17.03,10.847,,-9.3578,10
2022-11-26 00:36:00,-1.7647,-73.134,-6.3776,6.7875,10.956,20.11,-0.63616,-17.755,11.296,,-9.3319,10
2022-11-26 00:37:00,-2.0554,-73.53199999999998,-6.2802,6.8795,10.712,20.094,-0.6429099999999999,-17.003,10.92,,-9.8742,10
2022-11-26 00:38:00,-2.05,-72.952,-6.203,6.8464,10.569,20.283,-0.6317,-17.137,10.821,,-10.029,10
2022-11-26 00:39:00,-2.1021,-75.403,-6.4841,6.9394,10.604,20.335,-0.66752,-17.016,11.347,,-10.003,10
2022-11-26 00:40:00,-2.0906,-74.973,-6.313,6.9799,10.641,20.447,-0.6493499999999999,-17.37,11.274,,-10.204,10
2022-11-26 00:41:00,-2.0996,-75.476,-6.4481,7.0392,10.743,20.381,-0.66117,-17.273,11.408,,-9.9435,10
2022-11-26 00:42:00,-2.1209,-76.415,-6.2075,7.04,10.559,20.38,-0.66295,-16.798,11.13,,-9.9694,10
2022-11-26 00:43:00,-0.56022,-73.595,-6.2302,7.1867,10.359,18.736,-0.64246,-17.097,10.97,,-9.0016,10
2022-11-26 00:44:00,-1.728,-75.46599999999998,-6.2283,6.9789,10.797,19.785,-0.65876,-16.889,11.12,,-10.009,10
2022-11-26 00:45:00,-2.0716,-74.29699999999998,-6.0822,6.9392,10.693,19.925,-0.65215,-16.447,10.709,,-10.268,10
2022-11-26 00:46:00,-2.0942,-75.051,-6.3374,6.8461,10.777,20.329,-0.65731,-17.359,11.408,,-10.693,10
2022-11-26 00:47:00,-2.0609,-73.735,-6.3448,6.7636,10.702,20.22,-0.641,-17.509,11.225,,-11.133,10
2022-11-26 00:48:00,-2.069,-73.724,-6.3089,6.65,10.552,20.284,-0.64832,-17.116,11.075,,-11.599,10
2022-11-26 00:49:00,-2.084,-74.525,-6.3119,6.4578,10.545,20.278,-0.65144,-17.053,11.097,,-11.853,10
2022-11-26 00:50:00,-0.81628,-89.63899999999998,-6.0659,6.3399,10.606,19.601,-0.763,-16.434,12.469,,-11.542,10
2022-11-26 00:51:00,-0.65776,-53.394,-6.2646,6.4396,10.237,19.079,-0.49646,-16.874,8.4603,,-11.421,10
2022-11-26 00:52:00,-2.079,-74.449,-6.2374,6.917,10.692,20.31,-0.64776,-17.201,11.129,,-12.156,10
2022-11-26 00:53:00,-2.0851,-74.55299999999998,-6.3462,6.9785,10.49,20.349,-0.65192,-17.292,11.261,,-11.53,10
2022-11-26 00:54:00,-2.088,-74.802,-6.2577,6.9869,10.598,20.476,-0.65281,-17.206,11.225,,-11.655,10
2022-11-26 00:55:00,-2.0744,-74.134,-6.2068,6.9419,10.515,20.281,-0.64248,-16.982,10.909,,-11.551,10
2022-11-26 00:56:00,-2.1143,-76.191,-6.333,6.9529,10.668,20.215,-0.66891,-17.112,11.419,,-11.655,10
2022-11-26 00:57:00,-2.0599,-73.39,-6.2796,6.8501,10.57,20.275,-0.6312499999999999,-17.613,11.101,,-11.86,10
2022-11-26 00:58:00,-2.0806,-74.438,-6.262,6.7411,10.552,20.351,-0.64499,-17.055,11.004,,-12.111,10
2022-11-26 00:59:00,-2.0776,-74.221,-6.2603,6.7036,10.554,20.299,-0.6489099999999999,-17.155,11.12,,-12.163,10
2022-11-26 01:00:00,-2.0881,-74.65399999999998,-6.1367,6.6677,10.765,20.262,-0.65105,-16.558,10.775,,-12.157,10
2022-11-26 01:01:00,-2.0985,-75.375,-6.3541,6.7053,10.932,20.247,-0.6669,-16.938,11.287,,-11.965,10
2022-11-26 01:02:00,-2.0759,-74.259,-6.1793,6.7881,10.79,20.291,-0.65082,-16.687,10.853,,-11.913,10
2022-11-26 01:03:00,-2.0977,-75.232,-6.1777,6.8077,10.694,20.189,-0.65564,-16.816,11.017,,-11.47,10
2022-11-26 01:04:00,-2.0833,-74.87,-6.3296,6.8562,10.433,20.233,-0.6543499999999999,-17.165,11.231,,-11.336,10
2022-11-26 01:05:00,-2.0921,-75.19199999999998,-6.2784,6.9779,10.607,20.253,-0.65647,-17.195,11.277,,-11.051,10
2022-11-26 01:06:00,-2.1018,-75.333,-6.3542,6.9589,11.001,20.421,-0.66022,-17.23,11.36,,-10.816,10
2022-11-26 01:07:00,-2.0488,-72.903,-6.1557,6.9447,10.868,20.29,-0.62553,-17.301,10.81,,-11.152,10
2022-11-26 01:08:00,-2.07,-73.95999999999998,-6.059,6.9151,10.799,20.253,-0.63461,-17.054,10.812,,-11.23,10
2022-11-26 01:09:00,-2.0264,-72.132,-6.0893,6.8209,10.624,20.224,-0.61855,-17.292,10.692,,-11.612,10
2022-11-26 01:10:00,-0.6183699999999999,-70.611,-5.9269,6.7128,10.584,19.222,-0.61251,-16.627,10.203,,-10.595,10
2022-11-26 01:11:00,-0.7232899999999999,-68.351,-6.0051,6.7502,10.415,18.915,-0.6073399999999999,-16.182,9.7255,,-10.517,10
2022-11-26 01:12:00,-1.7734,-60.804,-6.2531,7.0727,10.828,19.958,-0.55078,-17.042,9.3083,,-11.592,10
2022-11-26 01:13:00,-2.1099,-76.22499999999998,-6.312,7.4151,10.439,20.111,-0.6703299999999999,-16.636,11.148,,-11.86,10
2022-11-26 01:14:00,-2.0907,-75.02299999999998,-6.5742,7.5335,10.958,20.184,-0.66175,-17.655,11.673,,-11.702,10
2022-11-26 01:15:00,-2.0431,-72.742,-6.1373,7.416699999999999,10.769,20.137,-0.62626,-17.227,10.781,,-11.649,10
2022-11-26 01:16:00,-2.0893,-74.88299999999998,-6.3459,7.357,10.693,20.147,-0.66227,-16.799,11.124,,-11.4,10
2022-11-26 01:17:00,-2.0675,-73.986,-6.33,7.300099999999999,10.605,20.062,-0.64854,-17.179,11.139,,-11.792,10
2022-11-26 01:18:00,-2.0829,-74.418,-6.1323,7.2134,10.804,20.159,-0.64604,-16.916,10.925,,-11.802,10
2022-11-26 01:19:00,-2.0939,-75.15399999999998,-6.252,7.194,10.906,20.134,-0.6638,-16.547,10.986,,-11.846,10
2022-11-26 01:20:00,-2.0794,-74.548,-6.4186,7.201,10.987,20.239,-0.6486399999999999,-17.648,11.446,,-11.924,10
2022-11-26 01:21:00,-2.08,-74.614,-6.3103,7.1392,10.517,20.216,-0.65132,-16.936,11.019,,-11.849,10
2022-11-26 01:22:00,-2.0638,-73.723,-6.208,7.1384,10.539,20.192,-0.6365699999999999,-17.041,10.842,,-11.816,10
2022-11-26 01:23:00,-2.0554,-73.15,-6.3642,7.1603,10.851,20.281,-0.6319299999999999,-17.65,11.146,,-11.556,10
2022-11-26 01:24:00,-2.0968,-75.25799999999998,-6.255,7.0509,10.737,20.27,-0.65905,-16.929,11.155,,-11.57,10
2022-11-26 01:25:00,-2.1101,-75.94199999999998,-6.2226,7.0325,10.709,20.202,-0.66407,-16.765,11.122,,-11.359,10
2022-11-26 01:26:00,-2.0703,-73.866,-6.268,7.0356,10.808,20.317,-0.64534,-17.132,11.041,,-11.645,10
2022-11-26 01:27:00,-2.12,-76.34,-6.3444,6.9254,10.699,20.27,-0.6688699999999999,-17.106,11.433,,-11.678,10
2022-11-26 01:28:00,-2.0585,-73.12399999999998,-6.4228,6.9058,10.651,20.22,-0.63743,-17.666,11.249,,-12.066,10
2022-11-26 01:29:00,-2.0884,-74.789,-6.1853,6.8879,10.685,20.17,-0.64831,-16.984,10.994,,-11.858,10
2022-11-26 01:30:00,-2.1185,-76.334,-6.2538,6.8339,10.885,20.399,-0.66818,-16.882,11.278,,-12.031,10
2022-11-26 01:31:00,-0.35557,-54.681,-6.1555,6.9872,10.295,18.571,-0.4996999999999999,-16.963,8.4076,,-10.786,10
2022-11-26 01:32:00,-2.1243,-76.539,-6.2169,6.795,10.422,20.144,-0.66942,-16.795,11.229,,-12.135,10
2022-11-26 01:33:00,-2.0572,-73.48699999999998,-6.2738,7.1488,10.854,20.13,-0.6438899999999999,-17.049,10.964,,-11.969,10
2022-11-26 01:34:00,-2.0753,-73.95399999999998,-6.242,7.2203,11.096,20.13,-0.634,-17.56,11.121,,-11.42,10
2022-11-26 01:35:00,-2.0667,-73.80299999999998,-6.2595,7.1749,10.7,20.144,-0.64363,-16.896,10.866,,-11.234,10
2022-11-26 01:36:00,-2.0952,-75.28499999999998,-6.1466,6.9598,10.527,20.212,-0.6516699999999999,-16.827,10.947,,-11.518,10
2022-11-26 01:37:00,-2.1265,-76.72499999999998,-6.3509,6.8871,10.542,20.306,-0.66507,-17.19,11.414,,-11.961,10
2022-11-26 01:38:00,-2.0881,-74.543,-6.2935,6.8062,11.004,20.335,-0.6492,-17.182,11.136,,-12.555,10
2022-11-26 01:39:00,-2.1115,-76.09099999999998,-6.1256,6.5837,10.827,20.302,-0.65859,-16.442,10.822,,-12.219,10
2022-11-26 01:40:00,-2.0917,-75.19799999999998,-6.3401,6.5354,10.699,20.032,-0.66351,-16.656,11.046,,-12.141,10
2022-11-26 01:41:00,-2.0823,-74.507,-6.4014,6.4922,10.55,20.086,-0.65104,-17.411,11.312,,-12.135,10
2022-11-26 01:42:00,-2.0907,-75.03,-6.2297,6.2896,10.712,20.24,-0.6586499999999998,-16.767,11.032,,-12.013,10
2022-11-26 01:43:00,-2.0694,-74.01099999999998,-6.3679,6.1444,10.889,20.179,-0.6434699999999999,-17.487,11.239,,-11.779,10
2022-11-26 01:44:00,-2.1,-75.05899999999998,-6.2986,5.9604,11.082,20.435,-0.65595,-17.081,11.2,,-12.346,10
2022-11-26 01:45:00,-0.5924,-82.851,-6.2362,5.9599,10.29,18.821,-0.7162,-17.035,12.118,,-10.859,10
2022-11-26 01:46:00,-2.0661,-73.86499999999998,-6.2384,5.8059,10.812,20.441,-0.64299,-17.178,11.039,,-12.466,10
2022-11-26 01:47:00,-2.0823,-74.548,-6.3446,5.8947,10.582,20.292,-0.6472799999999999,-17.476,11.305,,-12.423,10
2022-11-26 01:48:00,-2.074,-74.054,-6.391,6.1382,10.76,20.279,-0.64856,-17.407,11.275,,-11.922,10
2022-11-26 01:49:00,-2.1301,-76.796,-6.2514,6.355,10.963,20.369,-0.6670599999999999,-16.951,11.295,,-11.325,10
2022-11-26 01:50:00,-2.1855,-78.73399999999998,-6.6099,6.3263,11.095,20.442,-0.67903,-18.266,12.372,,-11.24,10
2022-11-26 01:51:00,-2.1777,-78.125,-6.746,6.3054,11.05,20.333,-0.67996,-18.308,12.432,,-11.334,10
2022-11-26 01:52:00,-2.1775,-78.315,-6.5014,6.2227,11.026,20.199,-0.67776,-17.784,12.05,,-11.334,10
2022-11-26 01:53:00,-2.1498,-76.941,-6.621,6.3256,11.095,20.307,-0.66813,-18.095,12.083,,-11.219,10
2022-11-26 01:54:00,-2.1345,-76.05299999999998,-6.5937,6.4855,11.002,20.229,-0.65917,-18.178,11.971,,-10.558,10
2022-11-26 01:55:00,-2.1524,-77.423,-6.5344,6.5453,10.98,20.402,-0.67064,-17.877,11.977,,-10.584,10
2022-11-26 01:56:00,-2.1422,-76.796,-6.6061,6.7771,11.117,20.497,-0.66458,-18.054,11.994,,-10.288,10
2022-11-26 01:57:00,-2.1224,-76.116,-6.6213,6.9497,11.101,20.543,-0.6623299999999999,-17.994,11.915,,-9.9868,10
2022-11-26 01:58:00,-2.1655,-77.763,-6.2484,6.9825,10.742,20.457,-0.67173,-17.234,11.555,,-9.7782,10
2022-11-26 01:59:00,-2.1507,-77.51399999999998,-6.5031,7.0639,10.818,20.679,-0.6816999999999999,-17.191,11.713,,-9.8867,10
2022-11-26 02:00:00,-2.1139,-75.95,-6.4701,7.0276,10.959,20.647,-0.6613,-17.516,11.576,,-10.071,10
2022-11-26 02:01:00,-2.1525,-77.751,-6.5179,7.001,10.828,20.523,-0.68017,-17.658,12.005,,-10.124,10
2022-11-26 02:02:00,-2.1415,-77.266,-6.486,7.0835,10.993,20.575,-0.67785,-17.188,11.638,,-9.7021,10
2022-11-26 02:03:00,-2.1515,-77.53799999999998,-6.405,7.1896,10.841,20.405,-0.67671,-17.044,11.52,,-9.1786,10
2022-11-26 02:04:00,-2.0707,-73.902,-6.1019,7.2233,10.792,20.257,-0.63292,-16.949,10.708,,-9.1264,10
2022-11-26 02:05:00,-2.0711,-73.83,-6.1252,7.2365,10.41,20.021,-0.6386399999999999,-16.928,10.804,,-8.927699999999998,10
2022-11-26 02:06:00,-2.0487,-73.17499999999998,-6.2324,7.2515,10.689,19.981,-0.6401999999999999,-17.001,10.873,,-9.1045,10
2022-11-26 02:07:00,-2.0643,-73.812,-6.2722,7.2843,10.423,19.702,-0.6457199999999998,-17.014,10.971,,-8.9744,10
2022-11-26 02:08:00,-2.0624,-73.92,-6.2405,7.3033,10.43,19.563,-0.64688,-16.814,10.871,,-9.0964,10
2022-11-26 02:09:00,-2.0545,-73.75799999999998,-6.3279,7.3949,10.704,19.446,-0.6535999999999998,-17.046,11.134,,-9.016800000000002,10
2022-11-26 02:10:00,-2.0083,-71.403,-6.0148,7.4886,10.528,19.42,-0.6209799999999999,-16.796,10.415,,-8.627,10
2022-11-26 02:11:00,-2.043,-73.337,-6.1449,7.4499,10.377,19.376,-0.6508399999999999,-16.445,10.694,,-8.7302,10
2022-11-26 02:12:00,-2.0265,-72.313,-6.1223,7.3921,10.754,19.741,-0.62868,-17.139,10.766,,-9.4057,10
2022-11-26 02:13:00,-2.0803,-74.756,-5.8002,7.3437,10.914,19.654,-0.6461599999999998,-16.116,10.409,,-9.7175,10
2022-11-26 02:14:00,-1.3178,-70.809,-6.0536,7.3002,10.379,19.169,-0.61387,-17.001,10.452,,-9.3212,10
2022-11-26 02:15:00,1.4048,-65.392,-5.8446,7.4172,9.8442,16.904,-0.5755099999999999,-16.042,9.1649,,-8.2307,10
2022-11-26 02:16:00,-2.0568,-73.78,-5.9403,7.3329,10.564,19.418,-0.64649,-16.158,10.448,,-10.1,10
2022-11-26 02:17:00,-2.0606,-73.846,-6.174,7.4294,10.913,19.273,-0.66086,-16.273,10.759,,-10.182,10
2022-11-26 02:18:00,-2.0535,-73.534,-6.3579,7.379299999999998,10.441,19.323,-0.6427,-17.436,11.205,,-10.365,10
2022-11-26 02:19:00,-2.0444,-73.156,-5.999,7.4132,10.313,19.362,-0.6339599999999999,-16.628,10.531,,-10.652,10
2022-11-26 02:20:00,-2.0875,-75.03,-6.1995,7.44,10.33,19.683,-0.6571,-16.588,10.897,,-10.489,10
2022-11-26 02:21:00,-0.16012,-72.259,-6.1652,7.3891,10.449,18.419,-0.63621,-16.653,10.582,,-9.7587,10
2022-11-26 02:22:00,-2.1153,-76.14199999999998,-6.3336,7.289799999999999,10.944,20.31,-0.6678,-17.254,11.52,,-11.397,10
2022-11-26 02:23:00,-2.0969,-75.449,-6.335,7.6349,10.625,20.155,-0.6614499999999999,-17.13,11.318,,-11.496,10
2022-11-26 02:24:00,1.6753,-67.715,-5.6217,7.8347,9.9712,16.789,-0.5992399999999999,-15.127,9.5874,,-8.3587,10
2022-11-26 02:25:00,-2.0532,-73.068,-6.3627,7.580199999999999,10.799,20.003,-0.63868,-17.62,11.242,,-11.334,10
2022-11-26 02:26:00,-1.5558,-72.795,-6.1766,7.47,10.743,19.312,-0.6422299999999999,-16.673,10.702,,-10.714,10
2022-11-26 02:27:00,-2.0859,-74.79399999999998,-6.3065,7.3116,10.646,19.881,-0.65649,-17.048,11.181,,-11.267,10
2022-11-26 02:28:00,-1.7257,-73.626,-6.1262,7.259299999999999,10.605,19.756,-0.64417,-16.634,10.709,,-11.343,10
2022-11-26 02:29:00,-2.0476,-73.263,-6.2399,7.3135,10.463,19.444,-0.6432299999999999,-16.914,10.869,,-11.153,10
2022-11-26 02:30:00,-2.0349,-76.494,-6.3188,7.2915,10.693,19.803,-0.67739,-16.647,11.27,,-10.943,10
2022-11-26 02:31:00,-2.0903,-75.04399999999998,-6.2661,7.231099999999999,10.698,20.192,-0.65026,-17.144,11.147,,-11.175,10
2022-11-26 02:32:00,-2.0927,-75.012,-6.2515,7.2275,10.923,20.153,-0.6575699999999999,-16.846,11.065,,-10.982,10
2022-11-26 02:33:00,-2.1053,-75.58499999999998,-6.1733,7.2447,10.949,20.029,-0.66158,-16.709,11.054,,-10.799,10
2022-11-26 02:34:00,-2.0555,-73.379,-6.2171,7.2802,10.676,20.226,-0.63089,-17.362,10.937,,-10.891,10
2022-11-26 02:35:00,-2.0283,-74.415,-6.3212,7.3282,10.618,19.893,-0.6535199999999999,-16.968,11.085,,-10.663,10
2022-11-26 02:36:00,-2.0655,-73.71599999999998,-6.2624,7.3125,10.919,20.311,-0.64293,-17.074,10.967,,-10.951,10
2022-11-26 02:37:00,-2.0722,-74.04,-6.4155,7.3028,10.83,20.575,-0.6423999999999999,-17.76,11.404,,-11.25,10
2022-11-26 02:38:00,-2.1566,-77.73999999999998,-6.4026,7.3867,11.022,20.763,-0.67193,-17.482,11.723,,-11.13,10
2022-11-26 02:39:00,-1.6845,-74.039,-6.2308,7.697,10.68,19.923,-0.64941,-16.699,10.841,,-9.6597,10
2022-11-26 02:40:00,1.1913,-62.209,-5.956,7.9641,10.123,17.233,-0.55386,-16.328,9.0501,,-7.632399999999999,10
2022-11-26 02:41:00,-2.1225,-76.26,-6.3397,7.6719,10.802,20.276,-0.66408,-17.279,11.463,,-10.198,10
2022-11-26 02:42:00,-2.0819,-74.82299999999998,-6.4768,7.694,10.742,20.22,-0.65856,-17.374,11.434,,-10.355,10
2022-11-26 02:43:00,-2.0612,-73.602,-6.1884,7.650299999999999,10.774,20.141,-0.6426899999999999,-16.886,10.847,,-10.127,10
2022-11-26 02:44:00,-2.0887,-75.001,-6.2945,7.5864,10.664,20.215,-0.65681,-16.831,11.037,,-9.7776,10
2022-11-26 02:45:00,-2.0564,-73.348,-6.3184,7.532899999999999,10.98,20.227,-0.63756,-17.336,11.049,,-10.091,10
2022-11-26 02:46:00,-2.054,-73.456,-6.2977,7.399499999999998,10.44,20.289,-0.6402299999999999,-17.115,10.951,,-9.8142,10
2022-11-26 02:47:00,-2.0697,-74.098,-6.2789,7.2483,10.679,20.287,-0.64232,-17.269,11.076,,-10.224,10
2022-11-26 02:48:00,-2.0724,-73.882,-6.2271,7.1561,10.952,20.373,-0.64161,-17.041,10.935,,-10.563,10
2022-11-26 02:49:00,-2.0917,-75.06,-6.2956,7.083,10.608,20.463,-0.65515,-17.097,11.197,,-10.441,10
2022-11-26 02:50:00,-2.0907,-75.02899999999998,-6.2639,7.04,10.809,20.401,-0.6535699999999999,-16.942,11.054,,-10.669,10
2022-11-26 02:51:00,-2.077,-74.068,-6.2305,6.9534,10.727,20.347,-0.6373499999999999,-17.443,11.115,,-10.877,10
2022-11-26 02:52:00,-2.0964,-75.17199999999998,-6.3382,6.7593,10.85,20.43,-0.65768,-17.08,11.23,,-11.176,10
2022-11-26 02:53:00,-2.0622,-73.55899999999998,-6.5013,6.5578,10.649,20.354,-0.64349,-17.708,11.388,,-11.823,10
2022-11-26 02:54:00,-2.0923,-74.833,-6.5101,6.2502,10.619,20.45,-0.6582799999999999,-17.643,11.597,,-12.187,10
2022-11-26 02:55:00,-2.0899,-75.069,-6.2136,5.9281,10.676,20.313,-0.65078,-17.159,11.161,,-12.35,10
2022-11-26 02:56:00,-2.0615,-73.616,-6.2617,5.7214,10.673,20.287,-0.64022,-17.158,10.971,,-13.334,10
2022-11-26 02:57:00,-2.0408,-72.69799999999998,-6.2657,5.5374,10.966,20.271,-0.63273,-17.137,10.833,,-13.619,10
2022-11-26 02:58:00,-2.0678,-74.05599999999998,-6.2009,5.3087,10.839,20.328,-0.64429,-16.937,10.907,,-14.097,10
2022-11-26 02:59:00,-2.0435,-72.84999999999998,-6.1947,5.1645,10.511,20.207,-0.62819,-17.177,10.779,,-14.615,10
2022-11-26 03:00:00,-2.0792,-74.22199999999998,-6.2855,4.9966,10.816,20.31,-0.64726,-17.281,11.185,,-14.719,10
2022-11-26 03:01:00,-2.0913,-74.869,-6.2242,4.8019,10.569,20.205,-0.6551,-16.811,11.002,,-15.126,10
2022-11-26 03:02:00,-2.0829,-74.836,-6.3006,4.6881,10.539,20.131,-0.65259,-17.289,11.274,,-15.411,10
2022-11-26 03:03:00,-2.0542,-73.324,-6.3396,4.5918,10.655,20.198,-0.6392299999999999,-17.578,11.227,,-15.281,10
2022-11-26 03:04:00,-2.055,-73.388,-6.1963,4.4675,10.465,20.273,-0.63397,-17.193,10.883,,-15.274,10
2022-11-26 03:05:00,-2.0928,-75.089,-6.0207,4.3477,10.583,20.209,-0.64765,-16.678,10.795,,-15.74,10
2022-11-26 03:06:00,-2.0616,-73.587,-6.2167,4.305,10.522,20.296,-0.6341,-17.446,11.056,,-15.532,10
2022-11-26 03:07:00,-2.0529,-73.095,-6.3279,4.189,10.651,20.293,-0.6320099999999998,-17.784,11.234,,-15.428,10
2022-11-26 03:08:00,-2.0589,-73.436,-6.1283,4.1176,10.935,20.293,-0.63045,-17.224,10.851,,-15.091,10
2022-11-26 03:09:00,-2.0853,-74.905,-6.1482,4.0578,10.614,20.252,-0.6552299999999999,-16.629,10.889,,-15.013,10
2022-11-26 03:10:00,-2.05,-72.991,-6.2796,4.0946,10.498,20.294,-0.63721,-17.202,10.957,,-14.312,10
2022-11-26 03:11:00,-2.0677,-73.854,-6.501,4.2949,10.642,20.181,-0.64129,-17.992,11.542,,-13.354,10
2022-11-26 03:12:00,-2.0599,-73.637,-6.2245,4.5588,10.554,20.241,-0.64005,-17.09,10.934,,-12.241,10
2022-11-26 03:13:00,-2.0949,-75.057,-6.2653,4.5966,10.704,20.301,-0.6524699999999999,-17.166,11.181,,-11.386,10
2022-11-26 03:14:00,-2.082,-74.524,-6.3161,4.5267,10.862,20.318,-0.6485199999999999,-17.45,11.306,,-11.179,10
2022-11-26 03:15:00,-2.0661,-73.628,-6.175,4.4602,10.867,20.286,-0.63568,-17.459,11.095,,-11.411,10
2022-11-26 03:16:00,-2.0676,-73.872,-6.1467,4.4241,10.819,20.211,-0.6348399999999998,-17.3,10.978,,-12.081,10
2022-11-26 03:17:00,-2.0778,-74.372,-6.0457,4.4295,10.501,20.115,-0.63941,-16.996,10.87,,-12.702,10
2022-11-26 03:18:00,-2.0735,-74.32899999999998,-6.2265,4.4043,10.702,20.268,-0.65492,-16.698,10.929,,-12.703,10
2022-11-26 03:19:00,-2.066,-74.013,-6.3875,4.3255,10.576,20.137,-0.6456399999999999,-17.346,11.18,,-13.196,10
2022-11-26 03:20:00,-2.1017,-75.565,-6.1067,4.2495,10.858,20.152,-0.66156,-16.454,10.881,,-13.532,10
