,ac_power_inv_17178_daily_max,ac_power_inv_17178_daily_mean,ac_energy_inv_17178_daily_sum
2022-01-01,0.112,0.05620430107526878,0.4299999999999999
2022-01-02,0.943,0.4002110091743119,3.634
2022-01-03,1.988,1.1182017543859648,10.621
2022-01-04,1.376,0.7420803571428571,6.925
2022-01-05,1.539,0.6332702702702702,5.869
2022-01-06,2.394,1.1745855855855856,10.865
2022-01-07,2.506,1.4436666666666667,13.708
2022-01-08,1.647,0.3635596330275229,3.297
2022-01-09,3.088,1.7676283185840707,16.648
2022-01-10,3.451,2.0091929824561405,19.088
2022-01-11,3.602,2.1008333333333336,19.966
2022-01-12,2.478,0.5885357142857143,5.492
2022-01-13,4.098,1.9580892857142858,18.272
2022-01-14,0.643,0.2855892857142857,2.664
2022-01-15,4.364,1.4059478260869565,13.477
2022-01-16,4.151,1.971208695652174,18.888
2022-01-17,0.991,0.40543859649122804,3.848
2022-01-18,4.226,1.9200442477876107,18.078
2022-01-19,3.4330000000000003,1.5433589743589744,15.045
2022-01-20,4.508,2.697880341880342,26.296
2022-01-21,4.524,2.5171864406779663,24.749
2022-01-22,4.492,1.5438347826086956,14.793
2022-01-23,0.2909999999999999,0.12377192982456138,1.175
2022-01-24,0.021,0.00866304347826084,0.067
2022-01-25,0.11,0.061542857142857114,0.536
2022-01-26,0.124,0.06889719626168221,0.6089999999999999
2022-01-27,0.3609999999999999,0.08755882352941174,0.748
2022-01-28,1.426,0.5838706896551724,5.641
2022-01-29,1.73,0.7685785123966942,7.747
2022-01-30,2.1710000000000003,0.7390333333333333,7.393
2022-01-31,3.206,1.5748833333333332,15.744
2022-02-01,2.33,0.6463166666666667,6.46
2022-02-02,0.019,0.00681249999999999,0.0359999999999999
2022-02-03,0.0299999999999999,0.01373033707865166,0.109
2022-02-04,0.162,0.05880733944954125,0.533
2022-02-05,0.192,0.08060869565217389,0.77
2022-02-06,0.633,0.2251900826446281,2.271
2022-02-07,1.581,0.6063225806451613,6.275
2022-02-08,3.4130000000000003,1.7570725806451615,18.157
2022-02-09,4.5280000000000005,1.4213931623931624,13.856
2022-02-10,1.705,0.5949421487603306,6.001
2022-02-11,3.597,1.0085573770491802,10.254
2022-02-12,2.485,0.9160243902439024,9.381
2022-02-13,5.008,2.0708253968253967,21.743
2022-02-14,3.896,1.3252598425196849,14.034
2022-02-15,4.683,2.348875968992248,25.255
2022-02-16,0.7399999999999999,0.29654237288135593,2.909
2022-02-17,0.821,0.219,2.104
2022-02-18,0.1729999999999999,0.08501666666666664,0.8509999999999999
2022-02-19,0.8,0.392921875,4.193
2022-02-20,4.8870000000000005,2.15387786259542,23.512
2022-02-21,4.68,1.7418031496062993,18.439
2022-02-22,0.976,0.24183606557377046,2.458
2022-02-23,4.779,2.0206222222222223,22.733
2022-02-24,1.984,0.5156771653543307,5.46
2022-02-25,3.402,1.292672,13.478
2022-02-26,4.987,2.8380149253731344,31.694
2022-02-27,4.848,2.7638686131386865,31.561
2022-02-28,4.886,2.5821259259259257,29.041
2022-03-01,4.5200000000000005,1.5710808823529412,17.807
2022-03-02,4.607,1.9778432835820896,22.087
2022-03-03,4.486,1.8468308823529413,20.932
2022-03-04,3.908,1.9223823529411765,21.793
2022-03-05,3.853,1.4735693430656933,16.821
2022-03-06,2.66,1.0483407407407408,11.795
2022-03-07,1.588,0.46923529411764703,4.652
2022-03-08,4.938,2.7131901408450707,32.111
2022-03-09,5.007,2.868231884057971,32.989
2022-03-10,3.17,1.3267835820895524,14.809
2022-03-11,4.9670000000000005,1.7565144927536231,20.207
2022-03-12,5.08,2.964950354609929,34.844
2022-03-13,5.04,2.874631205673759,33.789
2022-03-14,4.71,2.4420425531914893,28.706
2022-03-15,4.582,2.3687103448275866,28.628
2022-03-16,4.107,1.7640839160839161,21.025
2022-03-17,4.132,1.6102739726027397,19.595
2022-03-18,1.462,0.41376642335766417,4.724
2022-03-19,1.196,0.5329580419580419,6.349
2022-03-20,4.841,2.736602739726027,33.304
2022-03-21,4.666,2.4543586206896553,29.66
2022-03-22,0.961,0.18107142857142855,1.902
2022-03-23,1.138,0.39081118881118876,4.66
2022-03-24,1.282,0.5901458333333333,7.088
2022-03-25,3.72,1.0267755102040816,12.58
2022-03-26,0.902,0.41802739726027394,5.09
2022-03-27,5.072,2.8671933333333333,35.844
2022-03-28,5.059,2.7913311258278144,35.127
2022-03-29,2.537,0.8643333333333333,10.371
2022-03-30,1.841,0.3840972222222222,4.608
2022-03-31,2.207,0.5500208333333333,6.608
2022-04-01,4.623,2.2355,28.322
2022-04-02,1.133,0.2963733333333333,3.711
2022-04-03,5.0600000000000005,1.7466363636363638,22.43
2022-04-04,2.233,0.8211125827814569,10.341
2022-04-05,4.436,1.9004903225806453,24.553
2022-04-06,4.087,1.2886887417218542,16.218
2022-04-07,2.115,0.7876118421052631,9.986
2022-04-08,2.215,0.6733529411764706,8.589
2022-04-09,4.529,2.008528662420382,26.283
2022-04-10,5.007,2.5510188679245283,33.804
2022-04-11,4.015,1.3733899371069183,18.211
2022-04-12,4.995,1.9641437908496733,25.049
2022-04-13,3.096,0.6771788079470198,8.509
2022-04-14,5.0680000000000005,2.5933459119496853,34.359
2022-04-15,4.767,1.288668789808917,16.862
2022-04-16,4.831,2.2515061728395063,30.402
2022-04-17,5.04,2.41625625,32.215
2022-04-18,1.951,0.32528787878787874,3.577
2022-04-19,4.942,2.099679012345679,28.334
2022-04-20,1.123,0.5429683544303797,7.155
2022-04-21,4.91,2.5842453987730063,35.096
2022-04-22,0.671,0.23610624999999996,3.16
2022-04-23,4.573,2.1040613496932514,28.587
2022-04-24,3.506,0.9474458598726114,12.398
2022-04-25,3.057,1.3009249999999999,17.344
2022-04-26,4.1770000000000005,1.8996463414634144,25.96
2022-04-27,5.034,2.1753652694610777,30.274
2022-04-28,2.382,0.733159509202454,9.961
2022-04-29,3.22,1.3358819875776398,17.919
2022-04-30,4.5200000000000005,0.9354201183431954,13.176
2022-05-01,1.381,0.3850125,5.143
2022-05-02,2.424,0.8530180722891566,11.807
2022-05-03,1.165,0.4582026143790849,5.843
2022-05-04,5.024,2.307739644970414,32.495
2022-05-05,1.389,0.6043190184049079,8.202
2022-05-06,0.8329999999999999,0.3892269938650306,5.29
2022-05-07,5.0280000000000005,2.6423372093023256,37.872
2022-05-08,3.476,1.2161676300578035,17.532
2022-05-09,4.649,2.2042339181286548,31.399
2022-05-10,4.493,2.192741176470588,31.067
2022-05-11,4.0360000000000005,1.9338479532163741,27.555
2022-05-12,4.481,2.284791907514451,32.928
2022-05-13,4.346,2.2481046511627905,32.221
2022-05-14,4.203,1.9831079545454544,29.076
2022-05-15,3.379,0.8639371428571428,12.6
2022-05-16,4.425,2.2723542857142855,33.136
2022-05-17,4.761,1.8552658959537573,26.75
2022-05-18,1.766,0.704167701863354,9.447
2022-05-19,4.306,1.8724342857142857,27.305
2022-05-20,3.632,0.9476171428571428,13.815
2022-05-21,1.279,0.45335428571428565,6.612
2022-05-22,4.5680000000000005,2.2316516853932584,33.097
2022-05-23,4.988,2.2948352272727273,33.659
2022-05-24,4.789,1.919094674556213,27.03
2022-05-25,4.069,0.7111077844311376,9.891
2022-05-26,3.218,1.1490287356321838,16.662
2022-05-27,2.015,0.6727588235294117,9.53
2022-05-28,4.396,2.1807374301675977,32.52
2022-05-29,4.577,2.0410842696629214,30.267
2022-05-30,4.624,2.1197653631284914,31.624
2022-05-31,3.448,1.4364475138121549,21.666
2022-06-01,3.67,1.6296201117318436,24.309
2022-06-02,4.747,2.337806629834254,35.273
2022-06-03,4.71,2.394734806629834,36.119
2022-06-04,2.696,0.7345227272727272,10.778
2022-06-05,4.5360000000000005,2.1534514285714286,31.404
2022-06-06,4.4430000000000005,1.27763125,17.035
2022-06-07,4.607,2.0926033519553076,31.218
2022-06-08,3.009,0.7048833333333333,10.57
2022-06-09,4.594,2.244817679558011,33.851
2022-06-10,4.2090000000000005,1.1867650273224044,18.088
2022-06-11,3.067,1.0241923076923076,15.534
2022-06-12,4.72,1.845734806629834,27.834
2022-06-13,4.328,1.2818369565217391,19.658
2022-06-14,4.319,2.2142555555555554,33.215
2022-06-15,4.36,2.1656187845303867,32.67
2022-06-16,4.4750000000000005,2.2920601092896176,34.948
2022-06-17,4.472,2.2623010752688173,35.069
2022-06-18,4.621,2.3862677595628417,36.398
2022-06-19,4.87,2.251043956043956,34.142
2022-06-20,4.382,2.273945054945055,34.501
2022-06-21,4.261,2.17028021978022,32.915
2022-06-22,4.341,2.202120218579235,33.578
2022-06-23,4.331,2.228989130434783,34.174
2022-06-24,4.351,2.1215911602209943,32.0
2022-06-25,4.533,0.6390939226519338,9.641
2022-06-26,4.681,2.357878453038674,35.574
2022-06-27,4.585,2.361120218579235,36.005
2022-06-28,4.635,2.125456043956044,32.24
2022-06-29,4.276,2.2329222222222223,33.5
2022-06-30,4.644,2.2584419889502763,34.069
2022-07-01,3.0,1.2508258426966292,18.559
2022-07-02,4.315,2.239121546961326,33.779
2022-07-03,4.537,2.1068296703296703,31.957
2022-07-04,3.448,1.0582055555555556,15.872
2022-07-05,4.293,1.974264705882353,27.973
2022-07-06,4.429,1.2517292817679557,18.88
2022-07-07,3.801,1.616864406779661,23.843
2022-07-08,1.333,0.5590614525139666,8.343999999999998
2022-07-09,4.595,2.331121546961326,35.161
2022-07-10,4.377,2.2364333333333333,33.55
2022-07-11,3.948,1.1780111111111111,17.669
2022-07-12,4.504,2.2824222222222224,34.226
2022-07-13,4.763,1.9536629213483148,28.977
2022-07-14,4.5920000000000005,2.200284916201117,32.823
2022-07-15,2.144,0.3281169590643275,4.676
2022-07-16,3.699,1.1868520710059172,16.717
2022-07-17,2.9130000000000003,1.1265747126436783,16.335
2022-07-18,4.25,2.2409322033898302,33.049
2022-07-19,4.491,2.2413181818181815,32.882
2022-07-20,4.4430000000000005,2.134306818181818,31.295
2022-07-21,4.328,2.108306818181818,30.926
2022-07-22,4.474,2.1920903954802258,32.342
2022-07-23,4.753,1.6665697674418603,23.883
2022-07-24,4.447,1.4442641509433962,19.139
2022-07-25,4.313,1.8738870056497174,27.64
2022-07-26,4.359,2.165942196531792,31.236
2022-07-27,4.548,1.7353505747126439,25.166
2022-07-28,4.394,1.929748538011696,27.506
2022-07-29,4.531,2.138396551724138,31.011
2022-07-30,4.572,2.057121387283237,29.654
2022-07-31,4.729,2.3008728323699423,33.166
2022-08-01,4.007,1.9882441860465117,28.504
2022-08-02,4.4430000000000005,2.1696531791907514,31.272
2022-08-03,3.5780000000000003,1.2178470588235293,17.252
2022-08-04,3.939,1.1017411764705882,15.612
2022-08-05,4.587,1.8991301775147928,26.75
2022-08-06,4.378,2.012470238095238,28.175
2022-08-07,2.878,0.5733456790123457,7.740999999999999
2022-08-08,3.464,0.5617260273972603,6.835
2022-08-09,4.642,2.212343195266272,31.149
2022-08-10,4.631,2.318792899408284,32.66
2022-08-11,4.734,2.1909041916167666,30.491
2022-08-12,2.766,1.137568047337278,16.035
2022-08-13,3.706,1.5412242424242424,21.191
2022-08-14,1.782,0.4871358024691358,6.58
2022-08-15,4.738,1.8580542168674699,25.704
2022-08-16,4.524,2.4142771084337347,33.4
2022-08-17,4.7860000000000005,2.291385542168675,31.704
2022-08-18,4.357,2.2415481927710843,31.019
2022-08-19,4.276,1.866361963190184,25.349
2022-08-20,4.195,1.0144037267080745,13.613
2022-08-21,4.466,1.5149006211180125,20.326
2022-08-22,4.664,2.118926380368098,28.784
2022-08-23,4.634,2.1182331288343557,28.772
2022-08-24,4.29,2.318567901234568,31.3
2022-08-25,2.802,1.068625806451613,13.814
2022-08-26,4.471,1.6995999999999998,22.654
2022-08-27,4.613,2.106304347826087,28.253
2022-08-28,4.08,1.5912201257861636,21.084
2022-08-29,3.2960000000000003,0.961253164556962,12.661
2022-08-30,4.6450000000000005,2.490443037974684,32.797
2022-08-31,4.327,2.383740506329114,31.424
2022-09-01,4.312,2.299411392405063,30.281
2022-09-02,4.46,2.042643312101911,26.72
2022-09-03,4.352,2.2029675324675324,28.269
2022-09-04,2.227,0.5715298013245034,7.192
2022-09-05,4.564,1.7463642384105962,21.978
2022-09-06,4.479,1.9091986754966888,24.012
2022-09-07,4.5520000000000005,2.101378205128205,27.325
2022-09-08,4.317,2.3995294117647057,30.593
2022-09-09,4.401,2.4556797385620914,31.307
2022-09-10,4.61,2.2854900662251656,28.767
2022-09-11,0.7289999999999999,0.30104580152671756,3.285
2022-09-12,3.262,0.8792702702702703,10.848
2022-09-13,4.347,2.3570805369127514,29.271
2022-09-14,4.166,2.2397133333333334,28.002
2022-09-15,4.249,2.11074,26.376
2022-09-16,4.349,2.249678082191781,27.367
2022-09-17,4.297,1.9475172413793103,23.536
2022-09-18,4.274,2.054096551724138,24.822
2022-09-19,4.4030000000000005,2.400743243243243,29.61
2022-09-20,4.154,2.1483716216216218,26.495
2022-09-21,4.128,2.1583125,25.901
2022-09-22,4.848,2.3545337837837836,29.043
2022-09-23,4.501,1.269972602739726,15.459
2022-09-24,4.364,1.3607194244604317,15.773
2022-09-25,3.823,1.1624166666666667,13.954
2022-09-26,4.837,2.058006896551724,24.87
2022-09-27,4.8500000000000005,2.3887986111111115,28.681
2022-09-28,4.59,2.608160839160839,31.083
2022-09-29,4.531,2.476236111111111,29.719
2022-09-30,4.446,2.493811188811189,29.724
2022-10-01,4.446,2.5033636363636362,29.834
2022-10-02,4.616,1.9009859154929578,22.493
